observation,param_1,param_2,param_3,param_4,param_5,param_6,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
48,25,27,26,30,1,1,34957,3656,6883,0.9038061882942917,0.9035279722112555,309250,730,24380,65986,84916
49,30,2,29,5,1,1,34548,3799,7292,0.8992926543189631,0.8990024074118547,307234,483,26396,70191,88588
50,1,1,5,1,1,1,38446,6815,3394,0.8507148739903763,0.8505624245775014,324580,4044,9050,31026,46530
51,23,1,1,1,2,1,38858,4849,2982,0.8898168659888811,0.8897286923675768,315507,18146,18123,22568,26912
52,11,12,28,16,2,2,38215,4096,3625,0.9033941521806041,0.9032277487155171,323073,4439,10557,32998,50789
53,6,30,10,6,1,2,38917,5618,2923,0.874910917221022,0.874752481883425,326968,5699,6662,31629,48357
54,27,29,5,30,1,3,38918,4196,2922,0.9032104142820409,0.9030373040912252,328031,5893,5599,37691,52836
55,19,1,16,28,1,5,37951,4494,3889,0.894376768969361,0.8941982003491052,323326,3890,10304,42624,54502
56,25,30,2,7,2,1,39295,4111,2545,0.9059432830397827,0.9058477932882625,321569,19288,12061,23675,29145
57,10,28,27,12,1,1,37207,3687,4633,0.9094193227958308,0.9092197100625534,318592,2847,15038,40818,60925
58,18,3,1,17,1,3,39438,5903,2402,0.8711541035780538,0.8709583929993161,331804,9992,1826,45493,59734
59,12,20,11,28,2,5,39074,5910,2766,0.8698358366843925,0.8696828008016078,328154,6236,5476,30523,46709
60,25,1,29,4,2,2,36599,3483,5241,0.9123028649086825,0.9120867065159377,316563,1947,17067,46575,65975
61,19,25,1,1,2,5,28962,3061,12878,0.8989010948082736,0.8987923554237066,238333,393,95297,25745,33189
62,9,20,29,9,2,5,39125,7358,2715,0.8433904273623662,0.8432394523151865,328479,6382,5151,30114,46080
63,29,4,16,1,1,3,36425,3313,5415,0.915660215525173,0.915477613695649,311367,865,22263,39084,55733
64,30,30,2,30,1,3,39436,5531,2404,0.8782201144385212,0.878023093312499,332035,9283,1595,45916,60134
65,1,2,1,19,1,4,38902,8602,2938,0.8208780115600692,0.8207173515684567,324058,8768,9572,36544,49036
66,26,6,29,23,2,5,38171,3895,3669,0.9075049189900118,0.907343587342916,323171,3910,10459,32344,49241
67,10,29,24,18,2,3,38885,5529,2955,0.8765282044392428,0.8763699361964247,326845,5864,6785,31503,48306
68,8,2,27,3,1,2,38094,4505,3746,0.8945651188643949,0.8944068047524217,322689,3539,10941,31710,48320
69,27,3,2,5,1,2,39029,4967,2811,0.8879736663445035,0.8877876243283576,328242,6621,5388,45146,56783
70,14,12,4,27,2,4,39289,5707,2551,0.8743930947671281,0.874238299474614,329940,7399,3690,31622,47246
71,16,19,30,3,2,1,35114,2675,6726,0.9272242264461441,0.9271054482693775,297678,6740,35952,24097,36253
72,30,30,3,3,2,4,37875,3573,3965,0.9136227851130263,0.9134734089335338,316557,3647,17073,34154,45592
73,26,2,2,27,2,1,39313,4165,2527,0.9048862430038366,0.9047887874313896,321708,19481,11922,24244,29745
74,27,30,29,28,1,4,37973,3694,3867,0.9112690380667743,0.9110950727438555,322084,3759,11546,34693,53097
75,9,1,21,16,1,1,37298,3652,4542,0.9104223316848843,0.9102331705662011,319036,2772,14594,38720,57735
76,7,3,24,10,1,1,37739,3729,4101,0.909911986467172,0.9097346268267862,320929,3526,12701,35281,54133
77,22,26,30,1,2,1,33655,2539,8185,0.9269582768243629,0.9268118002307374,289607,3514,44023,31508,44707
78,30,12,30,25,1,4,37835,3680,4005,0.9112146719169587,0.9110373810803053,321482,3500,12148,35512,54112
79,17,5,3,30,1,1,38171,3846,3669,0.9085421672007019,0.908338809578559,324266,4137,9364,47607,62068
80,30,15,4,4,2,5,38061,3716,3779,0.9110240589244262,0.9108776085417464,318919,3765,14711,32567,44699
81,28,1,7,30,1,2,37735,3621,4105,0.9122296551150617,0.9120299997889976,322779,3341,10851,46066,60938
82,14,4,30,17,1,1,36466,3585,5374,0.9096764569266975,0.9094493685695996,315776,2023,17854,48849,69311
83,26,30,25,30,2,5,38396,4050,3444,0.9048430169477785,0.9046800569456815,324166,4605,9464,32430,49738
84,9,28,26,2,1,1,37409,3732,4431,0.9089786946804495,0.9087882852654777,319153,2902,14477,38641,58116
85,28,28,1,1,2,3,29708,2191,12132,0.925545722419778,0.9254217675812374,245375,924,88255,31296,37833
86,29,26,29,1,2,1,32844,2653,8996,0.9219663450283041,0.9218043941476163,285198,2101,48432,36085,49430
87,14,8,11,1,2,1,35879,2766,5961,0.9268927817633672,0.9267882688937928,301837,8034,31793,20763,31899
88,16,30,19,29,1,3,38345,4108,3495,0.9034950851469602,0.9033305164480715,323857,4603,9773,32716,50229
89,6,1,29,18,1,1,37756,3659,4084,0.9114632998177363,0.9112929319471136,321185,3394,12445,34133,51999
90,23,4,1,30,2,1,40132,5891,1708,0.8735867776942376,0.8734882310911762,326626,24233,7004,24855,30078
91,17,1,25,1,2,1,34759,2575,7081,0.928786034247432,0.9286601692862242,295800,5570,37830,25918,38416
92,28,29,2,29,2,1,39359,4251,2481,0.9032555663161567,0.9031563742685575,321972,19774,11658,24873,30275
93,28,12,2,1,1,5,28477,2058,13363,0.9257471286787534,0.9256352800207538,234838,313,98792,26961,34138
94,30,26,30,10,1,4,37845,3682,3995,0.9111974355010901,0.9110201872572234,321348,3349,12282,35588,54099
95,10,18,26,29,1,1,37208,3686,4632,0.9094437649524892,0.9092442505102581,318590,2847,15040,40802,60895
96,30,26,6,29,2,1,36436,3102,5404,0.9204719882053474,0.920352872562655,305660,8845,27970,27422,36356
97,11,1,11,27,2,1,36545,2959,5295,0.9240034062591023,0.9239143349129081,305029,9970,28601,16868,27186
98,14,3,30,1,2,1,35609,2735,6231,0.9269816774752486,0.9268735933643238,300129,7679,33501,21335,32989
99,9,28,22,16,1,1,37447,3749,4393,0.9087119086954075,0.9085206670829101,319450,3117,14180,38761,58370
100,22,16,1,2,1,5,32195,3331,9645,0.9030278007465442,0.9029126789967015,265275,948,68355,27417,35137
101,14,23,18,29,2,1,35704,2783,6136,0.9260762679728155,0.9259690684813079,300851,8219,32779,21194,32719
102,14,28,6,1,2,1,36715,2890,5125,0.9259843075735756,0.925890393755165,306655,9590,26975,19141,28664
103,26,1,29,22,2,3,36789,3524,5051,0.9118932052070791,0.9116948931919816,317577,1883,16053,43766,60528
104,30,30,27,5,2,5,37969,3676,3871,0.9116447253108725,0.9114797274077482,321762,3246,11868,33098,50360
105,24,2,1,2,1,3,34713,3498,7127,0.9067333828236543,0.9066054144340548,286828,2054,46802,38407,39058
106,12,29,3,28,2,1,38323,3354,3517,0.9194520379671336,0.9193776545796309,315819,15031,17811,15482,22703
107,29,30,30,13,2,4,37884,3711,3956,0.9106752660463127,0.9104984240721042,321669,3556,11961,35378,53975
108,20,10,21,5,2,1,34266,2577,7574,0.9275385229221064,0.9274023046373506,293259,4630,40371,28777,41576
109,30,24,2,1,2,2,36286,3836,5554,0.9036177581832616,0.9034514038636978,302676,2982,30954,42153,50774
110,29,1,30,29,2,5,36459,3428,5381,0.9131629817718052,0.9129565869563303,317154,1557,16476,49021,62995
111,15,29,3,3,1,2,38770,4020,3070,0.9064553085034252,0.9062930430913891,326394,4935,7236,35019,49526
112,30,7,6,1,1,5,32323,2423,9517,0.9264822052816051,0.9263540435862812,269081,340,64549,29746,39117
113,30,30,16,19,1,1,35295,3771,6545,0.9021897944556289,0.9019132919131672,311820,974,21810,66419,84393
114,13,2,4,29,1,1,37806,3640,4034,0.9120014821290552,0.9118074130107914,322578,3475,11052,42341,59233
115,19,18,30,1,2,3,36657,3360,5183,0.9152018327505289,0.9150358355551002,311308,1206,22322,34161,50665
116,16,14,20,1,2,1,35129,2644,6711,0.9280045564128181,0.9278863712586978,297918,6493,35712,24007,36072
117,11,25,9,28,2,1,36774,3055,5066,0.9223656745730164,0.9222782348581915,306398,10859,27232,16535,26688
118,30,5,4,24,2,1,37637,3393,4203,0.9169423722537042,0.9168340751788457,312219,12556,21411,25794,33054
119,29,30,27,30,1,3,37459,3690,4381,0.9100202561437726,0.9098276613912039,319850,3038,13780,39422,58783
120,12,1,29,29,2,3,37117,3584,4723,0.911433074238197,0.9112480446198283,319001,2223,14629,40578,56474
121,24,28,30,1,2,5,34790,3889,7050,0.8979867441772826,0.8978387571779117,294536,487,39094,31532,45168
122,29,10,1,1,1,3,29229,1933,12611,0.9315849661328753,0.9314617845172326,240856,651,92774,31907,37597
123,27,1,24,20,2,3,36861,3496,4979,0.9127023626118129,0.9125049188342914,318014,1936,15616,43723,60263
124,28,29,11,27,1,1,35958,3673,5882,0.9063096878199418,0.9060499832172998,314842,1490,18788,61928,79266
125,12,6,5,30,1,1,37577,3626,4263,0.9117147963375158,0.9115184370378723,321238,3135,12392,41703,59932
126,30,30,8,1,2,1,35614,2928,6226,0.9224522611399307,0.9223235948839023,301418,6611,32212,29134,39271
127,3,26,29,11,1,1,38923,5719,2917,0.8729878194839812,0.8728252821333836,327063,6086,6567,32411,49609
128,30,28,25,26,2,5,38194,3796,3646,0.9096625145878487,0.9094944827677607,323310,4134,10320,33462,51286
129,17,5,30,29,2,2,37478,3755,4362,0.9086646329725151,0.9084771264197786,319719,3096,13911,37811,57230
130,15,1,15,1,1,4,35116,3198,6724,0.9148479647524577,0.9146688489787106,301583,611,32047,43971,54669
131,30,25,4,30,2,1,37637,3393,4203,0.9169423722537042,0.9168340653497411,312221,12570,21409,25797,33057
132,30,9,30,24,1,1,34542,3799,7298,0.899274113808083,0.8989835818569402,307188,482,26442,70282,88675
133,10,4,14,28,2,2,38314,4656,3526,0.8921145401118578,0.8919535623125288,323570,4302,10060,31836,49133
134,19,29,25,11,2,1,34345,2548,7495,0.9284454938021636,0.9283115951861015,293333,4889,40297,28203,40868
135,29,2,3,2,1,5,32310,2224,9530,0.9316576759249968,0.9315463187222289,267704,947,65926,35597,33988
136,30,17,28,30,2,5,38155,3766,3685,0.9101995306228289,0.9100319443888175,323055,4047,10575,33298,51150
137,25,30,20,4,2,1,33587,2591,8253,0.9254850481824264,0.9253349282673499,289549,3179,44081,32843,45819
138,11,3,8,30,1,1,37307,3684,4533,0.9097497609001954,0.9095503087089604,319525,2783,14105,41368,60876
139,29,4,2,5,1,5,37339,4221,4501,0.8983149527493889,0.8981694295789129,309903,4677,23727,39502,44416
140,13,2,30,1,2,3,37083,4092,4757,0.9003284913434156,0.9001649121077269,315160,1326,18470,33942,49927
141,6,1,30,4,2,1,37904,3307,3936,0.9194737574951036,0.9194128268754769,311990,13925,21640,10910,18597
142,29,30,23,2,2,1,33054,2667,8786,0.9221786561423618,0.9220193034216657,286813,2362,46817,35475,48637
143,10,28,28,28,2,2,38325,4772,3515,0.8897920823479647,0.889626894415484,323535,4641,10095,32840,50418
144,29,1,4,1,1,4,29378,1930,12462,0.9320833640030154,0.931975083309998,244399,451,89231,33149,33049
145,30,1,27,29,1,4,36485,3400,5355,0.9138590475427123,0.9136520302172771,317232,1561,16398,48562,63185
146,7,8,27,19,2,1,37805,3396,4035,0.9172902849483838,0.9172232176910972,311663,14532,21967,11910,20470
147,11,5,3,1,1,1,38043,3769,3797,0.9098462280233499,0.9096664504232241,323068,3451,10562,38797,54871
148,14,29,2,30,2,1,39115,3837,2725,0.9111394985669614,0.9110630346856445,320626,18354,13004,17152,23338
149,16,30,22,1,2,1,35106,2648,6734,0.9278533618495961,0.9277348687168638,297752,6474,35878,24059,36166
150,28,1,8,28,2,2,37649,3599,4191,0.9124853610678083,0.9122869081688777,322166,3238,11464,44569,60571
151,18,30,22,3,2,1,34499,2606,7341,0.9273999521501518,0.9272693004149872,294321,5225,39309,27219,39877
152,19,27,26,8,2,1,34342,2548,7498,0.9284381843250695,0.9283042267343796,293279,4884,40351,28217,40886
153,28,12,5,1,2,4,33878,2614,7962,0.9256547180575624,0.9255196727126264,282974,676,50656,30850,41218
