observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
13,1/4,1/5,5,18,1,0,8,21,4,5,1,1,1,1,5,18,40,27,9,7,146294,4099,2710,0.9729244568657567,0.9729159616305455,1175237,13541,17957,6134,8977
14,29,2,1/3,29,32,5,2,32,1,1,3,1,29,2,1,29,7,41,35,3,147401,8296,1603,0.9475316582064361,0.9475117123367084,1184107,8359,9087,15721,21077
15,3,29,1/5,15,6,32,0,18,1,1,5,1,3,29,1,15,3,39,12,30,148333,10703,671,0.9338789549128105,0.933870869439975,1190514,58736,2680,5816,8544
16,21,11,9,1/4,24,14,12,1,1,1,1,4,21,11,9,1,38,9,23,13,140646,1584,8358,0.987922072120292,0.9879151468522431,1130581,3693,62613,4413,7318
17,6,30,29,24,9,33,32,27,1,1,1,1,6,30,29,24,7,40,2,35,147808,5815,1196,0.962726523217323,0.9627081567780919,1189165,30230,4029,11259,19408
18,1,1/5,22,6,4,0,25,9,1,5,1,1,1,1,22,6,15,32,42,24,137792,2771,11212,0.9791104811975002,0.9791061261710502,1107382,9302,85812,3123,4602
19,30,3,1/5,28,33,6,0,31,1,1,5,1,30,3,1,28,22,40,3,4,148326,13293,678,0.9191859286953256,0.9191646570124609,1191401,13831,1793,17182,22478
20,1/4,28,1/3,19,1,31,2,22,4,1,3,1,1,28,1,19,1,5,37,1,147853,21788,1151,0.8736897726183558,0.8736585824147994,1189358,589,3836,22405,32959
21,20,1/5,27,3,23,0,30,6,1,5,1,1,20,1,27,3,11,5,30,42,139856,1104,9148,0.9910369039648845,0.9910269419128551,1124733,799,68461,7241,10527
22,29,1/3,22,15,32,2,25,18,1,3,1,1,29,1,22,15,39,42,39,2,136831,1003,12173,0.9911167384001147,0.9911089131689728,1100003,1280,93191,4556,8269
23,12,30,2,7,15,33,5,10,1,1,1,1,12,30,2,7,40,1,6,35,147000,3678,2004,0.9758071518300169,0.9757927552595292,1181892,15759,11302,10393,15213
24,1/5,5,1/5,29,0,8,0,32,5,1,5,1,1,5,1,29,36,41,34,40,148068,32046,936,0.8249290496836068,0.8249253599295588,1187930,73851,5264,2660,3899
25,1,1,16,29,4,4,19,32,1,1,1,1,1,1,16,29,5,7,5,1,146785,12424,2219,0.9231476514245787,0.9231277850468591,1180781,446,12413,14117,20993
26,29,1/2,29,20,32,3,32,23,1,2,1,1,29,1,29,20,14,12,32,32,140011,1525,8993,0.9881825475828977,0.9881751018314616,1125220,4768,67974,4911,7868
27,13,28,30,7,16,31,33,10,1,1,1,1,13,28,30,7,31,26,42,1,139748,1048,9256,0.9914006908051184,0.991387425103081,1123314,241,69880,7901,14018
28,1/3,24,1/3,27,2,27,2,30,3,1,3,1,1,24,1,27,6,20,38,15,148119,29399,885,0.8370777538133862,0.8370707594629968,1188781,44494,4413,4441,7391
29,3,1,30,26,6,4,33,29,1,1,1,1,3,1,30,26,5,37,9,3,146482,3719,2522,0.9753953100426922,0.9753829849960852,1176804,6110,16390,8569,13024
30,1/4,24,8,2,1,27,11,5,4,1,1,1,1,24,8,2,40,42,4,12,147104,24482,1900,0.8595819097929837,0.8595750431976075,1181389,26769,11805,4497,7256
31,23,1/5,30,28,26,0,33,31,1,5,1,1,23,1,30,28,7,1,36,11,139386,934,9618,0.9921158019350051,0.9921047487605297,1121269,516,71925,8448,11680
32,7,5,26,17,10,8,29,20,1,1,1,1,7,5,26,17,1,35,30,42,145473,5190,3531,0.9657649461441301,0.9657548345714185,1168057,27675,25137,7715,10685
33,10,26,25,17,13,29,28,20,1,1,1,1,10,26,25,17,40,24,38,2,139996,1435,9008,0.9887947984517291,0.9887840518892853,1125548,1988,67646,6260,11356
34,16,30,30,1/4,19,33,33,1,1,1,1,4,16,30,30,1,19,9,13,34,142878,1981,6126,0.9857605012767185,0.9857519842758384,1148186,7143,45008,5217,9000
35,7,7,1/3,8,10,10,2,11,1,1,3,1,7,7,1,8,38,36,3,25,148443,9835,561,0.938962830119983,0.9389525472609205,1191120,53411,2074,7053,10866
36,25,21,15,1/5,28,24,18,0,1,1,1,5,25,21,15,1,42,38,38,37,136662,1583,12342,0.9870130170277116,0.9870082484535522,1098193,5209,95001,2867,5039
37,15,14,28,26,18,17,31,29,1,1,1,1,15,14,28,26,21,24,12,6,144081,2131,4923,0.9850490716209387,0.9850397464513084,1158204,7698,34990,5599,9854
38,11,1/4,1/5,22,14,1,0,25,1,4,5,1,11,1,1,22,4,41,14,37,148264,15060,740,0.9093853197053933,0.9093750595583331,1189966,66241,3228,8456,10842
39,15,21,1/4,11,18,24,1,14,1,1,4,1,15,21,1,11,39,3,2,39,148393,17283,611,0.8974882208186447,0.897477349340188,1190508,69085,2686,8255,11488
40,16,1/4,1/3,2,19,1,2,5,1,4,3,1,16,1,1,2,2,2,39,8,145664,7307,3340,0.9527269178711252,0.9527105661757689,1170158,14175,23036,14960,17279
41,29,12,26,29,32,15,29,32,1,1,1,1,29,12,26,29,42,27,13,41,142894,2297,6110,0.9836628019279774,0.9836533499496674,1149273,10132,43921,5670,9988
42,18,6,29,20,21,9,32,23,1,1,1,1,18,6,29,20,19,12,4,3,146290,1944,2714,0.986783083101854,0.9867635564578363,1178650,3430,14544,13119,20634
43,28,24,1/3,7,31,27,2,10,1,1,3,1,28,24,1,7,1,38,29,37,147550,13035,1454,0.9201552221724294,0.9201390256757558,1183949,46557,9245,13997,17115
44,1/5,1/5,27,1/5,0,0,30,0,5,5,1,5,1,1,27,1,38,28,33,32,137097,2572,11907,0.9802746688193616,0.9802689728384397,1102247,4409,90947,3933,6019
45,30,28,1/5,13,33,31,0,16,1,1,5,1,30,28,1,13,39,1,37,6,147485,13296,1519,0.9186494591625325,0.9186342591549618,1184164,16774,9030,11948,16062
46,26,4,26,1,29,7,29,4,1,1,1,1,26,4,26,1,39,1,3,40,146669,1939,2335,0.9868996538190525,0.9868739750613991,1181660,1674,11534,18298,27135
47,8,30,5,29,11,33,8,32,1,1,1,1,8,30,5,29,36,42,8,40,146230,5195,2774,0.9660014779036493,0.9659938618121957,1175248,27399,17946,4516,8048
48,22,19,30,1/4,25,22,33,1,1,1,1,4,22,19,30,1,9,33,24,5,140420,1067,8584,0.9914052325467282,0.9913948834443255,1129010,973,64184,7247,10936
49,12,9,16,26,15,12,19,29,1,1,1,1,12,9,16,26,1,8,3,14,147561,3345,1443,0.9780804353687822,0.9780593264552676,1186670,11851,6524,15080,22306
50,23,1,1/4,27,26,4,1,30,1,1,4,1,23,1,1,27,41,7,41,31,147863,20238,1141,0.881611189569033,0.8816054765541093,1186200,62365,6994,4424,6037
51,30,1/4,19,17,33,1,22,20,1,4,1,1,30,1,19,17,41,29,5,35,145923,2266,3081,0.9846004157746046,0.9845830250051408,1174684,5757,18510,11557,18377
52,28,19,30,29,31,22,33,32,1,1,1,1,28,19,30,29,27,30,42,2,137732,1089,11272,0.9907019373397496,0.9906929452794871,1107308,1326,85886,5387,9502
53,14,30,14,13,17,33,17,16,1,1,1,1,14,30,14,13,4,1,31,20,143730,1603,5274,0.9884707979193768,0.9884558505828321,1156238,2903,36956,11454,15795
54,9,27,30,1/4,12,30,33,1,1,1,1,4,9,27,30,1,25,35,3,16,144201,2337,4803,0.9837208293323052,0.9837027827537738,1160309,4159,32885,12121,19070
55,8,1/3,1/3,12,11,2,2,15,1,3,3,1,8,1,1,12,16,42,24,1,147257,5086,1747,0.9670387142522976,0.9670119916888696,1184622,490,8572,20133,28238
56,8,1/2,13,2,11,3,16,5,1,2,1,1,8,1,13,2,4,3,15,38,144197,1952,4807,0.9862584392853648,0.9862466186344767,1160698,2758,32496,9134,12491
57,19,30,14,24,22,33,17,27,1,1,1,1,19,30,14,24,1,36,35,29,143834,3350,5170,0.9769977530287922,0.9769833536193043,1155607,14959,37587,11692,15216
58,23,9,30,30,26,12,33,33,1,1,1,1,23,9,30,30,30,42,5,34,145956,2859,3048,0.9807633149525887,0.9807464711638482,1174225,12069,18969,10563,17799
59,8,1/3,7,18,11,2,10,21,1,3,1,1,8,1,7,18,39,30,23,8,142289,2545,6715,0.9818627714822377,0.9818576631743765,1143520,9298,49674,3204,5398
60,29,29,14,1/3,32,32,17,2,1,1,1,3,29,29,14,1,22,13,42,2,138031,1161,10973,0.9902628801396732,0.9902529814919837,1110062,69,83132,6512,10460
61,30,1/5,10,28,33,0,13,31,1,5,1,1,30,1,10,28,33,19,34,3,138634,1343,10370,0.9891298035053984,0.9891229776023597,1114523,2933,78671,4298,7213
62,9,21,18,20,12,24,21,23,1,1,1,1,9,21,18,20,6,1,39,40,143748,1934,5256,0.9862747072970388,0.9862605141882389,1155953,3911,37241,10562,14998
63,5,30,19,14,8,33,22,17,1,1,1,1,5,30,19,14,25,41,16,2,144819,2225,4185,0.9846059917108141,0.9845913472009675,1164134,2488,29060,9159,15475
64,26,29,24,4,29,32,27,7,1,1,1,1,26,29,24,4,33,1,1,24,147914,2437,1090,0.983967569795547,0.9839304669007131,1190256,2040,2938,28037,39207
65,10,1/3,30,1/3,13,2,33,2,1,3,1,3,10,1,30,1,2,41,10,41,145686,2954,3318,0.9800784783952994,0.9800654880762903,1171103,11201,22091,9610,13727
66,20,22,30,1/3,23,25,33,2,1,1,1,3,20,22,30,1,30,2,13,41,142979,1449,6025,0.9893404019055697,0.9893285916643493,1149973,2797,43221,7554,12480
67,8,29,19,27,11,32,22,30,1,1,1,1,8,29,19,27,1,42,12,41,146456,4886,2548,0.9680145918668689,0.9680025497739578,1176238,27223,16956,8958,12725
68,10,29,13,17,13,32,16,20,1,1,1,1,10,29,13,17,39,17,2,4,147649,2943,1355,0.9806639521828607,0.980639938972046,1189038,6318,4156,16556,25375
69,19,1/5,16,28,22,0,19,31,1,5,1,1,19,1,16,28,13,35,38,1,140024,1144,8980,0.9907962315439226,0.9907848452600794,1126093,215,67101,7324,12032
70,28,4,7,6,31,7,10,9,1,1,1,1,28,4,7,6,3,27,2,23,147626,3914,1378,0.9744979974820661,0.9744726461557798,1189151,13793,4043,17714,26789
71,13,3,17,1/2,16,6,20,3,1,1,1,2,13,3,17,1,15,40,39,42,141675,2794,7329,0.9800449226167458,0.9800399013715603,1137604,13341,55590,3231,5306
72,19,21,19,28,22,24,22,31,1,1,1,1,19,21,19,28,1,21,10,40,145932,3270,3072,0.9781093639031718,0.9780921652393947,1173068,13666,20126,13211,18174
73,30,17,20,19,33,20,23,22,1,1,1,1,30,17,20,19,41,4,5,4,146012,2154,2992,0.9853507924943494,0.985332805534824,1175331,4123,17863,11963,19007
74,17,29,30,27,20,32,33,30,1,1,1,1,17,29,30,27,28,42,31,1,139740,1007,9264,0.9916817670926011,0.991668971718279,1123769,239,69425,7752,13521
75,10,30,1/2,1,13,33,3,4,1,1,2,1,10,30,1,1,5,2,39,5,145031,2886,3973,0.9803449725203824,0.9803314191329819,1165789,6052,27405,10640,14322
76,28,27,10,29,31,30,13,32,1,1,1,1,28,27,10,29,24,3,40,32,139599,1816,9405,0.9860999875818324,0.9860932373854682,1122190,6498,71004,4339,7133
77,15,9,28,1/3,18,12,31,2,1,1,1,3,15,9,28,1,3,11,36,42,143139,2435,5865,0.9828099745541483,0.9827999481514456,1150051,9655,43143,7563,10595
78,30,18,10,19,33,21,13,22,1,1,1,1,30,18,10,19,40,33,12,2,143974,1529,5030,0.9890156843623908,0.989002402572685,1158321,1805,34873,8473,14035
79,1/3,1/5,12,23,2,0,15,26,3,5,1,1,1,1,12,23,7,31,11,35,144960,4484,4044,0.9700525712817327,0.970044022105516,1165084,18018,28110,5939,9034
80,20,1,16,5,23,4,19,8,1,1,1,1,20,1,16,5,22,2,1,12,148025,2535,979,0.9833661155254727,0.9833322358423051,1190785,3014,2409,25175,35801
81,3,1/5,24,23,6,0,27,26,1,5,1,1,3,1,24,23,41,34,3,42,147050,3372,1954,0.9777674109091317,0.9777482467108181,1183854,8316,9340,13604,20251
82,25,27,29,30,28,30,32,33,1,1,1,1,25,27,29,30,20,34,41,36,139021,2236,9983,0.9830923753680206,0.9830868705464518,1116861,11408,76333,3390,5817
83,13,13,22,1/2,16,16,25,3,1,1,1,2,13,13,22,1,2,29,4,22,146493,2944,2511,0.9803562028461267,0.9803377796268896,1178995,10117,14199,12801,19468
84,21,1/3,9,10,24,2,12,13,1,3,1,1,21,1,9,10,40,4,19,1,141794,1140,7210,0.9911824370139122,0.9911702775756557,1140342,209,52852,7847,12849
85,29,1/5,29,30,32,0,32,33,1,5,1,1,29,1,29,30,6,2,2,9,146885,1991,2119,0.9866094889687272,0.9865765158729867,1185516,656,7678,25236,34843
86,26,8,16,25,29,11,19,28,1,1,1,1,26,8,16,25,33,42,42,41,138170,2596,10834,0.9804105221599599,0.9804060072031601,1110246,12254,82948,2666,4771
87,11,18,27,1/2,14,21,30,3,1,1,1,2,11,18,27,1,2,12,41,40,143867,3053,5137,0.9789422657661508,0.9789315239353742,1156048,13142,37146,8316,11351
88,29,29,30,4,32,32,33,7,1,1,1,1,29,29,30,4,35,1,26,4,139095,970,9909,0.9918086919790668,0.9917981857853145,1118744,954,74450,6616,11102
89,16,22,10,19,19,25,13,22,1,1,1,1,16,22,10,19,4,38,21,2,144370,1861,4634,0.9868992660017886,0.9868842003735652,1161322,1966,31872,10747,15920
90,21,1/5,19,1/4,24,0,22,1,1,5,1,4,21,1,19,1,40,5,4,36,146008,1801,2996,0.9876556571642714,0.9876338271446823,1177241,1310,15953,15807,23068
91,30,29,19,12,33,32,22,15,1,1,1,1,30,29,19,12,9,42,26,39,141916,2373,7088,0.9829114585966661,0.9829030173024604,1140769,11348,52425,5680,8920
92,26,24,6,1/4,29,27,9,1,1,1,1,4,26,24,6,1,1,20,40,2,141359,1632,7645,0.9877559599433337,0.9877365903906654,1136898,50,56296,16436,20468
93,30,25,29,29,33,28,32,32,1,1,1,1,30,25,29,29,36,3,40,16,136794,1272,12210,0.989219636350383,0.9892131946587174,1099715,3686,93479,3873,6807
94,19,5,10,4,22,8,13,7,1,1,1,1,19,5,10,4,41,5,3,3,147119,2136,1885,0.9857220751386364,0.9857017403258684,1184355,3973,8839,14323,21488
95,1/5,1/5,29,28,0,0,32,31,5,5,1,1,1,1,29,28,3,38,28,4,138966,2653,10038,0.9802443027876082,0.9802360971304269,1117307,3829,75887,5689,8671
96,5,28,25,29,8,31,28,32,1,1,1,1,5,28,25,29,11,4,40,23,144340,3244,4664,0.9778311307180155,0.9778231256835217,1159318,11529,33876,5540,8459
97,29,3,18,10,32,6,21,13,1,1,1,1,29,3,18,10,36,27,12,12,143516,2255,5488,0.9840940137686489,0.9840844699959961,1154472,8147,38722,5903,10085
98,26,8,1/3,22,29,11,2,25,1,1,3,1,26,8,1,22,13,42,40,40,147499,14716,1505,0.910764369273183,0.9107574733414705,1183599,61840,9595,5217,7287
99,9,27,14,29,12,30,17,32,1,1,1,1,9,27,14,29,2,40,5,1,146959,2175,2045,0.9854329805795428,0.9854088358283811,1183188,467,10006,17881,25514
100,14,19,8,1/4,17,22,11,1,1,1,1,4,14,19,8,1,21,16,3,41,146199,2898,2805,0.9805752219690059,0.9805577687415358,1176043,9502,17151,11445,18443
101,28,20,30,21,31,23,33,24,1,1,1,1,28,20,30,21,6,12,25,20,142309,2123,6695,0.9846776412186148,0.9846676394205812,1144172,8283,49022,7046,10569
102,1/4,6,14,6,1,9,17,9,4,1,1,1,1,6,14,6,35,34,40,40,146236,29488,2768,0.8347299154744345,0.8347272553311597,1173009,53723,20185,1768,2811
103,19,1/3,7,30,22,2,10,33,1,3,1,1,19,1,7,30,40,2,13,4,143407,1608,5597,0.988367741417024,0.9883565122245304,1153897,2310,39297,7825,11866
104,3,26,11,1/2,6,29,14,3,1,1,1,2,3,26,11,1,9,31,1,1,144005,3141,4999,0.9784067688178457,0.9783835145664428,1159583,94,33611,18055,24573
105,1/5,1/2,30,1,0,3,33,4,5,2,1,1,1,1,30,1,11,1,38,4,137198,5681,11806,0.959416509617032,0.959408464836534,1102515,2086,90679,5866,8501
106,25,1,27,24,28,4,30,27,1,1,1,1,25,1,27,24,14,1,38,20,139596,1010,9408,0.9916322592615852,0.9916222631415522,1122713,1022,70481,6941,10563
107,13,21,16,12,16,24,19,15,1,1,1,1,13,21,16,12,31,13,15,30,143710,3016,5294,0.979140645503802,0.9791339388387756,1154680,14178,38514,4002,7087
108,5,2,2,1/3,8,5,5,2,1,1,1,3,5,2,2,1,9,32,39,6,141487,2320,7517,0.9831566661992481,0.9831469880472481,1138045,1639,55149,6968,10227
109,29,30,1/2,24,32,33,3,27,1,1,2,1,29,30,1,24,39,39,37,14,147062,10882,1942,0.932157408604686,0.9321506196086511,1180214,33751,12980,4804,7174
110,2,30,24,17,5,33,27,20,1,1,1,1,2,30,24,17,5,40,2,8,148044,9730,960,0.9393738269248585,0.9393591019766703,1189971,19940,3223,9345,15560
111,18,2,11,3,21,5,14,6,1,1,1,1,18,2,11,3,40,4,24,38,141281,1821,7723,0.9864611125649735,0.9864546358589709,1135730,6476,57464,3998,6844
112,29,17,14,29,32,20,17,32,1,1,1,1,29,17,14,29,38,38,40,5,138026,1784,10978,0.9859430997983626,0.9859372987744298,1109084,5463,84110,3399,6130
113,17,27,23,1/5,20,30,26,0,1,1,1,5,17,27,23,1,1,42,38,37,141667,2135,7337,0.9844409588367522,0.9844266568996076,1137883,6182,55311,11715,15113
114,24,30,29,30,27,33,32,33,1,1,1,1,24,30,29,30,30,10,1,23,147909,3205,1095,0.9790642595110406,0.9790287417247038,1189497,8375,3697,24914,37532
115,3,1/5,5,18,6,0,8,21,1,5,1,1,3,1,5,18,5,26,23,3,143669,2895,5335,0.9799212619907676,0.9799118715241305,1153971,4730,39223,7383,9923
116,30,16,30,24,33,19,33,27,1,1,1,1,30,16,30,24,37,13,1,38,147874,3230,1130,0.9788960824032517,0.9788592397501112,1189400,8235,3794,26127,38932
117,6,1/4,4,24,9,1,7,27,1,4,1,1,6,1,4,24,16,33,12,40,144912,3536,4092,0.9761070926461102,0.9761003689470821,1164942,13992,28252,4724,7105
118,19,1/3,25,4,22,2,28,7,1,3,1,1,19,1,25,4,2,11,9,11,145284,2092,3720,0.9855872684734185,0.9855703007149985,1169097,4004,24097,12971,17930
119,1/2,1/5,28,1/5,3,0,31,0,2,5,1,5,1,1,28,1,38,22,42,39,135501,2545,13503,0.9800082681710998,0.9800035346112773,1089095,4608,104099,3300,5002
120,8,18,9,9,11,21,12,12,1,1,1,1,8,18,9,9,6,34,42,1,143955,1512,5049,0.9891248826593019,0.9891069562651161,1158089,341,35105,11994,18943
121,21,26,27,30,24,29,30,33,1,1,1,1,21,26,27,30,3,28,19,38,144067,2928,4937,0.9798131304358589,0.9798012170442946,1158020,13458,35174,8736,12589
122,5,28,14,19,8,31,17,22,1,1,1,1,5,28,14,19,34,11,42,42,142716,4208,6288,0.9710843898163924,0.9710807189890132,1145913,20939,47281,2275,3879
123,14,19,27,1/4,17,22,30,1,1,1,1,4,14,19,27,1,23,42,39,4,137623,981,11381,0.991434458116013,0.9914249834257006,1105618,106,87576,6236,10012
124,26,1/5,13,6,29,0,16,9,1,5,1,1,26,1,13,6,5,34,6,15,145866,2383,3138,0.9838254843890059,0.9838095670606944,1173958,6691,19236,11037,16820
125,12,7,28,26,15,10,31,29,1,1,1,1,12,7,28,26,40,3,6,9,146024,2148,2980,0.9853926724747591,0.9853781642369266,1174754,5588,18440,9529,15331
126,16,1/4,30,1,19,1,33,4,1,4,1,1,16,1,30,1,7,26,41,28,140945,1905,8059,0.9858149520175408,0.9858073226774191,1132929,6052,60265,5473,8062
127,27,22,11,30,30,25,14,33,1,1,1,1,27,22,11,30,3,41,13,41,145098,3164,3906,0.9785614530226028,0.9785480150878808,1166857,13970,26337,9946,14200
128,19,26,23,1/3,22,29,26,2,1,1,1,3,19,26,23,1,40,42,32,5,137473,896,11531,0.9919996651794574,0.9919920888340078,1105447,1010,87747,4693,8006
129,28,8,30,8,31,11,33,11,1,1,1,1,28,8,30,8,27,12,1,42,147877,3184,1127,0.9791890947323086,0.9791527810795563,1189380,8244,3814,25648,38373
130,12,25,8,28,15,28,11,31,1,1,1,1,12,25,8,28,38,9,3,10,147334,3435,1670,0.9774456541569668,0.977428429942187,1185445,12979,7749,11191,18201
131,25,1/2,26,9,28,3,29,12,1,2,1,1,25,1,26,9,2,21,5,42,146352,2595,2652,0.9825701750958421,0.9825490699676612,1178114,7168,15080,15299,22302
132,15,24,26,30,18,27,29,33,1,1,1,1,15,24,26,30,38,39,21,40,141827,3129,7177,0.9778679862015862,0.9778625693890265,1139523,17399,53671,3048,5724
133,15,1/5,10,15,18,0,13,18,1,5,1,1,15,1,10,15,16,5,35,12,139702,1361,9302,0.9892380653357957,0.9892292880932221,1122819,1661,70375,6402,9275
134,28,24,9,1/3,31,27,12,2,1,1,1,3,28,24,9,1,13,39,4,2,144752,1526,4252,0.9891991199222154,0.9891777857813442,1167012,84,26182,15228,22544
135,22,30,22,8,25,33,25,11,1,1,1,1,22,30,22,8,42,2,1,17,147973,2693,1031,0.9823427520016231,0.9823074234819725,1190436,3280,2758,26098,37332
136,11,8,6,17,14,11,9,20,1,1,1,1,11,8,6,17,40,40,35,31,141177,3744,7827,0.9736166219295563,0.9736131810612008,1133762,20258,59432,2001,3636
137,21,11,22,18,24,14,25,21,1,1,1,1,21,11,22,18,14,7,40,3,140583,1402,8421,0.9891477510913251,0.9891391754177723,1129787,3306,63407,5435,9062
138,30,14,10,1/5,33,17,13,0,1,1,1,5,30,14,10,1,23,30,1,42,146969,2838,2035,0.9811608098593949,0.9811296054608372,1181231,7002,11963,22163,32974
139,7,27,22,1/2,10,30,25,3,1,1,1,2,7,27,22,1,1,28,2,2,145337,2194,3667,0.9849318713156627,0.9849065039017081,1170521,142,22673,19428,26806
140,27,1/5,29,29,30,0,32,32,1,5,1,1,27,1,29,29,29,39,1,2,147826,2318,1178,0.9847110201623754,0.9846729151004379,1189449,1220,3745,28406,40266
141,30,5,28,23,33,8,31,26,1,1,1,1,30,5,28,23,42,13,6,32,145405,2383,3599,0.9837136714991012,0.9836974437734243,1170380,7966,22814,10329,17148
142,7,18,15,19,10,21,18,22,1,1,1,1,7,18,15,19,27,42,24,3,143266,1980,5738,0.9858578062547809,0.9858480372547714,1151170,5219,42024,5840,10323
143,30,16,18,1/2,33,19,21,3,1,1,1,2,30,16,18,1,3,1,41,41,141814,1519,7190,0.9886200018097349,0.9886043901471216,1141000,1797,52194,12329,16497
144,12,1/5,16,1/4,15,0,19,1,1,5,1,4,12,1,16,1,42,35,35,41,138771,1768,10233,0.9862318001141368,0.9862272738013358,1115163,6340,78031,2827,4783
145,17,27,28,7,20,30,31,10,1,1,1,1,17,27,28,7,11,1,10,1,144414,1196,4590,0.9913241461229394,0.9913067269634728,1162015,226,31179,11334,18407
146,30,1/4,23,1/3,33,1,26,2,1,4,1,3,30,1,23,1,6,3,8,39,144401,1433,4603,0.9897434772655305,0.9897262767090864,1163157,984,30037,12368,18176
147,8,22,24,30,11,25,27,33,1,1,1,1,8,22,24,30,35,26,1,29,148211,4843,793,0.9688703235211442,0.9688435375533764,1191082,22152,2112,17449,28305
148,26,9,2,15,29,12,5,18,1,1,1,1,26,9,2,15,1,18,42,2,144705,2236,4299,0.9845065656222729,0.9844852816370736,1163207,2166,29987,17097,22491
149,1/5,1/4,4,1/5,0,1,7,0,5,4,1,5,1,1,4,1,29,33,36,29,131902,3080,17102,0.9751561482995575,0.9751519399547893,1059398,6318,133796,3362,4447
150,1/5,1/5,21,28,0,0,24,31,5,5,1,1,1,1,21,28,16,5,22,1,140977,1558,8027,0.9881723805199306,0.9881593088162466,1133591,207,59603,8932,13813
151,6,7,12,1/5,9,10,15,0,1,1,1,5,6,7,12,1,14,1,23,7,143408,1840,5596,0.9868216426952573,0.9868067057683805,1153261,534,39933,10528,15784
152,7,26,11,1/4,10,29,14,1,1,1,1,4,7,26,11,1,30,29,42,8,138038,1537,10966,0.9876535789938983,0.9876459146394396,1109063,1374,84131,5069,8099
153,6,1/5,11,1/4,9,0,14,1,1,5,1,4,6,1,11,1,12,29,30,21,141647,2480,7357,0.9821282841325062,0.9821223525145599,1138535,6559,54659,4292,6268
