observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
32,1/5,1/4,19,17,0,1,22,20,5,4,1,1,1,1,19,17,8,41,32,41,7084,680,1062,0.9115193189597047,0.9115094802156541,54728,554,3440,217,554
33,30,1/5,29,29,33,0,32,32,1,5,1,1,30,1,29,29,42,35,1,17,7418,504,728,0.935850465780523,0.9357700864383336,58108,241,60,2882,4526
34,26,29,29,30,29,32,32,33,1,1,1,1,26,29,29,30,4,8,8,39,7209,433,937,0.9420967893696878,0.9420665449994384,56211,349,1957,1063,1703
35,8,25,9,1/4,11,28,12,1,1,1,1,4,8,25,9,1,22,5,2,3,7363,651,783,0.9184645936452179,0.918426162161237,57250,3,918,1234,2164
36,29,18,19,14,32,21,22,17,1,1,1,1,29,18,19,14,10,28,16,22,6941,403,1205,0.9430655268177891,0.9430445173697533,53862,392,4306,670,1183
37,17,1/3,12,29,20,2,15,32,1,3,1,1,17,1,12,29,3,9,40,42,7295,432,851,0.9430693773285863,0.9430398966153661,56650,218,1518,1019,1660
38,1/4,1,28,1/4,1,4,31,1,4,1,1,4,1,1,28,1,13,5,41,5,7326,674,820,0.9154158732062797,0.9154028377583859,56397,191,1771,316,734
39,19,26,1,5,22,29,4,8,1,1,1,1,19,26,1,5,42,1,4,37,7483,664,663,0.9184998612982971,0.9184781059526979,57720,1763,448,721,1225
40,1/5,24,3,24,0,27,6,27,5,1,1,1,1,24,3,24,16,9,1,2,7544,843,602,0.9000045334268653,0.8999667768025845,58148,756,20,1008,2126
41,23,1/5,25,25,26,0,28,28,1,5,1,1,23,1,25,25,2,20,41,42,7325,440,821,0.9424106671881555,0.9423690567597972,57030,206,1138,1546,2343
42,26,27,2,1,29,30,5,4,1,1,1,1,26,27,2,1,32,8,40,22,6892,495,1254,0.9310770610820056,0.931063581647467,53471,879,4697,374,759
43,1,2,28,25,4,5,31,28,1,1,1,1,1,2,28,25,39,36,5,17,7470,340,676,0.9556437994452918,0.9556339429417754,57368,1283,800,169,555
44,1/5,29,20,29,0,32,23,32,5,1,1,1,1,29,20,29,1,4,1,40,7559,1003,587,0.8837132088177253,0.883689038184778,58158,1713,10,604,1361
45,29,18,14,1/5,32,21,17,0,1,1,1,5,29,18,14,1,5,36,5,4,7134,400,1012,0.9453714697650752,0.9453371229582272,55678,1,2490,1169,1934
46,30,26,24,8,33,29,27,11,1,1,1,1,30,26,24,8,7,2,35,16,7080,389,1066,0.946202760025339,0.9461767068890173,55024,144,3144,902,1467
47,7,1,28,30,10,4,31,33,1,1,1,1,7,1,28,30,19,37,39,12,7086,718,1060,0.9072007620179137,0.9071892894030099,54826,738,3342,281,646
48,30,11,4,14,33,14,7,17,1,1,1,1,30,11,4,14,2,30,1,29,7427,501,719,0.9362913433076663,0.9362208027095275,58114,486,54,2470,3972
49,22,4,17,1,25,7,20,4,1,1,1,1,22,4,17,1,39,40,27,41,6334,402,1812,0.936400461251885,0.9363869995768123,49321,497,8847,341,758
50,1/5,1/3,1/5,24,0,2,0,27,5,3,5,1,1,1,1,24,39,34,2,3,7554,639,592,0.9221123868721665,0.9220877367336426,58153,1241,15,706,1388
51,21,30,26,30,24,33,29,33,1,1,1,1,21,30,26,30,1,39,21,12,7411,502,735,0.936008871307937,0.9359520232579264,57659,453,509,2123,3201
52,26,3,30,2,29,6,33,5,1,1,1,1,26,3,30,2,19,42,6,41,7107,424,1039,0.9421605928439807,0.9421342555562063,55330,483,2838,875,1483
53,9,29,1/4,1/4,12,32,1,1,1,1,4,4,9,29,1,1,8,13,4,32,7202,691,944,0.9118694970663682,0.9118451665982287,55822,576,2346,812,1370
54,9,20,4,26,12,23,7,29,1,1,1,1,9,20,4,26,41,10,38,20,6740,703,1406,0.9038414603074134,0.9038308223874021,52555,755,5613,230,599
55,29,1/2,16,1/2,32,3,19,3,1,2,1,2,29,1,16,1,3,3,33,4,7252,423,894,0.9437276983819207,0.9436923570449881,56438,119,1730,1302,1990
56,24,30,28,25,27,33,31,28,1,1,1,1,24,30,28,25,4,42,22,38,7210,452,936,0.939820221907066,0.9397904215234616,56179,525,1989,1038,1678
57,2,4,1/5,1/2,5,7,0,3,1,1,5,2,2,4,1,1,42,35,42,38,7257,792,889,0.9013854282853927,0.9013767971850162,56063,954,2105,156,486
58,21,1/2,27,29,24,3,30,32,1,2,1,1,21,1,27,29,37,5,28,25,6313,370,1833,0.9405177987741833,0.9405044969343026,49037,154,9131,347,749
59,28,21,1/3,2,31,24,2,5,1,1,3,1,28,21,1,2,9,34,5,6,7505,645,641,0.9208679348999745,0.9208413134607474,57742,983,426,1030,1499
60,4,26,15,7,7,29,18,10,1,1,1,1,4,26,15,7,40,18,7,26,7386,840,760,0.8980594329069597,0.8980483687597692,57032,1318,1136,232,623
61,30,30,30,23,33,33,33,26,1,1,1,1,30,30,30,23,42,42,6,28,7088,414,1058,0.9431953670584228,0.9431670762294109,55274,379,2894,963,1593
62,23,26,10,1/5,26,29,13,0,1,1,1,5,23,26,10,1,19,37,41,37,6631,382,1515,0.9424844293214851,0.942468658915859,51483,254,6685,462,888
63,17,1/5,4,30,20,0,7,33,1,5,1,1,17,1,4,30,3,30,4,33,7320,441,826,0.9422425888501295,0.9422119892905642,56949,311,1219,1035,1723
64,9,7,27,27,12,10,30,30,1,1,1,1,9,7,27,27,42,2,20,10,6846,633,1300,0.913733226201694,0.9137188055154681,53261,200,4907,390,812
65,27,21,17,1/3,30,24,20,2,1,1,1,3,27,21,17,1,1,13,1,8,7419,484,727,0.9381804938377766,0.9381033822372935,58020,172,148,2737,4342
66,17,29,21,17,20,32,24,20,1,1,1,1,17,29,21,17,1,42,8,18,7415,518,731,0.9342014750682226,0.9341481256329736,57687,560,481,1935,3004
67,24,2,1,29,27,5,4,32,1,1,1,1,24,2,1,29,5,2,36,40,7231,430,915,0.9426779824527096,0.942650100091411,56335,322,1833,993,1570
68,2,7,30,16,5,10,33,19,1,1,1,1,2,7,30,16,39,11,25,39,7363,855,783,0.89611710983672,0.8961083011416855,56800,1287,1368,143,496
69,1,1/2,14,23,4,3,17,26,1,2,1,1,1,1,14,23,20,40,40,9,7288,483,858,0.936941569711384,0.9369328675731443,56151,803,2017,149,490
70,30,13,29,2,33,16,32,5,1,1,1,1,30,13,29,2,37,31,14,1,6703,363,1443,0.9457362153620408,0.9457117428181749,52127,2,6041,739,1378
71,1/5,1/5,28,17,0,0,31,20,5,5,1,1,1,1,28,17,10,15,22,15,7050,651,1096,0.9144087471951647,0.914397096985603,54585,275,3583,308,656
72,29,15,5,2,32,18,8,5,1,1,1,1,29,15,5,2,31,42,4,37,7373,512,773,0.934447962160751,0.9344251234877383,57073,877,1095,770,1286
73,27,23,30,6,30,26,33,9,1,1,1,1,27,23,30,6,42,1,37,34,5899,361,2247,0.9366881982685797,0.9366706874353056,45926,13,12242,447,986
74,1/5,30,1/4,1/5,0,33,1,0,5,1,4,5,1,30,1,1,23,2,19,39,7432,727,714,0.9109249712578168,0.9108915124242585,57156,432,1012,953,1884
75,26,26,1/4,28,29,29,1,31,1,1,4,1,26,26,1,28,2,11,42,2,7458,493,688,0.9375353555670091,0.9374857001006455,57678,422,490,1871,2796
76,28,17,19,30,31,20,22,33,1,1,1,1,28,17,19,30,40,29,42,39,5907,391,2239,0.9324447194615278,0.9324329804546372,45798,420,12370,256,661
77,1/2,1/5,3,28,3,0,6,31,2,5,1,1,1,1,3,28,40,3,15,42,7234,477,912,0.9370830472686762,0.9370655186759362,55993,584,2175,497,987
78,28,4,29,1/5,31,7,32,0,1,1,1,5,28,4,29,1,9,21,34,20,6959,384,1187,0.9456370786486319,0.9456153410624984,54116,178,4052,726,1224
79,17,23,16,20,20,26,19,23,1,1,1,1,17,23,16,20,37,39,2,2,7369,423,777,0.9448550341835192,0.9448118964411025,57485,188,683,1491,2429
80,28,29,1/3,23,31,32,2,26,1,1,3,1,28,29,1,23,2,20,12,35,7497,623,649,0.9232167398146917,0.9231731048072327,57783,1562,385,1622,2457
81,20,1/4,19,1/5,23,1,22,0,1,4,1,5,20,1,19,1,1,34,38,32,7408,481,738,0.9384176110380613,0.938362290302109,57601,274,567,2057,3115
82,29,16,22,9,32,19,25,12,1,1,1,1,29,16,22,9,41,31,1,40,7424,513,722,0.9348736585746703,0.9347965824931188,58109,445,59,2723,4340
83,27,26,26,20,30,29,29,23,1,1,1,1,27,26,26,20,12,7,33,10,6843,394,1303,0.9431881772747195,0.9431689792921948,53138,304,5030,599,1081
84,1,1/2,8,24,4,3,11,27,1,2,1,1,1,1,8,24,4,6,4,35,7430,693,716,0.9146348969527764,0.9146203874692217,57266,397,902,378,817
85,1/5,1/4,1/4,5,0,1,1,8,5,4,4,1,1,1,1,5,37,35,16,5,7527,582,619,0.9281431957128096,0.9281312080733978,57799,1139,369,301,675
86,29,1/4,5,30,32,1,8,33,1,4,1,1,29,1,5,30,1,36,40,25,7400,489,746,0.9374042010909358,0.9373419719227892,57597,285,571,2387,3504
87,20,16,22,1/5,23,19,25,0,1,1,1,5,20,16,22,1,40,40,42,34,6054,378,2092,0.9362415484637224,0.9362302356840109,46998,220,11170,249,637
88,26,1/5,28,19,29,0,31,22,1,5,1,1,26,1,28,19,33,34,2,12,7348,449,798,0.9415708394947194,0.9415214681798085,57399,240,769,1737,2780
89,1/5,3,25,29,0,6,28,32,5,1,1,1,1,3,25,29,27,3,26,39,7474,758,672,0.9081100521488941,0.9080967147900818,57425,689,743,284,751
90,22,29,1/2,8,25,32,3,11,1,1,2,1,22,29,1,8,4,7,41,3,7388,489,758,0.9372803645599426,0.9372490013433481,57143,587,1025,1106,1766
91,4,1/4,2,28,7,1,5,31,1,4,1,1,4,1,2,28,42,28,39,35,7129,761,1017,0.902962842870026,0.9029535191504835,55004,787,3164,182,525
92,29,9,10,20,32,12,13,23,1,1,1,1,29,9,10,20,11,5,5,39,7182,403,964,0.9454702470439245,0.9454424179610232,55949,299,2219,939,1567
93,18,28,27,1/4,21,31,30,1,1,1,1,4,18,28,27,1,14,20,28,5,6879,379,1267,0.9454682397440268,0.9454512972136582,53488,120,4680,515,954
94,25,1/4,1/4,15,28,1,1,18,1,4,4,1,25,1,1,15,1,39,38,7,7441,523,705,0.9339026361632804,0.9338419698281237,57813,543,355,2328,3416
95,25,29,1/4,27,28,32,1,30,1,1,4,1,25,29,1,27,34,38,2,1,7502,540,644,0.9326113116726836,0.9325455483708438,58146,32,22,2244,3703
96,29,5,24,1/5,32,8,27,0,1,1,1,5,29,5,24,1,1,40,29,39,7398,483,748,0.938082497495657,0.9380202505680446,57582,257,586,2390,3505
97,25,29,28,21,28,32,31,24,1,1,1,1,25,29,28,21,42,26,32,40,6114,389,2032,0.935454553800112,0.9354419090604658,47517,400,10651,300,712
98,18,1/5,9,1,21,0,12,4,1,5,1,1,18,1,9,1,30,1,41,37,6432,366,1714,0.9424231057764443,0.9424059323730203,50143,40,8025,474,967
99,19,15,27,23,22,18,30,26,1,1,1,1,19,15,27,23,13,19,15,3,6915,396,1231,0.9436794628601062,0.9436623782540111,53776,267,4392,518,962
100,27,7,1/4,8,30,10,1,11,1,1,4,1,27,7,1,8,42,40,2,32,7562,825,584,0.902151946152433,0.9021302973636286,58145,2973,23,724,1219
101,30,19,30,24,33,22,33,27,1,1,1,1,30,19,30,24,40,40,20,40,6493,400,1653,0.9385579194167151,0.9385418648596362,50416,413,7752,453,904
102,20,6,5,30,23,9,8,33,1,1,1,1,20,6,5,30,12,8,41,36,6922,397,1224,0.9436251455243921,0.9436078833236391,53811,345,4357,525,972
103,1/4,26,19,1/2,1,29,22,3,4,1,1,2,1,26,19,1,25,2,38,21,7524,817,622,0.9024720826186563,0.9024396183151826,57929,707,239,909,1828
104,24,24,11,8,27,27,14,11,1,1,1,1,24,24,11,8,6,29,19,3,7142,398,1004,0.9456947188339169,0.9456690564058428,55508,223,2660,887,1445
105,3,1/4,24,16,6,1,27,19,1,4,1,1,3,1,24,16,40,12,1,34,7491,772,655,0.9068282679592188,0.9067791275173632,58118,340,50,1463,2767
106,7,24,16,1/4,10,27,19,1,1,1,1,4,7,24,16,1,1,5,31,15,7457,698,689,0.9144285220274635,0.9143929675769413,57683,374,485,1200,2002
107,29,26,22,25,32,29,25,28,1,1,1,1,29,26,22,25,25,1,40,37,6310,369,1836,0.9406201832346005,0.9406006478222257,48940,17,9228,550,1100
108,20,1/5,1/5,22,23,0,0,25,1,5,5,1,20,1,1,22,7,7,6,25,7549,773,597,0.9074975235860397,0.9074722341067473,57998,2500,170,984,1424
109,7,29,30,28,10,32,33,31,1,1,1,1,7,29,30,28,41,32,1,2,7464,714,682,0.912764021640236,0.9127042610378349,58124,264,44,1936,3365
110,25,3,13,1/4,28,6,16,1,1,1,1,4,25,3,13,1,20,38,12,2,6859,363,1287,0.9473128853335689,0.94728867918169,53443,0,4725,766,1363
111,21,1/3,12,30,24,2,15,33,1,3,1,1,21,1,12,30,3,32,38,40,7288,442,858,0.9418064902976357,0.9417748962079859,56619,332,1549,1107,1779
112,1,1/4,18,30,4,1,21,33,1,4,1,1,1,1,18,30,40,38,11,20,7227,213,919,0.9695309439611919,0.969519737738275,55820,523,2348,258,631
113,16,21,1/5,1/3,19,24,0,2,1,1,5,3,16,21,1,1,42,39,22,32,6550,466,1596,0.9305827863495582,0.9305698041800619,50872,616,7296,421,731
114,22,6,29,14,25,9,32,17,1,1,1,1,22,6,29,14,10,5,8,1,7036,380,1110,0.9468952709067908,0.9468663407370104,54880,2,3288,895,1629
115,18,26,1/2,30,21,29,3,33,1,1,2,1,18,26,1,30,28,11,42,3,7377,545,769,0.930677930178339,0.9306574357548113,56831,812,1337,625,1154
116,24,16,7,1,27,19,10,4,1,1,1,1,24,16,7,1,39,2,42,23,6230,388,1916,0.9370450142587267,0.9370314637863248,48437,281,9731,343,763
117,1,29,27,23,4,32,30,26,1,1,1,1,1,29,27,23,18,9,31,31,7500,731,646,0.9113776384382634,0.911366219101757,57678,2398,490,215,643
118,18,3,15,1/2,21,6,18,3,1,1,1,2,18,3,15,1,30,39,4,41,7252,432,894,0.9426457513349382,0.9426182419224214,56533,463,1635,889,1549
119,30,29,1/4,13,33,32,1,16,1,1,4,1,30,29,1,13,3,32,16,34,7500,654,646,0.9198120149524641,0.9197761053126261,57729,1875,439,1340,2022
120,1/2,1/4,21,25,3,1,24,28,2,4,1,1,1,1,21,25,8,39,11,5,7255,667,891,0.915286482776718,0.9152746016941009,55972,439,2196,296,669
121,19,28,13,17,22,31,16,20,1,1,1,1,19,28,13,17,13,6,40,29,6910,405,1236,0.9424929278931532,0.9424765714251557,53743,389,4425,483,921
122,30,2,29,30,33,5,32,33,1,1,1,1,30,2,29,30,10,36,4,30,7185,422,961,0.9431881729322716,0.9431553889584136,56145,435,2023,1108,1846
123,3,1/4,20,1/5,6,1,23,0,1,4,1,5,3,1,20,1,31,41,22,1,7046,684,1100,0.910533552502352,0.9105154911256382,54596,0,3572,499,1017
124,30,26,1/2,1/2,33,29,3,3,1,1,2,2,30,26,1,1,42,17,5,40,7271,501,875,0.9346383048738476,0.9346222325573028,56328,972,1840,564,905
125,12,5,1/3,29,15,8,2,32,1,1,3,1,12,5,1,29,4,41,40,1,7415,688,731,0.9149960636042577,0.9149440283694775,57525,19,643,1625,2930
126,28,1,4,30,31,4,7,33,1,1,1,1,28,1,4,30,9,40,12,42,7114,432,1032,0.9412543000793862,0.9412324026580606,55427,660,2741,726,1233
127,18,27,25,29,21,30,28,32,1,1,1,1,18,27,25,29,23,3,13,30,6910,395,1236,0.9437544217148196,0.9437375502223141,53690,268,4478,506,950
128,27,24,17,25,30,27,20,28,1,1,1,1,27,24,17,25,40,42,38,13,6029,381,2117,0.9354944823048946,0.9354823170708249,46716,349,11452,278,685
129,1/3,1/4,6,13,2,1,9,16,3,4,1,1,1,1,6,13,33,13,29,22,7126,428,1020,0.9418650143275565,0.9418545895211348,55108,371,3060,256,587
130,21,28,30,6,24,31,33,9,1,1,1,1,21,28,30,6,1,32,2,2,7423,474,723,0.9393848124141039,0.9393232048272601,57907,166,261,2297,3469
131,24,15,24,27,27,18,27,30,1,1,1,1,24,15,24,27,10,34,22,22,6971,409,1175,0.9426231724928739,0.9426028023856067,54143,425,4025,649,1147
132,13,29,29,1/5,16,32,32,0,1,1,1,5,13,29,29,1,37,27,42,3,6366,601,1780,0.9106540515951468,0.9106370202674491,49648,0,8520,413,959
133,30,1,1/4,24,33,4,1,27,1,1,4,1,30,1,1,24,34,18,40,38,7464,787,682,0.9048479191164883,0.9048333208356046,57466,2765,702,475,822
134,1/2,2,2,1/2,3,5,5,3,2,1,1,2,1,2,2,1,42,4,1,8,7513,550,633,0.9315953803384149,0.9315665034470318,58052,646,116,682,1626
135,17,17,1/5,1/3,20,20,0,2,1,1,5,3,17,17,1,1,2,42,6,2,7149,432,997,0.9416118962633195,0.9415665918660758,55628,4,2540,1702,2551
136,25,20,2,1/2,28,23,5,3,1,1,1,2,25,20,2,1,2,1,29,38,7318,430,828,0.9435324576196885,0.9434852884785363,57075,23,1093,1760,2656
137,23,30,30,27,26,33,33,30,1,1,1,1,23,30,30,27,33,35,38,41,6175,396,1971,0.9352517985611511,0.9352391538215049,47911,449,10257,303,712
138,1,1/2,23,30,4,3,26,33,1,2,1,1,1,1,23,30,41,20,7,15,7353,240,793,0.966983427274377,0.9669726827975709,56702,604,1466,223,605
139,1,7,10,1,4,10,13,4,1,1,1,1,1,7,10,1,10,37,1,39,7517,646,629,0.9209007847931924,0.920881302659215,57853,1816,315,404,1097
140,24,1/2,22,3,27,3,25,6,1,2,1,1,24,1,22,3,7,41,40,1,7092,381,1054,0.9473102107003843,0.9472793980272296,55217,2,2951,1008,1735
141,24,1/4,10,1/3,27,1,13,2,1,4,1,3,24,1,10,1,28,40,27,34,6470,384,1676,0.9404288471824925,0.9404149770397064,50343,335,7825,371,781
142,20,15,29,30,23,18,32,33,1,1,1,1,20,15,29,30,2,33,40,36,7345,495,801,0.9361314891946594,0.9360931465080073,57138,628,1030,1352,2159
143,2,1/2,25,23,5,3,28,26,1,2,1,1,2,1,25,23,31,30,2,11,7479,795,667,0.9041956418713066,0.9041746501827366,57744,777,424,490,1182
144,22,1,13,11,25,4,16,14,1,1,1,1,22,1,13,11,4,3,29,1,7204,410,942,0.9448314936836362,0.9447963654602931,56244,3,1924,1181,1978
145,29,23,3,1/5,32,26,6,0,1,1,1,5,29,23,3,1,39,2,3,17,7388,451,758,0.9417295293646767,0.9417069926025825,57136,438,1032,819,1269
146,24,8,1/3,30,27,11,2,33,1,1,3,1,24,8,1,30,1,4,18,32,7436,506,710,0.935807341481586,0.9357464620328397,57912,481,256,2343,3428
147,27,1/4,24,15,30,1,27,18,1,4,1,1,27,1,24,15,9,35,30,6,6970,388,1176,0.9452436748687236,0.9452222391935088,54207,246,3961,708,1207
148,29,29,1/4,1/4,32,32,1,1,1,1,4,4,29,29,1,1,42,6,39,39,6550,443,1596,0.9335724038848014,0.9335585159825496,51097,540,7071,472,782
149,17,15,4,29,20,18,7,32,1,1,1,1,17,15,4,29,36,17,42,1,6603,386,1543,0.9416526195997228,0.9416272413231014,51634,10,6534,659,1429
150,1,7,16,14,4,10,19,17,1,1,1,1,1,7,16,14,39,5,2,14,7513,334,633,0.9567068807000655,0.9566899736886284,57856,1100,312,400,952
151,1,1/2,22,24,4,3,25,27,1,2,1,1,1,1,22,24,39,30,1,18,7498,331,648,0.956946348212075,0.9569027132046161,58132,734,36,1140,2457
152,1,1/4,19,1/5,4,1,22,0,1,4,1,5,1,1,19,1,40,36,6,7,7262,181,884,0.9738422380938332,0.9738257573095752,56265,159,1903,464,928
153,1,2,15,29,4,5,18,32,1,1,1,1,1,2,15,29,41,2,6,4,7432,228,714,0.9690053874196191,0.9689908424171327,57195,368,973,323,819
