observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
13,27,1/5,6,1/4,30,0,9,1,1,5,1,4,27,1,6,1,23,19,42,28,139202,1721,9802,0.98665609334313,0.98665006141384,1118555,4531,74639,4126,6374
14,26,1/4,7,1/4,29,1,10,1,1,4,1,4,26,1,7,1,24,20,42,28,139091,1725,9913,0.9866026158648588,0.9865969236692705,1117620,5092,75574,3786,6015
15,26,20,7,1/2,29,23,10,3,1,1,1,2,26,20,7,1,23,19,42,1,138987,1144,10017,0.9905817510932697,0.990571217455848,1117992,87,75202,6933,11131
16,30,8,13,4,33,11,16,7,1,1,1,1,30,8,13,4,18,28,36,31,140276,2288,8728,0.983062915578081,0.9830569782821341,1127283,11612,65911,3803,6274
17,21,9,14,4,24,12,17,7,1,1,1,1,21,9,14,4,31,28,36,35,139371,2516,9633,0.9812831630422276,0.9812786887777653,1119775,13427,73419,2616,4728
18,30,9,14,4,33,12,17,7,1,1,1,1,30,9,14,4,19,28,38,2,139733,1305,9271,0.9896292649180594,0.9896195451273884,1123554,1438,69640,6111,10271
19,20,8,14,4,23,11,17,7,1,1,1,1,20,8,14,4,32,28,35,1,139261,959,9743,0.9919179849408473,0.9919060687102826,1120010,231,73184,7105,12592
20,22,7,15,4,25,10,18,7,1,1,1,1,22,7,15,4,31,28,36,1,139121,957,9883,0.9919039770842739,0.9918922075353911,1118777,221,74417,7039,12437
21,21,4,19,9,24,7,22,12,1,1,1,1,21,4,19,9,40,34,19,12,141934,2081,7070,0.98486775610385,0.9848609292544779,1140500,9157,52694,3985,7214
22,20,2,20,10,23,5,23,13,1,1,1,1,20,2,20,10,42,34,20,12,141596,1866,7408,0.9862311005340565,0.9862245462287126,1137888,9130,55306,3814,6926
23,21,4,19,9,24,7,22,12,1,1,1,1,21,4,19,9,41,34,21,12,141409,2057,7595,0.9849017347932912,0.9848953470426312,1136206,9130,56988,3710,6750
24,20,4,19,10,23,7,22,13,1,1,1,1,20,4,19,10,42,34,20,11,141673,2013,7331,0.9852609693588728,0.9852543895025262,1138448,9034,54746,3830,6953
25,22,4,20,10,25,7,23,13,1,1,1,1,22,4,20,10,41,33,21,12,141308,1869,7696,0.9861435484111845,0.986137091578184,1135425,8867,57769,3754,6823
26,24,17,11,1,27,20,14,4,1,1,1,1,24,17,11,1,30,24,31,1,139529,1036,9475,0.9914392976583162,0.9914281583674984,1122522,167,70672,6882,11771
27,17,17,11,1,20,20,14,4,1,1,1,1,17,17,11,1,29,24,31,1,139980,1146,9024,0.9907734488004126,0.9907621448475779,1126028,175,67166,6976,11945
28,24,17,11,1,27,20,14,4,1,1,1,1,24,17,11,1,30,23,31,1,139534,1036,9470,0.9914403062470105,0.9914291622245256,1122567,167,70627,6883,11776
29,17,18,10,1,20,21,13,4,1,1,1,1,17,18,10,1,30,24,31,1,139979,1150,9025,0.9907457541944914,0.9907344171199866,1126082,175,67112,6989,11980
30,24,19,11,1,27,22,14,4,1,1,1,1,24,19,11,1,29,24,32,1,139463,1033,9541,0.9914466990497217,0.9914355853099066,1121914,167,71280,6875,11744
31,11,11,16,17,14,14,19,20,1,1,1,1,11,11,16,17,36,14,26,4,141682,1923,7322,0.9858678040076825,0.9858603317589103,1138343,5906,54851,4275,7896
32,12,11,16,14,15,14,19,17,1,1,1,1,12,11,16,14,36,13,26,5,141609,1947,7395,0.9856892035469194,0.9856826643829103,1137551,7361,55643,3727,6910
33,12,11,16,18,15,14,19,21,1,1,1,1,12,11,16,18,36,15,27,5,141455,1949,7549,0.9856392318626495,0.9856327305519776,1136376,7361,56818,3696,6870
34,12,11,24,13,15,14,27,16,1,1,1,1,12,11,24,13,36,12,38,5,140058,1875,8946,0.9858072973305116,0.9858014480435738,1124779,7232,68415,3288,6181
35,12,12,16,13,15,15,19,16,1,1,1,1,12,12,16,13,36,13,26,5,141610,1944,7394,0.9857096120782665,0.985703078592258,1137543,7338,55651,3726,6904
36,24,25,9,6,27,28,12,9,1,1,1,1,24,25,9,6,27,30,3,9,147136,2987,1868,0.980249115559949,0.9802297403292802,1184335,9597,8859,13018,20474
37,24,24,9,6,27,27,12,9,1,1,1,1,24,24,9,6,27,30,5,8,146442,2722,2562,0.9817726909482919,0.9817580379214444,1178063,8944,15131,9589,15484
38,24,25,10,6,27,28,13,9,1,1,1,1,24,25,10,6,27,31,9,7,144972,2221,4032,0.9846686683526544,0.9846579880335508,1166036,7935,27158,6807,11286
39,24,26,9,5,27,29,12,8,1,1,1,1,24,26,9,5,27,31,1,8,148164,3264,840,0.9787585533366734,0.9787284353288945,1191286,9080,1908,21182,31826
40,23,24,10,3,26,27,13,6,1,1,1,1,23,24,10,3,27,31,3,8,147101,2666,1903,0.98229910383679,0.9822794276720901,1183995,8505,9199,13202,20792
41,15,20,3,2,18,23,6,5,1,1,1,1,15,20,3,2,33,22,33,22,142182,3330,6822,0.9766465377824597,0.9766425196507111,1142063,17789,51131,2504,4246
42,15,21,24,1/3,18,24,27,2,1,1,1,3,15,21,24,1,32,23,34,20,138886,1684,10118,0.9868360283043722,0.9868310676245263,1115813,5901,77381,2972,5242
43,18,7,4,1/3,21,10,7,2,1,1,1,3,18,7,4,1,33,26,33,19,140266,1943,8738,0.9853953320421035,0.9853901877735719,1127179,6935,66015,3291,5436
44,15,7,4,1/3,18,10,7,2,1,1,1,3,15,7,4,1,33,22,34,20,140347,2165,8657,0.9839118732624313,0.9839069759869253,1127597,7237,65597,3117,5175
45,18,7,3,1/3,21,10,6,2,1,1,1,3,18,7,3,1,32,22,39,20,140198,2050,8806,0.9846532369848336,0.984648217632315,1126242,7376,66952,3289,5304
46,28,15,12,2,31,18,15,5,1,1,1,1,28,15,12,2,38,26,30,3,139549,1390,9455,0.9890056931133386,0.9889983467269129,1121894,3229,71300,4447,7763
47,28,15,12,2,31,18,15,5,1,1,1,1,28,15,12,2,38,16,29,3,139711,1386,9293,0.9890684331911747,0.9890610016347401,1123359,3246,69835,4505,7853
48,28,15,12,2,31,18,15,5,1,1,1,1,28,15,12,2,21,26,29,3,140658,1464,8346,0.9887414308091881,0.9887333311413511,1130437,3245,62757,5111,8559
49,28,16,12,2,31,19,15,5,1,1,1,1,28,16,12,2,29,16,29,3,139893,1435,9111,0.9887722438944676,0.9887646552466834,1124648,3252,68546,4655,8019
50,28,16,12,2,31,19,15,5,1,1,1,1,28,16,12,2,29,25,29,3,139887,1436,9117,0.988764079888253,0.98875650259647,1124567,3242,68627,4649,8007
51,25,18,14,7,28,21,17,10,1,1,1,1,25,18,14,7,15,38,24,42,141914,2720,7090,0.9806013485220569,0.9805945642576892,1140327,13212,52867,4299,7169
52,5,19,14,7,8,22,17,10,1,1,1,1,5,19,14,7,12,8,24,15,144871,3706,4133,0.9750006629178049,0.9749948751425401,1163473,16394,29721,3846,6116
53,7,18,14,1/5,10,21,17,0,1,1,1,5,7,18,14,1,15,38,23,16,138869,1783,10135,0.9861521566969921,0.9861457500196634,1115586,4008,77608,4485,6770
54,6,18,14,1/5,9,21,17,0,1,1,1,5,6,18,14,1,10,38,39,16,138243,2220,10761,0.9829996795934294,0.9829932114044276,1110975,4066,82219,4798,6835
55,25,19,14,7,28,22,17,10,1,1,1,1,25,19,14,7,3,38,24,6,143635,2218,5369,0.9843675834908328,0.9843548619305182,1154982,6378,38212,9624,13443
56,19,22,17,1/2,22,25,20,3,1,1,1,2,19,22,17,1,29,20,32,1,138563,922,10441,0.9920359622433103,0.9920260825222893,1114539,74,78655,6297,10440
57,19,22,17,1/2,22,25,20,3,1,1,1,2,19,22,17,1,29,20,31,1,138688,928,10316,0.9920190987710202,0.9920091651089937,1115459,74,77735,6331,10497
58,19,13,17,1/2,22,16,20,3,1,1,1,2,19,13,17,1,29,24,32,1,138510,922,10494,0.9920254077682087,0.9920155469738564,1114157,74,79037,6286,10420
59,19,13,17,1/2,22,16,20,3,1,1,1,2,19,13,17,1,30,24,36,1,138162,1060,10842,0.9909936791355816,0.9909840378905853,1111132,73,82062,6147,10188
60,19,21,17,1/2,22,24,20,3,1,1,1,2,19,21,17,1,29,20,31,1,138688,928,10316,0.9920190987710202,0.9920091651089937,1115459,74,77735,6331,10497
61,19,22,18,28,22,25,21,31,1,1,1,1,19,22,18,28,25,20,37,10,139696,2061,9308,0.9844544760980718,0.9844492570691992,1122364,9180,70830,3104,5515
62,19,22,22,29,22,25,25,32,1,1,1,1,19,22,22,29,25,20,37,7,139541,1811,9463,0.9861203530277083,0.9861145983741136,1121097,7139,72097,3409,6081
63,19,28,23,26,22,31,26,29,1,1,1,1,19,28,23,26,25,20,37,10,139506,2042,9498,0.9845365946746131,0.984531334953403,1120820,9083,72374,3116,5558
64,19,22,22,27,22,25,25,30,1,1,1,1,19,22,22,27,25,18,37,6,139540,1749,9464,0.9865437245878736,0.9865377428142555,1121097,6487,72097,3540,6321
65,20,28,22,27,23,31,25,30,1,1,1,1,20,28,22,27,34,20,35,6,138812,1508,10192,0.988030208903347,0.9880244391084175,1115397,6270,77797,3287,6097
66,22,9,18,4,25,12,21,7,1,1,1,1,22,9,18,4,22,27,32,4,140161,1539,8843,0.9881203625789307,0.9881131079868477,1126542,4214,66652,4386,7666
67,22,1/2,18,4,25,3,21,7,1,2,1,1,22,1,18,4,22,28,32,4,139882,1477,9122,0.9884822407161519,0.9884754299544481,1124205,3953,68989,4147,7197
68,22,1/2,17,4,25,3,20,7,1,2,1,1,22,1,17,4,22,28,32,2,139884,1222,9120,0.9902313371365209,0.9902222750475845,1124533,1414,68661,5533,9576
69,22,9,18,4,25,12,21,7,1,1,1,1,22,9,18,4,22,18,32,2,140110,1212,8894,0.9903471721350756,0.9903374949294089,1126531,1421,66663,5902,10226
70,22,2,18,1/2,25,5,21,3,1,1,1,2,22,2,18,1,31,27,32,2,138472,757,10532,0.9931683455920587,0.993158483851373,1113734,117,79460,6129,10421
71,16,2,20,1/4,19,5,23,1,1,1,1,4,16,2,20,1,31,16,40,24,138587,1791,10417,0.9860297919922315,0.9860247981907155,1113482,5188,79712,3022,5277
72,16,6,15,1/4,19,9,18,1,1,1,1,4,16,6,15,1,28,29,27,2,138185,999,10819,0.9914234713058653,0.9914137297495254,1111223,47,81971,6372,10294
73,17,6,20,1/4,20,9,23,1,1,1,1,4,17,6,20,1,31,17,28,2,138163,958,10841,0.9917049159100438,0.9916954099907282,1110701,44,82493,6196,10045
74,16,6,20,1/4,19,9,23,1,1,1,1,4,16,6,20,1,31,17,40,2,137120,1142,11884,0.9902016828229183,0.9901926585873192,1102199,41,90995,5898,9536
75,16,6,20,1/3,19,9,23,2,1,1,1,3,16,6,20,1,28,29,28,2,138724,1006,10280,0.991484287514148,0.9914743794031241,1115288,66,77906,6361,10470
76,21,5,27,1/2,24,8,30,3,1,1,1,2,21,5,27,1,34,21,35,4,137906,924,11098,0.991890586353733,0.9918827914052608,1108519,1097,84675,4726,8237
77,21,3,17,1/2,24,6,20,3,1,1,1,2,21,3,17,1,34,11,35,4,138453,1104,10551,0.9907479244119723,0.9907400215814891,1113250,1194,79944,4801,8351
78,21,1/2,26,1/2,24,3,29,3,1,2,1,2,21,1,26,1,35,25,34,4,137966,932,11038,0.9918467360056916,0.9918390451538969,1109137,1103,84057,4624,8127
79,21,5,17,1/2,24,8,20,3,1,1,1,2,21,5,17,1,34,1,35,4,138710,982,10294,0.9916481648610963,0.9916378441486965,1115554,524,77640,6481,10906
80,21,5,26,1/2,24,8,29,3,1,1,1,2,21,5,26,1,34,21,30,4,138596,944,10408,0.9918894593888984,0.9918813370090591,1114093,1100,79101,4942,8583
81,18,10,28,3,21,13,31,6,1,1,1,1,18,10,28,3,32,23,33,33,139185,2411,9819,0.9819452173549867,0.9819406910421857,1118812,12691,74382,2596,4783
82,18,10,28,3,21,13,31,6,1,1,1,1,18,10,28,3,32,21,33,1,139008,941,9996,0.991992441309897,0.9919810219043838,1118369,202,74825,6876,12067
83,18,10,29,3,21,13,32,6,1,1,1,1,18,10,29,3,38,23,33,1,138691,774,10313,0.9930917288206761,0.9930805005745158,1115880,199,77314,6687,11865
84,18,10,30,1,21,13,33,4,1,1,1,1,18,10,30,1,39,21,17,1,141725,896,7279,0.9928289344362322,0.9928164674396106,1140505,142,52689,7779,13174
85,18,8,15,3,21,11,18,6,1,1,1,1,18,8,15,3,38,23,33,1,139266,951,9738,0.9919743713243293,0.9919627844177986,1120415,227,72779,6896,12244
86,14,12,30,3,17,15,33,6,1,1,1,1,14,12,30,3,38,19,16,1,142792,1126,6212,0.9914753340723061,0.991460958321154,1148965,231,44229,8743,15191
87,13,12,30,3,16,15,33,6,1,1,1,1,13,12,30,3,38,19,16,1,142918,1134,6086,0.9914461942140688,0.9914316074305615,1149872,231,43322,8879,15414
88,14,12,29,3,17,15,32,6,1,1,1,1,14,12,29,3,38,19,15,1,143029,1168,5975,0.9912390845469161,0.9912244797830736,1150897,232,42297,8919,15433
89,14,12,29,3,17,15,32,6,1,1,1,1,14,12,29,3,38,19,15,1,143029,1168,5975,0.9912390845469161,0.9912244797830736,1150897,232,42297,8919,15433
90,14,12,27,1,17,15,30,4,1,1,1,1,14,12,27,1,38,19,12,1,143439,1206,5565,0.9910650140141606,0.9910505530929996,1154442,165,38752,9118,15281
91,18,10,15,5,21,13,18,8,1,1,1,1,18,10,15,5,40,22,30,6,139880,1745,9124,0.9866505920961582,0.9866447958038926,1124118,6633,69076,3330,6125
92,18,10,25,5,21,13,28,8,1,1,1,1,18,10,25,5,40,22,18,6,142020,1603,6984,0.988098430244022,0.9880907469628947,1141690,6328,51504,4493,8119
93,17,10,16,5,20,13,19,8,1,1,1,1,17,10,16,5,40,22,30,6,139897,1708,9107,0.9869069419210799,0.9869011399508136,1124124,6662,69070,3320,6131
94,18,10,15,5,21,13,18,8,1,1,1,1,18,10,15,5,41,22,30,6,139876,1749,9128,0.9866223778956409,0.9866165891740427,1124041,6640,69153,3322,6117
95,18,10,1/2,5,21,13,3,8,1,1,2,1,18,10,1,5,39,22,30,6,146571,7184,2433,0.9538658016225173,0.9538567120899114,1177228,15035,15966,6452,9605
96,20,8,13,1,23,11,16,4,1,1,1,1,20,8,13,1,28,25,34,3,139656,1121,9348,0.9908789133423687,0.9908717969149666,1122725,3070,70469,4339,7520
97,20,13,13,1,23,16,16,4,1,1,1,1,20,13,13,1,28,25,34,2,139569,992,9435,0.9917511464873199,0.9917424335954196,1122395,1439,70799,5359,9207
98,20,13,13,1,23,16,16,4,1,1,1,1,20,13,13,1,37,25,34,3,139142,1123,9862,0.9907591709414526,0.9907523270580787,1118700,3075,74494,4106,7232
99,20,8,28,1,23,11,31,4,1,1,1,1,20,8,28,1,28,25,34,3,138916,1075,10088,0.9910448118965328,0.9910377654978046,1116694,2728,76500,4252,7446
100,20,8,13,1,23,11,16,4,1,1,1,1,20,8,13,1,28,25,34,3,139656,1121,9348,0.9908789133423687,0.9908717969149666,1122725,3070,70469,4339,7520
101,17,14,19,12,20,17,22,15,1,1,1,1,17,14,19,12,26,23,31,5,140330,1888,8674,0.9857838629015105,0.9857774221561784,1127423,5993,65771,3791,6806
102,17,23,19,1/5,20,26,22,0,1,1,1,5,17,23,19,1,26,23,31,5,137437,1117,11567,0.9904441385671973,0.9904348834262409,1104378,105,88816,6047,9780
103,23,14,19,1/5,26,17,22,0,1,1,1,5,23,14,19,1,26,23,31,5,137484,935,11520,0.9917283833955972,0.9917190828306361,1105318,105,87876,6000,9828
104,23,14,19,1/5,26,17,22,0,1,1,1,5,23,14,19,1,35,23,31,5,137019,745,11985,0.9929718933710562,0.9929628227651189,1101597,104,91597,5767,9585
105,23,14,19,1/5,26,17,22,0,1,1,1,5,23,14,19,1,32,23,31,5,137060,744,11944,0.9929869301880779,0.9929778188898031,1101930,104,91264,5804,9628
106,26,20,21,1/3,29,23,24,2,1,1,1,3,26,20,21,1,35,21,28,2,138103,837,10901,0.9925379441672522,0.9925281969329116,1111211,66,81983,6163,10300
107,23,21,21,1/3,26,24,24,2,1,1,1,3,23,21,21,1,35,21,28,2,138194,751,10810,0.9931569806659443,0.9931472400559377,1111720,67,81474,6164,10293
108,23,21,21,1/3,26,24,24,2,1,1,1,3,23,21,21,1,35,21,28,2,138194,751,10810,0.9931569806659443,0.9931472400559377,1111720,67,81474,6164,10293
109,25,21,21,1/3,28,24,24,2,1,1,1,3,25,21,21,1,35,21,28,2,138151,837,10853,0.9925473631695534,0.99253762066688,1111517,66,81677,6156,10295
110,23,16,21,1/3,26,19,24,2,1,1,1,3,23,16,21,1,35,21,28,2,138217,751,10787,0.9931613943133197,0.9931516546496466,1111823,67,81371,6156,10292
111,26,20,21,1/3,29,23,24,2,1,1,1,3,26,20,21,1,35,18,28,8,138576,1121,10428,0.9906554857147187,0.9906484894716625,1114283,2285,78911,4313,7393
112,26,20,21,1/3,29,23,24,2,1,1,1,3,26,20,21,1,35,18,27,7,138776,1126,10228,0.9906624623333249,0.9906553733495923,1115715,2286,77479,4403,7491
113,26,20,21,1/3,29,23,24,2,1,1,1,3,26,20,21,1,35,18,25,7,139214,1129,9790,0.9907326001226051,0.9907252518435125,1119172,2289,74022,4576,7765
114,26,23,21,1/3,29,26,24,2,1,1,1,3,26,23,21,1,35,18,25,7,139218,1129,9786,0.9907334279627104,0.9907260777909508,1119196,2287,73998,4578,7767
115,26,20,21,1/3,29,23,24,2,1,1,1,3,26,20,21,1,35,18,25,2,138834,855,10170,0.9925555119452828,0.992545362519234,1116853,66,76341,6420,10725
116,23,16,23,1/5,26,19,26,0,1,1,1,5,23,16,23,1,37,21,23,2,138178,750,10826,0.9931609050329507,0.9931510092242615,1111304,31,81890,6435,10457
117,23,16,23,1/4,26,19,26,1,1,1,1,4,23,16,23,1,37,21,22,2,138933,772,10071,0.9931519530422904,0.993141694787897,1117252,43,75942,6602,10840
118,23,16,23,1/5,26,19,26,0,1,1,1,5,23,16,23,1,37,21,28,2,137115,720,11889,0.9931668037825737,0.9931575647292856,1102579,30,90615,5986,9763
119,23,21,24,1/5,26,24,27,0,1,1,1,5,23,21,24,1,37,21,28,2,137068,720,11936,0.9931577122969893,0.9931484817607021,1102267,30,90927,5982,9754
120,23,16,23,1/5,26,19,26,0,1,1,1,5,23,16,23,1,37,21,22,2,138453,754,10551,0.9931856530428985,0.99317556986019,1113355,31,79839,6559,10655
121,23,16,23,1/5,26,19,26,0,1,1,1,5,23,16,23,1,37,26,23,3,138061,759,10943,0.9930754242730447,0.9930655331960226,1110357,38,82837,6376,10452
122,23,16,23,1/5,26,19,26,0,1,1,1,5,23,16,23,1,37,27,22,3,138331,761,10673,0.9931133724803691,0.9931032911903274,1112375,38,80819,6499,10653
123,23,16,23,1/5,26,19,26,0,1,1,1,5,23,16,23,1,37,26,22,3,138335,761,10669,0.9931141406071871,0.9931040602634787,1112397,38,80797,6501,10652
124,23,16,23,1/5,26,19,26,0,1,1,1,5,23,16,23,1,37,26,21,3,138567,767,10437,0.9931167641624513,0.993106484142389,1114251,38,78943,6625,10863
125,23,16,23,1/5,26,19,26,0,1,1,1,5,23,16,23,1,37,26,22,3,138335,761,10669,0.9931141406071871,0.9931040602634787,1112397,38,80797,6501,10652
126,25,17,24,1/4,28,20,27,1,1,1,1,4,25,17,24,1,37,32,22,26,139779,1419,9225,0.9888569218923368,0.9888500638139615,1123284,4582,69910,4096,7247
127,25,17,24,1/4,28,20,27,1,1,1,1,4,25,17,24,1,37,29,22,4,139040,859,9964,0.9925678767513962,0.9925575702339979,1117965,106,75229,6497,10891
128,25,17,24,1/4,28,20,27,1,1,1,1,4,25,17,24,1,37,27,22,3,138892,859,10112,0.9925390210357502,0.992528712625685,1117210,66,75984,6557,10893
129,24,17,24,1/4,27,20,27,1,1,1,1,4,24,17,24,1,37,27,22,3,138862,845,10142,0.9926305073007974,0.9926202783827404,1116923,67,76271,6508,10809
130,25,17,24,1/4,28,20,27,1,1,1,1,4,25,17,24,1,37,27,22,3,138892,859,10112,0.9925390210357502,0.992528712625685,1117210,66,75984,6557,10893
131,22,16,23,1/5,25,19,26,0,1,1,1,5,22,16,23,1,39,24,20,4,139032,772,9972,0.9931708432151327,0.9931604136743883,1117657,62,75537,6687,11021
132,22,16,23,1/5,25,19,26,0,1,1,1,5,22,16,23,1,39,24,20,4,139032,772,9972,0.9931708432151327,0.9931604136743883,1117657,62,75537,6687,11021
133,22,16,23,1/5,25,19,26,0,1,1,1,5,22,16,23,1,39,24,20,4,139032,772,9972,0.9931708432151327,0.9931604136743883,1117657,62,75537,6687,11021
134,22,16,23,1/5,25,19,26,0,1,1,1,5,22,16,23,1,39,24,20,4,139032,772,9972,0.9931708432151327,0.9931604136743883,1117657,62,75537,6687,11021
135,22,16,23,1/5,25,19,26,0,1,1,1,5,22,16,23,1,39,24,20,4,139032,772,9972,0.9931708432151327,0.9931604136743883,1117657,62,75537,6687,11021
136,22,15,25,1/4,25,18,28,1,1,1,1,4,22,15,25,1,42,24,20,4,139563,770,9441,0.9932855737125749,0.9932749918121481,1121586,104,71608,6694,11182
137,22,15,25,1/4,25,18,28,1,1,1,1,4,22,15,25,1,42,24,19,4,139840,785,9164,0.993234160493401,0.9932233202439474,1123935,104,69259,6861,11455
138,22,15,25,1/4,25,18,28,1,1,1,1,4,22,15,25,1,42,24,19,4,139840,785,9164,0.993234160493401,0.9932233202439474,1123935,104,69259,6861,11455
139,24,15,25,1/4,27,18,28,1,1,1,1,4,24,15,25,1,42,24,19,4,139871,888,9133,0.9925285916725269,0.992517688965067,1124291,103,68903,6885,11521
140,22,15,25,1/4,25,18,28,1,1,1,1,4,22,15,25,1,42,24,19,4,139840,785,9164,0.993234160493401,0.9932233202439474,1123935,104,69259,6861,11455
141,22,15,25,1/4,25,18,28,1,1,1,1,4,22,15,25,1,41,25,20,5,139578,962,9426,0.9919601606944475,0.9919511799901861,1121742,938,71452,5705,9490
142,22,15,25,20,25,18,28,23,1,1,1,1,22,15,25,20,41,25,20,5,141360,1456,7644,0.9889480715512605,0.988940247266452,1135821,5276,57373,4582,8268
143,22,15,25,1/4,25,18,28,1,1,1,1,4,22,15,25,1,41,24,20,5,139629,963,9375,0.9919633555612012,0.9919543710716061,1122117,941,71077,5707,9494
144,22,15,25,18,25,18,28,21,1,1,1,1,22,15,25,18,41,24,20,5,141360,1456,7644,0.9889480715512605,0.9889402576761197,1135820,5278,57374,4578,8257
145,22,15,25,1/4,25,18,28,1,1,1,1,4,22,15,25,1,41,24,20,9,139879,1069,9125,0.9912824911671195,0.9912745353419641,1124086,2179,69108,4974,8407
146,21,18,22,1/5,24,21,25,0,1,1,1,5,21,18,22,1,42,22,18,4,139644,814,9360,0.9929963196759244,0.9929854018271296,1122636,61,70558,7011,11537
147,21,19,22,1/5,24,22,25,0,1,1,1,5,21,19,22,1,42,4,18,4,140860,834,8144,0.9930894062473121,0.993077640483763,1133005,64,60189,7524,12433
148,21,19,22,1/5,24,22,25,0,1,1,1,5,21,19,22,1,42,22,18,4,139644,814,9360,0.9929963196759244,0.9929854018271296,1122636,61,70558,7011,11537
149,21,18,22,1/5,24,21,25,0,1,1,1,5,21,18,22,1,42,22,18,4,139644,814,9360,0.9929963196759244,0.9929854018271296,1122636,61,70558,7011,11537
150,21,18,22,1/5,24,21,25,0,1,1,1,5,21,18,22,1,42,22,19,4,139426,764,9578,0.9933012401553992,0.9932905390169601,1120709,61,72485,6865,11308
151,24,14,26,1/4,27,17,29,1,1,1,1,4,24,14,26,1,39,24,19,39,140708,1602,8296,0.9878135866560219,0.9878062497329304,1130756,5869,62438,4326,7753
152,24,16,26,1/4,27,19,29,1,1,1,1,4,24,16,26,1,39,24,19,39,140709,1601,8295,0.9878206069646516,0.98781327004156,1130753,5870,62441,4326,7753
153,24,14,26,1/4,27,17,29,1,1,1,1,4,24,14,26,1,39,24,19,6,139986,1044,9018,0.9914761354741162,0.9914667487928129,1125370,968,67824,5911,9919
