observation,param_1,param_2,param_3,param_4,param_5,param_6,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
88,24,29,28,30,1,2,148186,2559,1184,0.9832036757509913,0.9831705674153564,1191003,443,2209,25765,35002
89,30,12,30,1,1,5,147223,2599,2147,0.9827120430702391,0.982683578149827,1182753,39,10459,23583,30093
90,20,1,1,4,2,4,140402,6441,8968,0.9558078592155925,0.9557858055945043,1127009,337,66203,24732,23315
91,30,9,27,2,2,1,147351,2572,2019,0.9829170378290083,0.9828848990392285,1186440,1339,6772,23857,33977
92,7,25,5,30,1,1,148311,2930,1059,0.9808696328486401,0.9808398446163729,1191833,673,1379,23982,31492
93,25,4,4,18,1,1,148284,2625,1086,0.9828058682028461,0.9827725640662432,1191834,482,1378,27465,35209
94,28,30,1,1,1,4,129381,1716,19989,0.9841668868816237,0.9841450725728295,1037430,29,155782,20374,23062
95,14,2,30,26,1,4,148180,3577,1190,0.9767366870024939,0.9767064248751306,1191272,281,1940,26358,31993
96,7,12,25,3,1,1,148141,2688,1229,0.9823685465937559,0.9823381671749916,1190569,419,2643,24199,32117
97,28,3,1,6,2,1,148120,3406,1250,0.9778002636337519,0.9777743668274833,1190084,2868,3128,22768,27378
98,16,27,30,27,2,3,148265,2942,1105,0.980781537320899,0.9807526032348828,1191484,515,1728,23419,30589
99,24,1,25,22,1,1,147957,2581,1413,0.9830073672567666,0.9829697271219193,1189459,261,3753,29171,39793
100,15,30,1,12,1,2,148332,3167,1038,0.9793708315566947,0.9793401267488824,1191790,676,1422,27299,32461
101,8,28,27,7,1,1,148131,2558,1239,0.9831967610811494,0.9831653752264924,1190565,442,2647,24770,33181
102,30,22,29,23,2,1,147360,2596,2010,0.9827650644626122,0.9827327705454957,1186518,1359,6694,23985,34141
103,11,3,28,30,1,1,148111,2604,1259,0.9828977868856268,0.9828647807070184,1190523,526,2689,25592,34894
104,16,26,2,29,1,2,148433,2786,937,0.9818164884951267,0.9817865063536884,1192577,664,635,25726,31697
105,27,2,23,2,1,4,148052,2723,1318,0.9821230154649947,0.9820919351355194,1190042,114,3170,26587,32858
106,12,18,3,7,2,1,148000,2937,1370,0.9807451887490501,0.9807207268706473,1190033,2503,3179,19493,25861
107,30,26,22,10,1,2,148176,2870,1194,0.9812169166415914,0.9811832956290261,1191149,405,2063,26209,35544
108,19,5,28,1,1,1,147911,2643,1459,0.9825993859575931,0.9825633453369325,1188921,240,4291,27590,38102
109,8,20,27,27,1,1,148156,2575,1214,0.983094120134213,0.9830626841469411,1190709,536,2503,24729,33234
110,24,30,3,29,2,3,148424,2783,946,0.9818333315031674,0.9818036028624991,1192481,663,731,25596,31429
111,26,30,4,24,1,3,148392,2790,978,0.9817807657985246,0.9817509293254392,1192371,640,841,25486,31543
112,12,29,30,28,1,2,148230,2757,1140,0.9819504744007242,0.981920523473933,1191204,507,2008,23999,31664
113,23,3,3,9,1,2,148364,2773,1006,0.9818819991785662,0.9818527548378764,1192116,521,1096,26145,30917
114,28,21,27,3,1,3,148048,2538,1322,0.9833046496293081,0.9832736184865493,1189849,305,3363,24651,32806
115,25,1,26,26,1,5,148188,3185,1182,0.9792184041359403,0.979186216159444,1191323,270,1889,29356,34029
116,23,2,19,29,2,1,147535,2557,1835,0.9830583599573449,0.9830283153866125,1187698,1494,5514,22352,31763
117,16,14,30,3,1,1,147956,2611,1414,0.9828151493665666,0.9827800376181302,1189274,332,3938,26956,37120
118,8,27,28,28,1,2,148262,3355,1108,0.9781618063381866,0.9781331768314537,1191428,533,1784,23204,30267
119,28,30,2,25,1,2,148443,3150,927,0.9795079517097295,0.9794767049021366,1192546,665,666,27337,33034
120,30,7,4,3,1,3,147870,2687,1500,0.9823078301765338,0.9822799337410573,1188268,389,4944,25069,29492
121,10,21,20,3,1,1,148157,2548,1213,0.9832669999595163,0.9832348583320414,1190693,417,2519,25189,33980
122,26,1,30,9,2,2,148124,2494,1246,0.9836045543671873,0.9835702201472318,1190720,231,2492,27554,36298
123,29,10,1,1,1,3,133111,1917,16259,0.9837132423908569,0.9836904046199989,1066959,42,126253,21891,24144
124,11,2,11,23,2,1,147771,2758,1599,0.9818291412252362,0.9818031961781494,1188927,2024,4285,19605,27429
125,17,27,30,28,2,5,148328,3651,1042,0.9763121481776554,0.9762848041468418,1191791,499,1421,22671,28908
126,28,8,30,18,1,1,147932,2668,1438,0.9824446755578934,0.9824060270953566,1189250,291,3962,29578,40859
127,23,1,12,1,2,1,147557,2713,1813,0.9820634667092617,0.9820343935761814,1187890,1528,5322,22081,30736
128,14,30,23,27,1,3,148279,3118,1091,0.9796674684384137,0.9796388654168359,1191587,532,1625,23293,30239
129,11,29,3,1,1,1,147889,2680,1481,0.9823573041472907,0.9823275055101411,1188828,342,4384,24702,31503
130,17,3,2,30,1,2,148428,2797,942,0.9817452322573433,0.9817162830369528,1192543,627,669,26391,30605
131,13,19,29,27,2,4,148298,3653,1072,0.976291015802698,0.9762636897439538,1191598,511,1614,22793,28889
132,1,28,17,4,2,2,148272,18141,1098,0.8928168204492337,0.8927871863984049,1191103,564,2109,23711,31329
133,26,30,4,28,2,5,148422,3317,948,0.9784456122230087,0.978416863533078,1192402,643,810,25088,30393
134,24,5,6,1,1,3,146795,2548,2575,0.9829350502874111,0.9829075691013303,1179365,72,13847,24211,29053
135,6,1,2,30,2,2,148392,4017,978,0.9740317281028947,0.9740037843724985,1192440,565,772,28112,29542
136,9,30,3,19,1,1,148316,2780,1054,0.9818254130702282,0.981795036489159,1191986,572,1226,24802,32114
137,12,1,10,1,1,1,148171,2479,1199,0.98371180233747,0.9836789683123697,1190916,284,2296,26213,34712
138,26,29,18,1,1,1,147933,2653,1437,0.9825408430617936,0.9825038782984006,1189466,246,3746,28594,39079
139,23,23,27,30,1,3,148262,2550,1108,0.9832795651716015,0.9832493418260724,1191469,496,1743,24153,31952
140,7,9,30,16,1,1,148153,2712,1217,0.9822183298184572,0.9821878435131742,1190737,496,2475,24198,32230
141,26,30,2,30,2,1,148079,2921,1291,0.9808673925628977,0.9808410218615329,1190439,2814,2773,21940,27879
142,19,8,30,3,1,2,148136,2533,1234,0.9833578747956594,0.9833262903023393,1190493,326,2719,24882,33391
143,9,19,19,23,1,1,148201,2621,1169,0.9828111338884785,0.9827792599502495,1191031,528,2181,25005,33697
144,30,17,3,1,1,4,140757,2450,8613,0.9820466383023376,0.9820224204657207,1129031,39,64181,22465,25603
145,22,1,8,21,2,3,148280,2901,1090,0.9810461201504942,0.9810158059987191,1191816,361,1396,27536,32048
146,14,1,2,1,2,1,147742,3105,1628,0.9796080639469728,0.9795847466056283,1187689,2225,5523,19665,24651
147,27,1,30,11,1,1,147925,2662,1445,0.9824813137599987,0.9824427532660127,1189208,242,4004,29796,40766
148,18,21,27,28,1,4,148315,3261,1055,0.9787709358585138,0.9787427897058609,1191729,506,1483,23109,29756
149,25,10,5,23,1,1,148252,2819,1118,0.9815609395791679,0.9815270187168113,1191704,455,1508,27488,35861
150,28,30,12,4,1,3,148103,2809,1267,0.9815870980843467,0.9815572635030582,1190134,354,3078,24385,31541
151,24,16,29,17,1,3,148246,2498,1124,0.9836081671737112,0.9835775796572999,1191413,442,1799,24244,32337
152,24,21,28,17,1,3,148234,2495,1136,0.9836244844289208,0.9835939338025469,1191363,443,1849,24257,32298
153,17,7,30,14,1,2,148206,2564,1164,0.9831765533162622,0.9831454417721398,1191066,445,2146,24573,32891
