observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
63,15,25,30,28,18,28,33,31,1,1,1,1,15,25,30,28,2,1,9,36,18333,515,2406,0.9707283030337047,0.9704968794876708,152750,906,13675,11202,16052
64,3,18,27,22,6,21,30,25,1,1,1,1,3,18,27,22,42,30,1,6,19764,1368,975,0.9356120533190937,0.9353252968818514,164972,7431,1453,12919,19890
65,1/3,14,1/4,8,2,17,1,11,3,1,4,1,1,14,1,8,12,1,28,1,19700,1300,1039,0.9383284797459177,0.9379755343291188,163521,2868,2904,14616,24481
66,28,6,30,17,31,9,33,20,1,1,1,1,28,6,30,17,42,6,40,32,11941,136,8798,0.9747564129355833,0.9747315289933671,97244,674,69181,734,1726
67,2,26,20,27,5,29,23,30,1,1,1,1,2,26,20,27,9,35,32,39,19372,2736,1367,0.877330437279388,0.8772868543377196,156473,20566,9952,1946,3023
68,1/2,1/5,1/4,2,3,0,1,5,2,5,4,1,1,1,1,2,17,6,3,35,19094,3485,1645,0.8470335637160525,0.8469500453630638,155095,26844,11330,6064,5793
69,27,23,7,3,30,26,10,6,1,1,1,1,27,23,7,3,2,3,34,3,17805,447,2934,0.9728583183893991,0.9726276012820492,148601,863,17824,11392,16003
70,17,1/2,18,1/3,20,3,21,2,1,2,1,3,17,1,18,1,41,23,2,2,18571,481,2168,0.9730301261570157,0.9727435859765133,156357,149,10068,12357,19875
71,28,25,28,1/3,31,28,31,2,1,1,1,3,28,25,28,1,20,30,30,33,13890,180,6849,0.977936237712432,0.9778931305355917,113378,716,53047,1582,2990
72,1/2,1/5,19,4,3,0,22,7,2,5,1,1,1,1,19,4,40,4,22,40,15376,276,5363,0.9760222017121012,0.9759611596429567,125029,965,41396,3221,4234
73,2,29,26,10,5,32,29,13,1,1,1,1,2,29,26,10,14,1,41,6,18714,1043,2025,0.9462679201320345,0.9461026711484413,153314,5092,13111,6869,11462
74,17,1/5,7,25,20,0,10,28,1,5,1,1,17,1,7,25,11,17,9,1,17117,305,3622,0.9787664238000863,0.9786450028491332,140606,416,25819,4464,8422
75,13,8,13,1/4,16,11,16,1,1,1,1,4,13,8,13,1,31,42,2,16,18715,561,2024,0.9694249132101821,0.9691817108803762,156631,1486,9794,10423,16869
76,20,30,29,18,23,33,32,21,1,1,1,1,20,30,29,18,25,42,36,23,13801,212,6938,0.9755066612381535,0.9754715699778093,112310,1158,54115,1249,2434
77,24,1/3,17,4,27,2,20,7,1,3,1,1,24,1,17,4,12,29,11,42,16041,270,4698,0.9781359987706988,0.9780585788577781,131512,988,34913,2955,5370
78,17,16,13,27,20,19,16,30,1,1,1,1,17,16,13,27,40,1,22,1,14608,193,6131,0.9791042215156275,0.979037744193751,119320,368,47105,2038,4611
79,9,29,8,1/3,12,32,11,2,1,1,1,3,9,29,8,1,18,20,2,8,18779,588,1960,0.9682671941030523,0.9680508652774705,156828,1840,9597,9210,15005
80,27,6,30,1/3,30,9,33,2,1,1,1,3,27,6,30,1,5,5,39,4,16564,302,4175,0.9776043381930256,0.9774802356584966,136789,510,29636,5633,8608
81,29,13,30,3,32,16,33,6,1,1,1,1,29,13,30,3,27,2,15,42,14734,192,6005,0.9795070687516372,0.9794488956885767,120302,589,46123,2020,4035
82,26,5,15,30,29,8,18,33,1,1,1,1,26,5,15,30,5,32,17,37,16984,343,3755,0.9763590499469971,0.9762349762467001,139861,1040,26564,5575,8606
83,19,2,30,1/5,22,5,33,0,1,1,1,5,19,2,30,1,30,39,41,13,13351,165,7388,0.9773462972696382,0.9773141182667259,108715,738,57710,1106,2232
84,13,30,24,7,16,33,27,10,1,1,1,1,13,30,24,7,2,9,32,22,18274,602,2465,0.9662004329237793,0.9659985788826617,151797,2353,14628,9933,14001
85,2,23,16,1/5,5,26,19,0,1,1,1,5,2,23,16,1,40,3,3,4,16787,349,3952,0.9755312336195945,0.9753684932141852,138232,186,28193,6797,11288
86,14,1/5,8,30,17,0,11,33,1,5,1,1,14,1,8,30,34,4,20,17,15270,231,5469,0.9784848671259845,0.9784295342347761,124493,739,41932,2010,3838
87,11,5,17,1/3,14,8,20,2,1,1,1,3,11,5,17,1,9,2,40,41,16852,381,3887,0.973928401351895,0.9738532449261863,137609,1748,28816,3232,5213
88,29,1/5,7,21,32,0,10,24,1,5,1,1,29,1,7,21,7,40,37,4,16403,300,4336,0.9773161134718643,0.9772188556073276,134607,887,31818,4275,6746
89,19,25,19,3,22,28,22,6,1,1,1,1,19,25,19,3,41,23,7,23,17010,343,3729,0.9764234773304433,0.9763244029092906,140093,1282,26332,3749,6872
90,20,30,6,17,23,33,9,20,1,1,1,1,20,30,6,17,1,7,2,2,19157,704,1582,0.9637015960914673,0.9633112959271122,161530,1282,4895,19674,27072
91,30,9,11,25,33,12,14,28,1,1,1,1,30,9,11,25,32,40,36,42,13727,222,7012,0.9745967283880498,0.9745660487652016,111466,1322,54959,1024,2128
92,29,1/2,19,1,32,3,22,4,1,2,1,1,29,1,19,1,2,3,15,39,17787,426,2952,0.9739086441167968,0.9736717564837989,148658,556,17767,11644,16431
93,8,1/5,6,30,11,0,9,33,1,5,1,1,8,1,6,30,2,13,39,2,18195,506,2544,0.9708266459500069,0.9706357056657013,150369,1479,16056,9428,13244
94,29,29,30,8,32,32,33,11,1,1,1,1,29,29,30,8,36,9,39,18,12283,148,8456,0.9750610455054949,0.9750337250706747,99745,735,66680,846,1895
95,14,20,29,1/5,17,23,32,0,1,1,1,5,14,20,29,1,13,16,1,3,18729,619,2010,0.9666171547836429,0.9661878274862754,159419,99,7006,19678,29779
96,30,4,28,25,33,7,31,28,1,1,1,1,30,4,28,25,27,42,17,22,14412,199,6327,0.9781749964027702,0.9781243346571458,117336,823,49089,1722,3514
97,25,28,24,25,28,31,27,28,1,1,1,1,25,28,24,25,8,4,37,42,15973,274,4766,0.9777288631093897,0.977643153354769,131171,903,35254,3718,5945
98,16,1/4,10,2,19,1,13,5,1,4,1,1,16,1,10,2,3,15,5,41,18339,468,2400,0.9731163282329494,0.9729342688920999,151566,1362,14859,8349,12628
99,1/5,30,10,5,0,33,13,8,5,1,1,1,1,30,10,5,37,7,37,1,19676,1219,1063,0.9418013122801778,0.9414807188716833,162997,2325,3428,12876,22237
100,24,26,13,1/3,27,29,16,2,1,1,1,3,24,26,13,1,6,37,21,3,16600,267,4139,0.9796723881107903,0.9795467573619653,136913,168,29512,5322,8714
101,26,27,12,8,29,30,15,11,1,1,1,1,26,27,12,8,32,41,42,18,13351,197,7388,0.9751077650743291,0.9750782244036448,108602,1151,57823,982,2049
102,21,14,18,13,24,17,21,16,1,1,1,1,21,14,18,13,3,24,1,38,19133,742,1606,0.9618304186347668,0.9613954109936953,162698,1286,3727,19880,30173
103,10,1/4,23,29,13,1,26,32,1,4,1,1,10,1,23,29,41,5,32,6,14086,189,6653,0.9779037897069481,0.9778710196022798,114118,828,52307,1164,2273
104,28,1,7,1/4,31,4,10,1,1,1,1,4,28,1,7,1,9,4,41,32,15963,261,4776,0.9784667438995236,0.978387017248043,130740,910,35685,3402,5530
105,1/4,1/3,14,6,1,2,17,9,4,3,1,1,1,1,14,6,37,40,2,8,19252,1100,1487,0.9455916431152854,0.9453892988922238,159438,5567,6987,9438,14035
106,30,18,22,13,33,21,25,16,1,1,1,1,30,18,22,13,21,1,40,27,13603,154,7136,0.9788697123909089,0.9788207374478566,111358,375,55067,1790,3397
107,22,2,8,16,25,5,11,19,1,1,1,1,22,2,8,16,41,24,9,42,17200,416,3539,0.972935425370762,0.9728593606667455,140276,2098,26149,2897,5276
108,19,1/3,28,25,22,2,31,28,1,3,1,1,19,1,28,25,2,40,22,6,17939,474,2800,0.9718020836944838,0.9715815883223781,149483,1171,16942,10864,15294
109,6,1/4,18,1/5,9,1,21,0,1,4,1,5,6,1,18,1,1,5,6,23,18851,645,1888,0.9656849134720499,0.9654052502558796,156854,1584,9571,14805,19398
110,6,26,11,1/5,9,29,14,0,1,1,1,5,6,26,11,1,32,42,1,3,18229,580,2510,0.9671788450518899,0.9668068978762029,154123,134,12302,17179,25799
111,12,1/5,26,9,15,0,29,12,1,5,1,1,12,1,26,9,11,42,39,41,16264,370,4475,0.9729542177900347,0.9728947183523022,132748,1931,33677,2525,4127
112,1/2,1/5,27,28,3,0,30,31,2,5,1,1,1,1,27,28,35,11,2,33,18794,644,1945,0.9655764842000779,0.9653090611153917,157201,1611,9224,12630,18549
113,14,10,6,28,17,13,9,31,1,1,1,1,14,10,6,28,2,3,33,19,18293,570,2446,0.967856969014609,0.9676507465873434,152067,1963,14358,10145,14304
114,28,29,9,15,31,32,12,18,1,1,1,1,28,29,9,15,42,5,4,2,18251,453,2488,0.9736618884271288,0.9735111863135796,150942,1345,15483,6207,10453
115,3,21,19,1/5,6,24,22,0,1,1,1,5,3,21,19,1,6,42,10,1,14252,237,6487,0.9752292322430547,0.9751205848568778,116001,71,50424,5342,7536
116,26,1/3,29,29,29,2,32,32,1,3,1,1,26,1,29,29,30,35,1,41,19004,724,1735,0.962314578225278,0.9618346756849822,162287,819,4138,22481,33287
117,19,19,19,1/5,22,22,22,0,1,1,1,5,19,19,19,1,11,16,42,24,15617,266,5122,0.9772767663822297,0.9772116010179092,127579,1015,38846,2732,4520
118,14,29,14,30,17,32,17,33,1,1,1,1,14,29,14,30,42,35,40,3,13340,248,7399,0.9715228730276411,0.9714961292774609,108661,1480,57764,814,1855
119,29,3,12,1/3,32,6,15,2,1,1,1,3,29,3,12,1,5,41,3,8,18260,436,2479,0.9745496310481052,0.9743404675291756,152372,852,14053,8825,14508
120,12,6,7,15,15,9,10,18,1,1,1,1,12,6,7,15,26,2,6,1,17892,398,2847,0.9756267796791315,0.9754802729463383,147455,687,18970,5211,10162
121,23,27,26,27,26,30,29,30,1,1,1,1,23,27,26,27,4,5,37,33,17096,371,3643,0.9751067164638806,0.9749680238079594,141160,1019,25265,6440,9620
122,14,1,13,3,17,4,16,6,1,1,1,1,14,1,13,3,42,14,42,42,13295,267,7444,0.9700456895532756,0.9700227951730674,108109,1706,58316,704,1588
123,1/4,12,9,16,1,15,12,19,4,1,1,1,1,12,9,16,8,15,14,2,19946,1689,793,0.9226963123604114,0.9225130852331659,163605,8505,2820,7622,12709
124,16,29,14,28,19,32,17,31,1,1,1,1,16,29,14,28,42,35,21,15,14898,296,5841,0.9734137433109659,0.9733761723066695,121050,1653,45375,1244,2606
125,29,1/4,25,1/5,32,1,28,0,1,4,1,5,29,1,25,1,33,37,4,5,17654,346,3085,0.9778020003566923,0.9776183983844309,147057,127,19368,7349,12735
126,24,29,26,11,27,32,29,14,1,1,1,1,24,29,26,11,40,4,40,38,12278,154,8461,0.9745883122429184,0.9745630967070342,99863,802,66562,762,1749
127,30,1/3,14,23,33,2,17,26,1,3,1,1,30,1,14,23,34,41,41,20,13107,174,7632,0.9759377401311675,0.9759088193964713,106291,920,60134,935,2006
128,24,13,12,30,27,16,15,33,1,1,1,1,24,13,12,30,5,15,28,2,16850,329,3889,0.9768002689823887,0.9766776369936917,139002,772,27423,5539,8506
129,9,30,15,1/5,12,33,18,0,1,1,1,5,9,30,15,1,12,1,4,27,18145,450,2594,0.9735549322133205,0.9733982325795152,150254,986,16171,6322,10869
130,8,3,22,1/5,11,6,25,0,1,1,1,5,8,3,22,1,40,40,11,35,16495,379,4244,0.9730817105472737,0.9730280932928692,134634,2147,31791,1915,3719
131,30,10,23,29,33,13,26,32,1,1,1,1,30,10,23,29,38,39,19,1,14229,155,6510,0.9805597094637898,0.9804963029876212,116129,207,50296,1980,4398
132,13,1,29,1/2,16,4,32,3,1,1,1,2,13,1,29,1,30,38,33,41,14299,321,6440,0.9699248018298267,0.9698957513410864,116034,2030,50391,1001,2015
133,18,1/2,6,21,21,3,9,24,1,2,1,1,18,1,6,21,1,14,40,12,18415,632,2324,0.9651042616572436,0.9647672183193929,154502,1345,11923,17800,23378
134,13,27,18,1,16,30,21,4,1,1,1,1,13,27,18,1,12,3,3,39,18495,530,2244,0.9703934251451262,0.9702167433885448,153709,1879,12716,7216,12255
135,4,20,21,3,7,23,24,6,1,1,1,1,4,20,21,3,41,7,39,11,16254,735,4485,0.9525316455696203,0.9525052334131081,131132,5473,35293,867,1832
136,30,28,12,1,33,31,15,4,1,1,1,1,30,28,12,1,6,1,22,42,16576,288,4163,0.9784257592302925,0.9783074667935115,136702,496,29723,5208,8205
137,3,1/4,24,19,6,1,27,22,1,4,1,1,3,1,24,19,39,10,37,41,15045,318,5694,0.9724947836271824,0.9724614945063382,122290,1783,44135,1436,2309
138,7,8,4,1/5,10,11,7,0,1,1,1,5,7,8,4,1,15,36,36,10,16022,298,4717,0.9764522762149583,0.9763960638796739,130990,1291,35435,2360,3899
139,27,1/5,29,29,30,0,32,32,1,5,1,1,27,1,29,29,29,39,1,2,18992,703,1747,0.9632844184484791,0.9628022380038552,162252,563,4173,22601,33445
140,1/4,28,19,1/4,1,31,22,1,4,1,1,4,1,28,19,1,38,4,2,9,16600,608,4139,0.9607248727039543,0.9606066235185214,134525,2920,31900,6089,8202
141,30,23,19,28,33,26,22,31,1,1,1,1,30,23,19,28,39,42,25,33,13769,193,6970,0.976695224840646,0.9766596001470097,111891,975,54534,1147,2471
142,13,1/5,30,7,16,0,33,10,1,5,1,1,13,1,30,7,41,12,4,19,17860,402,2879,0.9753412329055886,0.9751869841815034,148460,952,17965,6196,10699
143,15,28,22,1/4,18,31,25,1,1,1,1,4,15,28,22,1,5,24,40,41,17212,411,3527,0.9732365600396262,0.9731260384283693,141341,1635,25084,5065,7666
144,24,1,12,29,27,4,15,32,1,1,1,1,24,1,12,29,8,3,42,6,16056,276,4683,0.9778235751948522,0.9777380528627395,131800,847,34625,3714,5932
145,1/3,25,1/2,1/5,2,28,3,0,3,1,2,5,1,25,1,1,4,17,6,3,12152,191,8587,0.971311462306529,0.9712133249979162,98457,91,67968,5450,6807
146,15,1/3,13,29,18,2,16,32,1,3,1,1,15,1,13,29,39,26,22,41,14806,262,5933,0.9752710879482946,0.9752344540565383,120369,1435,46056,1216,2541
147,29,27,17,1/3,32,30,20,2,1,1,1,3,29,27,17,1,28,1,41,32,13211,143,7528,0.9784693779301865,0.9784276980478301,107631,419,58794,1423,2891
148,26,1/5,26,4,29,0,29,7,1,5,1,1,26,1,26,4,24,42,7,7,16729,296,4010,0.9783452870530223,0.9782383841378814,137958,773,28467,4053,7415
149,30,14,1,19,33,17,4,22,1,1,1,1,30,14,1,19,1,35,34,2,18875,766,1864,0.9599266844869745,0.9595560060174956,158260,2084,8165,19479,25711
150,2,30,22,1/3,5,33,25,2,1,1,1,3,2,30,22,1,7,13,2,4,17308,516,3431,0.9678844443947366,0.9677466600171235,143036,1792,23389,6314,9557
151,27,1/3,30,1/3,30,2,33,2,1,3,1,3,27,1,30,1,10,6,2,36,18509,511,2230,0.9713777094820193,0.971092091996941,156074,567,10351,12284,19811
152,25,10,9,22,28,13,12,25,1,1,1,1,25,10,9,22,26,7,16,1,15695,231,5044,0.9795746667448911,0.9794904275361025,128376,401,38049,2770,5843
153,15,3,8,1/5,18,6,11,0,1,1,1,5,15,3,8,1,3,40,7,6,18012,401,2727,0.9757566827306452,0.9755815580225918,148725,819,17700,8149,12147
