observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
99,15,3,12,1/3,18,6,15,2,1,1,1,3,15,3,12,1,41,10,42,10,32958,776,8644,0.9724602376534904,0.9724542140538056,264832,1551,62616,1390,2630
100,30,29,28,4,33,32,31,7,1,1,1,1,30,29,28,4,18,14,1,1,39613,2529,1989,0.9402295685857512,0.9401370960240494,327285,29,163,28983,40375
101,30,27,24,29,33,30,27,32,1,1,1,1,30,27,24,29,14,15,18,41,35405,1086,6197,0.9675289575500599,0.967516264474222,285666,1954,41782,3034,5542
102,19,1/3,14,1,22,2,17,4,1,3,1,1,19,1,14,1,1,36,34,36,37735,2454,3867,0.9382787390289642,0.9382292401558125,307624,2699,19824,16926,21612
103,24,23,10,30,27,26,13,33,1,1,1,1,24,23,10,30,42,38,37,16,33274,941,8328,0.9683162634877196,0.9683101093385359,267600,2679,59848,1310,2687
104,19,14,30,17,22,17,33,20,1,1,1,1,19,14,30,17,41,5,14,3,35835,923,5767,0.9723271382243004,0.972314133661939,289364,1378,38084,2983,5678
105,3,26,11,1/2,6,29,14,3,1,1,1,2,3,26,11,1,9,31,1,1,38400,3611,3202,0.9142243306520847,0.9141677088150472,314286,19,13162,18483,24722
106,29,25,30,27,32,28,33,30,1,1,1,1,29,25,30,27,2,20,24,39,37293,2033,4309,0.9472075246269385,0.9471718227745098,303346,2311,24102,11276,15588
107,14,29,15,3,17,32,18,6,1,1,1,1,14,29,15,3,34,19,10,27,36959,1459,4643,0.9604310414722018,0.9604166146074052,298822,4145,28626,3311,6299
108,30,30,24,22,33,33,27,25,1,1,1,1,30,30,24,22,41,2,42,7,31929,537,9673,0.9779556442028968,0.9779485166583267,256706,750,70742,1573,3112
109,11,4,17,1/4,14,7,20,1,1,1,1,4,11,4,17,1,6,37,38,41,36557,1589,5045,0.9566108911865252,0.9565969315515142,294964,3633,32484,3879,6095
110,22,1/2,5,17,25,3,8,20,1,2,1,1,22,1,5,17,24,30,1,3,39801,2489,1801,0.9414508007334618,0.9413797818060747,327339,2577,109,21798,31008
111,27,10,9,21,30,13,12,24,1,1,1,1,27,10,9,21,10,41,15,42,36483,1388,5119,0.9614548398471287,0.9614401862384656,294797,3241,32651,3709,6398
112,25,25,11,27,28,28,14,30,1,1,1,1,25,25,11,27,22,1,6,11,37860,1351,3742,0.9643692805845923,0.9643434615582624,307481,820,19967,6935,11273
113,12,26,29,11,15,29,32,14,1,1,1,1,12,26,29,11,3,3,40,39,37361,1788,4241,0.9531339050963238,0.9531100717965821,302984,2339,24464,7369,10406
114,6,30,23,5,9,33,26,8,1,1,1,1,6,30,23,5,29,42,42,6,35322,2252,6280,0.9380537177967291,0.9380471674183646,283638,4510,43810,1656,2860
115,30,1/2,15,13,33,3,18,16,1,2,1,1,30,1,15,13,40,21,30,3,33471,773,8131,0.9732442871947325,0.9732363557400905,269297,1058,58151,1751,3463
116,14,16,23,8,17,19,26,11,1,1,1,1,14,16,23,8,41,10,20,35,35083,1076,6519,0.9673303029183414,0.9673218584270722,282449,3346,44999,1866,3687
117,30,8,29,1/4,33,11,32,1,1,1,1,4,30,8,29,1,8,5,42,27,35121,1047,6481,0.968142619445881,0.96812785819114,283313,1333,44135,4002,6445
118,27,13,12,26,30,16,15,29,1,1,1,1,27,13,12,26,6,41,42,5,35823,1339,5779,0.9616706218389941,0.9616533778534324,289319,1741,38129,4814,7529
119,17,28,4,1/3,20,31,7,2,1,1,1,3,17,28,4,1,16,42,14,25,36775,1335,4827,0.9632046650797907,0.9631933507898884,296494,3483,30954,2843,4940
120,20,1/5,28,1/4,23,0,31,1,1,5,1,4,20,1,28,1,31,35,29,1,33365,696,8237,0.9752477360163827,0.9752370217961067,268606,4,58842,2733,4678
121,30,28,29,8,33,31,32,11,1,1,1,1,30,28,29,8,40,1,41,42,31913,505,9689,0.9788759352278777,0.9788665104701959,256595,179,70853,2257,4115
122,27,30,7,28,30,33,10,31,1,1,1,1,27,30,7,28,3,39,27,11,37178,1796,4424,0.9526332835894324,0.9526061384550352,301794,2478,25654,8183,11852
123,10,2,30,16,13,5,33,19,1,1,1,1,10,2,30,16,13,40,1,18,39774,3195,1828,0.9262334059745245,0.9261587224998007,327314,5898,134,21996,32608
124,26,1/3,21,15,29,2,24,18,1,3,1,1,26,1,21,15,42,26,40,1,32272,497,9330,0.9795523902086043,0.9795420905402459,259671,27,67777,2405,4497
125,12,30,13,1/5,15,33,16,0,1,1,1,5,12,30,13,1,11,7,1,39,39630,2772,1972,0.9349785306469118,0.9349025737419885,326035,3028,1413,22624,33164
126,26,1/5,24,5,29,0,27,8,1,5,1,1,26,1,24,5,25,39,28,22,33801,699,7801,0.9757219840402008,0.9757135601620104,272071,1562,55377,1879,3678
127,11,2,10,30,14,5,13,33,1,1,1,1,11,2,10,30,7,30,17,42,37201,1857,4401,0.9512161943783612,0.9512025279071371,300363,6146,27085,3568,5967
128,30,17,18,26,33,20,21,29,1,1,1,1,30,17,18,26,42,34,6,4,37749,1464,3853,0.9614938877933654,0.9614690513237903,306526,1395,20922,6180,10844
129,15,22,27,1/5,18,25,30,0,1,1,1,5,15,22,27,1,40,3,41,9,32869,696,8733,0.9745968509512319,0.9745890340136941,264184,735,63264,1937,3413
130,8,30,6,11,11,33,9,14,1,1,1,1,8,30,6,11,3,11,19,3,38214,2143,3388,0.946315056993356,0.9462919497320555,309625,2893,17823,7077,10089
131,14,1/4,11,27,17,1,14,30,1,4,1,1,14,1,11,27,42,4,10,36,36815,1076,4787,0.9697033231994968,0.9696859097286208,297778,720,29670,4694,7603
132,27,1/3,17,21,30,2,20,24,1,3,1,1,27,1,17,21,4,38,28,35,36622,1575,4980,0.9570600886970111,0.9570374532461802,296723,2001,30725,6574,9883
133,12,30,3,29,15,33,6,32,1,1,1,1,12,30,3,29,5,11,17,11,37781,1848,3821,0.9524191259252311,0.9524020880704571,305681,5382,21767,4802,7439
134,8,14,14,27,11,17,17,30,1,1,1,1,8,14,14,27,36,40,41,2,34458,1183,7144,0.9635846759332017,0.9635742159408973,276777,1305,50671,2691,4567
135,16,19,29,2,19,22,32,5,1,1,1,1,16,19,29,2,38,3,23,6,34578,840,7024,0.9728859187297845,0.9728768192006788,278357,1587,49091,2146,3973
136,27,1/4,23,1,30,1,26,4,1,4,1,1,27,1,23,1,8,9,35,33,35340,1112,6262,0.9667624128026261,0.9667475484824912,285404,982,42044,4067,6490
137,23,30,30,27,26,33,33,30,1,1,1,1,23,30,30,27,33,35,38,41,32912,851,8690,0.9702893120179437,0.9702828715759992,264585,2959,62863,1374,2812
138,7,7,22,14,10,10,25,17,1,1,1,1,7,7,22,14,42,3,13,41,36762,1858,4840,0.9504224961762829,0.9504104558479395,296428,2569,31020,3077,5257
139,13,23,6,29,16,26,9,32,1,1,1,1,13,23,6,29,41,20,20,5,35816,1121,5786,0.967207935123399,0.9671994402446039,288842,3261,38606,2040,3709
140,14,1/4,6,1/3,17,1,9,2,1,4,1,3,14,1,6,1,2,35,8,1,38270,1784,3332,0.9547221701106848,0.9546844458861946,311394,10,16054,12382,16471
141,27,30,12,23,30,33,15,26,1,1,1,1,27,30,12,23,13,19,23,35,35468,1178,6134,0.9652438201317618,0.9652319515790748,286291,2543,41157,2924,5182
142,26,1/3,22,30,29,2,25,33,1,3,1,1,26,1,22,30,40,6,28,6,33545,716,8057,0.9749237237348952,0.9749153021470469,269622,779,57826,1909,3677
143,14,26,29,1/4,17,29,32,1,1,1,1,4,14,26,29,1,37,39,13,41,36020,1196,5582,0.965587346248578,0.9655754273083651,290494,2583,36954,2688,5204
144,24,17,30,14,27,20,33,17,1,1,1,1,24,17,30,14,7,39,39,2,35623,1196,5979,0.9650095653054911,0.9649927633559519,287926,883,39522,4691,7336
145,15,1/4,5,1/5,18,1,8,0,1,4,1,5,15,1,5,1,5,5,13,27,37391,1439,4211,0.9615681344996996,0.9615478100040329,302944,1473,24504,5994,8874
146,30,1/3,14,21,33,2,17,24,1,3,1,1,30,1,14,21,41,29,18,20,35118,940,6484,0.9709451882391714,0.970934941248681,283166,1909,44282,2303,4474
147,27,28,28,1/5,30,31,31,0,1,1,1,5,27,28,28,1,1,5,42,33,37207,2288,4395,0.9410645281879265,0.9410124687123232,303339,1573,24109,17995,22730
148,14,18,14,1/4,17,21,17,1,1,1,1,4,14,18,14,1,19,38,26,40,35023,1076,6579,0.9672441096233928,0.9672357750685436,281797,2806,45651,1989,3639
149,8,14,17,29,11,17,20,32,1,1,1,1,8,14,17,29,6,20,42,1,37117,1597,4485,0.9573204827431099,0.9572955363371147,300325,32,27123,7677,10892
150,18,30,24,14,21,33,27,17,1,1,1,1,18,30,24,14,35,1,23,2,34432,755,7170,0.9749881779285465,0.97497460765169,277694,174,49754,3520,5925
151,28,7,28,23,31,10,31,26,1,1,1,1,28,7,28,23,42,11,36,10,32425,662,9177,0.9749739155012583,0.9749673880263147,260848,1777,66600,1344,2850
152,30,11,27,9,33,14,30,12,1,1,1,1,30,11,27,9,40,13,36,3,32458,587,9144,0.9771755538120928,0.9771683415248655,260873,966,66575,1541,3149
153,23,1/3,27,23,26,2,30,26,1,3,1,1,23,1,27,23,40,21,38,4,32451,629,9151,0.9759570098922,0.9759506312894919,260807,1306,66641,1364,2785
