observation,param_1,param_2,param_3,param_4,param_5,param_6,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
63,7,11,4,2,1,1,237507,4542,1146,0.9815106205824026,0.9814909235733176,1906709,988,2492,24547,31823
64,29,2,27,3,2,4,237333,4572,1320,0.9813638738610442,0.9813422748028463,1905597,557,3604,28188,34896
65,20,2,9,28,2,4,237636,6199,1017,0.974991482425569,0.9749714808905603,1907559,1135,1642,28393,32315
66,27,9,1,30,1,1,237815,3839,838,0.9843581367383408,0.9843351759788581,1908290,1551,911,31265,37096
67,22,29,26,27,1,1,237268,2658,1385,0.9890265357468556,0.9890021780056457,1904633,784,4568,29026,39353
68,9,3,1,1,1,3,216255,7919,22398,0.9634302366557639,0.9634159771674913,1732575,230,176626,23771,23038
69,30,30,6,1,1,1,237303,2830,1350,0.9883366916086985,0.9883132573485418,1905138,746,4063,28987,37861
70,27,1,30,5,2,2,237296,2741,1357,0.9886949390132018,0.9886716904395839,1905343,578,3858,29006,37561
71,10,22,24,29,2,1,236986,2944,1667,0.9878349072793393,0.9878169284896937,1903854,2520,5347,21310,29047
72,30,30,28,1,2,3,236637,2572,2016,0.9892938850461384,0.989273149430346,1899887,333,9314,25360,33501
73,20,3,1,17,1,1,237796,3824,857,0.9844152603325392,0.9843933753170715,1908195,1488,1006,29914,35358
74,12,28,3,5,1,1,237646,2776,1007,0.988599115874253,0.988578338788467,1907468,1218,1733,26087,33568
75,12,1,26,3,1,1,237284,2800,1369,0.9884552472850227,0.9884328633917207,1905122,709,4079,27501,36164
76,22,26,30,1,2,1,236546,2713,2107,0.9887109081631493,0.988690262914806,1901314,1636,7887,24136,33355
77,11,1,6,29,1,1,237511,2803,1142,0.9884727359383468,0.9884513287562391,1906814,980,2387,27017,34586
78,30,3,27,21,1,3,237418,2809,1235,0.9884364204627965,0.9884149817139771,1906314,888,2887,26753,34637
79,29,29,2,20,1,2,237798,3445,855,0.9859314933546498,0.9859101078359715,1908189,1536,1012,28430,34551
80,19,7,1,3,1,3,234365,5736,4288,0.9762278022880131,0.9762098383532906,1879990,900,29211,26787,29023
81,30,10,24,30,1,1,237221,2629,1432,0.9891377108893004,0.9891119493578568,1904486,686,4715,30359,41621
82,11,30,30,18,1,1,237375,2751,1278,0.9886648095803464,0.9886429239459236,1905384,1030,3817,26309,35359
83,17,2,27,11,2,3,237479,5130,1174,0.9791741949486802,0.9791533231627594,1906526,830,2675,26910,33721
84,18,25,4,29,2,5,237824,7145,829,0.9713339193967326,0.9713144136447827,1908300,1523,901,26048,31514
85,28,4,4,2,2,2,237293,2858,1360,0.988222439816186,0.988202212362555,1904707,900,4494,26717,32680
86,9,8,30,29,2,1,236986,3217,1667,0.9867345069366955,0.9867168271023774,1903845,2521,5356,20912,28564
87,26,30,27,21,2,3,237536,2989,1117,0.9877267664073769,0.9877060716426231,1906721,1101,2480,25123,33435
88,18,27,1,2,1,1,237231,3610,1422,0.9851898634718571,0.985168951453853,1904186,1124,5015,28589,33786
89,28,16,2,27,1,2,237816,3449,837,0.9859179920664233,0.9858967823310019,1908268,1536,933,28228,34267
90,30,1,14,14,2,3,237466,2755,1187,0.9886604601264233,0.9886383430027821,1906668,852,2533,29544,35733
91,14,18,5,30,1,1,237635,2708,1018,0.9888718367836103,0.9888503522321114,1907246,1225,1955,26469,34711
92,22,30,27,18,2,2,237446,2702,1207,0.9888717260381454,0.988850181447999,1906052,1026,3149,25979,34808
93,12,28,11,1,1,1,237196,2632,1457,0.9891223892796009,0.9891009932386855,1904342,688,4859,25928,34568
94,11,2,29,26,2,3,237524,6731,1129,0.9728889991339501,0.9728684665354403,1906548,880,2653,27311,33173
95,30,1,2,1,1,1,237060,2881,1593,0.9880989636173177,0.988077107073786,1903184,895,6017,29551,35312
96,27,30,13,2,2,2,237282,2669,1371,0.9889838926358001,0.9889625851054682,1904880,756,4321,26157,34425
97,24,18,30,19,1,2,237445,2683,1208,0.9889482858076997,0.9889266223781683,1905981,1008,3220,26030,35000
98,17,28,3,29,2,1,237314,3118,1339,0.9871777624641832,0.9871596066533705,1906138,3086,3063,22433,29333
99,14,2,1,1,1,1,236875,3268,1778,0.9865138609622461,0.9864941088661546,1900879,929,8322,27506,31912
100,29,1,11,30,1,2,237488,2794,1165,0.9885060284432735,0.98848351766417,1906753,867,2448,29198,36369
101,14,28,6,1,2,1,236925,2839,1728,0.9882507754801855,0.9882328573481426,1903475,2294,5726,21609,28949
102,8,19,26,28,1,1,237467,3022,1186,0.9875847299098183,0.9875637869440577,1906032,1108,3169,25251,33836
103,19,2,22,6,2,1,236721,2708,1932,0.9887538496161535,0.9887337936130934,1902718,1886,6483,23364,32403
104,12,5,2,23,2,1,237399,3288,1254,0.9865058397734899,0.9864889800547184,1906405,3241,2796,21103,27239
105,30,30,2,28,2,3,237793,3875,860,0.9842111820111694,0.9841900997805046,1908215,1600,986,28296,34061
106,29,28,14,1,2,2,236951,2599,1702,0.9892245739463852,0.989203121580553,1902332,524,6869,26350,34659
107,30,20,26,30,1,3,237515,2737,1138,0.9887394064824405,0.9887185489324878,1906595,1085,2606,25360,33698
108,10,3,15,30,2,1,236967,2908,1686,0.9879776807692257,0.987960017646696,1904046,2387,5155,20891,28537
109,23,1,28,2,1,1,237154,2830,1499,0.9883171753250515,0.9882922976615328,1904213,515,4988,29862,40193
110,14,30,3,24,1,1,237701,2779,952,0.9885941584770076,0.9885728305211564,1907788,1359,1413,26812,34458
111,15,30,30,28,2,2,237520,4627,1133,0.9811749247512529,0.9811542213211274,1906466,1134,2735,25081,33449
112,22,7,9,30,2,1,236972,2869,1681,0.9881357987440771,0.9881163437464476,1904269,2328,4932,23055,31432
113,30,13,2,3,1,4,234825,5170,3828,0.9785673232648865,0.9785492058292918,1883769,578,25432,26164,29271
114,30,30,16,13,2,1,236753,2686,1900,0.988847032753039,0.9888257586462841,1902945,1902,6256,24817,34371
115,11,1,22,7,2,4,237107,6336,1546,0.9743568037766617,0.9743362990311327,1903639,848,5562,29288,33128
116,30,4,29,4,2,1,236587,2655,2066,0.9889511450518249,0.9889290731119081,1901839,1619,7362,25420,35660
117,30,30,5,3,1,3,237171,2871,1482,0.9881539518783512,0.9881343043856765,1903814,922,5387,25856,31743
118,27,9,6,29,2,1,237071,3080,1582,0.9872979060893624,0.9872781991769953,1904868,2502,4333,23649,31839
119,22,30,29,22,1,4,237617,5964,1036,0.9759102134839784,0.9758907461072465,1907121,1187,2080,23937,31452
120,8,3,3,4,1,4,232462,17211,6191,0.9318884629785378,0.9318717146716895,1865593,878,43608,27298,27059
121,21,29,30,18,1,2,237439,2727,1214,0.9887699348710025,0.9887484688881575,1906003,1021,3198,25899,34681
122,29,1,4,1,2,1,236900,2885,1753,0.9880616790725617,0.9880426084460677,1903633,2328,5568,23729,30811
123,28,7,24,30,2,2,237450,2724,1203,0.9887834602948784,0.9887613586451154,1906044,945,3157,26570,35708
124,13,15,4,27,2,3,237786,6815,867,0.972611321469667,0.9725920998181214,1908194,1459,1007,24827,31055
125,14,1,30,7,2,4,237322,6329,1331,0.9744240878626509,0.9744024405259529,1905475,725,3726,30330,34974
126,19,30,30,27,2,1,236753,2829,1900,0.9882685762292089,0.9882482825473791,1902590,2070,6611,23686,32787
127,14,3,7,30,2,1,237063,2872,1590,0.9881356859107124,0.9881176402739128,1904762,2507,4439,21495,29155
128,9,16,21,4,1,1,237402,2914,1251,0.9880110406598492,0.9879900221815628,1905670,915,3531,25431,33958
129,28,29,8,12,2,3,237652,2799,1001,0.9885072082012838,0.9884871039197236,1907517,1208,1684,25390,32481
130,29,1,1,2,1,2,233450,3983,5203,0.9831237097685732,0.9831048229717526,1873273,857,35928,30248,30514
131,9,29,1,25,2,1,237572,3647,1081,0.9850905394951762,0.9850734018655516,1907123,3715,2078,21806,27688
132,13,30,24,3,2,1,236884,2846,1769,0.9882171033930133,0.9881984542749624,1903228,2166,5973,22014,30130
133,30,16,1,1,2,1,235894,3879,2759,0.9839141174203526,0.983896492673041,1894034,2653,15167,24058,28475
134,28,3,30,11,1,2,237368,2728,1285,0.9887567286384967,0.9887341974338739,1905704,782,3497,27386,36402
135,18,1,11,30,2,2,237490,2980,1163,0.9877568723114726,0.9877352837755119,1906725,874,2476,27958,34879
136,30,19,28,23,2,3,237508,2745,1145,0.9887062330104363,0.9886853135649706,1906522,1058,2679,25385,33798
137,10,30,27,4,1,1,237337,2750,1316,0.9886639213337827,0.9886424893934698,1905202,878,3999,25885,34626
138,24,4,20,3,2,2,237412,2715,1241,0.9888148782211497,0.9887933503427917,1905915,784,3286,26137,34781
139,13,27,7,28,1,1,237564,2713,1089,0.9888425342646735,0.9888208881658858,1906788,1151,2413,26319,34972
140,7,3,24,27,1,1,237443,4650,1210,0.9810713143561677,0.9810508857421196,1906006,1009,3195,24880,33005
141,26,29,26,2,2,1,236586,2761,2067,0.988521772498516,0.9885002594750811,1901861,1647,7340,24915,34757
142,9,3,6,30,1,1,237572,2999,1081,0.9876913170703153,0.9876707634273311,1907013,1093,2188,25365,33207
143,30,2,7,2,1,1,237410,2775,1243,0.9885725164431741,0.9885488055100745,1906015,790,3186,29162,38308
144,30,8,28,26,1,2,237418,2716,1235,0.9888116160146683,0.9887892482141996,1905818,912,3383,26833,36138
145,19,28,1,20,2,2,237795,3851,858,0.9843072951122112,0.9842858594581675,1908254,1687,947,28975,34632
146,9,21,27,30,1,3,237711,8440,942,0.9663007928746967,0.9662816931573116,1907378,1369,1823,23683,30858
147,29,30,27,3,1,4,237190,4507,1463,0.9815999363009141,0.9815799879960465,1904072,530,5129,24600,32229
148,11,29,2,6,1,3,237570,7037,1083,0.9717044506738819,0.9716849733938678,1906507,1230,2694,25988,31468
149,11,1,16,1,1,3,235955,6394,2698,0.9739136191803136,0.9738929714561497,1894335,328,14866,29421,33359
150,18,7,1,22,1,4,237501,8408,1152,0.9663787860120047,0.9663581766630588,1905988,1634,3213,31700,33297
151,29,3,21,12,2,1,236655,2593,1998,0.989211076421995,0.9891895615416948,1902336,1757,6865,24947,34760
152,29,1,29,26,2,1,236526,2627,2127,0.9890567568358681,0.9890346867528167,1901668,1594,7533,25596,35657
153,29,3,20,28,2,1,236673,2593,1980,0.9892133765599652,0.9891919167666715,1902433,1770,6768,24897,34671
