observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
15,28,1/4,30,1/4,31,1,33,1,1,4,1,4,28,1,30,1,42,42,42,41,203560,3454,8102,0.9828737769121809,0.9828711059361478,2125021,2014,79940,3246,4456
16,21,5,23,4,24,8,26,7,1,1,1,1,21,5,23,4,31,32,36,29,206471,6606,5191,0.9691258383646556,0.9691232668908715,2154493,8863,50468,3001,4290
17,22,5,23,4,25,8,26,7,1,1,1,1,22,5,23,4,31,32,36,31,206279,4889,5383,0.9768021158276615,0.9767994340622279,2152219,9055,52742,3161,4474
18,23,6,22,4,26,9,25,7,1,1,1,1,23,6,22,4,31,32,36,29,206213,4673,5449,0.9777691502650147,0.9777664229443345,2151633,8366,53328,3209,4550
19,23,6,23,4,26,9,26,7,1,1,1,1,23,6,23,4,31,32,38,32,206186,4749,5476,0.9774185807658078,0.9774158876115625,2151193,9059,53768,3174,4493
20,22,5,23,5,25,8,26,8,1,1,1,1,22,5,23,5,32,32,35,31,206182,4923,5480,0.9766283146328841,0.9766256592415405,2151371,9382,53590,3120,4430
21,30,9,14,10,33,12,17,13,1,1,1,1,30,9,14,10,37,20,19,36,207395,3986,4267,0.9811169694657116,0.9811132585113531,2165469,6568,39492,4345,6191
22,30,10,13,10,33,13,16,13,1,1,1,1,30,10,13,10,37,18,20,35,207266,3926,4396,0.9813666007895783,0.9813629779486572,2164047,6174,40914,4264,6044
23,30,10,14,11,33,13,17,14,1,1,1,1,30,10,14,11,36,19,21,35,207052,3945,4610,0.9812412000741195,0.9812376389725457,2161638,6265,43323,4181,5941
24,30,10,17,10,33,13,20,13,1,1,1,1,30,10,17,10,37,18,19,35,207281,3921,4381,0.9813920852682054,0.9813883239633113,2164326,5984,40635,4395,6275
25,30,11,16,12,33,14,19,15,1,1,1,1,30,11,16,12,37,24,21,35,206970,4082,4692,0.980602110637427,0.9805985777081767,2160894,7625,44067,4121,5894
26,25,1/5,26,1/5,28,0,29,0,1,5,1,5,25,1,26,1,22,37,40,26,205660,3924,6002,0.9810826504172487,0.9810793116972073,2146713,1109,58248,4238,5570
27,26,1/5,26,1/5,29,0,29,0,1,5,1,5,26,1,26,1,24,37,40,26,205382,3907,6280,0.9811095496694653,0.9811062810805271,2143897,1134,61064,4127,5453
28,26,1/5,27,1/5,29,0,30,0,1,5,1,5,26,1,27,1,40,37,40,26,203846,3529,7816,0.982576269611301,0.9825735291035758,2127830,1102,77131,3437,4572
29,26,1/2,26,1/5,29,3,29,0,1,2,1,5,26,1,26,1,27,37,40,42,205630,3979,6032,0.9808249041283364,0.980821863915042,2146372,1756,58589,3736,5072
30,26,1/5,27,1/5,29,0,30,0,1,5,1,5,26,1,27,1,26,37,40,25,205113,3885,6549,0.9811611772958291,0.981157995621506,2141289,933,63672,4027,5308
31,19,1,10,1,22,4,13,4,1,1,1,1,19,1,10,1,40,28,31,38,206819,6575,4843,0.9693458023121179,0.9693433291417605,2158114,6680,46847,2951,4126
32,19,1,19,1,22,4,22,4,1,1,1,1,19,1,19,1,39,28,31,39,206564,6552,5098,0.9693884542514388,0.9693859726893255,2155359,6395,49602,2939,4140
33,18,1,19,1,21,4,22,4,1,1,1,1,18,1,19,1,40,26,31,38,206667,6514,4995,0.9695819791657186,0.9695795431588518,2156465,6120,48496,2883,4064
34,19,1,10,1,22,4,13,4,1,1,1,1,19,1,10,1,40,27,31,39,206816,6564,4846,0.9693940780791208,0.969391603709941,2158077,6602,46884,2955,4128
35,19,1/2,19,1/2,22,3,22,3,1,2,1,2,19,1,19,1,40,27,31,38,206242,6235,5420,0.9707301162050205,0.9707275315441912,2152436,3076,52525,3133,4312
36,28,1/3,29,16,31,2,32,19,1,3,1,1,28,1,29,16,34,40,42,40,204620,3724,7042,0.9818129962445244,0.9818101532374945,2135846,2844,69115,3466,4743
37,28,1/3,29,1/3,31,2,32,2,1,3,1,3,28,1,29,1,34,40,3,42,210607,4269,1055,0.9804260214479916,0.9804171411719748,2200118,2876,4843,10833,14815
38,28,18,30,1/3,31,21,33,2,1,1,1,3,28,18,30,1,42,40,1,42,210842,4307,820,0.9802990767217631,0.9802868451380709,2201453,3276,3508,15108,20406
39,28,1/3,30,1/3,31,2,33,2,1,3,1,3,28,1,30,1,42,40,3,42,210603,4092,1059,0.9812176374013589,0.9812086720089604,2200120,2855,4841,10924,14957
40,28,18,30,1/3,31,21,33,2,1,1,1,3,28,18,30,1,42,40,1,42,210842,4307,820,0.9802990767217631,0.9802868451380709,2201453,3276,3508,15108,20406
41,11,2,25,8,14,5,28,11,1,1,1,1,11,2,25,8,29,35,26,33,208094,8457,3568,0.9613809394935313,0.9613786191730141,2171159,10797,33802,2766,3871
42,13,3,25,7,16,6,28,10,1,1,1,1,13,3,25,7,1,35,26,33,210683,8005,979,0.9640147761026575,0.9640076868671225,2197687,11684,7274,8939,11827
43,11,3,25,7,14,6,28,10,1,1,1,1,11,3,25,7,8,34,25,13,209954,8206,1708,0.9629590491291934,0.9629553058066335,2190028,5595,14933,4619,6245
44,11,3,7,8,14,6,10,11,1,1,1,1,11,3,7,8,12,34,26,13,209583,8056,2079,0.9635137932026865,0.9635105150231701,2186069,5628,18892,4020,5469
45,11,3,6,7,14,6,9,10,1,1,1,1,11,3,6,7,17,34,26,13,209027,8000,2635,0.9636146463414802,0.9636117505862701,2180976,5526,23985,3548,4831
46,24,1/5,28,2,27,0,31,5,1,5,1,1,24,1,28,2,38,42,38,19,204295,3984,7367,0.9805532759680428,0.9805505654308745,2132218,1681,72743,3383,4522
47,24,1/5,28,3,27,0,31,6,1,5,1,1,24,1,28,3,38,42,38,20,204295,3984,7367,0.9805532759680428,0.9805505654308745,2132218,1681,72743,3383,4522
48,24,1/5,28,2,27,0,31,5,1,5,1,1,24,1,28,2,38,42,38,18,204295,3984,7367,0.9805532759680428,0.9805505654308745,2132218,1681,72743,3383,4522
49,4,1/5,28,2,7,0,31,5,1,5,1,1,4,1,28,2,38,42,38,22,205738,14356,5924,0.9354901135548898,0.9354878801489878,2146680,2695,58281,2990,3726
50,24,26,28,2,27,29,31,5,1,1,1,1,24,26,28,2,38,42,38,40,205396,4810,6266,0.9769823424364114,0.9769798069272955,2143140,9771,61821,2947,4230
51,27,1/3,24,19,30,2,27,22,1,3,1,1,27,1,24,19,35,14,42,37,204416,3534,7246,0.9826547137006727,0.9826517741884495,2133831,903,71130,3673,4904
52,21,1/3,21,20,24,2,24,23,1,3,1,1,21,1,21,20,35,15,42,37,205137,5806,6525,0.9724096876819384,0.9724070406823507,2140847,981,64114,3340,4416
53,21,1/2,24,1/4,24,3,27,1,1,2,1,4,21,1,24,1,34,11,42,37,205449,5824,6213,0.9723979625595855,0.9723953257499873,2144289,1257,60672,3295,4399
54,16,1/3,24,1/4,19,2,27,1,1,3,1,4,16,1,24,1,35,38,42,29,205794,6173,5868,0.9709054830395606,0.9709030716085504,2147723,1725,57238,3050,4023
55,21,1/3,21,1/4,24,2,24,1,1,3,1,4,21,1,21,1,34,39,42,4,205228,5693,6434,0.9729404896712185,0.972937535773128,2142001,0,62960,3821,4928
56,27,1/4,27,27,30,1,30,30,1,4,1,1,27,1,27,27,41,16,34,34,204537,3352,7125,0.9835190108925342,0.9835159688810063,2135345,707,69616,3786,5075
57,27,1/4,27,15,30,1,30,18,1,4,1,1,27,1,27,15,41,7,33,40,204580,3292,7082,0.9838045894209987,0.9838014083460866,2135818,272,69143,4032,5307
58,27,7,27,18,30,10,30,21,1,1,1,1,27,7,27,18,41,8,34,40,205312,3578,6350,0.9826105800633889,0.9826075332565719,2142753,2738,62208,3584,5083
59,29,7,27,30,32,10,30,33,1,1,1,1,29,7,27,30,41,14,33,40,205134,3707,6528,0.9819843634258383,0.9819813783583685,2140874,4397,64087,3487,4980
60,27,7,27,18,30,10,30,21,1,1,1,1,27,7,27,18,42,30,34,40,205286,4139,6376,0.9800269957846895,0.9800242384934524,2142502,8655,62459,3176,4600
61,29,1/4,30,28,32,1,33,31,1,4,1,1,29,1,30,28,16,4,36,34,206481,3827,5181,0.9816764754600136,0.9816721093492807,2156124,54,48837,5640,7284
62,29,1/4,30,28,32,1,33,31,1,4,1,1,29,1,30,28,36,23,29,34,205064,3541,6598,0.9827373046724305,0.982734060659349,2140511,1133,64450,3999,5412
63,29,1/4,30,27,32,1,33,30,1,4,1,1,29,1,30,27,36,3,36,33,204058,3404,7604,0.9831940870939454,0.9831907621603602,2130141,52,74820,4273,5547
64,29,30,30,27,32,33,33,30,1,1,1,1,29,30,30,27,39,2,10,34,208988,3544,2674,0.9834053754424402,0.9833993873251666,2182006,653,22955,7129,9990
65,25,1/4,30,27,28,1,33,30,1,4,1,1,25,1,30,27,16,2,29,1,206876,3863,4786,0.9815832853555929,0.9815790187471091,2159977,4,44984,5548,7118
66,30,15,26,24,33,18,29,27,1,1,1,1,30,15,26,24,39,1,14,32,208013,3344,3649,0.9841500242946853,0.9841445037180998,2172663,150,32298,6671,9210
67,30,22,26,25,33,25,29,28,1,1,1,1,30,22,26,25,39,1,14,31,208020,3348,3642,0.9841329496340796,0.9841273355493564,2172727,163,32234,6773,9366
68,30,30,29,24,33,33,32,27,1,1,1,1,30,30,29,24,39,1,11,30,208739,3408,2923,0.983980657809824,0.9839744065510606,2179542,156,25419,7541,10429
69,30,30,26,24,33,33,29,27,1,1,1,1,30,30,26,24,39,5,10,30,208985,3634,2677,0.9829968843817677,0.982991311057002,2182012,2051,22949,6559,9298
70,30,30,26,25,33,33,29,28,1,1,1,1,30,30,26,25,39,6,8,31,209450,3811,2212,0.9822771778438039,0.9822711525630397,2186981,2467,17980,7125,10052
71,27,28,25,22,30,31,28,25,1,1,1,1,27,28,25,22,41,1,15,28,207992,3422,3670,0.9837906685379589,0.9837851305784504,2172370,154,32591,6663,9239
72,27,27,22,22,30,30,25,25,1,1,1,1,27,27,22,22,37,1,14,24,208233,3608,3429,0.9829849702663486,0.982979366971026,2174766,197,30195,6773,9348
73,27,27,22,25,30,30,25,28,1,1,1,1,27,27,22,25,29,2,15,28,208064,3998,3598,0.9811840380280495,0.9811789855915631,2172991,728,31970,6015,8429
74,27,27,22,23,30,30,25,26,1,1,1,1,27,27,22,23,41,1,15,24,208038,3429,3624,0.983766560789215,0.9837610869666982,2172812,203,32149,6606,9132
75,27,26,1/2,22,30,29,3,25,1,1,2,1,27,26,1,22,41,1,14,27,211002,6699,660,0.969766461307926,0.9697612182586975,2200517,20708,4444,7016,8747
76,29,23,25,25,32,26,28,28,1,1,1,1,29,23,25,25,40,4,11,23,208831,3590,2831,0.9831698585283586,0.9831644638281121,2180235,1536,24726,6357,9000
77,25,23,25,25,28,26,28,28,1,1,1,1,25,23,25,25,40,7,11,23,208975,4269,2687,0.9801261052595638,0.980121228450541,2181724,3076,23237,5707,8136
78,25,23,25,25,28,26,28,28,1,1,1,1,25,23,25,25,40,4,11,24,208967,4143,2695,0.980692604090913,0.9806874719327452,2181688,1645,23273,6039,8562
79,25,23,25,25,28,26,28,28,1,1,1,1,25,23,25,25,40,7,11,31,208975,4269,2687,0.9801261052595638,0.980121228450541,2181724,3076,23237,5707,8136
80,25,22,25,25,28,25,28,28,1,1,1,1,25,22,25,25,40,7,11,24,208975,4265,2687,0.9801441256265466,0.9801392530134018,2181719,3054,23242,5704,8129
81,30,28,29,23,33,31,32,26,1,1,1,1,30,28,29,23,33,1,17,28,207491,3512,4171,0.9832942668187814,0.9832888930979248,2166911,132,38050,6479,8965
82,23,28,29,23,26,31,32,26,1,1,1,1,23,28,29,23,32,1,17,27,207917,3988,3745,0.9812027495592972,0.9811975832346945,2171224,158,33737,6273,8619
83,23,29,29,23,26,32,32,26,1,1,1,1,23,29,29,23,36,3,17,30,207903,4106,3759,0.9806649991985927,0.9806605581614676,2171009,1149,33952,5267,7409
84,23,28,29,23,26,31,32,26,1,1,1,1,23,28,29,23,36,1,17,28,207877,3992,3785,0.981177341065432,0.981172212503731,2170919,162,34042,6213,8556
85,8,28,29,23,11,31,32,26,1,1,1,1,8,28,29,23,42,10,17,28,209338,9478,2324,0.9573110378733681,0.9573079317248484,2184485,7545,20476,3585,5182
86,30,19,27,21,33,22,30,24,1,1,1,1,30,19,27,21,41,3,23,31,206408,3387,5254,0.9836805899414743,0.9836764701887194,2155173,959,49788,4872,6873
87,30,25,27,26,33,28,30,29,1,1,1,1,30,25,27,26,41,3,13,32,208248,3458,3414,0.9836701162447087,0.9836649313383606,2174881,1006,30080,6153,8650
88,30,20,27,14,33,23,30,17,1,1,1,1,30,20,27,14,39,3,13,30,208253,3454,3409,0.9836891804251271,0.9836840135011132,2174915,987,30046,6132,8620
89,30,25,27,21,33,28,30,24,1,1,1,1,30,25,27,21,41,2,13,32,208245,3409,3417,0.9838927805624044,0.9838874374115159,2174850,635,30111,6366,8914
90,30,25,27,21,33,28,30,24,1,1,1,1,30,25,27,21,41,3,13,30,208248,3458,3414,0.9836701162447087,0.9836649313383606,2174881,1006,30080,6153,8650
91,28,19,23,16,31,22,26,19,1,1,1,1,28,19,23,16,37,5,23,32,206741,3709,4921,0.9822627225070394,0.9822588748869414,2158394,2036,46567,4507,6419
92,28,19,23,15,31,22,26,18,1,1,1,1,28,19,23,15,37,5,23,32,206741,3709,4921,0.9822627225070394,0.9822588748869414,2158394,2036,46567,4507,6419
93,28,19,24,21,31,22,27,24,1,1,1,1,28,19,24,21,37,5,6,32,209953,4052,1709,0.9812807308943704,0.9812740864219002,2192632,2074,12329,7897,11085
94,28,19,23,14,31,22,26,17,1,1,1,1,28,19,23,14,37,5,19,31,207349,3741,4313,0.9822244699041373,0.9822203285725813,2165107,2050,39854,4853,6909
95,28,19,23,14,31,22,26,17,1,1,1,1,28,19,23,14,37,5,8,32,209514,3991,2148,0.9814766737556248,0.9814708025235231,2187711,2086,17250,6955,9795
96,30,15,26,20,33,18,29,23,1,1,1,1,30,15,26,20,39,3,13,30,208258,3447,3404,0.9837219054856462,0.983716771529245,2174931,937,30030,6104,8565
97,30,14,26,20,33,17,29,23,1,1,1,1,30,14,26,20,39,3,13,29,208253,3445,3409,0.9837301641287031,0.9837250445581691,2174918,923,30043,6089,8541
98,30,15,26,20,33,18,29,23,1,1,1,1,30,15,26,20,39,3,13,30,208258,3447,3404,0.9837219054856462,0.983716771529245,2174931,937,30030,6104,8565
99,30,15,26,20,33,18,29,23,1,1,1,1,30,15,26,20,39,3,13,30,208258,3447,3404,0.9837219054856462,0.983716771529245,2174931,937,30030,6104,8565
100,26,15,26,20,29,18,29,23,1,1,1,1,26,15,26,20,42,3,13,30,208438,3699,3224,0.9826071584306608,0.9826022258764021,2176798,1005,28163,5839,8229
101,29,13,28,19,32,16,31,22,1,1,1,1,29,13,28,19,38,6,15,27,207884,3588,3778,0.9830155507154955,0.9830110317549223,2171036,2277,33925,5309,7539
102,29,13,20,19,32,16,23,22,1,1,1,1,29,13,20,19,38,8,15,27,207974,3678,3688,0.9826214894057325,0.982617129289111,2171996,3197,32965,5132,7274
103,29,13,28,19,32,16,31,22,1,1,1,1,29,13,28,19,38,9,15,26,207888,3692,3774,0.9825427196802143,0.9825383445783145,2171050,3391,33911,5124,7299
104,29,14,20,18,32,17,23,21,1,1,1,1,29,14,20,18,38,9,15,26,207981,3719,3681,0.9824362146977947,0.982431888148197,2172025,3590,32936,5085,7218
105,29,13,28,22,32,16,31,25,1,1,1,1,29,13,28,22,38,9,15,26,207888,3692,3774,0.9825427196802143,0.9825383445783145,2171050,3391,33911,5124,7299
106,26,16,26,20,29,19,29,23,1,1,1,1,26,16,26,20,39,2,10,29,209100,3735,2562,0.9825594984181778,0.9825538489681974,2183350,661,21611,6746,9425
107,26,16,26,17,29,19,29,20,1,1,1,1,26,16,26,17,39,2,12,29,208694,3656,2968,0.9828468282192432,0.982841551602991,2179130,654,25831,6292,8803
108,26,16,26,17,29,19,29,20,1,1,1,1,26,16,26,17,39,2,12,29,208694,3656,2968,0.9828468282192432,0.982841551602991,2179130,654,25831,6292,8803
109,26,15,26,20,29,18,29,23,1,1,1,1,26,15,26,20,39,2,12,29,208692,3654,2970,0.9828555539731305,0.9828502935409791,2179110,637,25851,6273,8776
110,2,16,26,20,5,19,29,23,1,1,1,1,2,16,26,20,39,2,12,29,210690,22128,972,0.9066034501276448,0.9065962907610066,2198036,4968,6925,8041,11944
111,30,11,24,24,33,14,27,27,1,1,1,1,30,11,24,24,21,4,9,36,209254,4131,2408,0.9807990174292506,0.9807932235211858,2184870,1403,20091,6909,9666
112,30,12,16,24,33,15,19,27,1,1,1,1,30,12,16,24,21,4,9,36,209322,4175,2340,0.9806132568913283,0.9806075259214331,2185491,1589,19470,6864,9561
113,30,11,22,24,33,14,25,27,1,1,1,1,30,11,22,24,21,4,8,33,209470,4261,2192,0.9802535097399679,0.9802474730703922,2187235,1434,17726,7211,10071
114,30,11,24,24,33,14,27,27,1,1,1,1,30,11,24,24,21,4,8,25,209467,4245,2195,0.9803248920068703,0.9803188445478941,2187151,1406,17810,7219,10089
115,1/5,11,24,21,0,14,27,24,5,1,1,1,1,11,24,21,41,4,8,21,210952,25065,710,0.8956484930363406,0.8956423089116248,2200272,9745,4689,7096,10317
116,27,17,27,12,30,20,30,15,1,1,1,1,27,17,27,12,42,1,16,30,207778,3415,3884,0.9837862622570823,0.9837809574685066,2170049,136,34912,6370,8850
117,27,14,27,22,30,17,30,25,1,1,1,1,27,14,27,22,42,1,16,30,207773,3408,3889,0.9838173684039565,0.98381216851233,2169985,133,34976,6252,8675
118,27,21,27,12,30,24,30,15,1,1,1,1,27,21,27,12,42,1,18,30,207447,3402,4215,0.9837893638809921,0.9837842245298907,2166419,141,38542,6179,8574
119,27,14,27,22,30,17,30,25,1,1,1,1,27,14,27,22,42,1,16,30,207773,3408,3889,0.9838173684039565,0.98381216851233,2169985,133,34976,6252,8675
120,27,17,27,12,30,20,30,15,1,1,1,1,27,17,27,12,42,1,14,30,208165,3423,3497,0.9838154524506606,0.9838099186870299,2174079,140,30882,6671,9232
121,27,21,28,12,30,24,31,15,1,1,1,1,27,21,28,12,42,1,18,33,207448,3400,4214,0.9837986784674957,0.9837935367187497,2166343,136,38618,6181,8578
122,27,17,28,12,30,20,31,15,1,1,1,1,27,17,28,12,42,1,18,33,207446,3399,4216,0.9838029104813617,0.9837978118902176,2166323,126,38638,6133,8506
123,27,17,28,12,30,20,31,15,1,1,1,1,27,17,28,12,42,1,18,33,207446,3399,4216,0.9838029104813617,0.9837978118902176,2166323,126,38638,6133,8506
124,27,21,28,11,30,24,31,14,1,1,1,1,27,21,28,11,42,1,16,35,207765,3414,3897,0.9837886181956929,0.9837832672524595,2169864,137,35097,6418,8927
125,27,17,28,12,30,20,31,15,1,1,1,1,27,17,28,12,42,1,18,33,207446,3399,4216,0.9838029104813617,0.9837978118902176,2166323,126,38638,6133,8506
126,24,17,28,13,27,20,31,16,1,1,1,1,24,17,28,13,41,1,18,33,207653,3960,4009,0.981282049512986,0.9812771337422392,2168416,159,36545,5943,8201
127,24,17,28,9,27,20,31,12,1,1,1,1,24,17,28,9,41,1,20,33,207319,3951,4343,0.9812623983660568,0.9812576462345508,2164890,154,40071,5746,7928
128,24,17,28,13,27,20,31,16,1,1,1,1,24,17,28,13,41,1,20,33,207319,3951,4343,0.9812623983660568,0.9812576462345508,2164890,154,40071,5746,7928
129,24,17,28,13,27,20,31,16,1,1,1,1,24,17,28,13,41,1,20,34,207319,3951,4343,0.9812623983660568,0.9812576462345508,2164890,154,40071,5746,7928
130,24,17,28,13,27,20,31,16,1,1,1,1,24,17,28,13,41,1,20,33,207319,3951,4343,0.9812623983660568,0.9812576462345508,2164890,154,40071,5746,7928
131,28,24,29,11,31,27,32,14,1,1,1,1,28,24,29,11,42,2,18,36,207405,3438,4257,0.9836176128375225,0.9836129224453637,2165847,634,39114,5554,7825
132,28,18,29,11,31,21,32,14,1,1,1,1,28,18,29,11,42,2,18,36,207403,3436,4259,0.9836264140373696,0.9836217446246007,2165820,626,39141,5531,7790
133,28,18,29,11,31,21,32,14,1,1,1,1,28,18,29,11,42,2,18,36,207403,3436,4259,0.9836264140373696,0.9836217446246007,2165820,626,39141,5531,7790
134,28,18,29,11,31,21,32,14,1,1,1,1,28,18,29,11,42,2,18,36,207403,3436,4259,0.9836264140373696,0.9836217446246007,2165820,626,39141,5531,7790
135,28,18,29,11,31,21,32,14,1,1,1,1,28,18,29,11,42,2,18,36,207403,3436,4259,0.9836264140373696,0.9836217446246007,2165820,626,39141,5531,7790
136,27,21,27,12,30,24,30,15,1,1,1,1,27,21,27,12,40,1,16,31,207816,3591,3846,0.9829900937552771,0.9829847374173435,2170378,146,34583,6435,8936
137,27,20,27,12,30,23,30,15,1,1,1,1,27,20,27,12,40,1,16,31,207816,3590,3846,0.982994650423308,0.9829892952841967,2170377,146,34584,6434,8934
138,26,21,27,12,29,24,30,15,1,1,1,1,26,21,27,12,40,1,16,31,207864,3585,3798,0.9830257523577551,0.9830204907267814,2171112,171,33849,6329,8778
139,27,21,27,12,30,24,30,15,1,1,1,1,27,21,27,12,40,6,16,31,207855,3806,3807,0.9820183234494476,0.9820139729234044,2170511,2486,34450,5074,7258
140,27,21,27,12,30,24,30,15,1,1,1,1,27,21,27,12,40,6,16,31,207855,3806,3807,0.9820183234494476,0.9820139729234044,2170511,2486,34450,5074,7258
141,25,22,25,10,28,25,28,13,1,1,1,1,25,22,25,10,42,3,22,32,206885,3989,4777,0.9810101732772611,0.98100613444501,2160529,1079,44432,4779,6738
142,25,22,25,10,28,25,28,13,1,1,1,1,25,22,25,10,9,3,22,34,209100,4222,2562,0.9803609003379453,0.9803553348055244,2183138,1191,21823,6899,9285
143,25,29,25,10,28,32,28,13,1,1,1,1,25,29,25,10,42,3,22,32,206892,4003,4770,0.9809476386980363,0.9809435285358595,2160588,1127,44373,4849,6857
144,25,29,25,9,28,32,28,12,1,1,1,1,25,29,25,9,42,3,14,32,208271,4059,3391,0.9809452523363217,0.9809403743284766,2175252,1147,29709,5763,8138
145,25,29,25,10,28,32,28,13,1,1,1,1,25,29,25,10,8,3,22,34,209295,4354,2367,0.9798030291383436,0.9797971932714992,2184901,1259,20060,7246,9736
146,29,20,28,22,32,23,31,25,1,1,1,1,29,20,28,22,41,1,19,35,207111,3354,4551,0.9839519359069413,0.9839468684851764,2162672,134,42289,6073,8454
147,29,25,30,22,32,28,33,25,1,1,1,1,29,25,30,22,41,1,19,35,207104,3356,4558,0.9839415853097461,0.9839364879174243,2162638,132,42323,6107,8504
148,29,20,30,15,32,23,33,18,1,1,1,1,29,20,30,15,41,1,19,34,207104,3354,4558,0.9839507477311132,0.9839456809087596,2162614,132,42347,6072,8453
149,29,20,30,15,32,23,33,18,1,1,1,1,29,20,30,15,41,1,14,35,208026,3382,3636,0.9839788531532676,0.9839732252820883,2172605,137,32356,6759,9389
150,14,20,30,22,17,23,33,25,1,1,1,1,14,20,30,22,41,1,19,35,208419,6333,3243,0.9707895376686966,0.9707848712529834,2175594,315,29367,5643,7785
151,29,24,30,15,32,27,33,18,1,1,1,1,29,24,30,15,40,2,14,37,208047,3437,3615,0.9837316199591126,0.9837264290586533,2172779,625,32182,6163,8660
152,29,24,29,15,32,27,32,18,1,1,1,1,29,24,29,15,40,2,14,37,208056,3437,3606,0.9837331494751826,0.9837279627706013,2172860,631,32101,6162,8653
153,29,14,29,16,32,17,32,19,1,1,1,1,29,14,29,16,40,2,21,38,206785,3399,4877,0.9836901101907983,0.9836857500741769,2159098,565,45863,5184,7274
