observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
28,15,13,29,30,18,16,32,33,1,1,1,1,15,13,29,30,37,39,2,39,11476,158,700,0.985500874206945,0.9854907723987778,88775,608,221,488,895
29,10,29,30,1/3,13,32,33,2,1,1,1,3,10,29,30,1,16,40,39,4,11301,103,875,0.9896282129421407,0.9896217793883358,87460,118,1536,265,570
30,20,1/4,1/5,17,23,1,0,20,1,4,5,1,20,1,1,17,31,2,14,19,11487,400,689,0.9658801390423433,0.9658701613904775,88787,799,209,512,884
31,17,19,28,5,20,22,31,8,1,1,1,1,17,19,28,5,41,38,39,42,11141,107,1035,0.9888555157918656,0.9888505269659327,86179,446,2817,150,442
32,24,6,30,24,27,9,33,27,1,1,1,1,24,6,30,24,6,27,9,35,11423,112,753,0.989191033459129,0.9891837759589597,88265,414,731,314,643
33,29,30,25,24,32,33,28,27,1,1,1,1,29,30,25,24,26,1,29,7,11160,67,1016,0.9923546013775589,0.9923458314278987,86433,41,2563,354,777
34,30,24,1/5,1/4,33,27,0,1,1,1,5,4,30,24,1,1,1,37,36,11,11487,90,689,0.9912002609375459,0.9911854186160488,88897,166,99,856,1315
35,8,1/4,1/2,6,11,1,3,9,1,4,2,1,8,1,1,6,39,7,16,2,11455,209,721,0.9812201907790143,0.9812126285315595,88516,156,480,363,670
36,28,16,4,19,31,19,7,22,1,1,1,1,28,16,4,19,2,8,26,28,11477,100,699,0.9903373722277543,0.9903265141948416,88752,287,244,564,962
37,30,6,29,27,33,9,32,30,1,1,1,1,30,6,29,27,36,33,42,9,11082,83,1094,0.9907717505779949,0.9907663441354115,85850,262,3146,180,479
38,29,30,27,5,32,33,30,8,1,1,1,1,29,30,27,5,29,35,3,37,11440,97,736,0.9904950570487057,0.9904855985959189,88576,357,420,463,838
39,5,30,21,1/5,8,33,24,0,1,1,1,5,5,30,21,1,39,1,39,15,11216,280,960,0.9744908598039899,0.9744820108457741,86898,39,2098,351,784
40,1/5,1/5,14,3,0,0,17,6,5,5,1,1,1,1,14,3,35,42,3,3,11475,311,701,0.9729688480388,0.9729612519305357,88739,234,257,367,673
41,11,7,28,23,14,10,31,26,1,1,1,1,11,7,28,23,15,19,42,10,11331,133,845,0.9871722494040898,0.9871667413790779,87646,368,1350,199,488
42,24,19,1/2,3,27,22,3,6,1,1,2,1,24,19,1,3,11,38,2,42,11504,222,672,0.9803152961227098,0.9803044380897972,88979,837,17,513,962
43,25,22,29,11,28,25,32,14,1,1,1,1,25,22,29,11,41,1,26,40,11199,64,977,0.9927082613112366,0.9926995026485128,86656,45,2340,345,776
44,29,1/3,1/4,4,32,2,1,7,1,3,4,1,29,1,1,4,5,8,22,5,11453,99,723,0.9903601372478487,0.9903513785851249,88539,235,457,439,776
45,26,30,19,29,29,33,22,32,1,1,1,1,26,30,19,29,27,7,4,1,11431,73,745,0.9924948599688819,0.9924817106878597,88460,14,536,583,1165
46,29,1/3,1,28,32,2,4,31,1,3,1,1,29,1,1,28,33,30,31,32,11250,133,926,0.9869407993430924,0.9869351671617791,86980,439,2016,202,499
47,27,2,27,1/5,30,5,30,0,1,1,1,5,27,2,27,1,3,36,42,15,11450,86,726,0.9914449986145746,0.9914355740225973,88569,183,427,479,835
48,10,21,6,11,13,24,9,14,1,1,1,1,10,21,6,11,5,2,41,9,11441,112,735,0.9892386467983116,0.9892303508999843,88503,156,493,389,735
49,14,29,4,27,17,32,7,30,1,1,1,1,14,29,4,27,17,2,2,40,11483,125,693,0.9882644138747745,0.9882548086918133,88812,213,184,469,851
50,19,16,20,5,22,19,23,8,1,1,1,1,19,16,20,5,39,21,4,3,11440,83,736,0.9916730668876549,0.9916645565375342,88486,198,510,395,754
51,26,1,30,1,29,4,33,4,1,1,1,1,26,1,30,1,39,29,15,11,11256,83,920,0.9912167767138028,0.991210794637458,87206,289,1790,219,530
52,30,29,22,17,33,32,25,20,1,1,1,1,30,29,22,17,39,12,33,38,11111,87,1065,0.990500607975353,0.9904951789588966,86091,309,2905,181,481
53,28,29,1/4,30,31,32,1,33,1,1,4,1,28,29,1,30,4,5,41,8,11453,102,723,0.9901084252149572,0.9900997907085349,88535,269,461,418,765
54,9,8,1/5,1/3,12,11,0,2,1,1,5,3,9,8,1,1,9,8,15,34,11476,194,700,0.9825241521491219,0.9825168495012067,88701,504,295,348,647
55,15,26,21,27,18,29,24,30,1,1,1,1,15,26,21,27,1,40,3,40,11492,190,684,0.9829043746600207,0.982891642995649,88930,689,66,684,1128
56,10,1/2,1/2,10,13,3,3,13,1,2,2,1,10,1,1,10,6,42,35,38,11436,178,740,0.9837216263922294,0.9837151364037421,88377,558,619,263,575
57,23,22,27,30,26,25,30,33,1,1,1,1,23,22,27,30,42,40,42,6,11108,88,1068,0.9904062199079854,0.990401039204132,85993,262,3003,164,459
58,13,28,24,1/4,16,31,27,1,1,1,1,4,13,28,24,1,33,13,2,42,11471,124,705,0.9883152890333274,0.9883055145463187,88737,334,259,464,866
59,18,28,6,10,21,31,9,13,1,1,1,1,18,28,6,10,7,2,42,1,11404,74,772,0.9923459531707386,0.9923340680266044,88203,14,793,506,1053
60,30,1/5,22,22,33,0,25,25,1,5,1,1,30,1,22,22,23,2,6,10,11370,68,806,0.9927737942644392,0.9927629475184631,88002,6,994,519,961
61,21,18,13,23,24,21,16,26,1,1,1,1,21,18,13,23,5,39,42,40,11433,130,743,0.9877099952830433,0.987702308879287,88397,534,599,343,681
62,26,1/3,26,18,29,2,29,21,1,3,1,1,26,1,26,18,33,3,40,25,11149,65,1027,0.992500827900054,0.9924927803143297,86286,28,2710,317,713
63,30,30,30,23,33,33,33,26,1,1,1,1,30,30,30,23,42,42,6,28,11402,95,774,0.9905669392854226,0.9905592190208569,88174,352,822,341,684
64,14,8,1/5,4,17,11,0,7,1,1,5,1,14,8,1,4,11,34,2,8,11507,337,669,0.9710024099964221,0.9709922630405089,88976,708,20,511,899
65,10,30,29,4,13,33,32,7,1,1,1,1,10,30,29,4,9,3,6,42,11420,119,756,0.988595657450739,0.9885885579676806,88362,223,634,315,629
66,30,14,24,29,33,17,27,32,1,1,1,1,30,14,24,29,1,14,41,42,11490,112,686,0.9893675280794388,0.9893529905052272,88928,341,68,825,1288
67,20,1/4,30,4,23,1,33,7,1,4,1,1,20,1,30,4,38,39,36,39,11133,90,1043,0.990298930978842,0.9902937728488617,86163,283,2833,164,457
68,25,5,1/4,1/5,28,8,1,0,1,1,4,5,25,5,1,1,42,3,17,27,11247,222,929,0.9794359382538226,0.9794289064923832,87051,275,1945,357,623
69,13,29,22,1/5,16,32,25,0,1,1,1,5,13,29,22,1,14,34,33,1,11260,88,916,0.9907994678192555,0.9907904156961828,87067,0,1929,396,802
70,23,29,8,25,26,32,11,28,1,1,1,1,23,29,8,25,6,4,4,6,11446,94,730,0.9907623486070815,0.9907541542911826,88516,248,480,388,726
71,19,7,28,27,22,10,31,30,1,1,1,1,19,7,28,27,8,16,40,22,11398,107,778,0.9895454411282102,0.9895386351055009,88112,421,884,283,603
72,27,25,1/2,7,30,28,3,10,1,1,2,1,27,25,1,7,39,9,7,34,11483,325,693,0.9718705143135715,0.9718636518561797,88721,1023,275,306,608
73,27,20,7,14,30,23,10,17,1,1,1,1,27,20,7,14,21,36,29,1,11226,67,950,0.9925150256483708,0.9925045626582356,86921,14,2075,396,927
74,10,30,1/2,1,13,33,3,4,1,1,2,1,10,30,1,1,5,2,39,5,11441,112,735,0.9892386467983116,0.9892303508999843,88503,156,493,389,735
75,12,1/3,27,1/5,15,2,30,0,1,3,1,5,12,1,27,1,32,31,6,1,11381,92,795,0.9907670021746209,0.9907567197754696,87999,0,997,477,911
76,29,18,29,22,32,21,32,25,1,1,1,1,29,18,29,22,41,37,34,6,11104,80,1072,0.9910887695647206,0.9910832841135817,86016,237,2980,188,486
77,2,1/5,1/5,1/5,5,0,0,0,1,5,5,5,2,1,1,1,3,21,25,37,10229,325,1947,0.9662360529129718,0.9662298450978969,78815,311,10181,293,550
78,21,25,20,27,24,28,23,30,1,1,1,1,21,25,20,27,14,1,4,35,11437,73,739,0.9925091032792633,0.9924975680301606,88487,46,509,548,1022
79,29,6,15,1/4,32,9,18,1,1,1,1,4,29,6,15,1,4,2,38,3,11423,74,753,0.9923913477861237,0.9923790337384025,88372,2,624,598,1091
80,28,1/4,1/4,28,31,1,1,31,1,4,4,1,28,1,1,28,5,30,2,6,11509,162,667,0.9852667985035655,0.9852546650468283,88995,555,1,644,1075
81,26,14,5,8,29,17,8,11,1,1,1,1,26,14,5,8,2,38,26,42,11478,119,698,0.9887514235160545,0.9887407912218718,88757,446,239,548,942
82,11,1/2,1,17,14,3,4,20,1,2,1,1,11,1,1,17,35,3,37,40,11243,109,933,0.9889624646390723,0.98895631325868,86979,144,2017,234,545
83,20,9,27,4,23,12,30,7,1,1,1,1,20,9,27,4,40,42,40,8,11110,92,1066,0.9900654815585823,0.9900604250110304,86027,294,2969,157,448
84,8,1/3,27,1/3,11,2,30,2,1,3,1,3,8,1,27,1,8,9,1,30,11491,213,685,0.9810098485158929,0.9809962364704743,88977,192,19,692,1206
85,21,29,30,25,24,32,33,28,1,1,1,1,21,29,30,25,6,28,2,3,11474,93,702,0.990916455223945,0.9909058455036353,88770,204,226,535,940
86,29,27,15,30,32,30,18,33,1,1,1,1,29,27,15,30,8,42,41,39,11391,95,785,0.990538965895059,0.9905316858210167,88034,366,962,316,645
87,11,1/3,21,16,14,2,24,19,1,3,1,1,11,1,21,16,39,41,9,29,11393,139,783,0.9868443846969394,0.9868382897512296,88048,473,948,229,540
88,30,1/5,1/5,1/5,33,0,0,0,1,5,5,5,30,1,1,1,26,26,35,23,11248,227,928,0.9790217094234323,0.9790147453836119,87003,279,1993,354,617
89,22,18,27,2,25,21,30,5,1,1,1,1,22,18,27,2,1,3,39,3,11490,103,686,0.9901194864821546,0.9901052762291015,88929,206,67,795,1259
90,15,22,1/2,30,18,25,3,33,1,1,2,1,15,22,1,30,42,8,5,5,11490,201,686,0.9819925303614315,0.9819850809833417,88803,404,193,358,660
91,1,6,15,21,4,9,18,24,1,1,1,1,1,6,15,21,34,28,32,36,11431,1198,745,0.9057887755409296,0.9057845768005517,88386,931,610,110,372
92,18,22,26,1/4,21,25,29,1,1,1,1,4,18,22,26,1,7,13,41,21,11410,89,766,0.9910931905556897,0.9910859669163299,88180,251,816,318,640
93,4,16,28,17,7,19,31,20,1,1,1,1,4,16,28,17,1,41,8,3,11497,329,679,0.9716048339389842,0.9715940774885,88933,246,63,549,953
94,16,1/2,12,6,19,3,15,9,1,2,1,1,16,1,12,6,41,5,17,4,11275,93,901,0.9904112380711445,0.9904052672817362,87317,189,1679,228,529
95,27,29,1/3,28,30,32,2,31,1,1,3,1,27,29,1,28,17,4,6,11,11496,240,680,0.9788161569375384,0.9788077594567827,88874,650,122,428,744
96,9,30,1/2,29,12,33,3,32,1,1,2,1,9,30,1,29,13,39,42,15,11376,207,800,0.9811243947749262,0.9811187625936129,88022,634,974,202,499
97,1,1/2,30,1,4,3,33,4,1,2,1,1,1,1,30,1,7,20,38,5,11429,761,747,0.937593316335404,0.9375880679099317,88322,325,674,203,465
98,24,26,3,1/3,27,29,6,2,1,1,1,3,24,26,3,1,1,3,25,22,11490,103,686,0.9901194864821546,0.9901053890984666,88929,212,67,791,1249
99,23,21,11,30,26,24,14,33,1,1,1,1,23,21,11,30,36,42,11,37,11355,118,821,0.9885035857739057,0.9884974795412594,87871,522,1125,233,541
100,2,1/5,1/3,13,5,0,2,16,1,5,3,1,2,1,1,13,40,10,1,14,11509,821,667,0.9336476589448136,0.9336383472222014,88974,708,22,498,825
101,18,20,30,15,21,23,33,18,1,1,1,1,18,20,30,15,6,23,20,24,11422,126,754,0.9880144214467118,0.988007175233479,88270,498,726,313,642
102,13,29,8,23,16,32,11,26,1,1,1,1,13,29,8,23,42,8,36,39,11191,122,985,0.9877090199165776,0.9877038956474067,86653,363,2343,159,454
103,16,9,1,1/5,19,12,4,0,1,1,1,5,16,9,1,1,39,42,29,20,11261,117,915,0.988330659401999,0.9883250046468127,87041,251,1955,207,501
104,26,1/3,15,4,29,2,18,7,1,3,1,1,26,1,15,4,41,1,1,37,11476,87,700,0.9914248146477921,0.9914061460548216,88970,32,26,1026,1654
105,10,1,1/3,27,13,4,2,30,1,1,3,1,10,1,1,27,15,7,27,5,11446,150,730,0.9860780867707363,0.9860718225209789,88445,374,551,271,555
106,15,1/5,24,8,18,0,27,11,1,5,1,1,15,1,24,8,41,38,33,36,11180,102,996,0.9893910377809323,0.989385766781587,86502,270,2494,173,467
107,25,16,9,27,28,19,12,30,1,1,1,1,25,16,9,27,2,8,10,10,11478,105,698,0.9899213962048702,0.989910888066989,88762,317,234,536,931
108,19,28,1/2,1/2,22,31,3,3,1,1,2,2,19,28,1,1,41,4,13,42,11419,251,757,0.977644065300699,0.9776376091730212,88361,716,635,282,572
109,12,30,1/4,16,15,33,1,19,1,1,4,1,12,30,1,16,17,37,42,3,11442,189,734,0.9828292632645873,0.982822231503148,88431,247,565,320,623
110,24,1/4,1/5,1/2,27,1,0,3,1,4,5,2,24,1,1,1,32,42,2,9,11379,357,797,0.9688543014781011,0.9688443125392989,88086,363,910,536,885
111,1/5,16,1/5,15,0,19,0,18,5,1,5,1,1,16,1,15,42,30,19,42,11507,1505,669,0.8854753418164133,0.8854710753544164,88890,1207,106,113,378
112,28,30,6,1/2,31,33,9,3,1,1,1,2,28,30,6,1,36,11,10,22,11388,90,788,0.9909536754391767,0.9909471741637529,88050,330,946,261,576
113,24,3,15,19,27,6,18,22,1,1,1,1,24,3,15,19,5,40,2,17,11476,115,700,0.9890801279012645,0.9890700035192244,88774,414,222,494,897
114,9,4,11,29,12,7,14,32,1,1,1,1,9,4,11,29,35,25,33,3,11223,133,953,0.9868629313073758,0.9868574232823639,86855,198,2141,196,488
115,15,23,22,2,18,26,25,5,1,1,1,1,15,23,22,2,11,2,41,3,11353,89,823,0.9909502578408403,0.990942864897433,87868,147,1128,321,655
116,12,21,24,28,15,24,27,31,1,1,1,1,12,21,24,28,10,4,41,29,11383,110,793,0.9892531803320858,0.989246679056662,88017,264,979,267,576
117,30,18,25,10,33,21,28,13,1,1,1,1,30,18,25,10,10,28,1,40,11489,119,687,0.9887807934344062,0.9887652513228461,88978,365,18,807,1377
118,12,5,30,5,15,8,33,8,1,1,1,1,12,5,30,5,42,14,19,25,11278,130,898,0.9872751974900554,0.9872699716384561,87306,459,1690,168,463
119,27,28,1/5,29,30,31,0,32,1,1,5,1,27,28,1,29,4,23,26,3,11465,108,711,0.9896366527234215,0.9896274200093648,88632,240,364,462,818
120,23,1,1/3,1/4,26,4,2,1,1,1,3,4,23,1,1,1,16,39,37,36,11367,201,809,0.9815926550237648,0.981586492356436,87916,401,1080,251,546
121,7,1/5,27,1/3,10,0,30,2,1,5,1,3,7,1,27,1,10,20,42,4,11354,274,822,0.975516712833449,0.9755099519584857,87724,129,1272,288,599
122,21,15,1/2,29,24,18,3,32,1,1,2,1,21,15,1,29,29,40,1,31,11503,365,673,0.9687422099752742,0.9687320743062975,88991,1203,5,475,898
123,30,27,1/3,3,33,30,2,6,1,1,3,1,30,27,1,3,12,4,14,11,11471,142,705,0.9868155048149301,0.9868077055418087,88654,453,342,381,691
124,23,24,30,19,26,27,33,22,1,1,1,1,23,24,30,19,34,1,42,41,11158,70,1018,0.9920903070696439,0.9920815371199836,86429,45,2567,343,777
125,26,1,12,20,29,4,15,23,1,1,1,1,26,1,12,20,39,42,41,1,11129,64,1047,0.9925387909737742,0.992529185790813,86090,13,2906,340,851
126,30,30,1/4,10,33,33,1,13,1,1,4,1,30,30,1,10,13,37,30,39,11440,261,736,0.9769010716878016,0.9768940963610447,88462,961,534,311,618
127,1/4,1/4,1/5,23,1,1,0,26,4,4,5,1,1,1,1,23,4,28,40,21,11492,1410,684,0.8917181636751328,0.8917128023802955,88779,753,217,245,475
128,18,5,27,23,21,8,30,26,1,1,1,1,18,5,27,23,29,2,6,18,11419,76,757,0.9922127935408416,0.9922046895204348,88267,145,729,365,718
129,30,1/5,29,2,33,0,32,5,1,5,1,1,30,1,29,2,40,29,32,1,11107,64,1069,0.992485099766779,0.9924755735923733,86100,7,2896,342,844
130,15,30,30,1/4,18,33,33,1,1,1,1,4,15,30,30,1,1,15,42,4,11476,106,700,0.9898325668369865,0.9898161669182525,88825,4,171,899,1453
131,13,2,10,12,16,5,13,15,1,1,1,1,13,2,10,12,42,11,42,35,11163,120,1013,0.9878009284249163,0.987796063755285,86419,364,2577,144,431
132,19,29,7,3,22,32,10,6,1,1,1,1,19,29,7,3,3,39,33,7,11454,102,722,0.9901109920127242,0.99010204147208,88607,291,389,439,793
133,30,20,17,1,33,23,20,4,1,1,1,1,30,20,17,1,14,3,15,39,11273,74,903,0.9920289204634455,0.9920222047362282,87306,186,1690,281,595
134,1/3,15,29,30,2,18,32,33,3,1,1,1,1,15,29,30,42,4,4,24,11496,1399,680,0.8925036217200724,0.8924980008256955,88820,401,176,200,498
135,12,1/5,22,28,15,0,25,31,1,5,1,1,12,1,22,28,37,39,26,1,11233,90,943,0.9905591328440942,0.9905492229138475,86918,13,2078,370,878
136,7,2,30,17,10,5,33,20,1,1,1,1,7,2,30,17,40,42,28,35,11274,365,902,0.9677469196737437,0.9677423146036518,87249,780,1747,124,408
137,15,7,11,28,18,10,14,31,1,1,1,1,15,7,11,28,4,1,42,5,11438,97,738,0.9904899799269474,0.9904789525899872,88492,45,504,535,977
138,26,1/5,5,21,29,0,8,24,1,5,1,1,26,1,5,21,8,26,3,39,11459,103,717,0.9900399852085833,0.990031350702161,88654,256,342,424,765
139,30,28,1/2,30,33,31,3,33,1,1,2,1,30,28,1,30,32,1,34,38,11350,236,826,0.9786338788390901,0.9786248267160174,87915,511,1081,384,802
140,23,30,25,1/5,26,33,28,0,1,1,1,5,23,30,25,1,25,21,16,20,11251,83,925,0.9912041751976066,0.9911982947036903,87086,216,1910,217,521
141,1/5,18,29,25,0,21,32,28,5,1,1,1,1,18,29,25,18,38,24,38,11504,1553,672,0.8822505364518866,0.8822463828592547,88881,1476,115,103,368
142,29,30,22,1/2,32,33,25,3,1,1,1,2,29,30,22,1,2,23,38,14,11476,92,700,0.9910053056261745,0.9909941879937223,88746,254,250,590,985
143,16,29,30,29,19,32,33,32,1,1,1,1,16,29,30,29,14,7,2,9,11475,120,701,0.9886599199422399,0.9886496488300252,88776,310,220,507,910
144,12,1/5,1/5,28,15,0,0,31,1,5,5,1,12,1,1,28,41,21,17,42,11495,377,681,0.96774899647081,0.9677426757863702,88780,1387,216,290,560
145,6,9,27,2,9,12,30,5,1,1,1,1,6,9,27,2,40,34,6,2,11427,284,749,0.9749750433009394,0.9749675600620401,88357,139,639,321,663
146,9,29,9,26,12,32,12,29,1,1,1,1,9,29,9,26,5,33,13,17,11442,194,734,0.982415770855514,0.9824088181026303,88509,630,487,290,616
147,21,3,13,10,24,6,16,13,1,1,1,1,21,3,13,10,39,3,42,36,11140,81,1036,0.9910943852812698,0.9910889788386864,86179,207,2817,181,479
148,28,1/5,30,12,31,0,33,15,1,5,1,1,28,1,30,12,1,5,2,13,11481,89,695,0.9912693013023524,0.9912526304971423,88887,28,109,969,1477
149,25,20,25,13,28,23,28,16,1,1,1,1,25,20,25,13,35,42,31,1,11164,69,1012,0.9921915132253691,0.992181366269456,86443,14,2553,374,899
150,6,6,17,30,9,9,20,33,1,1,1,1,6,6,17,30,36,3,9,1,11394,279,782,0.9752581943429206,0.9752473363100079,88155,13,841,423,962
151,17,18,6,3,20,21,9,6,1,1,1,1,17,18,6,3,5,32,6,36,11434,140,742,0.9868773109707891,0.9868697148625248,88410,476,586,337,673
152,17,24,8,1/2,20,27,11,3,1,1,1,2,17,24,8,1,9,25,9,16,11396,109,780,0.9893718062025869,0.9893651243361791,88077,297,919,280,592
153,18,25,6,18,21,28,9,21,1,1,1,1,18,25,6,18,7,15,7,36,11420,112,756,0.989183083756609,0.9891759504127412,88295,450,701,306,632
