observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
21,27,9,26,22,30,12,29,25,1,1,1,1,27,9,26,22,24,1,38,38,162606,4879,3731,0.9710021447248582,0.9709977419183203,1303405,188,27949,3835,5256
22,16,1/3,7,8,19,2,10,11,1,3,1,1,16,1,7,8,42,42,12,42,164626,5589,1711,0.9676059543390333,0.9676024595694602,1319411,3012,11943,3034,4172
23,17,30,17,1/3,20,33,20,2,1,1,1,3,17,30,17,1,6,36,38,34,164642,5693,1695,0.9670315780372787,0.9670271618279812,1319418,2409,11936,3954,5272
24,30,1/5,29,16,33,0,32,19,1,5,1,1,30,1,29,16,40,11,2,4,165896,5336,441,0.969391839498966,0.96938259410784,1329740,472,1614,8321,11037
25,14,15,1/5,28,17,18,0,31,1,1,5,1,14,15,1,28,1,14,17,9,166131,6381,206,0.963701174962367,0.9636938294124182,1330777,5822,577,6646,8769
26,21,1/5,29,17,24,0,32,20,1,5,1,1,21,1,29,17,29,15,38,22,161547,5044,4790,0.9697518253643524,0.969748885133959,1295081,502,36273,2674,3510
27,29,24,4,24,32,27,7,27,1,1,1,1,29,24,4,24,34,25,3,42,165973,6019,364,0.9656391796782503,0.9656331358713305,1329539,7286,1815,5133,7215
28,6,1,1/5,1/5,9,4,0,0,1,1,5,5,6,1,1,1,42,32,30,21,154269,11218,12068,0.9321164443155452,0.9321138600959544,1235859,1032,95495,2779,3085
29,30,29,15,6,33,32,18,9,1,1,1,1,30,29,15,6,7,39,11,4,165119,5285,1218,0.9694482225676844,0.9694423596980195,1323200,1145,8154,5157,6999
30,9,1/2,1/5,11,12,3,0,14,1,2,5,1,9,1,1,11,2,8,1,29,166174,10652,163,0.9408762117092079,0.9408698830936459,1330967,15640,387,6334,7555
31,17,30,21,1/5,20,33,24,0,1,1,1,5,17,30,21,1,3,2,15,36,165685,5683,652,0.967405468572007,0.9673989942014342,1327152,576,4202,5898,7729
32,22,10,30,4,25,13,33,7,1,1,1,1,22,10,30,4,39,39,34,40,162098,5856,4239,0.9653191851485986,0.9653168019704023,1298897,7951,32457,1955,2845
33,30,30,6,24,33,33,9,27,1,1,1,1,30,30,6,24,38,19,4,29,165825,5612,512,0.9678407797589517,0.9678349177269593,1328347,5882,3007,4957,6998
34,18,1/5,2,22,21,0,5,25,1,5,1,1,18,1,2,22,40,16,41,7,162252,5224,4085,0.9689392655453266,0.9689366411174569,1300105,1380,31249,2474,3133
35,26,15,29,25,29,18,32,28,1,1,1,1,26,15,29,25,9,38,2,6,165994,5466,343,0.9686997140598542,0.9686916380595058,1330132,2035,1222,6877,9641
36,15,26,28,5,18,29,31,8,1,1,1,1,15,26,28,5,39,40,38,40,162609,6261,3728,0.9632131010582081,0.9632109775584795,1302954,9342,28400,1742,2535
37,30,5,28,9,33,8,31,12,1,1,1,1,30,5,28,9,1,37,12,9,165793,5650,544,0.967620803628416,0.967611628601778,1328553,2755,2801,8485,10953
38,16,28,18,1/5,19,31,21,0,1,1,1,5,16,28,18,1,13,1,36,1,164533,5356,1804,0.9688786745524444,0.9688734114562728,1318185,0,13169,4664,6283
39,22,1/5,4,24,25,0,7,27,1,5,1,1,22,1,4,24,15,1,2,13,165979,5550,358,0.9682301011123454,0.9682221767307152,1329986,1214,1368,7540,9460
40,26,1,1/3,18,29,4,2,21,1,1,3,1,26,1,1,18,41,35,38,2,165478,6102,859,0.9650261839704578,0.9650196970347977,1325567,1293,5787,5824,7744
41,25,1/3,28,1/3,28,2,31,2,1,3,1,3,25,1,28,1,5,5,3,41,165761,5369,576,0.9691690793428728,0.9691613853211737,1328490,357,2864,7072,9185
42,18,12,17,9,21,15,20,12,1,1,1,1,18,12,17,9,3,39,42,33,165528,6551,809,0.9625726663044206,0.9625672457258235,1325970,8379,5384,4744,6471
43,30,25,29,19,33,28,32,22,1,1,1,1,30,25,29,19,40,7,10,15,164575,5078,1762,0.9704476790276219,0.9704427367600089,1319301,2182,12053,4129,5900
44,15,29,1/4,30,18,32,1,33,1,1,4,1,15,29,1,30,2,6,34,4,165966,5849,371,0.9665739186830656,0.9665671067304846,1329513,2328,1841,6144,8132
45,17,1/3,9,14,20,2,12,17,1,3,1,1,17,1,9,14,20,35,1,1,166111,5707,226,0.9674018239529135,0.9673923750073756,1331270,16,84,8583,11280
46,30,1/3,30,11,33,2,33,14,1,3,1,1,30,1,30,11,7,1,40,7,163933,5127,2404,0.9699859543065866,0.9699801978213263,1314201,18,17153,5378,6872
47,28,10,8,20,31,13,11,23,1,1,1,1,28,10,8,20,42,22,39,27,161685,5341,4652,0.9681028130755941,0.9681002146155712,1296115,5271,35239,2159,3102
48,28,25,30,29,31,28,33,32,1,1,1,1,28,25,30,29,1,25,17,40,165751,6098,586,0.9651344868217286,0.9651257289559841,1328078,6580,3276,8018,10455
49,28,30,27,1/3,31,33,30,2,1,1,1,3,28,30,27,1,33,38,27,10,161715,4924,4622,0.9704862711434761,0.9704830368900433,1296575,683,34779,2808,3861
50,17,1/4,1/4,23,20,1,1,26,1,4,4,1,17,1,1,23,16,8,8,38,166144,8559,193,0.951919974185221,0.9519149883586393,1330600,22727,754,5091,5952
51,28,1,4,2,31,4,7,5,1,1,1,1,28,1,4,2,7,4,6,40,165414,5314,923,0.9693730984109371,0.969367152611697,1325612,1228,5742,5364,7098
52,27,13,13,3,30,16,16,6,1,1,1,1,27,13,13,3,17,41,42,22,163527,5412,2810,0.9682630322672632,0.9682594210612159,1310712,4805,20642,3086,4311
53,15,26,21,27,18,29,24,30,1,1,1,1,15,26,21,27,1,40,3,40,166142,6995,195,0.9603528303304607,0.9603455978662964,1330896,11954,458,6215,8634
54,17,1,28,1/4,20,4,31,1,1,1,1,4,17,1,28,1,40,17,19,7,163525,5158,2812,0.9696916579180448,0.9696883273322772,1310076,291,21278,2955,3976
55,28,29,1/4,30,31,32,1,33,1,1,4,1,28,29,1,30,4,5,41,8,165741,5659,596,0.9675552779897856,0.9675485238366054,1327792,3535,3562,6202,8063
56,30,1/5,22,25,33,0,25,28,1,5,1,1,30,1,22,25,38,38,4,40,165565,5261,772,0.9697122262634137,0.969705255153062,1326919,1301,4435,6114,8322
57,27,28,28,30,30,31,31,33,1,1,1,1,27,28,28,30,3,9,7,33,165744,5618,593,0.9677831853627348,0.9677761413748777,1328059,3170,3295,6236,8409
58,24,1/2,1/2,1/2,27,3,3,3,1,2,2,2,24,1,1,1,1,40,36,36,165482,6071,855,0.9651984488886121,0.9651904072328351,1325997,4154,5357,7459,9600
59,18,28,6,10,21,31,9,13,1,1,1,1,18,28,6,10,7,2,42,1,165118,5363,1219,0.9690130384067618,0.969006829578364,1323130,52,8224,5504,7412
60,13,22,30,1/3,16,25,33,2,1,1,1,3,13,22,30,1,32,20,11,12,164612,5415,1725,0.9685725246714979,0.9685687576583699,1318908,862,12446,3258,4497
61,25,1/5,7,29,28,0,10,32,1,5,1,1,25,1,7,29,40,4,20,33,163065,5066,3272,0.9700757523478372,0.9700718312029735,1307130,652,24224,3587,4681
62,12,29,1/3,1/5,15,32,2,0,1,1,3,5,12,29,1,1,3,10,9,41,164457,5951,1880,0.9655392599323019,0.9655336525527425,1317449,2537,13905,5044,6694
63,30,20,9,26,33,23,12,29,1,1,1,1,30,20,9,26,9,40,9,25,164984,5816,1353,0.9664535459221838,0.9664485022962012,1322278,6182,9076,4273,6021
64,22,30,30,3,25,33,33,6,1,1,1,1,22,30,30,3,20,29,35,4,163472,5139,2865,0.9697831442634295,0.9697795129532427,1309974,1118,21380,3151,4335
65,23,7,1/4,22,26,10,1,25,1,1,4,1,23,7,1,22,5,11,39,6,165688,5665,649,0.967506026766997,0.9675001437931927,1327316,3200,4038,5313,7023
66,30,1/5,29,6,33,0,32,9,1,5,1,1,30,1,29,6,37,8,14,31,163514,4813,2823,0.9716365831744779,0.9716320312622392,1311265,296,20089,4019,5434
67,30,14,24,29,33,17,27,32,1,1,1,1,30,14,24,29,1,14,41,42,165542,5808,795,0.9666700807837723,0.9666611629225846,1326477,4012,4877,8277,10646
68,15,26,13,1/3,18,29,16,2,1,1,1,3,15,26,13,1,4,39,41,2,164468,5426,1869,0.9684679671511833,0.9684624770457706,1318242,1,13112,5167,6554
69,12,1/4,18,16,15,1,21,19,1,4,1,1,12,1,18,16,27,42,4,2,165697,5663,640,0.9675198240051328,0.9675138581017533,1327666,407,3688,5290,7122
70,20,29,1/3,28,23,32,2,31,1,1,3,1,20,29,1,28,11,9,2,6,166215,6689,122,0.962044573487495,0.962037201132027,1331331,5921,23,6725,8801
71,25,1/4,30,7,28,1,33,10,1,4,1,1,25,1,30,7,6,40,37,28,164152,5426,2185,0.9683730787187168,0.9683679731049709,1315749,1717,15605,4600,6095
72,28,11,18,19,31,14,21,22,1,1,1,1,28,11,18,19,13,6,5,40,165528,5240,809,0.9698183811073137,0.9698122250522819,1326430,1901,4924,5258,7349
73,14,4,3,27,17,7,6,30,1,1,1,1,14,4,3,27,41,32,29,39,163629,6197,2708,0.9639057702863554,0.9639035353761873,1310604,7806,20750,1876,2668
74,13,21,12,3,16,24,15,6,1,1,1,1,13,21,12,3,42,16,4,6,165828,5630,509,0.9677420484351896,0.9677367560204815,1328504,1891,2850,4436,6318
75,26,26,1/4,28,29,29,1,31,1,1,4,1,26,26,1,28,2,11,42,2,165886,5414,451,0.968956092129041,0.9689474607518405,1329151,920,2203,7914,10304
76,13,30,10,1/4,16,33,13,1,1,1,1,4,13,30,10,1,1,9,36,40,165650,5940,687,0.9659740383033052,0.9659672397534838,1326911,2504,4443,6169,8116
77,26,16,2,29,29,19,5,32,1,1,1,1,26,16,2,29,34,3,10,38,165202,5405,1135,0.9688039521092927,0.9687994110867961,1323809,3747,7545,4027,5421
78,14,28,24,30,17,31,27,33,1,1,1,1,14,28,24,30,28,28,40,11,163349,5757,2988,0.966272705772981,0.9662700486758847,1308640,4218,22714,2231,3172
79,21,3,29,1/4,24,6,32,1,1,1,1,4,21,3,29,1,11,40,23,4,163744,5178,2593,0.969643566689939,0.9696389770824388,1312397,3,18957,4196,5479
80,25,30,12,5,28,33,15,8,1,1,1,1,25,30,12,5,41,20,2,4,166014,5608,323,0.9679196671103563,0.9679119312050334,1330194,1307,1160,6624,9235
81,19,5,1/2,29,22,8,3,32,1,1,2,1,19,5,1,29,1,5,39,29,165826,6005,511,0.9656703846329443,0.9656626277858095,1328501,2800,2853,7196,9260
82,11,27,30,8,14,30,33,11,1,1,1,1,11,27,30,8,28,25,13,20,164939,6861,1398,0.9606749903926094,0.9606718817900481,1321224,7188,10130,2500,3711
83,19,1,24,30,22,4,27,33,1,1,1,1,19,1,24,30,41,40,35,4,162104,5222,4233,0.968905997637147,0.9689031554144334,1298967,1073,32387,2405,3393
84,3,1/3,10,25,6,2,13,28,1,3,1,1,3,1,10,25,15,42,2,36,166061,12305,276,0.9322700825070336,0.9322643059176339,1330313,6594,1041,4995,6896
85,1/3,1/3,11,1/3,2,2,14,2,3,3,1,3,1,1,11,1,9,23,33,2,162537,11354,3800,0.9355190217654067,0.9355158863573262,1302349,1,29005,3140,3743
86,21,7,29,11,24,10,32,14,1,1,1,1,21,7,29,11,41,10,26,41,162827,5344,3510,0.9684340472545998,0.9684311874407642,1304583,2997,26771,2396,3414
87,27,30,4,26,30,33,7,29,1,1,1,1,27,30,4,26,21,2,3,32,165951,5396,386,0.9690750425701388,0.9690680572193551,1329412,1565,1942,6164,8339
88,15,1,27,1/5,18,4,30,0,1,1,1,5,15,1,27,1,13,42,41,7,163409,5395,2928,0.9683228895723532,0.9683193034964802,1309198,286,22156,3322,4281
89,30,23,12,20,33,26,15,23,1,1,1,1,30,23,12,20,36,22,37,3,161498,4843,4839,0.9708855764414432,0.9708821570623931,1294925,894,36429,2873,4082
90,14,30,1/2,1/4,17,33,3,1,1,1,2,4,14,30,1,1,3,25,7,1,164435,5567,1902,0.9676705582988631,0.9676643059114965,1317119,0,14235,5983,7464
91,15,23,8,8,18,26,11,11,1,1,1,1,15,23,8,8,35,1,37,41,162851,5252,3486,0.9689608376815816,0.9689567071185987,1305092,328,26262,3570,4931
92,14,1/3,26,18,17,2,29,21,1,3,1,1,14,1,26,18,13,41,24,39,164275,5774,2062,0.966467021338933,0.9664637519032562,1316091,2814,15263,2916,3903
93,28,23,28,1/3,31,26,31,2,1,1,1,3,28,23,28,1,25,20,29,1,162172,4845,4165,0.9710700500708368,0.9710661138478685,1299787,0,31567,3524,4699
94,22,4,21,1/5,25,7,24,0,1,1,1,5,22,4,21,1,40,35,1,21,165346,5613,991,0.9676908108877478,0.9676816182699878,1325122,928,6232,7918,10974
95,27,3,1/4,30,30,6,1,33,1,1,4,1,27,3,1,30,22,3,1,22,166215,8416,122,0.9527119231626356,0.9527056732882865,1331267,20346,87,6107,7461
96,30,1/3,14,17,33,2,17,20,1,3,1,1,30,1,14,17,39,3,41,29,160488,4749,5849,0.9711301653767722,0.9711268197129,1287416,137,43938,2971,3994
97,26,26,28,6,29,29,31,9,1,1,1,1,26,26,28,6,25,1,4,39,165645,5248,692,0.9698078264712306,0.9698001600927233,1327592,250,3762,6633,9152
98,26,30,24,25,29,33,27,28,1,1,1,1,26,30,24,25,3,11,42,4,165380,5424,957,0.9687510141191157,0.9687442088679145,1325092,1434,6262,6188,8124
99,26,30,7,1/2,29,33,10,3,1,1,1,2,26,30,7,1,7,41,6,7,165042,5090,1295,0.9705150241596745,0.9705092810771738,1322337,781,9017,5110,6856
100,13,7,30,26,16,10,33,29,1,1,1,1,13,7,30,26,31,22,13,4,164757,5487,1580,0.968214188204379,0.968210419515906,1319924,1336,11430,3164,4499
101,30,18,27,1/5,33,21,30,0,1,1,1,5,30,18,27,1,8,2,25,31,164630,5195,1707,0.9698080601223267,0.9698023371439655,1319418,483,11936,5124,6832
102,21,12,2,27,24,15,5,30,1,1,1,1,21,12,2,27,3,18,40,21,165571,6166,766,0.9647029348187078,0.9646972419965557,1326313,5878,5041,5040,6796
103,28,30,28,17,31,33,31,20,1,1,1,1,28,30,28,17,36,42,41,19,161278,5289,5059,0.9682737520592883,0.968271059779948,1293342,4819,38012,2222,3214
104,13,1/2,1/2,30,16,3,3,33,1,2,2,1,13,1,1,30,41,37,18,7,165620,6792,717,0.9612834137691864,0.9612794607927685,1326711,5086,4643,3678,4719
105,18,30,1/4,3,21,33,1,6,1,1,4,1,18,30,1,3,20,10,9,6,165859,6339,478,0.9638438412471166,0.9638384600391259,1328581,4867,2773,5207,6424
106,26,29,22,4,29,32,25,7,1,1,1,1,26,29,22,4,42,1,16,39,163813,4832,2524,0.9716140395746494,0.9716088669471055,1313223,273,18131,4408,6175
107,14,1/3,14,29,17,2,17,32,1,3,1,1,14,1,14,29,17,30,27,40,163842,5532,2495,0.9676855787904624,0.9676825690332533,1312432,2000,18922,2723,3593
108,22,1/2,28,1/5,25,3,31,0,1,2,1,5,22,1,28,1,42,27,39,21,161341,5064,4996,0.9695761462910306,0.9695735587207499,1293472,872,37882,2273,3089
109,22,19,26,29,25,22,29,32,1,1,1,1,22,19,26,29,34,42,1,5,166132,5742,205,0.9672149911453708,0.9672053897434422,1331303,1787,51,8125,11462
110,27,1/5,11,4,30,0,14,7,1,5,1,1,27,1,11,4,4,6,38,1,164037,5179,2300,0.9697241201472562,0.9697176491273731,1314940,2,16414,6097,7725
111,29,3,30,27,32,6,33,30,1,1,1,1,29,3,30,27,26,32,11,42,164410,5584,1927,0.96756807845723,0.9675636756506921,1318250,5827,13104,3623,5256
112,25,28,13,3,28,31,16,6,1,1,1,1,25,28,13,3,1,42,36,39,165610,6462,727,0.9630879293871211,0.9630797377879708,1326997,8027,4357,7436,9779
113,24,1/3,20,1/4,27,2,23,1,1,3,1,4,24,1,20,1,31,1,15,8,163699,5004,2638,0.9706106547968025,0.9706062318861253,1312342,35,19012,3969,5280
114,14,16,10,24,17,19,13,27,1,1,1,1,14,16,10,24,35,33,42,1,162878,5284,3459,0.9687881969124255,0.9687840077123692,1304971,63,26383,3514,5001
115,30,28,1/4,6,33,31,1,9,1,1,4,1,30,28,1,6,9,9,1,2,166050,5863,287,0.9665225235545118,0.9665129967054337,1330536,1636,818,9121,11373
116,14,6,30,25,17,9,33,28,1,1,1,1,14,6,30,25,37,6,42,35,162740,5446,3597,0.9678319861751201,0.9678294605926027,1303643,1819,27711,2192,3015
117,27,26,4,26,30,29,7,29,1,1,1,1,27,26,4,26,2,23,40,31,165547,6013,790,0.9655389379660756,0.9655317817301066,1326372,6422,4982,6459,8543
118,28,1/5,24,1/5,31,0,27,0,1,5,1,5,28,1,24,1,26,5,18,11,162921,4876,3416,0.9711100699895927,0.9711057073913337,1306395,46,24959,3927,5208
119,17,27,29,4,20,30,32,7,1,1,1,1,17,27,29,4,16,41,42,7,164278,5416,2059,0.9684669043570105,0.9684634715752007,1315912,2089,15442,3016,4098
120,29,30,17,22,32,33,20,25,1,1,1,1,29,30,17,22,40,40,6,3,165371,5003,966,0.971095391561592,0.9710892003243162,1325382,980,5972,5267,7391
121,28,28,30,25,31,31,33,28,1,1,1,1,28,28,30,25,38,12,10,34,164612,5233,1725,0.9695900758911038,0.9695854050293734,1319642,3529,11712,3882,5576
122,28,6,15,15,31,9,18,18,1,1,1,1,28,6,15,15,3,42,20,41,165514,6121,823,0.9649328183729122,0.9649263188721651,1325953,7841,5401,5786,7759
123,13,27,5,1/2,16,30,8,3,1,1,1,2,13,27,5,1,6,1,3,20,165945,5619,392,0.9678381117029063,0.96783095295392,1329593,167,1761,6323,8546
124,21,1/5,12,1/3,24,0,15,2,1,5,1,3,21,1,12,1,14,18,42,2,163059,5036,3278,0.9702436941508453,0.970239524217256,1307028,1,24326,3875,4978
125,16,29,7,29,19,32,10,32,1,1,1,1,16,29,7,29,34,30,41,9,162892,5529,3445,0.9674109623438318,0.9674083035713906,1305113,3511,26241,2231,3174
126,15,1/5,21,1,18,0,24,4,1,5,1,1,15,1,21,1,30,33,41,37,161871,5347,4466,0.9681257901447353,0.9681232679129078,1297243,1292,34111,2286,3011
127,30,1/2,25,27,33,3,28,30,1,2,1,1,30,1,25,27,1,28,5,27,165925,5640,412,0.9677159349410277,0.9677064173063468,1329611,2500,1743,8801,11362
128,13,1/2,30,19,16,3,33,22,1,2,1,1,13,1,30,19,8,7,36,2,164537,5513,1800,0.9680028455825521,0.9679986949154298,1318299,375,13055,3856,4955
129,28,30,17,4,31,33,20,7,1,1,1,1,28,30,17,4,32,5,34,15,161795,5037,4542,0.9698655034314998,0.9698622264567707,1297213,1574,34141,2774,3912
130,21,5,5,1/5,24,8,8,0,1,1,1,5,21,5,5,1,40,37,3,6,164848,5449,1489,0.9684533579919373,0.9684473024576028,1320831,314,10523,5407,7229
131,20,1/3,20,1/4,23,2,23,1,1,3,1,4,20,1,20,1,40,38,27,40,162313,5284,4024,0.968617631367569,0.9686149047436571,1301004,1714,30350,2374,3255
132,29,1/4,25,1,32,1,28,4,1,4,1,1,29,1,25,1,17,23,1,3,166072,5401,265,0.9690828538063895,0.9690718082571109,1331227,544,127,10009,13186
133,8,20,11,16,11,23,14,19,1,1,1,1,8,20,11,16,1,9,16,9,165970,9597,367,0.9463321291075959,0.9463262536728438,1329267,4499,2087,5136,7014
134,29,8,1/4,30,32,11,1,33,1,1,4,1,29,8,1,30,26,35,42,9,165709,6808,628,0.9612258937987187,0.9612211341437057,1326945,8514,4409,4402,5682
135,18,30,29,30,21,33,32,33,1,1,1,1,18,30,29,30,41,32,4,21,165779,6053,558,0.9653911756262008,0.9653856562022514,1328136,6949,3218,4493,6589
136,10,1/3,29,7,13,2,32,10,1,3,1,1,10,1,29,7,21,42,41,41,163121,7120,3216,0.9586166010785429,0.9586141584256006,1306644,2936,24710,2182,2916
137,1/3,24,26,2,2,27,29,5,3,1,1,1,1,24,26,2,7,2,33,29,165761,15016,576,0.9184035299814614,0.9183949153577103,1328089,4038,3265,7092,10284
138,28,24,23,21,31,27,26,24,1,1,1,1,28,24,23,21,41,17,26,7,162348,4977,3989,0.9703700852406056,0.9703667680575977,1301387,2124,29967,2746,3960
139,20,7,1/5,16,23,10,0,19,1,1,5,1,20,7,1,16,31,40,6,25,166151,9586,186,0.9464650895191657,0.9464608165518618,1330578,25928,776,4054,5101
140,1/4,1/3,1/4,28,1,2,1,31,4,3,4,1,1,1,1,28,6,28,37,2,165646,14849,691,0.9191737901349877,0.9191644718663562,1327529,2117,3825,8250,11124
141,28,30,27,26,31,33,30,29,1,1,1,1,28,30,27,26,6,2,41,33,164925,5249,1412,0.969592337936543,0.9695861944465984,1321697,741,9657,5556,7334
142,19,1/2,5,15,22,3,8,18,1,2,1,1,19,1,5,15,1,2,16,6,165434,5660,903,0.9674567421092749,0.967448553023142,1325870,129,5484,7882,9776
143,23,6,29,30,26,9,32,33,1,1,1,1,23,6,29,30,40,6,1,29,166133,5701,204,0.9674416036983985,0.9674320768493203,1331313,1733,41,8170,11373
144,13,1,15,20,16,4,18,23,1,1,1,1,13,1,15,20,35,42,42,25,162841,5938,3496,0.9650971705354869,0.9650950503864483,1304212,5776,27142,1783,2531
145,30,29,4,1/3,33,32,7,2,1,1,1,3,30,29,4,1,15,33,41,1,163249,4861,3088,0.9712892862892857,0.9712846749023011,1308487,0,22867,4212,5505
146,21,3,13,10,24,6,16,13,1,1,1,1,21,3,13,10,39,3,42,36,161855,5077,4482,0.9696555417831646,0.9696526208192381,1297238,790,34116,2544,3487
147,27,11,2,20,30,14,5,23,1,1,1,1,27,11,2,20,3,2,2,42,166049,5451,288,0.9687990565048087,0.9687907476315116,1330329,1352,1025,7527,9919
148,12,29,1/5,1/3,15,32,0,2,1,1,5,3,12,29,1,1,22,2,35,6,162296,5932,4041,0.9649552667105773,0.9649505690433277,1300418,505,30936,4765,5608
149,30,6,18,30,33,9,21,33,1,1,1,1,30,6,18,30,1,19,33,4,165574,5493,763,0.9684253130914696,0.9684160601612913,1326685,1256,4669,8656,11046
150,21,27,27,1/2,24,30,30,3,1,1,1,2,21,27,27,1,11,38,2,2,165422,5461,915,0.9685577926095871,0.9685500726200412,1325669,3,5685,6765,9216
151,24,1/3,4,1/2,27,2,7,3,1,3,1,2,24,1,4,1,1,3,26,40,165039,5532,1298,0.9680483454625568,0.9680397810991543,1322754,369,8600,8274,10224
152,26,15,6,2,29,18,9,5,1,1,1,1,26,15,6,2,24,5,9,40,165009,5182,1328,0.9699911682712384,0.9699862821276815,1322654,2054,8700,4221,5833
153,27,1/5,16,1/5,30,0,19,0,1,5,1,5,27,1,16,1,37,2,37,26,160422,4745,5915,0.9711339157723451,0.9711306421483059,1286881,59,44473,2993,3908
