observation,param_1,param_2,param_3,param_4,param_5,param_6,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
43,1,21,3,1,2,2,177146,24068,3695,0.8821724631080243,0.8821357406259178,1427835,153,18885,38634,44432
44,24,1,26,29,1,4,178638,4101,2203,0.9777612650699744,0.9777145164708703,1442909,310,3811,49313,56563
45,21,26,1,28,1,4,178796,4893,2045,0.9736645086554613,0.9736211635309097,1443115,899,3605,49125,52445
46,6,5,23,28,2,1,178471,4168,2370,0.9773714610665848,0.9773417562878355,1438193,4376,8527,26044,35941
47,13,23,30,7,1,5,178449,7195,2392,0.9617406692847141,0.9617029062551424,1440483,303,6237,39119,45691
48,29,27,2,2,1,1,178384,3715,2457,0.9797343758993603,0.9796916572521547,1439538,435,7182,45102,51687
49,25,2,20,1,2,3,178035,4122,2806,0.9775124103198868,0.9774682792059473,1437450,62,9270,44047,53396
50,25,15,6,30,1,5,179074,4689,1767,0.9747934400757391,0.9747541984604524,1445357,779,1363,42587,47480
51,7,29,23,4,2,1,178389,3938,2452,0.9785609527470733,0.9785304363578309,1437772,3962,8948,26678,36923
52,10,1,29,28,1,2,178564,4707,2277,0.9745751611156716,0.9745288836143079,1442219,452,4501,46720,55993
53,30,27,29,19,2,5,178760,4220,2081,0.9771658277085439,0.97712463393034,1443357,559,3363,41240,49842
54,24,17,1,2,2,5,157758,3433,23083,0.9763219130606992,0.9762945497203682,1266737,55,179983,32389,33108
55,10,30,2,28,1,2,179068,4706,1773,0.9747035821831753,0.9746616404339977,1445680,1005,1040,43978,50747
56,11,1,27,29,2,1,178172,3680,2669,0.9798727153196213,0.979839593016036,1436369,3158,10351,28228,40076
57,29,16,8,30,2,3,178949,4331,1892,0.9766294193751479,0.9765875743249801,1444665,854,2055,42382,50630
58,22,30,1,8,1,1,178969,3797,1872,0.979431120110547,0.9793866691460363,1444677,853,2043,48131,53783
59,29,5,21,3,2,4,178445,3824,2396,0.9791734480008938,0.9791315384847195,1440507,180,6213,42164,50708
60,16,29,30,16,1,5,178750,7000,2091,0.9628238495049498,0.9627847806255012,1443068,573,3652,40138,47271
61,15,8,6,9,2,1,178637,3735,2204,0.9796843700535774,0.9796527114589364,1439173,4144,7547,27508,38305
62,7,6,30,29,2,1,178369,4002,2472,0.9782198569269345,0.978189296733867,1437706,4244,9014,26483,36976
63,30,28,29,24,2,4,178760,4044,2081,0.9780880053778426,0.978045055314203,1443550,675,3170,42137,51967
64,14,30,22,1,1,4,175194,6185,5647,0.9659574355465984,0.9659213395418378,1412838,29,33882,38024,43674
65,9,26,1,27,2,2,179144,4571,1697,0.9754242570628201,0.9753814995707131,1445949,1051,771,45511,51734
66,28,27,30,3,2,2,178469,3979,2372,0.9783633944987022,0.9783160450433573,1441136,279,5584,44704,57290
67,17,2,2,24,1,1,179029,3844,1812,0.97919755561871,0.9791541220600212,1445133,951,1587,45152,52552
68,24,30,12,30,2,4,178909,4211,1932,0.9772473948026162,0.9772064167375882,1444591,743,2129,41744,49581
69,11,13,23,13,2,2,178721,4252,2120,0.9769892761376515,0.9769471037985272,1443294,690,3426,41855,51026
70,12,28,1,4,1,2,177945,3962,2896,0.9783343031732901,0.9782956442315244,1435253,479,11467,43204,46775
71,10,27,23,3,2,1,178281,4106,2560,0.9776531717505664,0.9776210329668251,1437021,3492,9699,27568,38886
72,21,8,1,1,2,1,176743,3588,4098,0.9800478204647636,0.9800211141818074,1422436,4023,24284,27226,32313
73,9,1,17,30,2,1,178247,4079,2594,0.9777872617271991,0.9777556056120198,1436990,3399,9730,27289,38302
74,27,30,29,28,1,4,178779,4059,2062,0.9780136616329517,0.9779712215119539,1443636,695,3084,41912,51350
75,29,2,30,5,1,3,178583,4219,2258,0.9771300261464616,0.9770832106018892,1442540,240,4180,45993,56644
76,25,28,3,29,2,1,178870,3824,1971,0.9792674726730887,0.9792355206754689,1440845,4876,5875,29183,38660
77,17,9,29,1,1,4,176545,4391,4296,0.9757419966717163,0.9757036393978019,1424040,32,22680,39572,46410
78,6,25,29,27,2,3,178840,11347,2001,0.9412627615735742,0.9412225901601158,1444013,883,2707,40751,48605
79,9,2,2,16,2,4,178127,10321,2714,0.9459953075973098,0.9459560254841471,1437667,700,9053,49085,47529
80,23,1,24,29,2,5,178708,4610,2133,0.9751159583051007,0.9750711461656557,1443366,415,3354,49431,54220
81,29,30,30,29,1,2,178653,4104,2188,0.9777489635980297,0.9777005645038597,1442640,613,4080,45545,58560
82,30,21,1,6,2,2,177897,4550,2944,0.9752329415231916,0.9751925048073214,1435024,620,11696,45460,48926
83,5,21,4,25,1,1,178873,4755,1968,0.9744010342303352,0.9743586660137294,1444579,976,2141,42604,51263
84,8,26,26,5,1,2,178549,5960,2292,0.9680829583696513,0.9680426596771542,1441581,469,5139,40530,48759
85,25,1,7,29,1,2,178857,3579,1984,0.9805536169417244,0.9805093073065358,1444236,567,2484,46208,53612
86,6,8,29,11,1,1,178565,4395,2276,0.9762044793716429,0.9761609953972309,1442335,800,4385,42778,52613
87,27,1,22,29,1,1,178454,4110,2387,0.9776718880680902,0.9776177969561343,1441267,371,5453,49957,65447
88,15,29,30,26,1,4,178825,6661,2016,0.9645720363918614,0.9645318112567307,1443865,794,2855,40838,48670
89,6,27,2,10,1,1,178962,4251,1879,0.9770504891858491,0.9770089433240708,1445026,940,1694,42642,50268
90,24,8,5,2,2,2,178236,3701,2605,0.9797758382647551,0.9797359271947848,1438125,253,8595,41113,48290
91,28,29,2,29,2,1,179037,4083,1804,0.9779465640257117,0.9779145128496203,1441852,5329,4868,30214,38780
92,15,24,30,30,2,2,178669,4135,2172,0.9775900975209988,0.9775458126804282,1443074,854,3646,42990,53582
93,13,5,7,27,1,2,178931,4036,1910,0.978168695627835,0.9781278291385876,1444546,797,2174,41759,49446
94,23,14,1,3,1,2,176036,3995,4805,0.977721397500211,0.9776843088842466,1419076,327,27644,42362,44875
95,29,1,27,11,1,5,178662,3779,2179,0.9794582504152755,0.9794127357616562,1442680,270,4040,49600,55070
96,16,1,28,15,2,1,178038,3503,2803,0.9807797187195295,0.9807443806035899,1435576,2779,11144,29795,42757
97,26,27,30,29,2,3,178720,4410,2121,0.9761627736131493,0.9761180854467939,1443337,759,3383,43132,54070
98,5,30,2,4,2,1,178949,4769,1892,0.9743469007972647,0.9743191870263339,1441288,5222,5432,25583,33532
99,20,14,15,1,1,5,175004,5089,5837,0.9716616633712359,0.9716259227559988,1410176,24,36544,38601,43244
100,13,6,2,30,1,1,179047,3950,1794,0.9786455471728723,0.9786028971241096,1445188,973,1532,43845,51604
101,27,2,29,1,2,1,177803,3561,3038,0.9804219978281097,0.9803834496356373,1434004,2053,12716,32389,46641
102,11,28,22,2,1,1,178447,4000,2394,0.9782480464312998,0.9782014499058522,1441087,344,5633,44158,56379
103,12,1,15,29,1,1,178604,3914,2237,0.9787353947837532,0.9786877320897353,1442553,526,4167,45236,57669
104,29,22,24,30,1,5,178852,4204,1989,0.9772708520821347,0.9772297781445841,1444085,679,2635,41497,49697
105,20,27,1,22,2,3,178878,4373,1963,0.9763933739003988,0.9763501006802392,1443868,886,2852,47934,52358
106,7,10,3,18,2,1,178936,4090,1905,0.9778869322333364,0.977858279572874,1441177,5312,5543,25688,34668
107,20,3,17,6,1,1,178557,3916,2284,0.9787143590376601,0.9786635738747594,1441918,444,4802,47033,61447
108,14,26,30,20,1,2,178665,4173,2176,0.9773900226293428,0.9773460642512415,1443040,814,3680,42747,53187
109,16,27,1,1,1,2,167007,2892,13834,0.9817136168669907,0.9816825897086192,1342673,76,104047,35617,37541
110,30,30,3,28,1,4,179065,3956,1776,0.9786181244241091,0.978575799184841,1445274,852,1446,45987,51211
111,14,19,1,27,2,1,179249,4186,1592,0.977456376573809,0.9774258982029808,1443321,6040,3399,29304,36877
112,18,27,27,30,2,3,178742,4323,2099,0.9766227306096606,0.9765801797393696,1443513,805,3207,42266,51484
113,24,6,8,12,1,1,178761,3873,2080,0.9789858757597419,0.9789371402852556,1443249,555,3471,46452,58967
114,15,30,14,1,1,2,177451,3736,3390,0.9794178256240973,0.979376740115725,1432075,84,14645,40958,49711
115,28,17,29,3,2,3,178393,4253,2448,0.9769076046807978,0.9768639347467515,1440018,216,6702,42096,52838
116,29,30,16,29,2,1,178251,3567,2590,0.9804868534089893,0.9804493308872114,1436895,2853,9825,31885,45400
117,16,25,10,3,2,1,178399,3553,2442,0.9805926220545091,0.980559387348656,1437774,3329,8946,28451,40212
118,27,1,30,28,2,4,178641,4003,2200,0.9782761910571905,0.9782289482187027,1442811,287,3909,48553,57161
119,30,3,2,9,1,4,177747,3692,3094,0.9797161437457174,0.9796783228620372,1433679,494,13041,47070,45761
120,12,7,1,30,2,2,179116,4153,1725,0.9775983509263486,0.9775564662047922,1445795,1020,925,46259,50678
121,16,18,30,29,1,1,178487,4081,2354,0.9778316808326538,0.9777812485798149,1441533,581,5187,46829,61020
122,29,28,3,26,1,1,178945,3928,1896,0.9787381183506026,0.978691756547538,1444682,843,2038,47037,56095
123,27,28,28,5,1,3,178485,4266,2356,0.9768609533650627,0.9768172991342744,1441211,285,5509,42285,52819
124,17,6,16,2,2,2,178469,4187,2372,0.9772713458624673,0.9772284272053439,1440610,219,6110,41785,51929
125,28,2,21,27,2,4,178735,3965,2106,0.9784968829453087,0.978452369167766,1443455,459,3265,45729,53859
126,27,30,29,21,1,2,178639,4077,2202,0.9778873813831404,0.9778397054653263,1442674,599,4046,45084,57685
127,13,7,27,26,2,1,178246,3757,2595,0.979482553444405,0.9794486732519988,1436820,3530,9900,28626,40993
128,23,3,22,2,2,3,178466,4181,2375,0.9773021191289368,0.9772586227572159,1440773,169,5947,43005,52628
129,11,23,2,28,1,1,179034,4008,1807,0.9783386680005974,0.9782957890148626,1445171,972,1549,43820,51881
130,30,6,1,18,1,4,178032,5053,2809,0.9726392224830273,0.9725980625908012,1436301,706,10419,50292,49801
131,10,3,30,9,1,1,178533,4465,2308,0.9758308688820839,0.9757842657447383,1442006,642,4714,44010,56387
132,29,29,27,1,2,3,177091,3774,3750,0.9791362064820673,0.979093385350441,1429304,59,17416,41739,51811
133,12,20,1,1,2,2,169215,3311,11626,0.9798641861854872,0.9798327813224361,1361506,129,85214,35154,37998
134,22,2,7,29,1,1,178785,3806,2056,0.9793433247880102,0.9792955348149537,1443397,603,3323,45741,57823
135,7,29,21,27,1,1,178611,4240,2230,0.9770265214090197,0.9769817563793488,1442680,889,4040,43469,54163
136,26,29,18,1,1,1,178256,3946,2585,0.9784888995062874,0.9784368332881278,1439693,161,7027,48200,62997
137,5,8,13,2,2,1,178394,4462,2447,0.9758133464467221,0.9757851442218184,1437562,3990,9158,25227,34123
138,12,30,2,28,2,2,179075,4164,1766,0.9775314338517868,0.9774895466507685,1445664,1001,1056,44098,50681
139,8,4,30,29,2,2,178799,6012,2042,0.9678852995372748,0.9678439660827233,1443334,844,3386,41380,50011
140,22,1,2,14,1,4,177738,4887,3103,0.9734304284609854,0.9733910165893224,1434344,637,12376,49122,47686
141,11,28,29,15,2,1,178303,3846,2538,0.9790260244129733,0.9789927566476295,1437221,3815,9499,28343,40252
142,29,9,28,27,1,1,178413,4182,2428,0.9772846088013186,0.9772294176348145,1440830,372,5890,50459,66778
143,26,30,2,30,2,1,179044,4049,1797,0.9781261697753966,0.9780944392763635,1441855,5266,4865,29863,38392
144,19,1,21,2,1,1,178456,3905,2385,0.9787495900304172,0.9786980998738805,1441386,274,5334,47889,62300
145,29,11,1,6,2,5,170876,3622,9965,0.9785319226598093,0.9785008847571034,1374459,274,72261,38182,37554
146,23,8,29,6,2,1,177989,3587,2852,0.9803245515426469,0.9802869207510374,1435404,2675,11316,31568,45531
147,15,28,1,27,1,1,179113,3887,1728,0.9789905618167172,0.9789462711907357,1445712,1035,1008,47446,53589
148,11,5,3,1,1,1,178295,3730,2546,0.9796357520923474,0.9795954062900762,1438724,258,7996,41133,48816
149,26,2,9,24,1,4,178939,3924,1902,0.9787577638120811,0.9787165419333103,1444696,619,2024,45598,49876
150,28,29,10,2,1,4,177043,3697,3798,0.9795342555095932,0.9794968288603378,1428100,91,18620,39605,45284
151,17,25,7,1,2,1,178224,3514,2617,0.9807612874439948,0.9807290668380143,1435883,3042,10837,28103,38985
152,17,30,21,18,1,1,178522,4035,2319,0.9780811896910565,0.9780303937838214,1441775,558,4945,47172,61460
153,16,30,28,4,2,2,178502,4338,2339,0.9764878581523132,0.9764441154873876,1441534,356,5186,42380,52926
