observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
38,21,30,14,7,24,33,17,10,1,1,1,1,21,30,14,7,34,12,19,4,208003,5987,3659,0.9722335959447973,0.9722296979741637,2171328,1666,33633,4594,6503
39,6,17,1/4,1/4,9,20,1,1,1,1,4,4,6,17,1,1,35,16,6,22,204463,16420,7199,0.9264355031192316,0.9264315769762744,2130826,2106,74135,5305,6550
40,1/5,29,25,20,0,32,28,23,5,1,1,1,1,29,25,20,18,8,7,11,211175,28800,487,0.8820688835336589,0.882062720987744,2202658,24150,2303,6737,10281
41,10,17,18,1/4,13,20,21,1,1,1,1,4,10,17,18,1,16,27,22,36,208664,7910,2998,0.9639139273607353,0.963910861972173,2177116,2381,27845,3865,5114
42,26,20,13,1/2,29,23,16,3,1,1,1,2,26,20,13,1,21,20,8,19,209587,4379,2075,0.9797451307947385,0.9797398218102847,2187892,2667,17069,6356,8857
43,15,21,19,6,18,24,22,9,1,1,1,1,15,21,19,6,41,31,24,26,207933,7188,3729,0.9668971878498868,0.9668945588326333,2169783,10549,35178,3013,4386
44,19,2,1/3,18,22,5,2,21,1,1,3,1,19,2,1,18,2,25,40,25,210919,7728,743,0.9652720984607838,0.9652653712695765,2200768,12394,4193,8613,11223
45,11,5,9,22,14,8,12,25,1,1,1,1,11,5,9,22,1,5,2,2,211247,8049,415,0.9639673251276836,0.9639587451566471,2204338,615,623,10832,14314
46,25,1/5,24,6,28,0,27,9,1,5,1,1,25,1,24,6,5,30,27,37,208624,4347,3038,0.9797092035392079,0.9797032160213455,2178071,1318,26890,7777,9989
47,10,18,12,15,13,21,15,18,1,1,1,1,10,18,12,15,40,17,41,39,207279,8490,4383,0.9610182094542061,0.9610159946300494,2162495,9019,42466,2623,3695
48,21,24,6,3,24,27,9,6,1,1,1,1,21,24,6,3,32,34,42,18,206735,6395,4927,0.9701284801397124,0.9701258744994934,2157650,6615,47311,3106,4347
49,9,23,8,28,12,26,11,31,1,1,1,1,9,23,8,28,37,19,32,32,208196,9222,3466,0.958091305554717,0.9580890158041679,2171843,10928,33118,2656,3820
50,3,1/3,1/2,1/5,6,2,3,0,1,3,2,5,3,1,1,1,4,29,3,14,172228,16744,39434,0.9092108889074245,0.9092072936394158,1795927,726,409034,5572,5998
51,27,1/2,7,29,30,3,10,32,1,2,1,1,27,1,7,29,40,25,27,19,206778,3878,4884,0.9814970961113201,0.9814940283251132,2157557,3723,47404,3761,5118
52,1/2,27,14,25,3,30,17,28,2,1,1,1,1,27,14,25,14,38,17,1,210766,23868,896,0.9000379887550551,0.9000239061897672,2200862,252,4099,16286,23494
53,18,1/2,1/3,20,21,3,2,23,1,2,3,1,18,1,1,20,4,35,30,4,210701,6822,961,0.9691600655695539,0.9691536584638946,2199091,2863,5870,8403,10689
54,1/4,15,12,27,1,18,15,30,4,1,1,1,1,15,12,27,15,5,7,32,211079,25980,583,0.8923189775602782,0.8923127215062258,2201703,14116,3258,7094,10437
55,6,8,19,22,9,11,22,25,1,1,1,1,6,8,19,22,34,34,4,21,211127,17983,535,0.9229150208444585,0.9229112757236652,2201913,13266,3048,4143,6248
56,9,1/3,23,15,12,2,26,18,1,3,1,1,9,1,23,15,18,39,5,21,210506,8712,1156,0.9609211579587018,0.9609159089153619,2197072,3345,7889,6493,8757
57,1/3,30,9,9,2,33,12,12,3,1,1,1,1,30,9,9,35,40,42,32,210939,30629,723,0.8753749638751532,0.8753724966989072,2198737,65967,6224,2435,4116
58,29,9,6,26,32,12,9,29,1,1,1,1,29,9,6,26,10,41,1,41,211224,5675,438,0.9743062385507809,0.9742958411651725,2204882,11724,79,12813,17346
59,1/4,27,14,30,1,30,17,33,4,1,1,1,1,27,14,30,4,24,41,22,211032,30549,630,0.8757146054765278,0.8757110797402111,2200389,57405,4572,3562,5882
60,1/5,12,1/4,1,0,15,1,4,5,1,4,1,1,12,1,1,5,28,32,25,209990,27099,1672,0.8876050033886992,0.8876019913477282,2188227,30553,16734,3407,5025
61,16,1/3,30,30,19,2,33,33,1,3,1,1,16,1,30,30,30,23,14,35,208456,6265,3206,0.9710992956203914,0.9710956218295236,2176712,1717,28249,4522,6129
62,29,27,12,18,32,30,15,21,1,1,1,1,29,27,12,18,12,8,20,15,208585,4336,3077,0.9797515047500699,0.9797466920780389,2177412,3793,27549,5829,8029
63,20,2,27,24,23,5,30,27,1,1,1,1,20,2,27,24,40,31,26,18,206919,6488,4743,0.9697565895447436,0.9697538202652838,2159586,5794,45375,3243,4620
64,28,26,1/4,1/5,31,29,1,0,1,1,4,5,28,26,1,1,16,35,42,7,197968,4575,13694,0.976532884042442,0.9765283938536035,2064797,189,140164,6458,7491
65,18,20,12,18,21,23,15,21,1,1,1,1,18,20,12,18,25,38,2,12,211087,7043,575,0.9682861481507579,0.9682785350298878,2203134,6145,1827,8902,12701
66,15,16,26,10,18,19,29,13,1,1,1,1,15,16,26,10,6,2,32,27,210001,6589,1661,0.9700198769983701,0.970014384594108,2190952,872,14009,6921,9163
67,25,5,12,1,28,8,15,4,1,1,1,1,25,5,12,1,41,26,10,29,209363,4712,2299,0.9782095452185086,0.9782050304538134,2185413,7380,19548,5288,7532
68,18,9,1/2,19,21,12,3,22,1,1,2,1,18,9,1,19,22,33,22,36,210524,8778,1138,0.9606423386441748,0.9606389933306109,2195915,22633,9046,4184,5581
69,1/4,26,24,30,1,29,27,33,4,1,1,1,1,26,24,30,42,24,33,40,210940,30255,722,0.876709040244245,0.8767061852489924,2199216,59851,5745,2879,4763
70,17,9,29,25,20,12,32,28,1,1,1,1,17,9,29,25,36,20,18,12,208325,6512,3337,0.9699753461204478,0.9699720871220878,2174372,5097,30589,3770,5437
71,27,8,14,23,30,11,17,26,1,1,1,1,27,8,14,23,17,27,37,40,207535,4747,4127,0.9776953459185866,0.9776916661336074,2166329,8645,38632,4381,6139
72,18,5,1/3,1,21,8,2,4,1,1,3,1,18,5,1,1,6,7,6,27,210907,7696,755,0.9654076929224736,0.9654016466623196,2199631,10348,5330,7923,10087
73,2,28,13,5,5,31,16,8,1,1,1,1,2,28,13,5,20,42,21,14,210465,24220,1197,0.898560842514623,0.8985578112924956,2194382,20522,10579,3239,5057
74,20,4,1,1/5,23,7,4,0,1,1,1,5,20,4,1,1,15,25,17,19,207633,6074,4029,0.9717638876733369,0.971760058035573,2167050,854,37911,5053,6389
75,3,8,27,13,6,11,30,16,1,1,1,1,3,8,27,13,29,8,9,2,210776,19470,886,0.9169184274259083,0.9169130884708977,2198546,1328,6415,5899,8907
76,18,9,12,22,21,12,15,25,1,1,1,1,18,9,12,22,2,11,30,38,210464,6963,1198,0.9684890413171496,0.9684823584823665,2195992,4975,8969,8452,11149
77,2,6,3,1/2,5,9,6,3,1,1,1,2,2,6,3,1,6,20,9,16,210015,22285,1647,0.9056772593438086,0.90567395898608,2190010,5271,14951,3924,5506
78,14,15,1/2,12,17,18,3,15,1,1,2,1,14,15,1,12,23,11,12,16,211017,8291,645,0.9628661128913827,0.9628620195127179,2200722,13203,4239,5178,6829
79,1/3,6,24,22,2,9,27,25,3,1,1,1,1,6,24,22,8,9,16,21,210589,25391,1073,0.8942449571037249,0.894241382815106,2196049,15599,8912,4096,5963
80,14,20,1/4,24,17,23,1,27,1,1,4,1,14,20,1,24,27,4,37,39,210880,10027,782,0.9554095398693653,0.9554056532875432,2199055,27888,5906,5037,6484
81,1/2,2,5,2,3,5,8,5,2,1,1,1,1,2,5,2,8,12,8,38,210760,23748,902,0.9004871927956924,0.9004840872465839,2197982,11643,6979,3695,5181
82,1/3,14,10,30,2,17,13,33,3,1,1,1,1,14,10,30,5,17,41,37,210733,28211,929,0.8839532285373105,0.8839499785301176,2197344,38597,7617,3471,5422
83,1/5,7,4,8,0,10,7,11,5,1,1,1,1,7,4,8,6,38,25,29,210660,28963,1002,0.8811874387663409,0.8811852251410064,2195818,47074,9143,2313,3693
84,6,9,18,16,9,12,21,19,1,1,1,1,6,9,18,16,15,42,26,10,210158,17165,1504,0.9257662819637109,0.9257635948035771,2191473,6966,13488,3156,4483
85,23,13,1/3,15,26,16,2,18,1,1,3,1,23,13,1,15,25,32,19,6,210982,5859,680,0.9734451946507439,0.9734398610904335,2200455,7639,4506,6990,8898
86,23,3,8,11,26,6,11,14,1,1,1,1,23,3,8,11,22,11,5,26,210496,4682,1166,0.9785610629987735,0.9785552493101413,2196816,4005,8145,7090,9699
87,1/3,30,7,24,2,33,10,27,3,1,1,1,1,30,7,24,11,29,32,26,211109,30846,553,0.8747037590438485,0.8747007571928669,2200893,65186,4068,2976,5008
88,24,5,2,19,27,8,5,22,1,1,1,1,24,5,2,19,40,24,25,12,208479,4531,3183,0.9788525884502353,0.9788495098746279,2174869,5901,30092,3807,5136
89,6,16,2,13,9,19,5,16,1,1,1,1,6,16,2,13,23,3,15,6,210299,16426,1363,0.9287851176736149,0.9287809529650246,2193639,1854,11322,4885,6948
90,13,11,8,28,16,14,11,31,1,1,1,1,13,11,8,28,35,41,6,31,210596,7945,1066,0.9642522997121565,0.9642479485867022,2197067,14011,7894,4979,7259
91,10,24,11,9,13,27,14,12,1,1,1,1,10,24,11,9,20,13,32,22,208871,8455,2791,0.9615965400184666,0.9615936538538348,2179059,7622,25902,3476,4815
92,18,8,1,23,21,11,4,26,1,1,1,1,18,8,1,23,27,23,38,34,208486,7217,3176,0.9669042396287802,0.9669016297926832,2174951,12683,30010,3175,4354
93,3,2,2,24,6,5,5,27,1,1,1,1,3,2,2,24,28,22,16,37,210228,20901,1434,0.911104748962532,0.9111027055699609,2192291,13654,12670,2396,3409
94,28,3,1/3,22,31,6,2,25,1,1,3,1,28,3,1,22,25,36,6,34,211408,9147,254,0.959300951087758,0.9592959705806082,2204043,35734,918,6565,8309
95,4,27,10,15,7,30,13,18,1,1,1,1,4,27,10,15,39,27,5,40,211152,19977,510,0.9151092621008458,0.9151059773278067,2201511,25175,3450,3516,5480
96,2,7,5,22,5,10,8,25,1,1,1,1,2,7,5,22,2,24,33,37,210758,25111,904,0.895376193694021,0.8953734813586193,2196872,29148,8089,2971,4525
97,8,24,1/2,25,11,27,3,28,1,1,2,1,8,24,1,25,6,17,34,7,210747,9693,915,0.956790846493424,0.9567863551057633,2198225,6574,6736,5470,7493
98,3,27,16,10,6,30,19,13,1,1,1,1,3,27,16,10,20,40,7,25,211086,22877,576,0.9039428310523715,0.9039398729584031,2200742,31982,4219,3047,4935
99,4,21,21,18,7,24,24,21,1,1,1,1,4,21,21,18,30,23,11,15,210712,18792,950,0.9195488174498869,0.9195458809347195,2196978,14296,7983,3255,4899
100,14,17,1/5,26,17,20,0,29,1,1,5,1,14,17,1,26,40,24,30,39,211187,12888,475,0.943528909905939,0.9435256263317223,2202119,50282,2842,4225,5478
101,21,2,16,17,24,5,19,20,1,1,1,1,21,2,16,17,18,31,40,39,207752,6620,3910,0.9693641872023697,0.9693610774573832,2168072,8164,36889,3723,5188
102,12,1/2,30,25,15,3,33,28,1,2,1,1,12,1,30,25,6,39,37,22,209447,8118,2215,0.9632096915229068,0.9632056814623903,2184325,5133,20636,5051,6690
103,15,28,8,8,18,31,11,11,1,1,1,1,15,28,8,8,31,19,10,20,209909,7184,1753,0.9673922150525305,0.9673883488506871,2190161,9187,14800,4462,6450
104,1,2,13,11,4,5,16,14,1,1,1,1,1,2,13,11,39,16,25,27,209421,22973,2241,0.9027570383847942,0.9027549937934007,2183526,12307,21435,2333,3411
105,17,10,1/4,8,20,13,1,11,1,1,4,1,17,10,1,8,34,1,15,17,211152,9601,510,0.9572964156060643,0.957291108419844,2201925,18546,3036,7333,8854
106,1/4,13,16,1/3,1,16,19,2,4,1,1,3,1,13,16,1,33,20,23,19,206210,23541,5452,0.8989524442343019,0.8989491187013054,2149220,3525,55741,4072,5548
107,10,16,2,3,13,19,5,6,1,1,1,1,10,16,2,3,37,40,16,12,209615,8331,2047,0.9623298689488657,0.9623269462201545,2187367,5699,17594,3615,4876
108,1/5,19,3,29,0,22,6,32,5,1,1,1,1,19,3,29,7,18,4,42,211337,31386,325,0.8729262544042428,0.8729224109800228,2203504,46279,1457,4129,6412
109,14,17,1/3,22,17,20,2,25,1,1,3,1,14,17,1,22,9,38,9,9,211257,7895,405,0.9646341452277648,0.9646286480282137,2203487,10049,1474,6897,9171
110,18,10,1/5,2,21,13,0,5,1,1,5,1,18,10,1,2,31,28,2,10,210047,9522,1615,0.957322714108135,0.9573174632665618,2189248,11601,15713,7367,8760
111,11,27,24,8,14,30,27,11,1,1,1,1,11,27,24,8,11,16,25,12,209721,8185,1941,0.962989812891035,0.9629862296112491,2187831,6842,17130,4313,5978
112,1/2,5,21,26,3,8,24,29,2,1,1,1,1,5,21,26,35,17,29,9,210059,24788,1603,0.8962199951959036,0.8962169705672987,2189749,13436,15212,3256,5046
113,18,10,15,11,21,13,18,14,1,1,1,1,18,10,15,11,13,40,33,6,208861,6338,2801,0.970867332818106,0.9708634324498278,2179621,2859,25340,4731,6507
114,4,19,1/5,1/2,7,22,0,3,1,1,5,2,4,19,1,1,34,8,28,11,207432,17669,4230,0.9226079785183814,0.9226042681634341,2161627,3181,43334,4840,6190
115,6,27,1/5,1/3,9,30,0,2,1,1,5,3,6,27,1,1,9,2,8,25,209245,16649,2417,0.9274659526537374,0.9274598128854458,2182059,2875,22902,7745,10243
116,26,13,27,24,29,16,30,27,1,1,1,1,26,13,27,24,18,1,12,23,208774,3965,2888,0.9814615123742079,0.9814557550302226,2179810,139,25151,7006,9605
117,1/5,28,1,16,0,31,4,19,5,1,1,1,1,28,1,16,12,24,28,35,211093,32961,569,0.8672459234392423,0.8672427753319429,2200940,62671,4021,3225,5252
118,18,5,1,25,21,8,4,28,1,1,1,1,18,5,1,25,42,23,8,12,210706,7529,956,0.9660824395605868,0.9660786087240006,2197827,9133,7134,4845,6391
119,2,28,11,10,5,31,14,13,1,1,1,1,2,28,11,10,22,2,7,31,210999,22451,663,0.9055197656589571,0.9055112959795701,2201445,5889,3516,9564,14130
120,4,1/5,1,27,7,0,4,30,1,5,1,1,4,1,1,27,37,26,26,28,209389,19310,2273,0.9169320172609479,0.9169298635767272,2183764,18310,21197,3193,3593
121,6,17,9,1/2,9,20,12,3,1,1,1,2,6,17,9,1,39,6,40,19,208854,16381,2808,0.9283904405131606,0.9283875435591282,2178104,2990,26857,3396,4833
122,21,13,20,11,24,16,23,14,1,1,1,1,21,13,20,11,11,35,34,30,208885,6961,2777,0.9681254817801367,0.968121570622458,2179917,11114,25044,4670,6525
123,1/3,17,5,10,2,20,8,13,3,1,1,1,1,17,5,10,13,15,31,13,210868,27298,794,0.8873574331691942,0.8873535244091602,2198800,30501,6161,4135,6521
124,16,13,19,28,19,16,22,31,1,1,1,1,16,13,19,28,31,10,2,12,211061,7000,601,0.9684672841224335,0.9684596080633939,2203047,4674,1914,8943,12806
125,17,1/4,13,17,20,1,16,20,1,4,1,1,17,1,13,17,15,33,5,4,210304,6423,1358,0.9708174053217139,0.9708113830380054,2195668,1037,9293,7670,10047
126,5,13,4,30,8,16,7,33,1,1,1,1,5,13,4,30,40,2,30,39,209517,16804,2145,0.9269522663183674,0.9269483605553889,2185106,1366,19855,4578,6516
127,29,13,26,25,32,16,29,28,1,1,1,1,29,13,26,25,14,35,2,26,210925,5251,737,0.9761172556890848,0.9761077718060515,2202518,8881,2443,11263,15822
128,3,16,28,1/4,6,19,31,1,1,1,1,4,3,16,28,1,30,13,39,41,207975,19831,3687,0.9142436590459987,0.9142409125441621,2167649,4728,37312,3206,4582
129,4,1,1/3,20,7,4,2,23,1,1,3,1,4,1,1,20,15,31,3,14,211475,19758,187,0.9161044557050769,0.9160997245529607,2204797,17346,164,5911,7893
130,3,15,26,21,6,18,29,24,1,1,1,1,3,15,26,21,34,28,30,36,209980,22708,1682,0.9040439066200745,0.904041991501487,2189001,32395,15960,2022,3195
131,26,1/5,26,14,29,0,29,17,1,5,1,1,26,1,26,14,40,34,42,15,203803,3561,7859,0.9824200496351023,0.9824173408961675,2127336,1363,77625,3380,4519
132,1/4,1/5,30,11,1,0,33,14,4,5,1,1,1,1,30,11,17,29,10,40,209230,14806,2432,0.9349451884305773,0.9349402277039951,2184000,5330,20961,6351,8276
133,23,10,13,18,26,13,16,21,1,1,1,1,23,10,13,18,37,42,33,18,206198,4570,5464,0.978234405454483,0.9782316643473467,2151653,7058,53308,3216,4573
134,11,22,5,1/2,14,25,8,3,1,1,1,2,11,22,5,1,15,13,13,10,209568,7619,2094,0.9654108113959825,0.9654071208216027,2186617,1565,18344,4613,6157
135,15,23,7,18,18,26,10,21,1,1,1,1,15,23,7,18,38,26,10,2,209944,6386,1718,0.9708992888531749,0.9708943065477917,2190760,754,14201,5989,8312
136,30,2,10,22,33,5,13,25,1,1,1,1,30,2,10,22,30,7,35,10,205906,3636,5756,0.9824490754082844,0.9824458769504494,2148886,2062,56075,3915,5336
137,30,4,29,19,33,7,32,22,1,1,1,1,30,4,29,19,26,22,10,8,209015,3898,2647,0.9818074275494558,0.9818021593249596,2182183,2820,22778,6211,8789
138,23,1/2,11,26,26,3,14,29,1,2,1,1,23,1,11,26,40,20,26,8,206725,4086,4937,0.9805385451136904,0.9805355378680086,2157636,2125,47325,3708,5017
139,4,3,23,8,7,6,26,11,1,1,1,1,4,3,23,8,3,41,38,39,210630,19408,1032,0.9170965289052385,0.9170935600218696,2195877,18163,9084,3473,4953
140,4,15,17,16,7,18,20,19,1,1,1,1,4,15,17,16,4,37,12,6,211073,17880,589,0.9232999593451088,0.9232956321961,2200989,5728,3972,5037,7219
141,25,13,13,17,28,16,16,20,1,1,1,1,25,13,13,17,35,15,29,24,206414,4375,5248,0.9791635417624298,0.9791605237273475,2154208,5637,50753,3545,5035
142,6,26,24,19,9,29,27,22,1,1,1,1,6,26,24,19,36,37,30,36,209444,19000,2218,0.9181776590739594,0.9181758128876528,2184115,26236,20846,2035,3080
143,27,29,26,24,30,32,29,27,1,1,1,1,27,29,26,24,28,24,4,18,210445,5001,1217,0.9771309250039653,0.9771235624369511,2197749,7279,7212,8637,12283
144,20,20,18,22,23,23,21,25,1,1,1,1,20,20,18,22,7,37,37,2,209530,6312,2132,0.9711325260105746,0.971126823213003,2186416,682,18545,7149,9514
145,9,5,21,13,12,8,24,16,1,1,1,1,9,5,21,13,4,10,29,4,210447,8684,1215,0.9610258614398779,0.9610211248930615,2195092,1682,9869,6016,7902
146,23,1/2,22,15,26,3,25,18,1,2,1,1,23,1,22,15,41,15,27,40,206183,4051,5479,0.9805977821253579,0.9805948024525883,2152392,1838,52569,3651,4971
147,25,1,8,22,28,4,11,25,1,1,1,1,25,1,8,22,7,35,35,22,209255,4860,2407,0.9775258969269002,0.9775208175169126,2183831,6458,21130,6292,8474
148,1/2,28,20,1/3,3,31,23,2,2,1,1,3,1,28,20,1,13,30,3,25,203945,23221,7717,0.8990067352000337,0.8990030979732453,2128630,3886,76331,4227,6068
149,1/5,6,17,30,0,9,20,33,5,1,1,1,1,6,17,30,27,11,27,23,210298,25929,1364,0.8920922881006144,0.8920892400949751,2192321,18455,12640,3437,5085
150,8,18,1/4,26,11,21,1,29,1,1,4,1,8,18,1,26,41,41,32,6,211035,10943,627,0.9515867851116065,0.9515818189903241,2200774,10049,4187,6030,8285
151,1/3,20,19,6,2,23,22,9,3,1,1,1,1,20,19,6,40,7,19,40,210845,25959,817,0.8922723866442298,0.8922671040338662,2198796,20007,6165,5786,8813
152,6,30,11,12,9,33,14,15,1,1,1,1,6,30,11,12,7,34,30,10,210720,17569,942,0.9243870518080516,0.924383543454658,2197334,8779,7627,4095,5853
153,22,1/5,1/5,8,25,0,0,11,1,5,5,1,22,1,1,8,21,33,29,19,210893,8386,769,0.9624251106643072,0.9624205893060895,2199146,23995,5815,6555,7543
