observation,param_1,param_2,param_3,param_4,param_5,param_6,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
27,27,26,12,6,2,1,7288,480,795,0.9374477444914655,0.9373981486321348,57428,151,852,1799,2798
28,5,28,5,29,2,5,7429,854,654,0.8973305954825462,0.8972828430718826,58251,66,29,1357,2694
29,2,1,2,2,2,5,6613,751,1470,0.8962672022855968,0.896241447180662,52003,3,6277,1126,1453
30,30,1,1,26,1,2,7403,551,680,0.9304248810418546,0.9303537310134938,58272,87,8,2726,4014
31,22,20,25,7,2,1,7307,491,776,0.9363507054346015,0.9363057181969384,57484,170,796,1605,2538
32,16,2,30,23,2,1,7316,501,767,0.9352724000040908,0.9352331735435123,57511,178,769,1340,2213
33,16,6,7,3,2,4,7407,827,676,0.8998928438654935,0.8998460486300993,58208,31,72,1395,2640
34,15,30,7,25,2,1,7335,506,748,0.9348903367899422,0.9348521561319728,57575,226,705,1320,2154
35,29,1,2,29,2,4,7412,771,671,0.9060017112822393,0.9059394062623868,58255,78,25,2401,3515
36,8,28,30,26,2,2,7407,827,676,0.8998928438654935,0.8998401637747391,58205,40,75,1546,2972
37,27,28,2,30,1,2,7399,763,684,0.9066935280291946,0.906629787246438,58240,53,40,2250,3596
38,4,2,21,3,2,2,7408,831,675,0.8994788656464155,0.8994322653911688,58204,36,76,1353,2629
39,13,30,9,1,1,2,7392,768,691,0.9060533483034788,0.9059965559041595,58108,3,172,1827,3204
40,30,7,6,12,1,4,7404,773,679,0.9056747790858115,0.9056205214284093,58227,44,53,1845,3061
41,2,7,4,28,2,3,7430,845,653,0.8983020519491826,0.8982572242407311,58244,57,36,1294,2529
42,29,8,30,30,1,5,7404,784,679,0.904482097264809,0.9044316683084845,58193,21,87,1582,2845
43,4,28,29,24,1,1,7407,833,676,0.8992504425230003,0.8991965393749572,58207,40,73,1581,3041
44,21,15,22,4,1,1,7360,532,723,0.9321387772264311,0.9320652165344289,58172,14,108,2640,4150
45,29,29,2,20,2,3,7409,766,674,0.9065037268327061,0.9064418649495524,58247,60,33,2194,3490
46,11,4,28,3,2,1,7340,721,743,0.910507303906002,0.9104725797142833,57586,206,694,1169,1959
47,7,27,29,28,2,4,7425,838,658,0.8989757125214907,0.8989265243479229,58237,62,43,1374,2775
48,30,26,16,1,2,1,7286,478,797,0.9376632803028938,0.9376124613862744,57417,138,863,1852,2867
49,30,5,19,30,2,1,7286,477,797,0.9377815532730971,0.9377308407092854,57416,141,864,1845,2861
50,24,30,4,24,1,4,7418,779,665,0.9052170177870629,0.905163398246507,58244,59,36,1704,3025
51,30,28,30,27,2,2,7371,539,712,0.9314509708774671,0.9313839686086072,58178,17,102,2349,3780
52,15,5,12,3,2,2,7393,773,690,0.9055232878591534,0.9054679312227382,58194,22,86,1836,3123
53,10,3,28,29,2,5,7396,828,687,0.8996275473837089,0.8995779869753141,58183,12,97,1504,2796
54,7,28,29,1,1,2,7395,823,688,0.9001497206431901,0.9000975900419422,58102,3,178,1566,2941
55,30,8,2,24,1,3,7411,772,672,0.9058794768365726,0.9058158069556876,58270,75,10,2263,3592
56,19,28,10,20,2,1,7317,502,766,0.9351659194200616,0.9351228642584053,57509,196,771,1516,2429
57,29,6,2,10,2,1,7327,489,756,0.936795996593934,0.9367474288117446,57611,228,669,1819,2740
58,13,2,8,28,1,5,7393,831,690,0.8992626362638941,0.8992124200131851,58203,28,77,1742,2833
59,28,9,29,25,2,2,7372,538,711,0.9315773378522163,0.9315121613065555,58179,18,101,2277,3677
60,14,1,27,2,1,3,7379,823,704,0.8999197523787686,0.8998627649993018,58154,2,126,1887,3215
61,20,1,23,19,2,3,7378,770,705,0.9056427756023911,0.9055838029705137,58169,7,111,1994,3327
62,17,15,1,29,1,2,7413,773,670,0.9057984296072552,0.9057347774518383,58271,83,9,2253,3591
63,30,28,1,2,2,2,7382,538,701,0.931687209557682,0.9316220330120212,58116,42,164,2406,3677
64,29,29,26,29,2,1,7287,480,796,0.9374372854841947,0.9373866438222548,57424,150,856,1846,2857
65,15,24,29,1,1,1,7369,539,714,0.931428932566517,0.9313617353175097,58174,16,106,2359,3791
66,1,22,27,27,1,1,7431,882,652,0.8943960329305282,0.8943362803780608,58256,80,24,1784,3371
67,18,4,2,23,1,1,7372,538,711,0.9315773378522163,0.9315080667234585,58199,26,81,2499,3908
68,28,27,30,3,2,2,7374,541,709,0.9312534413691724,0.9311879634905564,58179,18,101,2294,3694
69,1,5,17,1,1,1,7426,849,657,0.8978184438458453,0.8977703723767585,58215,51,65,1381,2712
70,24,30,12,28,1,5,7409,816,674,0.9011014137404284,0.9010523319196684,58216,36,64,1489,2769
71,28,21,1,16,1,1,7371,526,712,0.9329529460606121,0.9328741740810318,58237,50,43,2994,4444
72,1,30,4,22,2,2,7434,907,649,0.8918117430276974,0.8917514587111914,58258,81,22,1768,3401
73,23,13,28,30,2,1,7304,481,779,0.9374967911528234,0.9374500136428972,57468,166,812,1688,2639
74,30,26,21,1,1,5,7388,778,695,0.9049108684841641,0.9048600318420768,58025,0,255,1662,2868
75,15,1,1,1,1,4,6657,740,1426,0.8982932832437334,0.898257690504085,51686,0,6594,1640,2008
76,30,24,12,29,1,1,7348,524,735,0.9329348342225079,0.9328529602860359,58170,12,110,3020,4619
77,8,3,29,3,1,1,7385,763,698,0.9065020192225073,0.9064453863523995,58180,19,100,1912,3195
78,20,13,27,22,2,5,7407,830,676,0.8995715285064708,0.8995237938212751,58199,27,81,1404,2693
79,1,9,2,23,2,1,7447,891,636,0.8936864716965282,0.8936618687470103,58067,669,213,624,1388
80,17,28,2,3,2,5,7384,810,699,0.9013913947884343,0.9013438550833861,57825,4,455,1579,2682
81,9,28,4,2,2,1,7357,730,726,0.9097406676460259,0.9097072728644037,57646,262,634,1133,1884
82,27,21,28,1,1,4,7381,768,702,0.9059020481904051,0.9058490313157596,58051,0,229,1754,2991
83,30,1,9,3,2,2,7368,531,715,0.932341939696407,0.9322758768773486,58184,16,96,2343,3727
84,13,8,2,30,1,1,7386,756,697,0.9072796106534723,0.9072170752025364,58204,29,76,2179,3528
85,17,30,29,28,1,3,7408,813,675,0.9014095475430263,0.9013555203167075,58195,37,85,1643,3048
86,6,5,18,30,2,3,7416,829,667,0.899807808041001,0.8997632284891008,58221,44,59,1273,2515
87,17,29,8,19,2,1,7318,512,765,0.9340068869925693,0.9339662247690866,57538,217,742,1409,2294
88,27,21,25,30,2,2,7376,759,707,0.9068153765201699,0.9067507849149515,58179,18,101,2243,3644
89,30,4,30,4,1,1,7348,521,735,0.9332832059827669,0.9332017929084617,58169,11,111,3010,4593
90,10,2,2,2,1,2,7412,819,671,0.900822066980715,0.9007734460221217,58213,44,67,1568,2743
91,10,9,2,7,2,1,7369,737,714,0.9091312855158324,0.9090982097926333,57737,305,543,1135,1866
92,30,1,1,29,2,2,7400,542,683,0.9314245004921445,0.9313577995562399,58247,68,33,2468,3763
93,20,20,28,1,2,1,7310,498,773,0.9355602482882192,0.9355167145389282,57487,171,793,1539,2456
94,30,29,3,4,2,4,7411,769,672,0.9062051391161229,0.9061488430299062,58192,42,88,1936,3176
95,14,28,9,25,1,1,7374,542,709,0.9311382009106819,0.9310724216991108,58180,19,100,2303,3711
96,10,30,3,21,1,1,7390,761,693,0.9067885207199337,0.9067270665225429,58191,22,89,2123,3467
97,25,24,10,1,2,2,7378,757,705,0.9070612592144539,0.9069982274504154,58179,17,101,2198,3556
98,22,1,27,7,2,1,7304,485,779,0.9370253294470215,0.9369804662876341,57465,142,815,1598,2531
99,29,3,3,30,2,1,7305,482,778,0.9373893226159129,0.9373402230696849,57492,168,788,1816,2770
100,26,27,30,29,2,3,7385,761,698,0.9067201654073672,0.9066601646983485,58181,19,99,2055,3385
101,1,30,27,28,2,5,7426,877,657,0.8948497336900201,0.8947997655958624,58247,63,33,1438,2819
102,30,21,23,7,2,3,7385,758,698,0.907047581615859,0.9069868718881221,58179,18,101,2076,3425
103,27,2,30,30,2,1,7287,477,796,0.937791974137687,0.9377424669056961,57419,144,861,1792,2793
104,14,30,1,1,1,4,7252,781,831,0.9026636793627084,0.9026192593400199,56825,0,1455,1494,2506
105,8,1,16,11,1,4,7389,828,694,0.8995266802364651,0.8994699587390176,58170,14,110,2020,3200
106,27,5,30,23,2,1,7288,478,795,0.9376841466019242,0.9376346570954013,57424,146,856,1794,2792
107,17,27,6,1,1,2,7385,758,698,0.907047581615859,0.9069879708671352,58140,4,140,2051,3363
108,29,3,3,6,2,3,7403,761,680,0.9069658604475657,0.9069071359722395,58230,45,50,2084,3313
109,30,30,3,28,1,4,7410,781,673,0.9048900699000102,0.9048295374269529,58270,75,10,2073,3415
110,12,1,3,30,1,1,7378,757,705,0.9070612592144539,0.9069993618803643,58187,19,93,2149,3492
111,26,3,30,24,2,1,7291,480,792,0.9374791056981654,0.9374297402699181,57429,144,851,1785,2785
112,29,25,29,1,1,3,7378,755,705,0.9072798819478602,0.9072190658673157,58105,0,175,2088,3431
113,10,28,2,3,2,1,7369,741,714,0.9086918241165256,0.9086581811783521,57743,307,537,1156,1898
114,29,30,13,28,1,2,7373,539,710,0.9314729982742547,0.9314069886316001,58188,20,92,2321,3724
115,30,7,5,8,1,2,7378,538,705,0.9316432935067822,0.9315777447262944,58201,26,79,2307,3698
116,12,29,27,24,1,4,7413,824,670,0.9003002215226769,0.9002517600932951,58209,41,71,1418,2734
117,30,30,20,2,1,2,7369,538,714,0.931544323255614,0.9314772500848822,58174,16,106,2353,3784
118,30,22,1,27,1,2,7402,552,681,0.9302991989020408,0.9302281906774237,58271,83,9,2590,4006
119,24,1,7,4,2,1,7296,474,787,0.9382402337370407,0.9381933321488387,57462,142,818,1704,2646
120,26,3,30,29,1,1,7352,521,731,0.9333265627380287,0.9332469399359867,58169,11,111,2920,4492
121,24,29,29,7,2,1,7296,480,787,0.9375313217187047,0.9374834806807013,57457,166,823,1729,2699
122,7,5,5,30,2,1,7364,742,719,0.9085144234683932,0.9084863817780926,57667,272,613,898,1582
123,29,28,3,26,1,1,7354,523,729,0.9331161053251315,0.9330358089553072,58183,17,97,2992,4530
124,30,4,26,22,2,2,7368,536,715,0.931764205989696,0.9316973809755156,58177,16,103,2320,3770
125,28,2,1,1,1,2,7342,518,741,0.9335669581891193,0.9335054153643887,57603,4,677,2424,3472
126,26,1,30,3,2,1,7289,476,794,0.9379310699800292,0.9378817222772499,57419,128,861,1788,2784
127,27,30,30,30,1,1,7350,522,733,0.9331887631376472,0.9331078995528486,58170,12,110,2964,4562
128,19,3,10,28,1,2,7382,751,701,0.9077717658632563,0.9077125805257633,58185,17,95,2029,3339
129,11,28,1,21,2,1,7392,750,691,0.9080166371446611,0.9079820902076219,57870,403,410,1220,1949
130,30,29,12,2,1,1,7348,524,735,0.9329348342225079,0.9328528184822924,58170,12,110,3026,4627
131,10,29,30,3,2,1,7352,732,731,0.90945301695452,0.9094184345665449,57625,253,655,1165,1951
132,12,28,4,27,2,1,7351,731,732,0.9095498402627066,0.909514371601334,57623,243,657,1212,2001
133,24,13,29,30,2,3,7385,763,698,0.9065020192225073,0.9064453331759956,58180,19,100,1918,3198
134,28,3,18,4,2,1,7287,478,796,0.9376737147680714,0.9376236757720419,57414,141,866,1813,2823
135,30,30,1,2,1,2,7383,543,700,0.9311224168068669,0.9310543687353978,58099,54,181,2526,3839
136,25,11,8,1,2,1,7295,478,788,0.9377570958453312,0.9377092193563918,57458,152,822,1747,2701
137,12,1,28,30,2,2,7392,778,691,0.904966296371565,0.9049140239665735,58180,19,100,1690,2949
138,6,28,23,6,1,1,7404,783,679,0.9045903930643182,0.9045321117256909,58204,30,76,1844,3288
139,30,20,19,23,2,2,7371,538,712,0.9315663357126969,0.9314993688947729,58178,17,102,2350,3778
140,18,30,3,30,1,4,7415,827,668,0.9000075253495039,0.8999527182025953,58271,79,9,1680,3092
141,30,20,1,26,2,5,7425,819,658,0.9010069435174827,0.90094394720438,58244,84,36,2135,3554
142,23,6,14,1,2,1,7304,479,779,0.9377326999614841,0.9376859756279617,57463,153,817,1684,2636
143,28,1,22,28,1,2,7365,535,718,0.9318467646634597,0.931779336983369,58169,7,111,2377,3804
144,13,30,5,6,1,1,7380,758,703,0.9069793164472957,0.9069154870371993,58188,20,92,2220,3601
145,15,26,29,30,1,2,7396,770,687,0.9058907394841468,0.9058339293593595,58198,31,82,1914,3205
146,23,1,6,4,1,1,7357,515,726,0.9340775143406355,0.9340018974943507,58177,11,103,2778,4266
147,28,5,18,30,2,3,7383,753,700,0.9075666200365338,0.907507416973573,58186,18,94,2020,3340
148,15,11,30,1,2,5,7400,830,683,0.8994707708464508,0.8994242060421399,58054,0,226,1415,2627
149,29,25,1,21,1,2,7401,554,682,0.9300589627976414,0.9299883090823834,58271,83,9,2576,3986
150,17,30,28,28,2,1,7316,512,767,0.9339852676462703,0.9339443749917042,57527,214,753,1413,2307
151,24,2,21,11,2,1,7294,477,789,0.9378648466551115,0.9378171651463196,57444,149,836,1716,2690
152,24,6,16,12,2,1,7296,478,787,0.9377675066643703,0.9377198074301105,57452,153,828,1720,2691
153,24,7,2,2,2,1,7332,489,751,0.9368483460767878,0.9368024725657271,57628,232,652,1703,2588
