observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
37,15,27,17,7,18,30,20,10,1,1,1,1,15,27,17,7,27,25,27,8,164085,2903,9688,0.9818176596138068,0.9818110098928813,1322028,12623,75436,4182,7775
38,15,24,17,6,18,27,20,9,1,1,1,1,15,24,17,6,27,25,6,8,169920,3448,3853,0.980065879899248,0.9800501754393592,1371469,12810,25995,10751,18362
39,16,25,9,7,19,28,12,10,1,1,1,1,16,25,9,7,28,25,9,7,169184,3295,4589,0.9807490663452534,0.9807374808636254,1364388,12942,33076,7924,13546
40,15,26,16,7,18,29,19,10,1,1,1,1,15,26,16,7,27,22,6,9,169939,3609,3834,0.9791792109016004,0.9791637288118006,1371591,13940,25873,10566,18102
41,24,15,9,1/3,27,18,12,2,1,1,1,3,24,15,9,1,21,32,40,20,161478,2165,12295,0.9855498103092178,0.9855436070390091,1301353,7171,96111,4412,7253
42,9,15,24,1/3,12,18,27,2,1,1,1,3,9,15,24,1,14,31,40,20,162339,2806,11434,0.981982797229768,0.9819767881057522,1307939,8546,89525,4453,7026
43,9,15,25,1/3,12,18,28,2,1,1,1,3,9,15,25,1,20,30,35,20,162124,2751,11649,0.9822544230651786,0.9822487115749741,1305940,8422,91524,4082,6678
44,8,16,24,1/3,11,19,27,2,1,1,1,3,8,16,24,1,20,32,40,22,161917,2908,11856,0.9812916005167391,0.9812863098191642,1304249,9340,93215,3847,6186
45,8,1,26,1/3,11,4,29,2,1,1,1,3,8,1,26,1,22,31,40,19,162456,2768,11317,0.9822305368639361,0.9822250793887946,1308659,8664,88805,3864,6381
46,19,5,10,2,22,8,13,5,1,1,1,1,19,5,10,2,34,17,37,3,162317,1862,11456,0.9875045993548248,0.9874961261991709,1308199,4758,89265,5376,9907
47,19,5,10,2,22,8,13,5,1,1,1,1,19,5,10,2,33,20,38,3,162284,1869,11489,0.987456904787113,0.9874484444605026,1307502,4725,89962,5382,9892
48,19,5,10,2,22,8,13,5,1,1,1,1,19,5,10,2,33,17,37,3,162370,1871,11403,0.9874620237321723,0.9874535163657354,1308446,4754,89018,5411,9947
49,20,5,10,2,23,8,13,5,1,1,1,1,20,5,10,2,34,17,37,3,162206,1833,11567,0.9876536895477224,0.9876452078393727,1307264,4692,90200,5373,9917
50,18,5,10,3,21,8,13,6,1,1,1,1,18,5,10,3,25,17,38,3,162968,2027,10805,0.986664935930471,0.9866559667184651,1313293,5031,84171,5766,10487
51,28,2,13,5,31,5,16,8,1,1,1,1,28,2,13,5,38,22,42,42,160318,3011,13455,0.9803111059040267,0.9803062975784905,1291338,14638,106126,3099,5622
52,25,2,13,5,28,5,16,8,1,1,1,1,25,2,13,5,6,21,34,16,164957,3388,8816,0.9792431813254644,0.9792340393490049,1329274,13846,68190,7097,10689
53,28,2,13,5,31,5,16,8,1,1,1,1,28,2,13,5,16,21,42,16,162327,3049,11446,0.9805674553837489,0.9805611315205305,1307402,12942,90062,4464,7394
54,5,2,13,5,8,5,16,8,1,1,1,1,5,2,13,5,38,21,34,15,165838,5406,7935,0.9681450516414472,0.9681410267428393,1335987,26156,61477,2636,4706
55,25,2,13,5,28,5,16,8,1,1,1,1,25,2,13,5,3,21,27,6,166239,2987,7534,0.9818214290903202,0.9818082314255483,1340147,8851,57317,10730,15431
56,17,7,8,1/5,20,10,11,0,1,1,1,5,17,7,8,1,31,23,39,1,157664,912,16109,0.9923467997281469,0.992336390242181,1272401,24,125063,8289,12171
57,17,7,6,1/2,20,10,9,3,1,1,1,2,17,7,6,1,31,23,39,1,161385,1042,12388,0.9921986509762568,0.9921860023945503,1302036,69,95428,9615,14789
58,17,7,6,1/2,20,10,9,3,1,1,1,2,17,7,6,1,31,27,39,1,161304,1041,12469,0.9921908580952523,0.992178223197859,1301482,69,95982,9611,14773
59,16,8,6,1/5,19,11,9,0,1,1,1,5,16,8,6,1,29,23,39,1,157658,930,16115,0.9922355919157514,0.9922250772316281,1272362,24,125102,8525,12294
60,17,1/3,8,1/5,20,2,11,0,1,3,1,5,17,1,8,1,31,23,39,1,159282,1281,14491,0.9903921724683388,0.9903818023247732,1285349,25,112115,8161,12125
61,14,22,1/2,1/5,17,25,3,0,1,1,2,5,14,22,1,1,24,19,41,6,131053,1428,42720,0.9830928405474169,0.9830849370012982,1057168,1113,340296,7005,9241
62,13,22,1,1/5,16,25,4,0,1,1,1,5,13,22,1,1,24,27,41,10,149358,1218,24415,0.9888642699407852,0.9888560833004381,1204024,1652,193440,6745,9572
63,14,9,1/2,1/5,17,12,3,0,1,1,2,5,14,9,1,1,32,27,41,6,129069,1431,44704,0.9825185402616486,0.9825110113236026,1040841,1084,356623,6657,8803
64,14,1/3,1/2,1/5,17,2,3,0,1,3,2,5,14,1,1,1,32,37,41,7,128469,1509,45304,0.9817743299970426,0.9817667129662306,1036548,1128,360916,6977,8906
65,14,1/3,1/2,1/5,17,2,3,0,1,3,2,5,14,1,1,1,32,27,41,10,128018,1555,45755,0.9813041845205699,0.9812965897267668,1032807,1309,364657,6897,8880
66,16,8,6,29,19,11,9,32,1,1,1,1,16,8,6,29,29,23,39,2,163686,1900,10087,0.9875490604087827,0.9875360705745168,1319501,3507,77963,8371,15188
67,16,7,7,1/2,19,10,10,3,1,1,1,2,16,7,7,1,26,23,36,1,161812,1098,11961,0.9919372151533717,0.9919243279514546,1306003,68,91461,9769,15068
68,16,7,6,1/2,19,10,9,3,1,1,1,2,16,7,6,1,26,23,36,2,162210,1118,11563,0.9918862348497495,0.9918730226453948,1309532,117,87932,9785,15448
69,16,8,6,1/2,19,11,9,3,1,1,1,2,16,8,6,1,26,23,36,1,161952,1100,11821,0.9919492324263619,0.9919362289077829,1307471,72,89993,9942,15204
70,17,7,6,1/2,20,10,9,3,1,1,1,2,17,7,6,1,29,23,36,2,161957,1088,11816,0.9920215391980722,0.9920084236391792,1307307,117,90157,9677,15335
71,20,7,5,1/2,23,10,8,3,1,1,1,2,20,7,5,1,26,26,34,4,162680,1703,11093,0.9885107200062223,0.9885008134187651,1312628,2191,84836,7142,11583
72,20,10,5,1/2,23,13,8,3,1,1,1,2,20,10,5,1,26,26,30,4,163123,1750,10650,0.9883187620795998,0.9883086459510972,1316335,2214,81129,7330,11828
73,21,7,5,1/2,24,10,8,3,1,1,1,2,21,7,5,1,26,29,30,4,163078,1731,10695,0.9884217230460248,0.9884116043517136,1316128,2200,81336,7313,11831
74,20,10,5,1/2,23,13,8,3,1,1,1,2,20,10,5,1,26,26,30,4,163123,1750,10650,0.9883187620795998,0.9883086459510972,1316335,2214,81129,7330,11828
75,10,7,5,1/2,13,10,8,3,1,1,1,2,10,7,5,1,26,26,34,4,163184,2177,10589,0.9858318687381155,0.9858218193206396,1316408,2346,81056,7250,11750
76,16,13,8,1/4,19,16,11,1,1,1,1,4,16,13,8,1,28,23,36,2,159333,989,14440,0.9921663116654966,0.9921552410561513,1285885,39,111579,8647,12944
77,16,8,8,1/4,19,11,11,1,1,1,1,4,16,8,8,1,23,23,35,2,159843,1031,13930,0.9920004706700681,0.9919891092690681,1290211,39,107253,8924,13284
78,16,13,8,1/4,19,16,11,1,1,1,1,4,16,13,8,1,28,23,36,2,159333,989,14440,0.9921663116654966,0.9921552410561513,1285885,39,111579,8647,12944
79,16,13,8,1/4,19,16,11,1,1,1,1,4,16,13,8,1,28,23,36,2,159333,989,14440,0.9921663116654966,0.9921552410561513,1285885,39,111579,8647,12944
80,16,8,8,1/4,19,11,11,1,1,1,1,4,16,8,8,1,28,1,35,2,161632,1084,12141,0.991989917093181,0.9919751277717347,1303916,38,93548,11435,17292
81,13,12,8,1/4,16,15,11,1,1,1,1,4,13,12,8,1,30,20,39,32,161297,2326,12476,0.9845628898953768,0.9845576522245153,1299915,8637,97549,3613,6124
82,13,12,2,1/4,16,15,5,1,1,1,1,4,13,12,2,1,31,20,33,26,161451,2223,12322,0.9852023463109115,0.9851966510708288,1301091,8784,96373,4357,6659
83,13,13,2,27,16,16,5,30,1,1,1,1,13,13,2,27,31,20,33,6,167031,3491,6742,0.9791542170090082,0.9791464477402123,1345025,15882,52439,5146,9084
84,13,13,8,1/4,16,16,11,1,1,1,1,4,13,13,8,1,30,20,33,7,160175,1263,13598,0.9906626910276607,0.9906539860939526,1292482,1661,104982,6354,10178
85,11,12,2,1/4,14,15,5,1,1,1,1,4,11,12,2,1,30,20,33,24,161579,2497,12194,0.9836187923365651,0.9836129807798205,1302020,8023,95444,4446,6795
86,17,17,9,3,20,20,12,6,1,1,1,1,17,17,9,3,28,24,24,2,164890,1901,8883,0.9877755216178409,0.9877630312610053,1330041,2984,67423,8259,14604
87,17,17,7,1/3,20,20,10,2,1,1,1,3,17,17,7,1,28,24,37,2,160435,1031,13338,0.9921023863761866,0.9920905639848872,1294449,52,103015,9035,13823
88,17,17,9,3,20,20,12,6,1,1,1,1,17,17,9,3,28,24,37,2,163088,1778,10685,0.9881477767099153,0.9881363092554883,1314548,2871,82916,7484,13408
89,17,17,9,3,20,20,12,6,1,1,1,1,17,17,9,3,28,24,23,2,165146,1895,8627,0.9878592359508839,0.9878466044745688,1331943,2989,65521,8369,14769
90,17,17,9,3,20,20,12,6,1,1,1,1,17,17,9,3,28,24,37,2,163088,1778,10685,0.9881477767099153,0.9881363092554883,1314548,2871,82916,7484,13408
91,18,4,7,1/3,21,7,10,2,1,1,1,3,18,4,7,1,29,29,39,5,160665,1180,13108,0.9912479711082358,0.9912391763712226,1295801,1714,101663,6369,10283
92,18,14,7,1/3,21,17,10,2,1,1,1,3,18,14,7,1,34,29,13,5,165253,1547,8520,0.9898977749179254,0.9898855351550746,1334066,1954,63398,9096,14311
93,18,14,7,19,21,17,10,22,1,1,1,1,18,14,7,19,34,29,16,5,167299,2858,6474,0.9827860441432769,0.98277629663596,1348819,10424,48645,6467,11397
94,18,14,7,21,21,17,10,24,1,1,1,1,18,14,7,21,35,29,18,5,166836,2780,6937,0.983128140779028,0.9831188645252456,1344987,10370,52477,6094,10846
95,18,14,7,1/3,21,17,10,2,1,1,1,3,18,14,7,1,35,18,40,5,160417,1142,13356,0.9914323121261818,0.9914236319952913,1293934,1708,103530,6233,10149
96,15,10,4,1,18,13,7,4,1,1,1,1,15,10,4,1,23,22,35,3,164408,2072,9365,0.986689581077031,0.9866806092992163,1326092,5014,71372,6302,10490
97,15,10,4,1,18,13,7,4,1,1,1,1,15,10,4,1,24,22,35,3,164333,2089,9440,0.9865760151557595,0.9865671015362758,1325422,5024,72042,6242,10422
98,15,10,4,1,18,13,7,4,1,1,1,1,15,10,4,1,23,22,35,3,164408,2072,9365,0.986689581077031,0.9866806092992163,1326092,5014,71372,6302,10490
99,15,10,4,1/4,18,13,7,1,1,1,1,4,15,10,4,1,23,22,35,3,160088,1142,13685,0.9913744576292197,0.991362491552632,1292521,51,104943,9626,13991
100,15,10,4,1/4,18,13,7,1,1,1,1,4,15,10,4,1,33,22,35,3,159631,1111,14142,0.9914807597540959,0.9914691169694065,1288403,49,109061,9260,13613
101,19,4,6,1/5,22,7,9,0,1,1,1,5,19,4,6,1,11,25,38,1,159690,1130,14083,0.9913765327411274,0.9913644092949384,1289361,25,108103,10212,14175
102,19,6,12,11,22,9,15,14,1,1,1,1,19,6,12,11,32,27,38,1,161896,1511,11877,0.9894977407845477,0.9894811707918517,1305975,480,91489,11135,19374
103,19,4,12,1/5,22,7,15,0,1,1,1,5,19,4,12,1,9,25,38,1,159815,1177,13958,0.9911154037498353,0.9911030074726527,1290244,20,107220,10317,14494
104,19,4,12,12,22,7,15,15,1,1,1,1,19,4,12,12,32,25,38,1,161887,1511,11886,0.9894960743984768,0.9894795240769809,1305924,494,91540,11088,19351
105,19,4,11,12,22,7,14,15,1,1,1,1,19,4,11,12,11,25,38,1,164195,1749,9578,0.9885275536063751,0.9885092687981865,1324703,517,72761,13035,21379
106,16,8,8,1/4,19,11,11,1,1,1,1,4,16,8,8,1,29,18,31,2,159884,1026,13889,0.9920377128704676,0.9920263394956936,1291026,39,106438,8872,13298
107,16,8,8,1/4,19,11,11,1,1,1,1,4,16,8,8,1,27,23,31,2,159917,1032,13856,0.9920072196056859,0.9919958094543203,1291308,39,106156,8898,13341
108,16,8,8,1/4,19,11,11,1,1,1,1,4,16,8,8,1,27,4,31,2,161319,1060,12454,0.9920797939176991,0.992067468627891,1302163,38,95301,9526,14411
109,16,8,8,1/4,19,11,11,1,1,1,1,4,16,8,8,1,27,6,37,2,160335,1010,13438,0.9922115708076484,0.9922000118393772,1293570,39,103894,8954,13515
110,16,8,8,1/4,19,11,11,1,1,1,1,4,16,8,8,1,27,8,31,2,160656,1036,13117,0.9921102239300277,0.9920985127237726,1297165,39,100299,9098,13693
111,14,9,6,1/3,17,12,9,2,1,1,1,3,14,9,6,1,27,7,26,4,163286,1392,10487,0.9904531059402559,0.9904429188243788,1316934,1879,80530,7532,11911
112,14,11,6,1/3,17,14,9,2,1,1,1,3,14,11,6,1,25,4,27,4,163544,1406,10229,0.9904166782234658,0.9904059300507493,1319235,1942,78229,7883,12567
113,14,9,6,1/3,17,12,9,2,1,1,1,3,14,9,6,1,25,8,40,4,161664,1325,12109,0.9905598295343001,0.9905504438060124,1303458,1768,94006,6935,10974
114,14,9,10,1/3,17,12,13,2,1,1,1,3,14,9,10,1,25,4,28,4,162971,1400,10802,0.9903497249376273,0.9903391871612256,1314546,1866,82918,7527,12321
115,14,9,6,1/3,17,12,9,2,1,1,1,3,14,9,6,1,25,8,28,4,162968,1368,10805,0.9905379579995081,0.9905279658850935,1314576,1864,82888,7395,11683
116,16,11,8,1/5,19,14,11,0,1,1,1,5,16,11,8,1,29,11,31,7,160049,1166,13724,0.9912231764228492,0.9912144133308102,1291940,1521,105524,6510,10246
117,16,6,8,1/5,19,9,11,0,1,1,1,5,16,6,8,1,29,11,37,7,159559,1130,14214,0.9913533760776903,0.9913449704883326,1287281,1486,110183,6250,9828
118,17,6,8,1/5,20,9,11,0,1,1,1,5,17,6,8,1,29,10,31,7,160184,1170,13589,0.991223025304454,0.9912142528044497,1292811,1539,104653,6510,10257
119,16,6,8,1/5,19,9,11,0,1,1,1,5,16,6,8,1,29,2,39,6,160905,1156,12868,0.9914338830886229,0.9914236694593891,1297342,1576,100122,7504,11942
120,16,6,8,1/5,19,9,11,0,1,1,1,5,16,6,8,1,29,5,37,7,160423,1152,13350,0.9913733223844722,0.9913644061991798,1293808,1539,103656,6548,10425
121,17,8,9,1,20,11,12,4,1,1,1,1,17,8,9,1,31,6,36,3,162855,1866,10918,0.9875863270096599,0.987577843590771,1312613,4588,84851,5621,9919
122,17,15,9,1,20,18,12,4,1,1,1,1,17,15,9,1,31,3,40,3,162471,1866,11302,0.9875112535596259,0.9875025084282479,1309000,4593,88464,5818,10225
123,17,16,3,1,20,19,6,4,1,1,1,1,17,16,3,1,31,6,36,3,164676,2085,9097,0.9866673249401863,0.9866579845411859,1327975,5311,69489,6582,10921
124,17,20,9,1,20,23,12,4,1,1,1,1,17,20,9,1,31,6,36,3,162841,1869,10932,0.987565987427108,0.9875574629552797,1312529,4576,84935,5649,9967
125,17,16,3,1,20,19,6,4,1,1,1,1,17,16,3,1,31,3,36,3,164747,2098,9026,0.9866061066131301,0.9865963308819173,1328466,5378,68998,6943,11430
126,15,7,5,1/4,18,10,8,1,1,1,1,4,15,7,5,1,27,21,34,1,159586,1122,14187,0.9914064358856005,0.9913949333651211,1288303,32,109161,9343,13449
127,15,7,30,1/4,18,10,33,1,1,1,1,4,15,7,30,1,27,21,42,1,158002,1016,15771,0.9917702938427537,0.9917597363951518,1275273,26,122191,8210,12344
128,15,7,5,1/4,18,10,8,1,1,1,1,4,15,7,5,1,27,18,42,1,159104,1075,14669,0.9916056552634677,0.9915945350484872,1284095,31,113369,9003,13002
129,15,7,5,1/4,18,10,8,1,1,1,1,4,15,7,5,1,27,21,34,1,159586,1122,14187,0.9914064358856005,0.9913949333651211,1288303,32,109161,9343,13449
130,15,7,7,1/4,18,10,10,1,1,1,1,4,15,7,7,1,27,18,42,1,158930,1064,14843,0.9916417076777765,0.9916308055565369,1282881,31,114583,8694,12747
131,21,13,10,1/2,24,16,13,3,1,1,1,2,21,13,10,1,30,26,32,2,161421,1063,12352,0.9920792714488338,0.9920664697738738,1302788,103,94676,9145,14968
132,18,13,10,1/2,21,16,13,3,1,1,1,2,18,13,10,1,30,26,32,2,161554,1119,12219,0.9917677031216429,0.9917548090775691,1304005,105,93459,9274,15076
133,18,13,10,1/2,21,16,13,3,1,1,1,2,18,13,10,1,30,24,39,2,160901,1071,12872,0.9919423219641051,0.9919298162124173,1298181,107,99283,8998,14622
134,18,12,7,1/2,21,15,10,3,1,1,1,2,18,12,7,1,28,42,32,2,162084,1134,11689,0.9917695196265537,0.9917563270933991,1308382,113,89082,9688,15425
135,1/5,13,10,1/2,0,16,13,3,5,1,1,2,1,13,10,1,30,26,32,2,162221,37765,11552,0.8132938176514454,0.8132765677194393,1309723,126,87741,14491,20169
136,21,8,7,2,24,11,10,5,1,1,1,1,21,8,7,2,33,27,29,2,163840,1779,9933,0.9882853442302086,0.9882739443420779,1321886,2726,75578,7593,13329
137,20,8,7,2,23,11,10,5,1,1,1,1,20,8,7,2,28,27,29,2,164013,1807,9760,0.9881547708488045,0.988143308525995,1322990,2757,74474,7717,13402
138,21,8,7,1/3,24,11,10,2,1,1,1,3,21,8,7,1,33,27,29,2,161275,1072,12498,0.9920005176671125,0.9919882069168872,1302117,54,95347,9342,14394
139,21,8,7,1/3,24,11,10,2,1,1,1,3,21,8,7,1,33,24,37,2,160149,997,13624,0.9922580464482517,0.9922463626106229,1292425,54,105039,8792,13661
140,2,8,7,2,5,11,10,5,1,1,1,1,2,8,7,2,28,13,37,2,167793,9368,5980,0.9474839355810533,0.9474673767068617,1354206,4069,43258,11589,19361
141,16,11,11,1/3,19,14,14,2,1,1,1,3,16,11,11,1,32,24,33,36,162221,2560,11552,0.9833909672137943,0.983385685068915,1307271,10971,90193,3500,6176
142,24,11,11,1/3,27,14,14,2,1,1,1,3,24,11,11,1,32,23,33,36,161749,2453,12024,0.9839140763663169,0.9839084401398347,1303156,9903,94308,3740,6590
143,16,11,9,1/3,19,14,12,2,1,1,1,3,16,11,9,1,32,24,33,5,160951,1180,12822,0.9912983087859957,0.9912893541135724,1298713,1727,98751,6403,10470
144,23,11,11,1/3,26,14,14,2,1,1,1,3,23,11,11,1,32,24,33,5,160581,1179,13192,0.9912391498630927,0.9912301900590521,1295067,1628,102397,6254,10476
145,23,11,9,1/3,26,14,12,2,1,1,1,3,23,11,9,1,32,24,33,5,160755,1191,13018,0.9911979427625194,0.9911889256554174,1296903,1655,100561,6369,10543
146,20,9,6,1/4,23,12,9,1,1,1,1,4,20,9,6,1,30,22,37,3,159574,990,14199,0.9922017397697345,0.9921904467903003,1287719,50,109745,8745,13204
147,20,9,6,1/5,23,12,9,0,1,1,1,5,20,9,6,1,30,22,37,3,158370,963,15403,0.992157712793616,0.9921468987651424,1278471,33,118993,8544,12644
148,20,9,6,1/5,23,12,9,0,1,1,1,5,20,9,6,1,30,22,37,3,158370,963,15403,0.992157712793616,0.9921468987651424,1278471,33,118993,8544,12644
149,20,9,8,1/5,23,12,11,0,1,1,1,5,20,9,8,1,30,22,37,3,158224,933,15549,0.9923153011878634,0.9923046624896521,1277163,30,120301,8248,12439
150,20,9,6,1/5,23,12,9,0,1,1,1,5,20,9,6,1,30,22,37,3,158370,963,15403,0.992157712793616,0.9921468987651424,1278471,33,118993,8544,12644
151,22,9,5,1/5,25,12,8,0,1,1,1,5,22,9,5,1,30,19,39,4,158594,975,15179,0.9921235174198709,0.9921126041801269,1279729,41,117735,8579,12760
152,22,9,5,1/5,25,12,8,0,1,1,1,5,22,9,5,1,35,22,39,4,158286,1000,15487,0.9919176937547024,0.9919069250555161,1277528,41,119936,8453,12591
153,22,9,5,1/5,25,12,8,0,1,1,1,5,22,9,5,1,1,19,39,4,162162,1857,11611,0.9875036294086355,0.9874818687849044,1309325,39,88139,20940,25443
