observation,param_1,param_2,param_3,param_4,param_5,param_6,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
30,30,1,1,26,1,2,276102,8880,493,0.9694107310497726,0.9694022068196946,2208231,167,230,16649,19466
31,30,16,22,2,2,1,275754,5713,841,0.9800420486139297,0.9800341505858969,2206000,577,2461,13558,18036
32,11,25,29,23,2,1,275980,10018,615,0.9656067245246963,0.9656007642197754,2206793,934,1668,9926,13611
33,26,30,3,16,1,3,276202,11701,393,0.9601120479493588,0.9601049836896435,2208313,95,148,12454,16132
34,15,1,4,30,2,1,275936,8468,659,0.970758544427887,0.9707528613158993,2206603,430,1858,10125,12978
35,16,1,26,11,1,2,276120,12095,475,0.9588079279789821,0.9588008781700832,2208230,5,231,13374,16099
36,27,10,30,30,1,1,276048,5952,547,0.9792690034726077,0.9792591002843197,2208153,31,308,17452,22615
37,9,6,22,3,2,1,276032,11086,563,0.9620939205710664,0.9620887524336277,2206938,617,1523,8750,11802
38,29,30,24,13,2,3,276187,11149,408,0.9619178912541388,0.9619108287460376,2208251,29,210,12152,16128
39,15,30,2,5,1,1,276165,8626,430,0.9702695892463923,0.9702614486198049,2208317,63,144,14262,18590
40,30,1,7,13,2,3,276131,10302,464,0.9646961544771551,0.9646888327301653,2208186,36,275,14659,16720
41,30,1,28,27,2,1,275724,5624,871,0.980341752160884,0.9803340748362294,2205813,285,2648,13503,17532
42,18,17,30,9,1,2,276191,11118,404,0.96202047881619,0.9620136050445094,2208264,30,197,11847,15697
43,12,30,6,2,1,1,276158,9908,437,0.9660042805884973,0.9659964701411701,2208208,22,253,13408,17836
44,30,2,2,2,1,2,275975,8596,620,0.9703370623436157,0.9703296749110967,2206776,44,1685,14035,16870
45,29,22,1,30,1,3,276157,11402,438,0.9610818859293104,0.9610739970972517,2208293,186,168,14246,18015
46,14,29,30,2,2,1,275914,8758,681,0.9697850827698917,0.9697788408930021,2206531,736,1930,10363,14254
47,28,22,29,28,2,4,276228,14217,367,0.9519588652091202,0.9519527170435856,2208253,32,208,10612,14040
48,29,1,17,4,2,2,276095,8705,500,0.9699935953265206,0.9699857840033863,2208218,6,243,14597,17838
49,30,28,1,15,1,5,275889,20983,706,0.9305909342999543,0.9305841809517439,2205827,149,2634,12421,15422
50,1,4,26,26,2,3,276174,28114,421,0.909262291028595,0.9092552977092513,2208216,23,245,12305,15970
51,13,28,6,28,1,1,276153,8800,442,0.9696865546404976,0.9696786106325943,2208275,48,186,13622,18141
52,10,1,30,30,1,1,276152,10241,443,0.964901663553194,0.9648948134283039,2208146,8,315,12545,15643
53,11,24,29,1,1,1,276139,10013,456,0.9656531316908196,0.9656453742298192,2208092,17,369,13247,17715
54,29,2,19,8,1,1,276054,5806,541,0.979767152065254,0.9797573833133492,2208226,8,235,17557,22308
55,30,26,1,1,1,1,275911,5843,684,0.9796207942870536,0.979611161723146,2206525,43,1936,17937,21997
56,15,3,4,1,1,1,276125,8525,470,0.9706002589204712,0.9705928907557073,2208032,11,429,13105,16826
57,24,13,26,6,2,1,275789,5798,806,0.9797569452191,0.9797496190930748,2206154,594,2307,12490,16730
58,29,2,10,30,2,2,276136,8703,459,0.9700073895020734,0.9699999915598697,2208267,14,194,13510,16894
59,10,20,30,29,1,2,276260,21480,335,0.9291762902301953,0.9291702843833074,2208297,43,164,9952,13715
60,13,28,3,24,1,5,276184,25569,411,0.9167938479237034,0.9167867626446188,2208226,135,235,12182,16180
61,27,20,27,1,2,1,275756,5814,839,0.9796976947850663,0.9796899202458283,2205992,536,2469,13269,17754
62,30,30,2,20,2,2,276174,8654,421,0.9701776140194239,0.9701695622872527,2208358,93,103,14302,18387
63,18,1,30,16,2,2,276130,11033,465,0.9622875826742096,0.9622804220757181,2208236,7,225,13460,16352
64,10,28,27,29,2,1,276012,10362,583,0.96447523890865,0.9644693784457333,2206952,993,1509,9835,13383
65,14,4,2,28,1,1,276186,8741,409,0.9698892078939638,0.9698818244025765,2208339,47,122,13146,16861
66,27,30,24,30,1,2,276137,8771,458,0.9697805456973044,0.9697726651854127,2208261,42,200,13513,17996
67,30,2,30,16,2,2,276112,8525,483,0.9705980283198423,0.9705903496814771,2208237,10,224,13825,17535
68,15,30,28,2,2,1,275900,8567,695,0.9704211142249315,0.9704147387874659,2206567,732,1894,10600,14559
69,26,12,3,27,2,1,275886,5826,709,0.9796752000623843,0.9796679996146718,2206496,763,1965,12672,16443
70,14,2,8,3,1,4,275511,22093,1084,0.9270726784520099,0.9270668946222107,2202814,17,5647,11355,13208
71,9,2,1,28,2,1,276077,11166,518,0.9618400917200166,0.9618350838552693,2207182,799,1279,8940,11436
72,25,25,29,5,2,1,275778,5795,817,0.9797656219357678,0.9797581337854372,2206060,643,2401,12728,17100
73,30,2,26,24,1,1,276053,5792,542,0.9798147227940656,0.9798048568275775,2208227,8,234,17716,22530
74,30,28,6,30,1,3,276206,10328,389,0.9646246102732314,0.9646174890860575,2208347,54,114,12586,16262
75,30,4,1,1,2,4,266757,12363,9838,0.955880166051826,0.9558746138729932,2132090,3,76371,11580,12679
76,10,27,29,26,1,1,276175,10341,420,0.9645757693257955,0.9645680828051667,2208274,90,187,13159,17553
77,30,30,26,2,1,2,276107,8589,488,0.9703832210128295,0.9703751285556301,2208123,20,338,13930,18480
78,29,26,3,29,2,1,275870,5769,725,0.9798673089100688,0.9798597813484208,2206445,843,2016,13214,17190
79,11,4,28,3,2,1,275977,9904,618,0.9659837572395316,0.9659782952688255,2206750,481,1711,9339,12473
80,20,16,1,1,2,3,274237,15860,2358,0.94620942095932,0.9462036261819327,2192069,10,16392,10826,13233
81,22,1,6,16,2,1,275821,5745,774,0.979942272364982,0.9799356000289243,2206236,406,2225,11932,15237
82,9,27,28,1,1,1,276163,11157,432,0.9618868325406514,0.9618794359121583,2208075,20,386,12579,16891
83,10,24,2,28,1,1,276199,10362,396,0.9645110337388718,0.964503479027205,2208358,112,103,13189,17252
84,30,20,25,29,1,4,276215,12463,380,0.9576289866942564,0.957622591551132,2208264,35,197,11120,14604
85,30,23,4,2,1,2,276107,8588,488,0.9703865632457396,0.9703787825758523,2207855,33,606,13795,17768
86,10,30,30,4,2,1,275997,10348,598,0.9645186091210904,0.9645127276388045,2206840,901,1621,9862,13431
87,27,21,25,30,2,2,276140,8761,455,0.9698144463368871,0.969806678366202,2208256,37,205,13340,17739
88,11,26,5,25,1,1,276176,10034,419,0.9655905910718112,0.9655828752116461,2208306,95,155,13252,17620
89,14,2,27,18,2,1,275909,8648,686,0.9701518042898792,0.9701461014722328,2206501,354,1960,9779,13023
90,30,4,3,13,2,1,275865,5705,730,0.9800849467350929,0.9800776206090678,2206384,653,2077,13038,16730
91,23,22,28,29,2,1,275802,5839,793,0.9796189586931991,0.9796116356324988,2206232,686,2229,12441,16723
92,15,30,10,6,2,1,275923,8577,672,0.97039163063903,0.9703853300830677,2206674,806,1787,10529,14388
93,10,5,6,26,1,1,276187,10282,408,0.9647728841485874,0.9647659867301163,2208264,35,197,12147,15751
94,16,5,29,4,2,1,275883,8385,712,0.9710273891649474,0.971021259391361,2206408,513,2053,10329,13998
95,30,1,2,1,1,1,276021,5780,574,0.9798511080420911,0.9798418796631398,2207586,26,875,17524,21074
96,30,5,30,27,2,1,275743,5682,852,0.9801463343196066,0.980138533506157,2205862,481,2599,13439,17814
97,23,1,19,3,1,1,276058,5889,537,0.9794849530918186,0.9794759458541491,2208228,8,233,16375,20569
98,30,22,2,21,2,1,275905,5809,690,0.97973585038856,0.9797283346503073,2206574,877,1887,13343,17163
99,14,28,12,1,2,1,275916,8739,679,0.969848903561343,0.9698427116054557,2206515,671,1946,10339,14140
100,10,30,30,30,2,1,276001,10366,594,0.9644599204756754,0.9644540289216084,2206868,1000,1593,9871,13454
101,28,15,2,5,2,1,275905,5849,690,0.9795994913133931,0.9795921564292974,2206544,821,1917,12991,16750
102,27,30,24,24,2,3,276193,11124,402,0.9620011747718308,0.9619942410073669,2208253,39,208,11916,15834
103,12,26,4,30,2,1,276007,9931,588,0.9658999085707936,0.9658940424151311,2207008,976,1453,9925,13396
104,14,20,29,2,2,1,275910,8747,685,0.9698211319564131,0.9698149715295797,2206523,714,1938,10270,14068
105,11,3,28,30,1,1,276164,9952,431,0.9658597177629228,0.9658526749604803,2208234,9,227,12342,16083
106,12,6,29,2,1,1,276152,9862,443,0.966155518179231,0.9661480891458767,2208235,13,226,12814,16965
107,17,27,6,1,1,2,276094,12095,501,0.958802477257725,0.958795433141572,2207518,8,943,12237,16086
108,29,29,29,14,1,1,276049,5879,546,0.9795177327593433,0.979507389915913,2208241,36,220,18170,23619
109,28,5,3,8,2,1,275872,5770,723,0.9798641803792314,0.97985696767022,2206409,677,2052,12761,16471
110,25,1,20,29,2,1,275746,5693,849,0.9801091994330604,0.9801020567886135,2205948,300,2513,12564,16311
111,29,29,24,24,1,2,276134,8768,461,0.9697900362813451,0.9697820270258161,2208259,41,202,13750,18290
112,10,3,27,25,1,1,276182,10257,413,0.9648545084839368,0.9648477358679712,2208238,9,223,12024,15466
113,30,2,18,3,2,2,276115,8520,480,0.9706152614191377,0.9706076729888992,2208203,6,258,13731,17329
114,24,11,4,29,2,1,275884,5827,711,0.9796715072845055,0.9796645538143828,2206489,733,1972,12152,15879
115,10,27,30,2,1,1,276154,10326,441,0.9646212846550417,0.9646136318529847,2208107,17,354,13130,17476
116,26,1,26,5,2,1,275744,5718,851,0.9800235751000145,0.9800161977392765,2205914,294,2547,12940,16847
117,28,20,1,2,1,1,276033,5931,562,0.9793383600498722,0.9793287936093973,2207472,54,989,17691,21846
118,14,28,6,29,2,1,275965,8784,630,0.9697071450337389,0.9697010485408206,2206826,882,1635,10232,13922
119,11,2,1,14,2,1,276054,10014,541,0.9656338667463461,0.9656285527870326,2207097,784,1364,9560,12135
120,29,22,30,25,2,2,276133,8761,462,0.969813227373969,0.9698052461442659,2208257,40,204,13689,18226
121,30,22,30,2,2,2,276117,8575,478,0.970431735754036,0.9704237063549447,2208152,18,309,13820,18336
122,25,2,5,1,2,1,275826,5717,769,0.9800385184919889,0.9800317594510326,2206078,431,2383,12040,15435
123,29,1,22,27,2,1,275726,5627,869,0.9803317838180086,0.9803241848780854,2205835,290,2626,13354,17353
124,17,28,28,30,1,1,276100,8401,495,0.9710107740345038,0.9710020558131628,2208251,43,210,14907,19909
125,10,21,2,17,2,1,276058,10377,537,0.9644345164272273,0.9644288679096183,2207148,1060,1313,9694,12899
126,28,25,11,30,1,2,276154,8768,441,0.9697935203770983,0.9697857392693074,2208290,42,171,13463,17769
127,22,1,28,15,2,1,275761,5721,834,0.9800157265370849,0.9800087848903575,2206016,287,2445,12193,15852
128,11,29,3,1,1,1,276119,10012,476,0.9656526880368167,0.9656450737702701,2207824,22,637,13261,17388
129,30,29,26,3,2,3,276163,10299,432,0.964712165308844,0.9647050025208348,2208097,17,364,12479,16357
130,15,7,1,23,1,1,276179,8639,416,0.9702285803296176,0.9702207427322717,2208376,140,85,13986,17898
131,15,30,30,29,2,1,275900,8584,695,0.970364252723509,0.9703578553908669,2206546,817,1915,10616,14609
132,29,1,7,3,2,1,275786,5640,809,0.9802957657675143,0.9802884488374632,2206025,375,2436,13073,16709
133,10,3,30,10,1,1,276172,10258,423,0.9648493029986378,0.9648425229383122,2208150,8,311,12030,15483
134,30,6,22,29,1,2,276135,8530,460,0.970585257972131,0.9705776594701114,2208242,15,219,13305,17352
135,11,16,2,20,1,1,276196,10038,399,0.9655811144981132,0.9655736329163356,2208357,109,104,13130,17085
136,11,8,19,1,2,1,275979,9939,616,0.9658681712211401,0.9658625713108228,2206744,606,1717,9500,12788
137,30,26,4,2,1,1,276081,5848,514,0.9796278733352276,0.9796181072107439,2208116,20,345,17712,22302
138,16,29,26,12,1,1,276113,8523,482,0.9706048872172257,0.9705963459089101,2208249,43,212,14566,19505
139,10,21,11,29,1,1,276179,10334,416,0.964599644642691,0.9645921512375181,2208277,91,184,12924,17112
140,22,1,30,23,2,1,275751,5722,844,0.9800109064245266,0.9800039595229568,2205926,284,2535,12199,15864
141,11,30,29,23,1,1,276157,10037,438,0.9655770962736556,0.9655691745988323,2208270,90,191,13429,18090
142,29,3,29,29,2,1,275741,5652,854,0.980248494616225,0.9802408080955962,2205833,401,2628,13287,17553
143,13,28,3,3,2,1,276006,8792,589,0.9696875924213394,0.9696816662728936,2206909,879,1552,10077,13533
144,11,5,1,26,2,1,276074,10019,521,0.9656210720949312,0.9656156070589005,2207191,945,1270,9621,12480
145,30,8,12,5,2,3,276189,10263,406,0.9648360206006634,0.9648293854864056,2208219,11,242,11931,15152
146,10,6,29,1,2,1,275986,10263,609,0.9647973724857714,0.9647919564949358,2206680,578,1781,9273,12368
147,28,2,7,7,2,2,276147,8701,448,0.9700159763700629,0.970008724249734,2208249,14,212,13336,16561
148,23,1,30,30,2,1,275750,5733,845,0.979973221054523,0.9799662005851605,2205910,291,2551,12320,16032
149,10,23,1,2,1,1,276157,10372,438,0.9644699869716907,0.9644624094890405,2207960,56,501,13449,17304
150,29,29,22,15,1,2,276135,8768,460,0.9697902104975247,0.9697822305815321,2208258,41,203,13721,18223
151,29,1,29,26,2,1,275714,5625,881,0.9803369400220704,0.9803293073635756,2205737,283,2724,13387,17430
152,29,3,21,12,2,1,275752,5657,843,0.9802329592490522,0.9802253051332845,2205931,414,2530,13257,17479
153,29,1,5,19,2,1,275823,5648,772,0.9802736206695813,0.9802663935097535,2206184,434,2277,12988,16504
