observation,param_1,param_2,param_3,param_4,param_5,param_6,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
41,11,22,24,30,2,1,21002,648,1791,0.9690460788285441,0.9688058858376898,174220,2132,8210,12183,19067
42,28,5,5,2,1,1,21275,684,1518,0.9681156624049858,0.9676857160695446,179184,554,3246,23603,34130
43,30,30,11,22,2,4,21516,797,1277,0.9638662163009686,0.9634935373561196,180411,1271,2019,19727,29584
44,3,5,30,9,2,1,21668,988,1125,0.956275591670146,0.9560914945196585,178197,4838,4233,9375,14614
45,1,30,17,1,1,5,19491,649,3302,0.9652326096193445,0.9649584794638937,161464,95,20966,16475,21761
46,29,5,30,12,2,1,20611,481,2182,0.975621532120106,0.9753344015363465,171751,637,10679,14742,22793
47,18,30,13,28,1,1,21142,671,1651,0.968368403213543,0.9679415306227793,178257,451,4173,23043,33886
48,14,29,30,2,2,1,20855,540,1938,0.9734882574583532,0.973235252998904,173247,1294,9183,12958,20084
49,5,23,2,1,2,5,19488,480,3305,0.9732078204199854,0.9729376584185242,161159,119,21271,16367,21446
50,12,2,18,1,1,5,20724,582,2069,0.9713279220687916,0.9709898731408231,173554,116,8876,21651,26835
51,30,30,30,15,2,1,20598,483,2195,0.9755039488066439,0.9752146640821472,171707,637,10723,14843,22964
52,25,27,1,1,2,5,16812,380,5981,0.9715661447455562,0.9712668325589144,139905,102,42525,18261,23760
53,19,1,25,29,1,2,21215,641,1578,0.969840098670887,0.9694499850431125,178759,473,3671,21649,30968
54,20,15,27,2,1,5,21131,634,1662,0.9699544101689375,0.9696232267772366,176456,270,5974,17972,26290
55,8,2,7,2,1,5,16998,453,5795,0.9681145288942149,0.9678785056143782,141583,205,40847,17915,18736
56,15,30,18,26,2,1,20861,547,1932,0.9731895855978578,0.9729330160984752,173307,1402,9123,13135,20367
57,30,3,29,23,1,1,20997,648,1796,0.9690344637889308,0.9685769293352763,177416,204,5014,24936,36320
58,29,16,13,1,2,4,20988,615,1805,0.9704625742134758,0.9701003510394565,175993,213,6437,19751,28754
59,5,10,28,1,1,5,20387,570,2406,0.9710999289311281,0.9708123196494269,169438,108,12992,16967,22831
60,2,29,1,3,1,5,20764,726,2029,0.9650465745122482,0.9647680478941232,170397,542,12033,17764,22110
61,17,1,12,22,2,1,20851,519,1942,0.9744159159117058,0.9741549499496489,173240,1074,9190,13474,20716
62,20,16,29,1,2,1,20722,497,2071,0.9751309146899271,0.9748613699568641,172362,842,10068,13849,21397
63,27,8,3,4,1,5,21286,675,1507,0.9685298330484984,0.9681816054906137,176984,713,5446,20229,27643
64,29,28,16,30,2,4,21451,779,1342,0.9644687396307583,0.9640946749813416,180062,1205,2368,19701,29694
65,1,29,2,1,2,5,19044,572,3749,0.9677055459629647,0.9674424762494276,156585,111,25845,16717,20883
66,23,23,19,20,2,1,20717,491,2076,0.9753904245351864,0.9751139008900276,172381,837,10049,14219,21951
67,13,5,25,30,2,1,20899,566,1894,0.9724282462510865,0.9721783911202004,173469,1501,8961,12768,19834
68,30,30,6,1,1,1,21239,664,1554,0.968897120543046,0.9684642012414411,178905,443,3525,23778,34366
69,27,1,30,5,2,2,21166,639,1627,0.9698159338292838,0.9694045307404223,178339,376,4091,22377,32658
70,9,3,1,1,1,3,18916,453,3877,0.9731714193403673,0.972890184299678,156312,197,26118,18341,22325
71,23,26,25,16,2,1,20690,490,2103,0.9753793325180816,0.9751015869334403,172218,815,10212,14285,22048
72,26,1,13,30,1,1,21103,647,1690,0.9693232146088856,0.9688819432879312,178113,307,4317,24122,35029
73,30,2,30,1,2,3,21139,622,1654,0.9704962528074103,0.9701051313944955,177961,266,4469,21310,31048
74,17,29,2,2,1,3,21188,647,1605,0.9695179315974626,0.9691704472811188,176164,622,6266,19741,27584
75,1,4,5,1,2,1,21693,935,1100,0.9585397215361029,0.9583815244637187,177630,4308,4800,8474,12558
76,12,11,21,25,2,2,21450,778,1343,0.9645087750064077,0.9641423695240566,179861,1208,2569,19175,29086
77,21,4,30,1,1,1,21059,645,1734,0.9693092722102497,0.9688714021641435,177691,246,4739,23714,34759
78,26,5,3,14,1,1,21405,741,1388,0.9659758093121783,0.9655520356607208,179886,874,2544,23384,33640
79,28,30,8,28,2,1,20875,518,1918,0.9745109938845059,0.974239206829506,173646,1113,8784,14145,21575
80,5,20,2,1,1,4,19894,515,2899,0.9724940703965649,0.9722156823488967,164759,138,17671,16557,22099
81,30,30,27,8,2,1,20607,483,2186,0.9755226978147193,0.9752339925666782,171780,625,10650,14818,22918
82,25,13,17,30,2,1,20728,493,2065,0.975323304053558,0.9750445632810908,172481,831,9949,14335,22127
83,17,1,30,1,2,2,21245,639,1548,0.9699947676441342,0.9696097055393749,178750,455,3680,21063,30567
84,30,10,1,6,2,1,21645,909,1148,0.9594933768581458,0.9592311511646637,178274,4003,4156,14394,20816
85,8,29,3,1,1,3,20687,588,2106,0.9709763176965797,0.9706716516513805,171777,240,10653,17079,24185
86,28,15,17,26,2,1,20693,486,2100,0.97556583101067,0.9752830213056991,172329,762,10101,14550,22450
87,30,29,23,2,2,5,21163,649,1630,0.9693737798660842,0.9690161673090814,177476,359,4954,19215,28388
88,11,30,28,19,2,1,20994,643,1799,0.9692467077744723,0.9690063384212184,174164,2105,8266,12190,19081
89,5,29,1,1,2,3,20454,578,2339,0.9708922202359874,0.9706022300618925,169284,323,13146,16394,23020
90,14,3,28,1,1,5,20997,601,1796,0.971098747103631,0.9707583424778972,175829,116,6601,20542,27022
91,19,2,7,19,2,1,20979,538,1814,0.9738415004372748,0.973584880548635,174119,1331,8311,13343,20371
92,24,30,18,25,2,1,20714,494,2079,0.9752491796023485,0.9749706907761662,172367,811,10063,14317,22107
93,30,15,3,3,2,5,21130,627,1663,0.9702576761938349,0.9699102926560051,175615,581,6815,19926,27576
94,4,28,12,1,2,5,19759,556,3034,0.9702640273101898,0.9699905144231373,163754,124,18676,15960,21712
95,6,1,29,3,1,5,21033,627,1760,0.9700378090142077,0.9696838370810238,176349,379,6081,23168,28099
96,23,8,30,10,2,1,20683,488,2110,0.9754549261817894,0.9751770672213198,172157,789,10273,14290,22057
97,14,2,1,19,2,1,21634,907,1159,0.9595476633590644,0.9593086797103783,178288,4213,4142,12904,18971
98,10,30,30,30,2,1,21029,674,1764,0.9679720871998821,0.9677361269066167,174434,2313,7996,11940,18731
99,6,29,9,1,1,3,20625,589,2168,0.9707901596473244,0.9704921449840506,171402,233,11028,16402,23657
100,30,22,3,29,1,5,21771,985,1022,0.956683602308591,0.9563000140895992,181787,2335,643,20538,30450
101,30,27,16,1,2,1,20682,483,2111,0.9756783327892455,0.9753950191917046,172266,674,10164,14599,22490
102,15,26,28,30,2,1,20850,548,1943,0.9731213157907019,0.9728643683718916,173196,1394,9234,13149,20397
103,8,14,1,2,1,5,19435,501,3358,0.9720834246146428,0.9718140058547224,160174,228,22256,17117,21387
104,30,1,29,22,2,4,21239,630,1554,0.9703721031384154,0.969984886892919,178843,380,3587,22540,30738
105,3,6,12,30,2,5,21688,893,1105,0.9602731695567548,0.9599591814990087,181027,1663,1403,18560,24925
106,29,26,11,17,2,1,20777,502,2016,0.9750212114158714,0.974743264274202,172971,902,9459,14383,22064
107,27,10,22,2,1,4,21273,654,1520,0.9694080290480634,0.9690440926393058,178435,424,3995,19605,28890
108,4,16,11,28,2,1,21545,966,1248,0.9568479133654044,0.9566509417597507,177592,4506,4838,9875,15636
109,19,2,27,25,1,1,21088,661,1705,0.9686778245906729,0.9682458878795797,177908,366,4522,23345,34288
110,5,3,1,3,2,4,18669,546,4124,0.9679797745165544,0.9677650532951187,154268,752,28162,16684,17045
111,23,24,18,7,2,1,20719,491,2074,0.9753945783898246,0.9751182311070653,172418,821,10012,14213,21937
112,30,7,6,1,1,5,20257,524,2536,0.9729007494270275,0.9725655222974515,169344,98,13086,19511,26611
113,15,30,30,28,2,2,21383,750,1410,0.9655381058601475,0.9651574528153767,179479,1133,2951,19910,30217
114,30,1,26,27,2,5,21256,652,1537,0.969455935272306,0.9690721203016578,179029,423,3401,23197,30468
115,3,3,29,1,1,5,20695,594,2098,0.9707266917709396,0.9703897514066253,172960,110,9470,21273,26747
116,18,30,28,27,2,1,20788,514,2005,0.9745066290639992,0.9742412666392681,172708,1071,9722,13648,21065
117,19,1,9,27,2,1,20900,527,1893,0.9741627793376811,0.9739031864828778,173680,1180,8750,13453,20607
118,30,12,20,12,2,1,20664,484,2129,0.9755959378496666,0.9753105456952739,172136,700,10294,14679,22655
119,9,29,1,2,2,4,20834,613,1959,0.970200131135815,0.9699011464793438,172486,483,9944,17100,23734
120,7,2,27,2,1,5,21056,644,1737,0.9693460873055991,0.9689989935059972,176655,265,5775,22267,27553
121,23,29,13,21,2,1,20775,503,2018,0.9749721939338192,0.9746992227312795,172893,953,9537,14072,21669
122,8,1,2,2,1,5,13732,302,9061,0.966417485034323,0.9662341563200049,112981,151,69449,15718,14553
123,30,8,17,6,1,5,21439,726,1354,0.9666978693778756,0.9663403827940152,180011,873,2419,19305,28378
124,9,23,28,1,2,1,21015,608,1778,0.9708311774706186,0.970603191277275,174251,1854,8179,11597,18098
125,27,1,30,29,2,5,21262,643,1531,0.9698596344620842,0.9694773185718321,178949,393,3481,23354,30349
126,19,17,4,29,2,1,21119,603,1674,0.9712823465673753,0.9710313450808923,175048,1828,7382,13209,19925
127,21,23,20,1,2,1,20731,492,2062,0.9753745106895513,0.9751031645405502,172442,812,9988,13955,21540
128,11,6,28,8,2,1,20980,627,1813,0.9699168589857388,0.969676892746541,174121,1978,8309,12180,19049
129,30,2,29,26,2,4,21313,658,1480,0.9693261243691853,0.9689482931228071,179208,557,3222,21135,29993
130,7,3,1,2,1,3,20289,585,2504,0.9701908630198954,0.9699139866499376,167801,581,14629,18470,21979
131,27,12,22,5,2,1,20668,481,2125,0.9757396416182135,0.9754559752958734,172112,689,10318,14590,22518
132,14,24,9,30,2,1,20969,568,1824,0.9724925007374042,0.9722433258614878,174092,1621,8338,12794,19780
133,21,2,30,30,1,3,21329,683,1464,0.9682843629951853,0.9679114572986798,179365,712,3065,20681,29602
134,25,29,2,2,2,5,20369,559,2424,0.9715577644965729,0.9712339127417671,169075,330,13355,18854,25708
135,5,3,1,2,2,4,16739,434,6054,0.9683895079084083,0.9681773439417659,138310,348,44120,16129,16842
136,24,15,16,14,2,1,20736,497,2057,0.9751601282907422,0.9748829747798707,172532,864,9898,14255,22001
137,12,2,25,27,2,1,20933,576,1860,0.9720599516686573,0.9718159794835272,173785,1606,8645,12493,19367
138,10,30,27,1,1,4,20367,577,2426,0.9707363526393906,0.9704331856745875,169618,151,12812,16819,24066
139,30,1,28,1,2,4,21163,609,1630,0.9711174802981954,0.9707272910865353,178280,185,4150,22677,30974
140,4,5,2,2,1,3,21190,674,1603,0.9683501671192336,0.9680542436101257,175824,639,6606,18376,23491
141,29,30,23,2,2,1,20647,481,2146,0.9756962001389329,0.9754102159107704,172041,637,10389,14705,22702
142,13,25,30,26,2,1,20901,569,1892,0.9722996251475825,0.9720494424865258,173449,1573,8981,12772,19860
143,17,2,13,29,2,2,21363,695,1430,0.9678471596134591,0.9674675647430855,179526,812,2904,20435,30133
144,16,4,30,1,2,5,20984,595,1809,0.9713339826174545,0.9710012371587863,175742,144,6688,19178,26414
145,6,13,2,2,2,4,21116,630,1677,0.9700950156521772,0.9698044585989409,174521,482,7909,17072,23065
146,11,25,29,26,2,1,20994,648,1799,0.9690274922432568,0.9687871732792599,174165,2129,8265,12189,19077
147,29,1,20,17,2,1,20659,481,2134,0.9757210341821163,0.9754369521484059,172112,633,10318,14636,22551
148,29,29,26,2,2,5,21162,651,1631,0.9692844645163654,0.9689284770129012,177371,352,5059,19124,28259
149,2,29,2,1,2,4,19719,607,3074,0.967787531398249,0.9675127461824571,162599,175,19831,16652,21813
150,8,5,28,3,2,5,21434,696,1359,0.9679694859745133,0.9676502070447811,179034,585,3396,18520,25345
151,27,4,21,2,2,1,20672,481,2121,0.9757479066166961,0.9754647819788689,172114,671,10316,14562,22475
152,22,22,14,27,2,1,20770,505,2023,0.9748720509768434,0.9746002009352722,172825,971,9605,13981,21580
153,24,16,14,27,2,1,20758,502,2035,0.9749815177171587,0.974705901078626,172701,903,9729,14193,21879
