method,eval,param_1,param_2,param_3,param_4,param_5,good,bad,missed,trie_nodes,n_patterns,f_17,score,best_score_so_far,best_f17_so_far
random,40,12,19,20,17,1,225451.00,2345.00,2316.00,31107.0,20208,0.989708,0.989316,0.996273,0.996693
random,41,3,26,10,6,1,225543.00,2417.00,2224.00,28291.0,18329,0.989414,0.989058,0.996273,0.996693
random,42,2,18,21,1,1,213117.00,340.00,14650.00,25465.0,18516,0.997070,0.996750,0.996750,0.997070
random,43,16,7,20,6,1,224586.00,1398.00,3181.00,31601.0,21169,0.993657,0.993259,0.996750,0.997070
random,44,21,12,29,5,1,223800.00,1059.00,3967.00,32938.0,21992,0.995033,0.994618,0.996750,0.997070
random,45,11,4,28,27,1,225122.00,1738.00,2645.00,29843.0,20617,0.992260,0.991884,0.996750,0.997070
random,46,8,20,25,17,1,226172.00,2887.00,1595.00,30130.0,19479,0.987508,0.987128,0.996750,0.997070
random,47,16,8,3,27,1,226341.00,2475.00,1426.00,31859.0,21526,0.989274,0.988873,0.996750,0.997070
random,48,28,19,11,11,1,224583.00,1386.00,3184.00,34069.0,22863,0.993708,0.993279,0.996750,0.997070
random,49,22,27,27,24,1,224057.00,1469.00,3710.00,33652.0,22224,0.993289,0.992865,0.996750,0.997070
random,50,20,3,5,27,1,225866.00,1942.00,1901.00,32301.0,22288,0.991479,0.991072,0.996750,0.997070
random,51,19,1,4,20,1,226039.00,2210.00,1728.00,33242.0,24592,0.990359,0.989941,0.996750,0.997070
random,52,1,5,17,21,1,225755.00,2256.00,2012.00,28595.0,20333,0.990127,0.989767,0.996750,0.997070
random,53,20,7,22,8,1,224256.00,1259.00,3511.00,32469.0,21755,0.994219,0.993810,0.996750,0.997070
random,54,10,23,20,26,1,225801.00,2672.00,1966.00,30838.0,19922,0.988366,0.987978,0.996750,0.997070
random,55,20,18,3,12,1,226254.00,2435.00,1513.00,32851.0,22068,0.989432,0.989018,0.996750,0.997070
random,56,8,8,30,12,1,225901.00,2352.00,1866.00,29201.0,19487,0.989738,0.989370,0.996750,0.997070
random,57,27,19,24,16,1,223779.00,1252.00,3988.00,34483.0,22893,0.994195,0.993760,0.996750,0.997070
random,58,18,15,6,22,1,225716.00,2087.00,2051.00,32149.0,21441,0.990842,0.990437,0.996750,0.997070
random,59,9,1,20,6,1,223715.00,745.00,4052.00,32329.0,25276,0.996387,0.995980,0.996750,0.997070
random,60,29,29,28,12,1,223541.00,1167.00,4226.00,34668.0,23103,0.994536,0.994099,0.996750,0.997070
random,61,1,28,13,29,1,227300.00,4713.00,467.00,30978.0,19876,0.980045,0.979655,0.996750,0.997070
random,62,29,26,9,12,1,225000.00,1599.00,2767.00,34018.0,22837,0.992841,0.992413,0.996750,0.997070
random,63,26,10,6,17,1,225624.00,1940.00,2143.00,33352.0,22482,0.991457,0.991037,0.996750,0.997070
random,64,29,21,18,3,1,223396.00,869.00,4371.00,34047.0,22900,0.995814,0.995385,0.996750,0.997070
random,65,19,30,5,16,1,225989.00,2225.00,1778.00,32606.0,21743,0.990289,0.989878,0.996750,0.997070
random,66,27,23,21,22,1,223951.00,1340.00,3816.00,34425.0,22830,0.993834,0.993400,0.996750,0.997070
random,67,11,9,25,25,1,225526.00,2318.00,2241.00,30141.0,19923,0.989833,0.989453,0.996750,0.997070
random,68,27,28,16,16,1,224201.00,1348.00,3566.00,34263.0,22799,0.993828,0.993396,0.996750,0.997070
random,69,24,20,22,24,1,224037.00,1431.00,3730.00,33836.0,22410,0.993451,0.993024,0.996750,0.997070
random,70,27,11,12,3,1,223896.00,960.00,3871.00,33573.0,22640,0.995473,0.995050,0.996750,0.997070
random,71,18,2,14,17,1,224337.00,1064.00,3430.00,32465.0,22898,0.995071,0.994662,0.996750,0.997070
random,72,9,18,1,2,1,218454.00,815.00,9313.00,28209.0,20374,0.995511,0.995156,0.996750,0.997070
random,73,25,11,4,16,1,226152.00,2319.00,1615.00,33585.0,22750,0.989911,0.989488,0.996750,0.997070
random,74,24,7,19,3,1,223747.00,939.00,4020.00,33255.0,22374,0.995548,0.995129,0.996750,0.997070
random,75,2,16,17,20,1,227019.00,3978.00,748.00,29249.0,19125,0.983054,0.982685,0.996750,0.997070
random,76,22,30,16,10,1,224258.00,1349.00,3509.00,33249.0,22111,0.993830,0.993411,0.996750,0.997070
random,77,24,9,14,3,1,223920.00,974.00,3847.00,33118.0,22284,0.995415,0.994998,0.996750,0.997070
random,78,1,29,26,21,1,227182.00,4243.00,585.00,30811.0,19771,0.981976,0.981588,0.996750,0.997070
random,79,13,6,5,8,1,225975.00,2043.00,1792.00,30614.0,20683,0.991062,0.990676,0.996750,0.997070
random,80,17,22,20,9,1,224616.00,1586.00,3151.00,32170.0,21277,0.992851,0.992446,0.996750,0.997070
random,81,29,23,17,19,1,224157.00,1352.00,3610.00,34480.0,22999,0.993806,0.993371,0.996750,0.997070
random,82,13,8,11,23,1,225451.00,2027.00,2316.00,30686.0,20448,0.991064,0.990678,0.996750,0.997070
random,83,1,4,2,2,1,206142.00,793.00,21625.00,22915.0,19994,0.994166,0.993878,0.996750,0.997070
random,84,26,22,15,3,1,223613.00,928.00,4154.00,33555.0,22526,0.995581,0.995158,0.996750,0.997070
random,85,15,15,6,14,1,225843.00,2271.00,1924.00,31457.0,20853,0.990075,0.989678,0.996750,0.997070
random,86,12,19,20,2,1,222052.00,752.00,5715.00,29958.0,20138,0.996181,0.995804,0.996750,0.997070
random,87,12,19,16,26,1,225533.00,2413.00,2234.00,31152.0,20228,0.989430,0.989037,0.996750,0.997070
random,88,20,5,3,20,1,226247.00,2351.00,1520.00,32482.0,22251,0.989788,0.989378,0.996750,0.997070
random,89,1,18,29,18,1,227073.00,3919.00,694.00,29824.0,19407,0.983309,0.982933,0.996750,0.997070
random,90,12,20,14,17,1,225564.00,2366.00,2203.00,31156.0,20231,0.989634,0.989241,0.996750,0.997070
random,91,29,12,29,28,1,223590.00,1225.00,4177.00,34534.0,23078,0.994290,0.993855,0.996750,0.997070
random,92,6,3,4,1,1,217017.00,385.00,10750.00,27093.0,20745,0.997278,0.996937,0.996937,0.997278
random,93,3,21,3,10,1,226635.00,3232.00,1132.00,28847.0,18682,0.986120,0.985756,0.996937,0.997278
random,94,26,1,25,9,1,223007.00,552.00,4760.00,34855.0,25155,0.997155,0.996716,0.996937,0.997278
random,95,4,21,19,27,1,227004.00,4143.00,763.00,29849.0,18847,0.982364,0.981988,0.996937,0.997278
random,96,23,25,9,6,1,224879.00,1453.00,2888.00,32958.0,22062,0.993454,0.993039,0.996937,0.997278
random,97,23,25,30,13,1,223826.00,1307.00,3941.00,33522.0,22228,0.993962,0.993540,0.996937,0.997278
random,98,12,24,11,28,1,225736.00,2555.00,2031.00,31462.0,20335,0.988854,0.988457,0.996937,0.997278
random,99,26,13,23,23,1,223856.00,1277.00,3911.00,34010.0,22657,0.994095,0.993667,0.996937,0.997278
random,100,4,28,16,25,1,227029.00,4208.00,738.00,30370.0,19044,0.982097,0.981714,0.996937,0.997278
random,101,10,27,12,1,1,217132.00,373.00,10635.00,28718.0,19751,0.997344,0.996982,0.996982,0.997344
random,102,28,3,10,29,1,224603.00,1298.00,3164.00,33715.0,23112,0.994090,0.993665,0.996982,0.997344
random,103,29,18,19,14,1,223995.00,1256.00,3772.00,34425.0,22997,0.994202,0.993768,0.996982,0.997344
random,104,9,10,21,23,1,225826.00,2580.00,1941.00,29812.0,19566,0.988760,0.988384,0.996982,0.997344
random,105,24,24,3,15,1,226281.00,2545.00,1486.00,33751.0,22712,0.988970,0.988544,0.996982,0.997344
random,106,2,17,14,27,1,227080.00,4155.00,687.00,29401.0,19196,0.982326,0.981956,0.996982,0.997344
random,107,11,4,5,23,1,225988.00,2085.00,1779.00,29970.0,20856,0.990885,0.990507,0.996982,0.997344
random,108,19,4,3,22,1,226240.00,2328.00,1527.00,32317.0,22298,0.989884,0.989477,0.996982,0.997344
random,109,3,25,22,3,1,223164.00,1540.00,4603.00,27093.0,18048,0.992876,0.992535,0.996982,0.997344
random,110,3,30,12,12,1,226595.00,3375.00,1172.00,29415.0,18638,0.985513,0.985142,0.996982,0.997344
random,111,25,29,30,23,1,223750.00,1350.00,4017.00,34148.0,22614,0.993767,0.993337,0.996982,0.997344
random,112,12,3,24,17,1,224807.00,1494.00,2960.00,30290.0,21000,0.993269,0.992888,0.996982,0.997344
random,113,13,28,4,15,1,226371.00,2788.00,1396.00,31513.0,20703,0.987954,0.987557,0.996982,0.997344
random,114,1,15,2,4,1,224349.00,1875.00,3418.00,27197.0,19569,0.991576,0.991234,0.996982,0.997344
random,115,4,20,23,18,1,226913.00,3742.00,854.00,29654.0,18815,0.984023,0.983649,0.996982,0.997344
random,116,29,12,9,27,1,225047.00,1675.00,2720.00,33902.0,22819,0.992521,0.992094,0.996982,0.997344
random,117,7,29,1,30,1,227443.00,4496.00,324.00,32446.0,20848,0.980968,0.980560,0.996982,0.997344
random,118,2,27,16,30,1,227267.00,4586.00,500.00,30581.0,19483,0.980566,0.980181,0.996982,0.997344
random,119,3,17,30,16,1,226827.00,3624.00,940.00,29187.0,18708,0.984504,0.984136,0.996982,0.997344
random,120,19,21,14,19,1,224729.00,1617.00,3038.00,32713.0,21604,0.992731,0.992319,0.996982,0.997344
random,121,18,28,2,9,1,226491.00,2775.00,1276.00,33956.0,22831,0.988025,0.987598,0.996982,0.997344
random,122,29,27,14,19,1,224364.00,1412.00,3403.00,34385.0,22979,0.993571,0.993138,0.996982,0.997344
random,123,9,6,14,11,1,225699.00,2130.00,2068.00,29503.0,19780,0.990656,0.990285,0.996982,0.997344
random,124,18,3,30,30,1,224192.00,1253.00,3575.00,32058.0,21913,0.994237,0.993833,0.996982,0.997344
random,125,21,17,10,25,1,224937.00,1690.00,2830.00,32963.0,21978,0.992443,0.992028,0.996982,0.997344
random,126,21,5,28,25,1,224044.00,1262.00,3723.00,32857.0,22160,0.994182,0.993768,0.996982,0.997344
random,127,29,22,19,13,1,223982.00,1260.00,3785.00,34404.0,22971,0.994183,0.993750,0.996982,0.997344
random,128,28,26,2,1,1,207909.00,307.00,19858.00,31036.0,23129,0.996654,0.996263,0.996982,0.997344
random,129,12,25,30,5,1,224507.00,1530.00,3260.00,30356.0,19996,0.993079,0.992697,0.996982,0.997344
random,130,18,12,30,26,1,224390.00,1549.00,3377.00,32301.0,21425,0.992983,0.992577,0.996982,0.997344
random,131,26,15,13,9,1,224407.00,1347.00,3360.00,33696.0,22531,0.993856,0.993432,0.996982,0.997344
random,132,2,26,25,30,1,227257.00,4553.00,510.00,30494.0,19443,0.980701,0.980317,0.996982,0.997344
random,133,30,17,24,29,1,223658.00,1266.00,4109.00,34915.0,23272,0.994120,0.993680,0.996982,0.997344
random,134,26,8,14,4,1,224069.00,1019.00,3698.00,33569.0,22605,0.995236,0.994813,0.996982,0.997344
random,135,29,19,7,21,1,225529.00,1934.00,2238.00,33983.0,22901,0.991471,0.991043,0.996982,0.997344
random,136,19,11,4,21,1,226221.00,2386.00,1546.00,32428.0,21852,0.989636,0.989227,0.996982,0.997344
random,137,16,24,16,26,1,224879.00,1841.00,2888.00,32259.0,21203,0.991788,0.991382,0.996982,0.997344
random,138,17,17,27,13,1,224588.00,1611.00,3179.00,32222.0,21329,0.992740,0.992334,0.996982,0.997344
random,139,5,1,23,19,1,223742.00,922.00,4025.00,32489.0,25535,0.995621,0.995212,0.996982,0.997344
random,140,22,7,5,1,1,219075.00,393.00,8692.00,31755.0,22401,0.997455,0.997055,0.997055,0.997455
random,141,11,18,12,14,1,225674.00,2344.00,2093.00,30716.0,20035,0.989742,0.989355,0.997055,0.997455
random,142,28,11,16,24,1,224196.00,1317.00,3571.00,34228.0,22942,0.993961,0.993530,0.997055,0.997455
random,143,12,19,26,29,1,225472.00,2423.00,2295.00,31173.0,20230,0.989379,0.988986,0.997055,0.997455
random,144,5,28,15,8,1,225877.00,2554.00,1890.00,28807.0,18593,0.988877,0.988514,0.997055,0.997455
random,145,14,30,15,10,1,224903.00,1866.00,2864.00,31491.0,20744,0.991684,0.991287,0.997055,0.997455
random,146,20,8,3,4,1,225334.00,1730.00,2433.00,32278.0,22059,0.992320,0.991913,0.997055,0.997455
random,147,4,5,5,20,1,226274.00,2495.00,1493.00,27976.0,19912,0.989180,0.988828,0.997055,0.997455
random,148,6,11,27,15,1,226417.00,3004.00,1350.00,28774.0,18755,0.987048,0.986686,0.997055,0.997455
random,149,21,6,6,2,1,223631.00,835.00,4136.00,32313.0,22194,0.995987,0.995580,0.997055,0.997455
