method,eval,param_1,param_2,param_3,param_4,param_5,good,bad,missed,trie_nodes,n_patterns,f_17,score,best_score_so_far,best_f17_so_far
tpe,39,21,1,16,8,1,2054.00,0.00,8.00,689.0,370,0.999922,0.999646,0.999653,0.999922
tpe,40,27,18,28,6,1,2056.00,2.00,6.00,688.0,359,0.998989,0.998713,0.999653,0.999922
tpe,41,23,20,28,14,1,2056.00,2.00,6.00,674.0,345,0.998989,0.998719,0.999653,0.999922
tpe,42,23,19,28,14,1,2056.00,2.00,6.00,674.0,345,0.998989,0.998719,0.999653,0.999922
tpe,43,27,18,28,30,1,2056.00,2.00,6.00,688.0,359,0.998989,0.998713,0.999653,0.999922
tpe,44,27,15,29,14,1,2056.00,2.00,6.00,688.0,359,0.998989,0.998713,0.999653,0.999922
tpe,45,20,4,3,6,1,2056.00,2.00,6.00,652.0,332,0.998989,0.998728,0.999653,0.999922
tpe,46,20,4,21,3,1,2056.00,2.00,6.00,655.0,331,0.998989,0.998727,0.999653,0.999922
tpe,47,20,4,4,6,1,2056.00,2.00,6.00,652.0,332,0.998989,0.998728,0.999653,0.999922
tpe,48,20,4,21,6,1,2056.00,2.00,6.00,655.0,331,0.998989,0.998727,0.999653,0.999922
tpe,49,20,4,21,6,1,2056.00,2.00,6.00,655.0,331,0.998989,0.998727,0.999653,0.999922
tpe,50,16,7,10,10,1,2056.00,2.00,6.00,657.0,323,0.998989,0.998726,0.999653,0.999922
tpe,51,6,7,10,10,1,2059.00,3.00,3.00,606.0,295,0.998545,0.998302,0.999653,0.999922
tpe,52,16,10,9,10,1,2056.00,2.00,6.00,654.0,322,0.998989,0.998727,0.999653,0.999922
tpe,53,16,6,24,10,1,2056.00,2.00,6.00,657.0,323,0.998989,0.998726,0.999653,0.999922
tpe,54,16,7,9,9,1,2056.00,2.00,6.00,657.0,323,0.998989,0.998726,0.999653,0.999922
tpe,55,23,2,25,2,1,2054.00,0.00,8.00,693.0,357,0.999922,0.999644,0.999653,0.999922
tpe,56,23,1,25,2,1,2054.00,0.00,8.00,708.0,378,0.999922,0.999638,0.999653,0.999922
tpe,57,23,2,25,2,1,2054.00,0.00,8.00,693.0,357,0.999922,0.999644,0.999653,0.999922
tpe,58,23,2,26,3,1,2054.00,0.00,8.00,693.0,357,0.999922,0.999644,0.999653,0.999922
tpe,59,23,2,25,2,1,2054.00,0.00,8.00,693.0,357,0.999922,0.999644,0.999653,0.999922
tpe,60,19,3,19,28,1,2056.00,2.00,6.00,654.0,330,0.998989,0.998727,0.999653,0.999922
tpe,61,19,3,19,5,1,2056.00,2.00,6.00,654.0,330,0.998989,0.998727,0.999653,0.999922
tpe,62,19,14,19,5,1,2056.00,2.00,6.00,650.0,328,0.998989,0.998729,0.999653,0.999922
tpe,63,19,28,19,5,1,2056.00,2.00,6.00,650.0,328,0.998989,0.998729,0.999653,0.999922
tpe,64,19,3,19,5,1,2056.00,2.00,6.00,654.0,330,0.998989,0.998727,0.999653,0.999922
tpe,65,21,1,30,7,1,2054.00,0.00,8.00,689.0,370,0.999922,0.999646,0.999653,0.999922
tpe,66,21,1,24,7,1,2054.00,0.00,8.00,689.0,370,0.999922,0.999646,0.999653,0.999922
tpe,67,21,1,30,7,1,2054.00,0.00,8.00,689.0,370,0.999922,0.999646,0.999653,0.999922
tpe,68,22,1,24,7,1,2054.00,0.00,8.00,689.0,370,0.999922,0.999646,0.999653,0.999922
tpe,69,21,1,30,7,1,2054.00,0.00,8.00,689.0,370,0.999922,0.999646,0.999653,0.999922
tpe,70,26,6,27,12,1,2056.00,2.00,6.00,691.0,360,0.998989,0.998712,0.999653,0.999922
tpe,71,26,6,27,9,1,2056.00,2.00,6.00,691.0,360,0.998989,0.998712,0.999653,0.999922
tpe,72,26,6,27,9,1,2056.00,2.00,6.00,691.0,360,0.998989,0.998712,0.999653,0.999922
tpe,73,24,5,27,9,1,2056.00,2.00,6.00,692.0,361,0.998989,0.998712,0.999653,0.999922
tpe,74,26,6,27,9,1,2056.00,2.00,6.00,691.0,360,0.998989,0.998712,0.999653,0.999922
tpe,75,17,2,22,8,1,2054.00,0.00,8.00,672.0,344,0.999922,0.999653,0.999653,0.999922
tpe,76,17,2,22,8,1,2054.00,0.00,8.00,672.0,344,0.999922,0.999653,0.999653,0.999922
tpe,77,17,2,22,8,1,2054.00,0.00,8.00,672.0,344,0.999922,0.999653,0.999653,0.999922
tpe,78,17,2,22,8,1,2054.00,0.00,8.00,672.0,344,0.999922,0.999653,0.999653,0.999922
tpe,79,17,2,22,8,1,2054.00,0.00,8.00,672.0,344,0.999922,0.999653,0.999653,0.999922
tpe,80,17,2,22,8,1,2054.00,0.00,8.00,672.0,344,0.999922,0.999653,0.999653,0.999922
tpe,81,13,2,22,24,1,2054.00,0.00,8.00,655.0,334,0.999922,0.999659,0.999659,0.999922
tpe,82,13,2,22,8,1,2054.00,0.00,8.00,655.0,334,0.999922,0.999659,0.999659,0.999922
tpe,83,13,2,22,22,1,2054.00,0.00,8.00,655.0,334,0.999922,0.999659,0.999659,0.999922
tpe,84,12,2,22,23,1,2054.00,0.00,8.00,648.0,325,0.999922,0.999662,0.999662,0.999922
tpe,85,12,3,20,23,1,2056.00,2.00,6.00,619.0,298,0.998989,0.998741,0.999662,0.999922
tpe,86,12,4,20,23,1,2056.00,2.00,6.00,621.0,299,0.998989,0.998740,0.999662,0.999922
tpe,87,12,4,20,25,1,2056.00,2.00,6.00,621.0,299,0.998989,0.998740,0.999662,0.999922
tpe,88,12,4,20,23,1,2056.00,2.00,6.00,621.0,299,0.998989,0.998740,0.999662,0.999922
tpe,89,11,4,20,23,1,2058.00,2.00,4.00,604.0,296,0.999010,0.998768,0.999662,0.999922
tpe,90,9,2,23,21,1,2055.00,0.00,7.00,639.0,322,0.999932,0.999676,0.999676,0.999932
tpe,91,9,2,23,22,1,2055.00,0.00,7.00,639.0,322,0.999932,0.999676,0.999676,0.999932
tpe,92,9,9,17,21,1,2058.00,2.00,4.00,608.0,290,0.999010,0.998766,0.999676,0.999932
tpe,93,9,9,17,21,1,2058.00,2.00,4.00,608.0,290,0.999010,0.998766,0.999676,0.999932
tpe,94,9,2,23,21,1,2055.00,0.00,7.00,639.0,322,0.999932,0.999676,0.999676,0.999932
tpe,95,7,3,23,22,1,2057.00,3.00,5.00,607.0,300,0.998524,0.998281,0.999676,0.999932
tpe,96,8,3,23,22,1,2057.00,3.00,5.00,611.0,297,0.998524,0.998279,0.999676,0.999932
tpe,97,7,3,23,22,1,2057.00,3.00,5.00,607.0,300,0.998524,0.998281,0.999676,0.999932
tpe,98,6,3,23,22,1,2059.00,3.00,3.00,596.0,298,0.998545,0.998306,0.999676,0.999932
tpe,99,7,3,23,22,1,2057.00,3.00,5.00,607.0,300,0.998524,0.998281,0.999676,0.999932
tpe,100,13,5,21,27,1,2056.00,2.00,6.00,636.0,313,0.998989,0.998734,0.999676,0.999932
tpe,101,13,5,21,25,1,2056.00,2.00,6.00,636.0,313,0.998989,0.998734,0.999676,0.999932
tpe,102,13,5,21,25,1,2056.00,2.00,6.00,636.0,313,0.998989,0.998734,0.999676,0.999932
tpe,103,13,5,21,25,1,2056.00,2.00,6.00,636.0,313,0.998989,0.998734,0.999676,0.999932
tpe,104,13,5,21,25,1,2056.00,2.00,6.00,636.0,313,0.998989,0.998734,0.999676,0.999932
tpe,105,15,2,22,18,1,2054.00,0.00,8.00,668.0,341,0.999922,0.999654,0.999676,0.999932
tpe,106,15,2,22,18,1,2054.00,0.00,8.00,668.0,341,0.999922,0.999654,0.999676,0.999932
tpe,107,11,2,22,19,1,2055.00,0.00,7.00,641.0,325,0.999932,0.999675,0.999676,0.999932
tpe,108,15,2,22,24,1,2054.00,0.00,8.00,668.0,341,0.999922,0.999654,0.999676,0.999932
tpe,109,15,2,24,24,1,2054.00,0.00,8.00,668.0,341,0.999922,0.999654,0.999676,0.999932
tpe,110,10,23,24,18,1,2058.00,2.00,4.00,608.0,291,0.999010,0.998766,0.999676,0.999932
tpe,111,10,1,24,18,1,2054.00,0.00,8.00,642.0,345,0.999922,0.999665,0.999676,0.999932
tpe,112,10,1,24,18,1,2054.00,0.00,8.00,642.0,345,0.999922,0.999665,0.999676,0.999932
tpe,113,10,23,24,18,1,2058.00,2.00,4.00,608.0,291,0.999010,0.998766,0.999676,0.999932
tpe,114,10,23,24,18,1,2058.00,2.00,4.00,608.0,291,0.999010,0.998766,0.999676,0.999932
tpe,115,11,1,23,20,1,2054.00,0.00,8.00,645.0,348,0.999922,0.999663,0.999676,0.999932
tpe,116,11,1,23,16,1,2054.00,0.00,8.00,645.0,348,0.999922,0.999663,0.999676,0.999932
tpe,117,11,1,23,16,1,2054.00,0.00,8.00,645.0,348,0.999922,0.999663,0.999676,0.999932
tpe,118,11,1,23,20,1,2054.00,0.00,8.00,645.0,348,0.999922,0.999663,0.999676,0.999932
tpe,119,11,1,23,16,1,2054.00,0.00,8.00,645.0,348,0.999922,0.999663,0.999676,0.999932
tpe,120,11,1,25,16,1,2054.00,0.00,8.00,645.0,348,0.999922,0.999663,0.999676,0.999932
tpe,121,11,1,25,15,1,2054.00,0.00,8.00,645.0,348,0.999922,0.999663,0.999676,0.999932
tpe,122,11,1,25,16,1,2054.00,0.00,8.00,645.0,348,0.999922,0.999663,0.999676,0.999932
tpe,123,11,1,25,16,1,2054.00,0.00,8.00,645.0,348,0.999922,0.999663,0.999676,0.999932
tpe,124,11,1,25,16,1,2054.00,0.00,8.00,645.0,348,0.999922,0.999663,0.999676,0.999932
tpe,125,9,1,26,15,1,2054.00,0.00,8.00,642.0,345,0.999922,0.999665,0.999676,0.999932
tpe,126,9,1,26,15,1,2054.00,0.00,8.00,642.0,345,0.999922,0.999665,0.999676,0.999932
tpe,127,9,1,26,15,1,2054.00,0.00,8.00,642.0,345,0.999922,0.999665,0.999676,0.999932
tpe,128,9,1,26,19,1,2054.00,0.00,8.00,642.0,345,0.999922,0.999665,0.999676,0.999932
tpe,129,9,1,26,15,1,2054.00,0.00,8.00,642.0,345,0.999922,0.999665,0.999676,0.999932
tpe,130,9,3,26,13,1,2058.00,2.00,4.00,602.0,293,0.999010,0.998768,0.999676,0.999932
tpe,131,9,3,26,19,1,2058.00,2.00,4.00,602.0,293,0.999010,0.998768,0.999676,0.999932
tpe,132,9,3,26,19,1,2058.00,2.00,4.00,602.0,293,0.999010,0.998768,0.999676,0.999932
tpe,133,9,3,26,13,1,2058.00,2.00,4.00,602.0,293,0.999010,0.998768,0.999676,0.999932
tpe,134,9,3,26,13,1,2058.00,2.00,4.00,602.0,293,0.999010,0.998768,0.999676,0.999932
tpe,135,8,1,24,15,1,2054.00,0.00,8.00,655.0,348,0.999922,0.999659,0.999676,0.999932
tpe,136,8,1,28,15,1,2054.00,0.00,8.00,655.0,348,0.999922,0.999659,0.999676,0.999932
tpe,137,8,1,29,15,1,2054.00,0.00,8.00,655.0,348,0.999922,0.999659,0.999676,0.999932
tpe,138,8,1,28,15,1,2054.00,0.00,8.00,655.0,348,0.999922,0.999659,0.999676,0.999932
tpe,139,8,1,28,15,1,2054.00,0.00,8.00,655.0,348,0.999922,0.999659,0.999676,0.999932
tpe,140,4,2,24,17,1,2055.00,0.00,7.00,623.0,337,0.999932,0.999682,0.999682,0.999932
tpe,141,10,2,24,17,1,2055.00,0.00,7.00,639.0,322,0.999932,0.999676,0.999682,0.999932
tpe,142,10,2,24,17,1,2055.00,0.00,7.00,639.0,322,0.999932,0.999676,0.999682,0.999932
tpe,143,10,2,24,17,1,2055.00,0.00,7.00,639.0,322,0.999932,0.999676,0.999682,0.999932
tpe,144,3,2,24,17,1,2057.00,2.00,5.00,623.0,338,0.999000,0.998750,0.999682,0.999932
tpe,145,10,4,24,17,1,2058.00,2.00,4.00,603.0,294,0.999010,0.998768,0.999682,0.999932
tpe,146,4,13,24,17,1,2058.00,2.00,4.00,612.0,296,0.999010,0.998764,0.999682,0.999932
tpe,147,10,4,24,17,1,2058.00,2.00,4.00,603.0,294,0.999010,0.998768,0.999682,0.999932
tpe,148,1,4,24,17,1,2056.00,2.00,6.00,619.0,327,0.998989,0.998741,0.999682,0.999932
tpe,149,10,4,24,17,1,2058.00,2.00,4.00,603.0,294,0.999010,0.998768,0.999682,0.999932
