method,eval,param_1,param_2,param_3,param_4,param_5,good,bad,missed,trie_nodes,n_patterns,f_17,score,best_score_so_far,best_f17_so_far
gp,20,5,20,7,2,1,2054.00,0.00,8.00,603.0,297,0.999922,0.999680,0.999680,0.999922
gp,21,17,1,30,30,1,2054.00,0.00,8.00,689.0,371,0.999922,0.999646,0.999680,0.999922
gp,22,27,30,14,21,1,2056.00,2.00,6.00,688.0,359,0.998989,0.998713,0.999680,0.999922
gp,23,30,8,25,1,1,2053.00,0.00,9.00,697.0,368,0.999912,0.999633,0.999680,0.999922
gp,24,24,2,2,18,1,2062.00,5.00,0.00,718.0,389,0.997629,0.997341,0.999680,0.999922
gp,25,5,25,5,1,1,2050.00,0.00,12.00,596.0,296,0.999883,0.999644,0.999680,0.999922
gp,26,30,1,27,26,1,2054.00,0.00,8.00,724.0,391,0.999922,0.999632,0.999680,0.999922
gp,27,24,29,9,30,1,2056.00,2.00,6.00,688.0,359,0.998989,0.998713,0.999680,0.999922
gp,28,28,6,1,8,1,2062.00,5.00,0.00,715.0,385,0.997629,0.997343,0.999680,0.999922
gp,29,15,20,30,12,1,2056.00,2.00,6.00,652.0,322,0.998989,0.998728,0.999680,0.999922
gp,30,30,3,6,7,1,2057.00,3.00,5.00,697.0,366,0.998524,0.998245,0.999680,0.999922
gp,31,1,26,17,29,1,2062.00,5.00,0.00,658.0,321,0.997629,0.997365,0.999680,0.999922
gp,32,26,30,26,2,1,2054.00,0.00,8.00,689.0,361,0.999922,0.999646,0.999680,0.999922
gp,33,3,19,4,3,1,2058.00,2.00,4.00,603.0,289,0.999010,0.998768,0.999680,0.999922
gp,34,27,23,4,26,1,2056.00,2.00,6.00,688.0,360,0.998989,0.998713,0.999680,0.999922
gp,35,30,27,29,27,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999680,0.999922
gp,36,1,1,9,1,1,2028.00,0.00,34.00,627.0,375,0.999665,0.999413,0.999680,0.999922
gp,37,1,30,5,30,1,2062.00,5.00,0.00,658.0,321,0.997629,0.997365,0.999680,0.999922
gp,38,8,30,27,1,1,2053.00,0.00,9.00,624.0,298,0.999912,0.999662,0.999680,0.999922
gp,39,30,3,29,1,1,2053.00,0.00,9.00,699.0,368,0.999912,0.999632,0.999680,0.999922
gp,40,25,5,26,27,1,2056.00,2.00,6.00,692.0,361,0.998989,0.998712,0.999680,0.999922
gp,41,1,30,9,4,1,2062.00,5.00,0.00,658.0,321,0.997629,0.997365,0.999680,0.999922
gp,42,30,16,1,13,1,2062.00,5.00,0.00,713.0,382,0.997629,0.997343,0.999680,0.999922
gp,43,3,1,2,25,1,2061.00,5.00,1.00,663.0,430,0.997618,0.997353,0.999680,0.999922
gp,44,26,27,29,1,1,2053.00,0.00,9.00,689.0,361,0.999912,0.999636,0.999680,0.999922
gp,45,30,2,14,24,1,2054.00,0.00,8.00,711.0,376,0.999922,0.999637,0.999680,0.999922
gp,46,3,30,23,1,1,2050.00,0.00,12.00,595.0,290,0.999883,0.999644,0.999680,0.999922
gp,47,11,26,1,28,1,2062.00,5.00,0.00,632.0,303,0.997629,0.997376,0.999680,0.999922
gp,48,2,2,3,9,1,2056.00,2.00,6.00,618.0,363,0.998989,0.998742,0.999680,0.999922
gp,49,27,22,5,2,1,2054.00,0.00,8.00,689.0,362,0.999922,0.999646,0.999680,0.999922
gp,50,7,7,6,3,1,2057.00,3.00,5.00,621.0,298,0.998524,0.998275,0.999680,0.999922
gp,51,30,29,25,22,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999680,0.999922
gp,52,28,1,1,24,1,2062.00,5.00,0.00,728.0,421,0.997629,0.997337,0.999680,0.999922
gp,53,18,3,30,14,1,2056.00,2.00,6.00,654.0,330,0.998989,0.998727,0.999680,0.999922
gp,54,15,26,4,30,1,2056.00,2.00,6.00,653.0,323,0.998989,0.998728,0.999680,0.999922
gp,55,19,18,28,30,1,2056.00,2.00,6.00,650.0,328,0.998989,0.998729,0.999680,0.999922
gp,56,12,2,1,2,1,1996.00,0.00,66.00,618.0,346,0.999339,0.999091,0.999680,0.999922
gp,57,1,30,16,13,1,2062.00,5.00,0.00,658.0,321,0.997629,0.997365,0.999680,0.999922
gp,58,28,8,29,1,1,2053.00,0.00,9.00,697.0,368,0.999912,0.999633,0.999680,0.999922
gp,59,29,29,1,1,1,2038.00,0.00,24.00,689.0,379,0.999765,0.999488,0.999680,0.999922
gp,60,19,10,29,9,1,2056.00,2.00,6.00,650.0,328,0.998989,0.998729,0.999680,0.999922
gp,61,3,26,2,20,1,2062.00,5.00,0.00,622.0,294,0.997629,0.997380,0.999680,0.999922
gp,62,14,1,1,1,1,1954.00,0.00,108.00,623.0,373,0.998896,0.998646,0.999680,0.999922
gp,63,30,12,6,25,1,2057.00,3.00,5.00,693.0,365,0.998524,0.998246,0.999680,0.999922
gp,64,22,30,12,4,1,2056.00,2.00,6.00,652.0,329,0.998989,0.998728,0.999680,0.999922
gp,65,18,1,24,10,1,2054.00,0.00,8.00,689.0,368,0.999922,0.999646,0.999680,0.999922
gp,66,2,28,1,22,1,2062.00,5.00,0.00,650.0,313,0.997629,0.997369,0.999680,0.999922
gp,67,30,30,26,30,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999680,0.999922
gp,68,30,20,4,5,1,2056.00,2.00,6.00,693.0,366,0.998989,0.998711,0.999680,0.999922
gp,69,7,29,29,2,1,2054.00,0.00,8.00,624.0,300,0.999922,0.999672,0.999680,0.999922
gp,70,27,28,13,1,1,2053.00,0.00,9.00,689.0,361,0.999912,0.999636,0.999680,0.999922
gp,71,1,4,30,26,1,2056.00,2.00,6.00,619.0,327,0.998989,0.998741,0.999680,0.999922
gp,72,14,1,11,10,1,2054.00,0.00,8.00,676.0,359,0.999922,0.999651,0.999680,0.999922
gp,73,10,30,18,25,1,2058.00,2.00,4.00,608.0,291,0.999010,0.998766,0.999680,0.999922
gp,74,30,15,29,17,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999680,0.999922
gp,75,28,1,30,24,1,2054.00,0.00,8.00,724.0,391,0.999922,0.999632,0.999680,0.999922
gp,76,2,29,3,1,1,2050.00,0.00,12.00,629.0,310,0.999883,0.999631,0.999680,0.999922
gp,77,30,3,2,2,1,2045.00,0.00,17.00,704.0,380,0.999834,0.999551,0.999680,0.999922
gp,78,4,6,24,7,1,2058.00,2.00,4.00,604.0,296,0.999010,0.998768,0.999680,0.999922
gp,79,18,30,23,19,1,2056.00,2.00,6.00,650.0,328,0.998989,0.998729,0.999680,0.999922
gp,80,3,14,15,1,1,2050.00,0.00,12.00,595.0,290,0.999883,0.999644,0.999680,0.999922
gp,81,28,1,30,30,1,2054.00,0.00,8.00,724.0,391,0.999922,0.999632,0.999680,0.999922
gp,82,28,26,2,17,1,2062.00,5.00,0.00,712.0,376,0.997629,0.997344,0.999680,0.999922
gp,83,12,29,30,25,1,2056.00,2.00,6.00,627.0,295,0.998989,0.998738,0.999680,0.999922
gp,84,29,20,28,3,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999680,0.999922
gp,85,1,5,17,10,1,2059.00,4.00,3.00,636.0,325,0.998071,0.997816,0.999680,0.999922
gp,86,30,29,28,25,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999680,0.999922
gp,87,30,15,2,2,1,2051.00,0.00,11.00,703.0,379,0.999893,0.999611,0.999680,0.999922
gp,88,8,30,24,2,1,2054.00,0.00,8.00,625.0,298,0.999922,0.999672,0.999680,0.999922
gp,89,12,7,30,30,1,2056.00,2.00,6.00,631.0,296,0.998989,0.998736,0.999680,0.999922
gp,90,29,3,18,10,1,2056.00,2.00,6.00,697.0,366,0.998989,0.998710,0.999680,0.999922
gp,91,1,26,3,1,1,2047.00,0.00,15.00,642.0,323,0.999853,0.999596,0.999680,0.999922
gp,92,5,15,30,24,1,2058.00,2.00,4.00,604.0,295,0.999010,0.998768,0.999680,0.999922
gp,93,29,19,1,30,1,2062.00,5.00,0.00,713.0,382,0.997629,0.997343,0.999680,0.999922
gp,94,18,30,27,6,1,2056.00,2.00,6.00,650.0,328,0.998989,0.998729,0.999680,0.999922
gp,95,7,15,1,1,1,2040.00,0.00,22.00,622.0,309,0.999784,0.999535,0.999680,0.999922
gp,96,25,1,26,29,1,2054.00,0.00,8.00,717.0,385,0.999922,0.999635,0.999680,0.999922
gp,97,1,30,29,16,1,2062.00,5.00,0.00,658.0,321,0.997629,0.997365,0.999680,0.999922
gp,98,27,28,21,1,1,2053.00,0.00,9.00,689.0,361,0.999912,0.999636,0.999680,0.999922
gp,99,30,5,4,12,1,2056.00,2.00,6.00,694.0,368,0.998989,0.998711,0.999680,0.999922
gp,100,29,17,15,1,1,2053.00,0.00,9.00,694.0,367,0.999912,0.999634,0.999680,0.999922
gp,101,4,2,27,30,1,2055.00,0.00,7.00,623.0,337,0.999932,0.999682,0.999682,0.999932
gp,102,3,28,30,5,1,2058.00,2.00,4.00,603.0,289,0.999010,0.998768,0.999682,0.999932
gp,103,28,30,28,28,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999682,0.999932
gp,104,1,3,9,3,1,2056.00,2.00,6.00,620.0,333,0.998989,0.998741,0.999682,0.999932
gp,105,17,1,29,1,1,2054.00,0.00,8.00,689.0,371,0.999922,0.999646,0.999682,0.999932
gp,106,1,29,3,7,1,2062.00,5.00,0.00,658.0,321,0.997629,0.997365,0.999682,0.999932
gp,107,30,13,10,21,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999682,0.999932
gp,108,15,29,28,30,1,2056.00,2.00,6.00,652.0,322,0.998989,0.998728,0.999682,0.999932
gp,109,1,4,15,30,1,2056.00,2.00,6.00,619.0,327,0.998989,0.998741,0.999682,0.999932
gp,110,26,10,7,1,1,2053.00,0.00,9.00,689.0,362,0.999912,0.999636,0.999682,0.999932
gp,111,2,30,27,21,1,2060.00,4.00,2.00,639.0,308,0.998081,0.997825,0.999682,0.999932
gp,112,29,1,30,25,1,2054.00,0.00,8.00,724.0,391,0.999922,0.999632,0.999682,0.999932
gp,113,1,1,11,14,1,2058.00,2.00,4.00,645.0,377,0.999010,0.998751,0.999682,0.999932
gp,114,10,14,30,3,1,2058.00,2.00,4.00,608.0,290,0.999010,0.998766,0.999682,0.999932
gp,115,1,23,19,1,1,2047.00,0.00,15.00,642.0,323,0.999853,0.999596,0.999682,0.999932
gp,116,29,4,30,29,1,2056.00,2.00,6.00,697.0,367,0.998989,0.998710,0.999682,0.999932
gp,117,25,2,3,3,1,2053.00,0.00,9.00,698.0,370,0.999912,0.999632,0.999682,0.999932
gp,118,2,2,14,24,1,2056.00,2.00,6.00,642.0,350,0.998989,0.998732,0.999682,0.999932
gp,119,24,30,30,8,1,2056.00,2.00,6.00,688.0,359,0.998989,0.998713,0.999682,0.999932
gp,120,29,1,18,3,1,2054.00,0.00,8.00,724.0,391,0.999922,0.999632,0.999682,0.999932
gp,121,1,20,27,27,1,2062.00,5.00,0.00,658.0,321,0.997629,0.997365,0.999682,0.999932
gp,122,8,30,7,1,1,2053.00,0.00,9.00,624.0,298,0.999912,0.999662,0.999682,0.999932
gp,123,26,29,29,11,1,2056.00,2.00,6.00,688.0,359,0.998989,0.998713,0.999682,0.999932
gp,124,20,13,5,17,1,2056.00,2.00,6.00,651.0,329,0.998989,0.998728,0.999682,0.999932
gp,125,26,5,22,24,1,2056.00,2.00,6.00,692.0,361,0.998989,0.998712,0.999682,0.999932
gp,126,3,25,10,1,1,2050.00,0.00,12.00,595.0,290,0.999883,0.999644,0.999682,0.999932
gp,127,30,28,27,5,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999682,0.999932
gp,128,4,1,30,6,1,2053.00,0.00,9.00,643.0,372,0.999912,0.999655,0.999682,0.999932
gp,129,30,1,2,3,1,2054.00,5.00,8.00,727.0,408,0.997543,0.997251,0.999682,0.999932
gp,130,17,12,2,3,1,2062.00,5.00,0.00,672.0,340,0.997629,0.997360,0.999682,0.999932
gp,131,2,1,30,22,1,2056.00,2.00,6.00,660.0,374,0.998989,0.998725,0.999682,0.999932
gp,132,28,26,28,12,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999682,0.999932
gp,133,30,11,11,29,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999682,0.999932
gp,134,1,20,19,7,1,2062.00,5.00,0.00,658.0,321,0.997629,0.997365,0.999682,0.999932
gp,135,29,2,27,5,1,2054.00,0.00,8.00,711.0,376,0.999922,0.999637,0.999682,0.999932
gp,136,1,16,1,30,1,2062.00,5.00,0.00,662.0,327,0.997629,0.997364,0.999682,0.999932
gp,137,13,27,11,1,1,2053.00,0.00,9.00,638.0,314,0.999912,0.999657,0.999682,0.999932
gp,138,2,12,30,14,1,2060.00,4.00,2.00,641.0,310,0.998081,0.997824,0.999682,0.999932
gp,139,29,23,25,30,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999682,0.999932
gp,140,30,2,18,2,1,2054.00,0.00,8.00,711.0,376,0.999922,0.999637,0.999682,0.999932
gp,141,1,23,30,20,1,2062.00,5.00,0.00,658.0,321,0.997629,0.997365,0.999682,0.999932
gp,142,16,7,1,29,1,2062.00,5.00,0.00,680.0,342,0.997629,0.997357,0.999682,0.999932
gp,143,10,28,4,1,1,2048.00,0.00,14.00,598.0,293,0.999863,0.999624,0.999682,0.999932
gp,144,28,14,29,30,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999682,0.999932
gp,145,24,1,19,1,1,2054.00,0.00,8.00,717.0,385,0.999922,0.999635,0.999682,0.999932
gp,146,30,30,30,29,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999682,0.999932
gp,147,1,30,1,2,1,2051.00,0.00,11.00,651.0,325,0.999893,0.999632,0.999682,0.999932
gp,148,1,3,26,30,1,2056.00,2.00,6.00,618.0,331,0.998989,0.998742,0.999682,0.999932
gp,149,11,25,30,5,1,2058.00,2.00,4.00,610.0,292,0.999010,0.998765,0.999682,0.999932
