method,eval,param_1,param_2,param_3,param_4,param_5,good,bad,missed,trie_nodes,n_patterns,f_17,score,best_score_so_far,best_f17_so_far
tpe,19,24,17,26,5,1,399246.00,3905.00,17990.00,64235.0,42689,0.989622,0.989412,0.995114,0.995327
tpe,20,30,9,14,20,1,402309.00,4835.00,14927.00,65226.0,44698,0.987635,0.987421,0.995114,0.995327
tpe,21,28,9,13,12,1,403008.00,5074.00,14228.00,63554.0,43213,0.987123,0.986915,0.995114,0.995327
tpe,22,27,9,14,21,1,402585.00,4993.00,14651.00,63590.0,43064,0.987282,0.987073,0.995114,0.995327
tpe,23,30,9,13,20,1,402804.00,4981.00,14432.00,64911.0,44547,0.987328,0.987115,0.995114,0.995327
tpe,24,30,8,13,12,1,402769.00,4914.00,14467.00,64801.0,44533,0.987484,0.987271,0.995114,0.995327
tpe,25,27,12,17,1,1,385797.00,1246.00,31439.00,63076.0,44119,0.995228,0.995021,0.995114,0.995327
tpe,26,27,13,17,2,1,395120.00,2334.00,22116.00,64438.0,44218,0.993139,0.992928,0.995114,0.995327
tpe,27,27,13,16,2,1,395292.00,2356.00,21944.00,64215.0,44121,0.993097,0.992886,0.995114,0.995327
tpe,28,27,13,17,2,1,395120.00,2334.00,22116.00,64438.0,44218,0.993139,0.992928,0.995114,0.995327
tpe,29,21,13,17,2,1,395273.00,2435.00,21963.00,61311.0,41401,0.992902,0.992701,0.995114,0.995327
tpe,30,21,20,22,9,1,401417.00,4850.00,15819.00,62768.0,41297,0.987529,0.987323,0.995114,0.995327
tpe,31,21,20,22,10,1,401432.00,4860.00,15804.00,62779.0,41306,0.987506,0.987300,0.995114,0.995327
tpe,32,22,20,21,9,1,401152.00,4769.00,16084.00,63007.0,41602,0.987701,0.987494,0.995114,0.995327
tpe,33,21,20,21,8,1,401283.00,4662.00,15953.00,62565.0,41193,0.987966,0.987761,0.995114,0.995327
tpe,34,21,21,21,9,1,401462.00,4868.00,15774.00,62716.0,41271,0.987490,0.987284,0.995114,0.995327
tpe,35,26,11,10,4,1,403493.00,4817.00,13743.00,60569.0,41588,0.987771,0.987572,0.995114,0.995327
tpe,36,26,11,10,3,1,403183.00,4699.00,14053.00,60440.0,41521,0.988026,0.987828,0.995114,0.995327
tpe,37,26,11,10,3,1,403183.00,4699.00,14053.00,60440.0,41521,0.988026,0.987828,0.995114,0.995327
tpe,38,26,6,10,3,1,403178.00,4657.00,14058.00,60382.0,41507,0.988126,0.987928,0.995114,0.995327
tpe,39,26,6,19,3,1,399630.00,3761.00,17606.00,64029.0,43034,0.989997,0.989787,0.995114,0.995327
tpe,40,29,15,19,7,1,400194.00,4176.00,17042.00,66340.0,44939,0.989043,0.988826,0.995114,0.995327
tpe,41,16,15,19,30,1,404334.00,6244.00,12902.00,58369.0,38160,0.984473,0.984282,0.995114,0.995327
tpe,42,7,15,19,1,1,376252.00,1287.00,40984.00,48653.0,34896,0.994500,0.994340,0.995114,0.995327
tpe,43,15,15,19,30,1,404476.00,6344.00,12760.00,58021.0,37827,0.984250,0.984060,0.995114,0.995327
tpe,44,29,15,24,28,1,399303.00,4204.00,17933.00,67700.0,45613,0.988908,0.988687,0.995114,0.995327
tpe,45,29,4,15,1,1,387775.00,1285.00,29461.00,64339.0,45382,0.995256,0.995045,0.995114,0.995327
tpe,46,29,4,15,1,1,387775.00,1285.00,29461.00,64339.0,45382,0.995256,0.995045,0.995114,0.995327
tpe,47,29,10,24,1,1,385808.00,1146.00,31428.00,66084.0,46088,0.995480,0.995264,0.995264,0.995480
tpe,48,28,4,15,1,1,387583.00,1285.00,29653.00,63512.0,44665,0.995243,0.995035,0.995264,0.995480
tpe,49,29,4,15,1,1,387775.00,1285.00,29461.00,64339.0,45382,0.995256,0.995045,0.995264,0.995480
tpe,50,1,7,30,6,1,409972.00,9105.00,7264.00,57264.0,37004,0.978360,0.978172,0.995264,0.995480
tpe,51,11,7,29,6,1,407189.00,6851.00,10047.00,54819.0,35899,0.983301,0.983122,0.995264,0.995480
tpe,52,23,25,24,6,1,400301.00,4404.00,16935.00,63755.0,42272,0.988506,0.988297,0.995264,0.995480
tpe,53,25,25,23,4,1,399307.00,3803.00,17929.00,64207.0,42899,0.989872,0.989662,0.995264,0.995480
tpe,54,23,10,28,4,1,399054.00,3819.00,18182.00,63508.0,42139,0.989815,0.989607,0.995264,0.995480
tpe,55,30,12,18,4,1,399617.00,3757.00,17619.00,66437.0,45352,0.990006,0.989788,0.995264,0.995480
tpe,56,30,12,3,4,1,406645.00,7511.00,10591.00,59569.0,45177,0.981718,0.981523,0.995264,0.995480
tpe,57,30,12,18,4,1,399617.00,3757.00,17619.00,66437.0,45352,0.990006,0.989788,0.995264,0.995480
tpe,58,30,12,18,17,1,400527.00,4414.00,16709.00,67025.0,45558,0.988499,0.988280,0.995264,0.995480
tpe,59,30,12,18,15,1,400527.00,4414.00,16709.00,67025.0,45558,0.988499,0.988280,0.995264,0.995480
tpe,60,28,10,20,2,1,394664.00,2232.00,22572.00,65771.0,45070,0.993358,0.993143,0.995264,0.995480
tpe,61,28,1,20,2,1,395156.00,1874.00,22080.00,72493.0,54335,0.994268,0.994030,0.995264,0.995480
tpe,62,19,10,20,24,1,402773.00,5434.00,14463.00,60603.0,39704,0.986252,0.986053,0.995264,0.995480
tpe,63,28,10,20,2,1,394664.00,2232.00,22572.00,65771.0,45070,0.993358,0.993143,0.995264,0.995480
tpe,64,28,1,20,2,1,395156.00,1874.00,22080.00,72493.0,54335,0.994268,0.994030,0.995264,0.995480
tpe,65,25,14,12,1,1,385505.00,1335.00,31731.00,60157.0,42256,0.994985,0.994788,0.995264,0.995480
tpe,66,25,14,16,1,1,385591.00,1264.00,31645.00,61549.0,42873,0.995170,0.994968,0.995264,0.995480
tpe,67,25,14,12,1,1,385505.00,1335.00,31731.00,60157.0,42256,0.994985,0.994788,0.995264,0.995480
tpe,68,25,14,16,1,1,385591.00,1264.00,31645.00,61549.0,42873,0.995170,0.994968,0.995264,0.995480
tpe,69,25,14,12,1,1,385505.00,1335.00,31731.00,60157.0,42256,0.994985,0.994788,0.995264,0.995480
tpe,70,27,8,23,5,1,399312.00,3802.00,17924.00,65655.0,44176,0.989875,0.989660,0.995264,0.995480
tpe,71,27,8,23,5,1,399312.00,3802.00,17924.00,65655.0,44176,0.989875,0.989660,0.995264,0.995480
tpe,72,27,18,14,5,1,401777.00,4331.00,15459.00,63244.0,43007,0.988793,0.988586,0.995264,0.995480
tpe,73,27,8,23,5,1,399312.00,3802.00,17924.00,65655.0,44176,0.989875,0.989660,0.995264,0.995480
tpe,74,27,8,25,5,1,398918.00,3744.00,18318.00,65999.0,44344,0.989985,0.989769,0.995264,0.995480
tpe,75,29,3,17,3,1,400141.00,3729.00,17095.00,65326.0,44813,0.990111,0.989897,0.995264,0.995480
tpe,76,29,3,17,3,1,400141.00,3729.00,17095.00,65326.0,44813,0.990111,0.989897,0.995264,0.995480
tpe,77,29,5,17,3,1,400113.00,3771.00,17123.00,65135.0,44550,0.990009,0.989795,0.995264,0.995480
tpe,78,29,3,17,3,1,400141.00,3729.00,17095.00,65326.0,44813,0.990111,0.989897,0.995264,0.995480
tpe,79,29,3,17,2,1,395856.00,2306.00,21380.00,66012.0,45754,0.993257,0.993040,0.995264,0.995480
tpe,80,28,11,14,2,1,396039.00,2473.00,21197.00,63749.0,44090,0.992861,0.992653,0.995264,0.995480
tpe,81,28,11,15,2,1,395589.00,2400.00,21647.00,64354.0,44308,0.993009,0.992798,0.995264,0.995480
tpe,82,28,6,15,2,1,395759.00,2398.00,21477.00,64372.0,44301,0.993026,0.992815,0.995264,0.995480
tpe,83,8,30,15,7,1,408302.00,7441.00,8934.00,55733.0,36742,0.982031,0.981849,0.995264,0.995480
tpe,84,4,16,15,13,1,411833.00,9983.00,5403.00,56434.0,36550,0.976545,0.976360,0.995264,0.995480
tpe,85,29,5,16,1,1,387506.00,1277.00,29730.00,64394.0,45404,0.995259,0.995048,0.995264,0.995480
tpe,86,29,5,16,1,1,387506.00,1277.00,29730.00,64394.0,45404,0.995259,0.995048,0.995264,0.995480
tpe,87,29,4,16,1,1,387836.00,1276.00,29400.00,64545.0,45511,0.995282,0.995071,0.995264,0.995480
tpe,88,29,5,16,1,1,387506.00,1277.00,29730.00,64394.0,45404,0.995259,0.995048,0.995264,0.995480
tpe,89,29,2,16,1,1,390318.00,1275.00,26918.00,67855.0,49132,0.995440,0.995218,0.995264,0.995480
tpe,90,30,9,21,3,1,398656.00,3514.00,18580.00,67285.0,45818,0.990520,0.990300,0.995264,0.995480
tpe,91,17,9,21,3,1,401608.00,4519.00,15628.00,57709.0,37922,0.988332,0.988143,0.995264,0.995480
tpe,92,30,2,21,3,1,398017.00,3089.00,19219.00,69477.0,49660,0.991501,0.991274,0.995264,0.995480
tpe,93,30,2,18,3,1,398825.00,3253.00,18411.00,68550.0,49099,0.991162,0.990938,0.995264,0.995480
tpe,94,17,9,18,3,1,401900.00,4574.00,15336.00,57584.0,37857,0.988224,0.988035,0.995264,0.995480
tpe,95,26,6,13,1,1,386453.00,1336.00,30783.00,61035.0,42924,0.995044,0.994844,0.995264,0.995480
tpe,96,26,13,19,1,1,385542.00,1209.00,31694.00,63109.0,43878,0.995305,0.995098,0.995264,0.995480
tpe,97,26,6,13,1,1,386453.00,1336.00,30783.00,61035.0,42924,0.995044,0.994844,0.995264,0.995480
tpe,98,26,6,13,1,1,386453.00,1336.00,30783.00,61035.0,42924,0.995044,0.994844,0.995264,0.995480
tpe,99,13,6,13,1,1,383976.00,1359.00,33260.00,53320.0,36806,0.994826,0.994651,0.995264,0.995480
tpe,100,28,13,19,4,1,399652.00,3812.00,17584.00,65198.0,44113,0.989876,0.989662,0.995264,0.995480
tpe,101,28,13,19,4,1,399652.00,3812.00,17584.00,65198.0,44113,0.989876,0.989662,0.995264,0.995480
tpe,102,28,13,19,4,1,399652.00,3812.00,17584.00,65198.0,44113,0.989876,0.989662,0.995264,0.995480
tpe,103,28,13,19,4,1,399652.00,3812.00,17584.00,65198.0,44113,0.989876,0.989662,0.995264,0.995480
tpe,104,28,13,19,4,1,399652.00,3812.00,17584.00,65198.0,44113,0.989876,0.989662,0.995264,0.995480
tpe,105,30,10,18,2,1,394961.00,2254.00,22275.00,66887.0,46215,0.993324,0.993105,0.995264,0.995480
tpe,106,30,11,27,2,1,393298.00,2020.00,23938.00,68972.0,47319,0.993788,0.993562,0.995264,0.995480
tpe,107,30,11,16,2,1,395449.00,2336.00,21787.00,66113.0,45857,0.993156,0.992940,0.995264,0.995480
tpe,108,30,10,27,2,1,393319.00,2020.00,23917.00,68984.0,47322,0.993790,0.993564,0.995264,0.995480
tpe,109,30,10,27,2,1,393319.00,2020.00,23917.00,68984.0,47322,0.993790,0.993564,0.995264,0.995480
tpe,110,29,5,16,22,1,401182.00,4439.00,16054.00,65162.0,44544,0.988490,0.988277,0.995264,0.995480
tpe,111,29,7,22,1,1,386363.00,1162.00,30873.00,65774.0,45918,0.995475,0.995260,0.995264,0.995480
tpe,112,29,5,16,22,1,401182.00,4439.00,16054.00,65162.0,44544,0.988490,0.988277,0.995264,0.995480
tpe,113,29,5,22,22,1,399517.00,4051.00,17719.00,66887.0,45471,0.989292,0.989073,0.995264,0.995480
tpe,114,29,5,22,1,1,387073.00,1167.00,30163.00,66081.0,46244,0.995507,0.995291,0.995291,0.995507
tpe,115,27,7,22,1,1,385963.00,1164.00,31273.00,64469.0,44801,0.995445,0.995234,0.995291,0.995507
tpe,116,27,7,22,1,1,385963.00,1164.00,31273.00,64469.0,44801,0.995445,0.995234,0.995291,0.995507
tpe,117,27,7,22,1,1,385963.00,1164.00,31273.00,64469.0,44801,0.995445,0.995234,0.995291,0.995507
tpe,118,27,7,25,1,1,385709.00,1148.00,31527.00,64832.0,44984,0.995469,0.995257,0.995291,0.995507
tpe,119,27,7,22,1,1,385963.00,1164.00,31273.00,64469.0,44801,0.995445,0.995234,0.995291,0.995507
tpe,120,27,7,25,2,1,394009.00,2129.00,23227.00,66157.0,45072,0.993567,0.993351,0.995291,0.995507
tpe,121,27,7,25,2,1,394009.00,2129.00,23227.00,66157.0,45072,0.993567,0.993351,0.995291,0.995507
tpe,122,24,7,25,2,1,394257.00,2203.00,22979.00,64187.0,43339,0.993402,0.993192,0.995291,0.995507
tpe,123,27,7,25,2,1,394009.00,2129.00,23227.00,66157.0,45072,0.993567,0.993351,0.995291,0.995507
tpe,124,27,7,25,2,1,394009.00,2129.00,23227.00,66157.0,45072,0.993567,0.993351,0.995291,0.995507
tpe,125,26,8,22,1,1,385744.00,1169.00,31492.00,63626.0,44144,0.995418,0.995210,0.995291,0.995507
tpe,126,26,8,22,1,1,385744.00,1169.00,31492.00,63626.0,44144,0.995418,0.995210,0.995291,0.995507
tpe,127,26,8,22,1,1,385744.00,1169.00,31492.00,63626.0,44144,0.995418,0.995210,0.995291,0.995507
tpe,128,26,8,22,1,1,385744.00,1169.00,31492.00,63626.0,44144,0.995418,0.995210,0.995291,0.995507
tpe,129,26,8,22,1,1,385744.00,1169.00,31492.00,63626.0,44144,0.995418,0.995210,0.995291,0.995507
tpe,130,23,8,22,3,1,399615.00,3816.00,17621.00,62884.0,41862,0.989864,0.989658,0.995291,0.995507
tpe,131,23,8,22,3,1,399615.00,3816.00,17621.00,62884.0,41862,0.989864,0.989658,0.995291,0.995507
tpe,132,23,8,22,3,1,399615.00,3816.00,17621.00,62884.0,41862,0.989864,0.989658,0.995291,0.995507
tpe,133,23,8,22,3,1,399615.00,3816.00,17621.00,62884.0,41862,0.989864,0.989658,0.995291,0.995507
tpe,134,23,8,22,3,1,399615.00,3816.00,17621.00,62884.0,41862,0.989864,0.989658,0.995291,0.995507
tpe,135,25,9,24,1,1,385044.00,1160.00,32192.00,63068.0,43542,0.995397,0.995190,0.995291,0.995507
tpe,136,25,6,24,1,1,385545.00,1165.00,31691.00,63105.0,43558,0.995416,0.995209,0.995291,0.995507
tpe,137,25,9,24,1,1,385044.00,1160.00,32192.00,63068.0,43542,0.995397,0.995190,0.995291,0.995507
tpe,138,26,6,24,1,1,385706.00,1159.00,31530.00,63862.0,44223,0.995441,0.995232,0.995291,0.995507
tpe,139,26,9,24,1,1,385255.00,1154.00,31981.00,63842.0,44213,0.995425,0.995216,0.995291,0.995507
tpe,140,24,7,23,11,1,400472.00,4496.00,16764.00,64114.0,42534,0.988299,0.988089,0.995291,0.995507
tpe,141,26,7,23,2,1,394446.00,2195.00,22790.00,65052.0,44233,0.993434,0.993221,0.995291,0.995507
tpe,142,26,7,23,2,1,394446.00,2195.00,22790.00,65052.0,44233,0.993434,0.993221,0.995291,0.995507
tpe,143,24,7,23,2,1,394561.00,2229.00,22675.00,64002.0,43245,0.993359,0.993149,0.995291,0.995507
tpe,144,24,7,23,11,1,400472.00,4496.00,16764.00,64114.0,42534,0.988299,0.988089,0.995291,0.995507
tpe,145,27,9,24,1,1,385340.00,1145.00,31896.00,64751.0,44935,0.995453,0.995241,0.995291,0.995507
tpe,146,27,9,24,1,1,385340.00,1145.00,31896.00,64751.0,44935,0.995453,0.995241,0.995291,0.995507
tpe,147,27,6,24,1,1,385787.00,1150.00,31449.00,64773.0,44948,0.995469,0.995257,0.995291,0.995507
tpe,148,27,9,24,1,1,385340.00,1145.00,31896.00,64751.0,44935,0.995453,0.995241,0.995291,0.995507
tpe,149,27,9,24,1,1,385340.00,1145.00,31896.00,64751.0,44935,0.995453,0.995241,0.995291,0.995507
