method,eval,param_1,param_2,param_3,param_4,param_5,good,bad,missed,trie_nodes,n_patterns,f_17,score,best_score_so_far,best_f17_so_far
random,69,24,20,22,24,1,2056.00,2.00,6.00,688.0,359,0.998989,0.998713,0.999676,0.999932
random,70,27,11,12,3,1,2056.00,2.00,6.00,688.0,359,0.998989,0.998713,0.999676,0.999932
random,71,18,2,14,17,1,2054.00,0.00,8.00,672.0,343,0.999922,0.999653,0.999676,0.999932
random,72,9,18,1,2,1,2051.00,0.00,11.00,614.0,301,0.999893,0.999647,0.999676,0.999932
random,73,25,11,4,16,1,2056.00,2.00,6.00,688.0,360,0.998989,0.998713,0.999676,0.999932
random,74,24,7,19,3,1,2056.00,2.00,6.00,691.0,360,0.998989,0.998712,0.999676,0.999932
random,75,2,16,17,20,1,2060.00,4.00,2.00,639.0,308,0.998081,0.997825,0.999676,0.999932
random,76,22,30,16,10,1,2056.00,2.00,6.00,652.0,329,0.998989,0.998728,0.999676,0.999932
random,77,24,9,14,3,1,2056.00,2.00,6.00,688.0,359,0.998989,0.998713,0.999676,0.999932
random,78,1,29,26,21,1,2062.00,5.00,0.00,658.0,321,0.997629,0.997365,0.999676,0.999932
random,79,13,6,5,8,1,2056.00,2.00,6.00,641.0,314,0.998989,0.998732,0.999676,0.999932
random,80,17,22,20,9,1,2056.00,2.00,6.00,651.0,329,0.998989,0.998728,0.999676,0.999932
random,81,29,23,17,19,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999676,0.999932
random,82,13,8,11,23,1,2056.00,2.00,6.00,640.0,313,0.998989,0.998733,0.999676,0.999932
random,83,1,4,2,2,1,2043.00,0.00,19.00,608.0,353,0.999814,0.999570,0.999676,0.999932
random,84,26,22,15,3,1,2056.00,2.00,6.00,688.0,359,0.998989,0.998713,0.999676,0.999932
random,85,15,15,6,14,1,2057.00,3.00,5.00,652.0,322,0.998524,0.998263,0.999676,0.999932
random,86,12,19,20,2,1,2054.00,0.00,8.00,628.0,297,0.999922,0.999670,0.999676,0.999932
random,87,12,19,16,26,1,2056.00,2.00,6.00,627.0,295,0.998989,0.998738,0.999676,0.999932
random,88,20,5,3,20,1,2056.00,2.00,6.00,651.0,331,0.998989,0.998728,0.999676,0.999932
random,89,1,18,29,18,1,2062.00,5.00,0.00,658.0,321,0.997629,0.997365,0.999676,0.999932
random,90,12,20,14,17,1,2056.00,2.00,6.00,627.0,295,0.998989,0.998738,0.999676,0.999932
random,91,29,12,29,28,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999676,0.999932
random,92,6,3,4,1,1,2050.00,0.00,12.00,590.0,300,0.999883,0.999646,0.999676,0.999932
random,93,3,21,3,10,1,2058.00,2.00,4.00,603.0,289,0.999010,0.998768,0.999676,0.999932
random,94,26,1,25,9,1,2054.00,0.00,8.00,717.0,385,0.999922,0.999635,0.999676,0.999932
random,95,4,21,19,27,1,2058.00,2.00,4.00,611.0,297,0.999010,0.998765,0.999676,0.999932
random,96,23,25,9,6,1,2056.00,2.00,6.00,674.0,345,0.998989,0.998719,0.999676,0.999932
random,97,23,25,30,13,1,2056.00,2.00,6.00,674.0,345,0.998989,0.998719,0.999676,0.999932
random,98,12,24,11,28,1,2056.00,2.00,6.00,627.0,295,0.998989,0.998738,0.999676,0.999932
random,99,26,13,23,23,1,2056.00,2.00,6.00,688.0,359,0.998989,0.998713,0.999676,0.999932
random,100,4,28,16,25,1,2058.00,2.00,4.00,611.0,297,0.999010,0.998765,0.999676,0.999932
random,101,10,27,12,1,1,2050.00,0.00,12.00,600.0,292,0.999883,0.999642,0.999676,0.999932
random,102,28,3,10,29,1,2056.00,2.00,6.00,697.0,366,0.998989,0.998710,0.999676,0.999932
random,103,29,18,19,14,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999676,0.999932
random,104,9,10,21,23,1,2058.00,2.00,4.00,608.0,290,0.999010,0.998766,0.999676,0.999932
random,105,24,24,3,15,1,2056.00,2.00,6.00,688.0,360,0.998989,0.998713,0.999676,0.999932
random,106,2,17,14,27,1,2060.00,4.00,2.00,639.0,308,0.998081,0.997825,0.999676,0.999932
random,107,11,4,5,23,1,2058.00,2.00,4.00,600.0,297,0.999010,0.998769,0.999676,0.999932
random,108,19,4,3,22,1,2056.00,2.00,6.00,652.0,332,0.998989,0.998728,0.999676,0.999932
random,109,3,25,22,3,1,2058.00,2.00,4.00,603.0,289,0.999010,0.998768,0.999676,0.999932
random,110,3,30,12,12,1,2058.00,2.00,4.00,603.0,289,0.999010,0.998768,0.999676,0.999932
random,111,25,29,30,23,1,2056.00,2.00,6.00,688.0,359,0.998989,0.998713,0.999676,0.999932
random,112,12,3,24,17,1,2056.00,2.00,6.00,619.0,298,0.998989,0.998741,0.999676,0.999932
random,113,13,28,4,15,1,2056.00,2.00,6.00,638.0,313,0.998989,0.998734,0.999676,0.999932
random,114,1,15,2,4,1,2062.00,5.00,0.00,658.0,321,0.997629,0.997365,0.999676,0.999932
random,115,4,20,23,18,1,2058.00,2.00,4.00,611.0,297,0.999010,0.998765,0.999676,0.999932
random,116,29,12,9,27,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999676,0.999932
random,117,7,29,1,30,1,2062.00,5.00,0.00,647.0,312,0.997629,0.997370,0.999676,0.999932
random,118,2,27,16,30,1,2060.00,4.00,2.00,639.0,308,0.998081,0.997825,0.999676,0.999932
random,119,3,17,30,16,1,2058.00,2.00,4.00,603.0,289,0.999010,0.998768,0.999676,0.999932
random,120,19,21,14,19,1,2056.00,2.00,6.00,650.0,328,0.998989,0.998729,0.999676,0.999932
random,121,18,28,2,9,1,2062.00,5.00,0.00,671.0,339,0.997629,0.997360,0.999676,0.999932
random,122,29,27,14,19,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999676,0.999932
random,123,9,6,14,11,1,2058.00,2.00,4.00,612.0,291,0.999010,0.998764,0.999676,0.999932
random,124,18,3,30,30,1,2056.00,2.00,6.00,654.0,330,0.998989,0.998727,0.999676,0.999932
random,125,21,17,10,25,1,2056.00,2.00,6.00,652.0,329,0.998989,0.998728,0.999676,0.999932
random,126,21,5,28,25,1,2056.00,2.00,6.00,656.0,331,0.998989,0.998726,0.999676,0.999932
random,127,29,22,19,13,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999676,0.999932
random,128,28,26,2,1,1,2037.00,0.00,25.00,692.0,374,0.999755,0.999477,0.999676,0.999932
random,129,12,25,30,5,1,2056.00,2.00,6.00,627.0,295,0.998989,0.998738,0.999676,0.999932
random,130,18,12,30,26,1,2056.00,2.00,6.00,650.0,328,0.998989,0.998729,0.999676,0.999932
random,131,26,15,13,9,1,2056.00,2.00,6.00,688.0,359,0.998989,0.998713,0.999676,0.999932
random,132,2,26,25,30,1,2060.00,4.00,2.00,639.0,308,0.998081,0.997825,0.999676,0.999932
random,133,30,17,24,29,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999676,0.999932
random,134,26,8,14,4,1,2056.00,2.00,6.00,691.0,360,0.998989,0.998712,0.999676,0.999932
random,135,29,19,7,21,1,2057.00,3.00,5.00,693.0,365,0.998524,0.998246,0.999676,0.999932
random,136,19,11,4,21,1,2056.00,2.00,6.00,651.0,329,0.998989,0.998728,0.999676,0.999932
random,137,16,24,16,26,1,2056.00,2.00,6.00,654.0,322,0.998989,0.998727,0.999676,0.999932
random,138,17,17,27,13,1,2056.00,2.00,6.00,651.0,329,0.998989,0.998728,0.999676,0.999932
random,139,5,1,23,19,1,2054.00,0.00,8.00,642.0,364,0.999922,0.999665,0.999676,0.999932
random,140,22,7,5,1,1,2051.00,0.00,11.00,655.0,333,0.999893,0.999630,0.999676,0.999932
random,141,11,18,12,14,1,2058.00,2.00,4.00,610.0,292,0.999010,0.998765,0.999676,0.999932
random,142,28,11,16,24,1,2056.00,2.00,6.00,693.0,365,0.998989,0.998711,0.999676,0.999932
random,143,12,19,26,29,1,2056.00,2.00,6.00,627.0,295,0.998989,0.998738,0.999676,0.999932
random,144,5,28,15,8,1,2058.00,2.00,4.00,604.0,295,0.999010,0.998768,0.999676,0.999932
random,145,14,30,15,10,1,2056.00,2.00,6.00,639.0,312,0.998989,0.998733,0.999676,0.999932
random,146,20,8,3,4,1,2056.00,2.00,6.00,654.0,330,0.998989,0.998727,0.999676,0.999932
random,147,4,5,5,20,1,2058.00,2.00,4.00,596.0,297,0.999010,0.998771,0.999676,0.999932
random,148,6,11,27,15,1,2059.00,3.00,3.00,608.0,294,0.998545,0.998301,0.999676,0.999932
random,149,21,6,6,2,1,2054.00,0.00,8.00,656.0,333,0.999922,0.999659,0.999676,0.999932
