method,eval,param_1,param_2,param_3,param_4,param_5,good,bad,missed,trie_nodes,n_patterns,f_17,score,best_score_so_far,best_f17_so_far
gp,60,25,21,7,26,1,1806195.00,1250.00,2435.00,55368.0,47204,0.999295,0.999250,0.999721,0.999768
gp,61,3,1,25,30,1,1803589.00,927.00,5041.00,60658.0,52790,0.999441,0.999391,0.999721,0.999768
gp,62,1,14,10,1,1,1771759.00,73.00,36871.00,46608.0,42604,0.999544,0.999505,0.999721,0.999768
gp,63,30,30,17,1,1,1782292.00,70.00,26338.00,54827.0,45568,0.999666,0.999621,0.999721,0.999768
gp,64,4,30,15,29,1,1805865.00,1355.00,2765.00,55137.0,46178,0.999235,0.999189,0.999721,0.999768
gp,65,11,9,2,9,1,1805156.00,843.00,3474.00,52255.0,49015,0.999504,0.999461,0.999721,0.999768
gp,66,28,24,25,30,1,1804049.00,1018.00,4581.00,59584.0,47904,0.999397,0.999347,0.999721,0.999768
gp,67,7,29,29,2,1,1788971.00,164.00,19659.00,49849.0,42933,0.999690,0.999649,0.999721,0.999768
gp,68,3,30,7,27,1,1806728.00,1357.00,1902.00,55626.0,46482,0.999243,0.999197,0.999721,0.999768
gp,69,28,1,24,4,1,1802513.00,252.00,6117.00,63836.0,53375,0.999795,0.999742,0.999742,0.999795
gp,70,28,17,15,1,1,1782577.00,76.00,26053.00,53866.0,45091,0.999666,0.999622,0.999742,0.999795
gp,71,3,12,30,29,1,1804829.00,1261.00,3801.00,53080.0,44804,0.999274,0.999230,0.999742,0.999795
gp,72,16,30,3,30,1,1807192.00,1343.00,1438.00,55586.0,48655,0.999256,0.999210,0.999742,0.999795
gp,73,4,1,1,5,1,1665048.00,464.00,143582.00,36573.0,37147,0.998006,0.997976,0.999742,0.999795
gp,74,22,3,12,25,1,1805094.00,936.00,3536.00,56308.0,47853,0.999453,0.999406,0.999742,0.999795
gp,75,28,12,20,29,1,1804437.00,1010.00,4193.00,58580.0,47418,0.999405,0.999357,0.999742,0.999795
gp,76,3,25,10,1,1,1769161.00,73.00,39469.00,46972.0,41907,0.999514,0.999475,0.999742,0.999795
gp,77,13,1,26,6,1,1802919.00,399.00,5711.00,61765.0,53628,0.999720,0.999669,0.999742,0.999795
gp,78,1,30,23,30,1,1806230.00,1370.00,2400.00,57065.0,47135,0.999231,0.999184,0.999742,0.999795
gp,79,3,4,10,26,1,1805778.00,1116.00,2852.00,51400.0,46728,0.999363,0.999321,0.999742,0.999795
gp,80,27,29,30,24,1,1803734.00,1028.00,4896.00,59647.0,47910,0.999388,0.999338,0.999742,0.999795
gp,81,1,1,1,14,1,1765539.00,970.00,43091.00,47667.0,41906,0.998974,0.998935,0.999742,0.999795
gp,82,21,7,22,1,1,1788354.00,68.00,20276.00,55068.0,45679,0.999736,0.999691,0.999742,0.999795
gp,83,11,28,1,30,1,1807319.00,1411.00,1311.00,58876.0,53207,0.999221,0.999172,0.999742,0.999795
gp,84,7,6,28,30,1,1804519.00,1168.00,4111.00,52766.0,45246,0.999321,0.999277,0.999742,0.999795
gp,85,1,19,30,1,1,1771954.00,68.00,36676.00,48784.0,43019,0.999549,0.999508,0.999742,0.999795
gp,86,30,1,5,29,1,1806490.00,1068.00,2140.00,56868.0,54154,0.999397,0.999350,0.999742,0.999795
gp,87,22,30,1,4,1,1760000.00,439.00,48630.00,46356.0,44337,0.999204,0.999165,0.999742,0.999795
gp,88,4,30,16,30,1,1805845.00,1356.00,2785.00,55251.0,46227,0.999234,0.999188,0.999742,0.999795
gp,89,29,23,28,20,1,1803653.00,864.00,4977.00,60074.0,48117,0.999476,0.999426,0.999742,0.999795
gp,90,1,2,24,7,1,1801030.00,491.00,7600.00,58763.0,50093,0.999649,0.999600,0.999742,0.999795
gp,91,28,26,2,29,1,1806950.00,1372.00,1680.00,58279.0,52937,0.999238,0.999190,0.999742,0.999795
gp,92,30,28,29,5,1,1800933.00,392.00,7697.00,59088.0,47407,0.999701,0.999652,0.999742,0.999795
gp,93,13,16,30,27,1,1804318.00,1241.00,4312.00,54990.0,46072,0.999279,0.999233,0.999742,0.999795
gp,94,15,16,5,2,1,1788738.00,182.00,19892.00,48252.0,44375,0.999678,0.999638,0.999742,0.999795
gp,95,30,18,3,24,1,1806619.00,1287.00,2011.00,55796.0,49634,0.999280,0.999234,0.999742,0.999795
gp,96,2,7,30,3,1,1799957.00,376.00,8673.00,51628.0,44768,0.999699,0.999656,0.999742,0.999795
gp,97,8,24,23,30,1,1804929.00,1297.00,3701.00,54001.0,45702,0.999255,0.999211,0.999742,0.999795
gp,98,3,24,1,7,1,1798989.00,717.00,9641.00,53324.0,48837,0.999502,0.999458,0.999742,0.999795
gp,99,28,25,27,4,1,1800068.00,360.00,8562.00,58185.0,46856,0.999709,0.999661,0.999742,0.999795
gp,100,27,19,5,21,1,1806591.00,1152.00,2039.00,55284.0,48181,0.999353,0.999307,0.999742,0.999795
gp,101,12,4,29,2,1,1798234.00,164.00,10396.00,55318.0,46853,0.999795,0.999749,0.999749,0.999795
gp,102,5,29,25,19,1,1804777.00,1168.00,3853.00,53915.0,45589,0.999324,0.999279,0.999749,0.999795
gp,103,2,5,9,30,1,1805894.00,1193.00,2736.00,51618.0,47123,0.999323,0.999280,0.999749,0.999795
gp,104,26,29,21,1,1,1782393.00,65.00,26237.00,55231.0,45518,0.999670,0.999624,0.999749,0.999795
gp,105,12,5,15,9,1,1804489.00,730.00,4141.00,54092.0,46381,0.999558,0.999513,0.999749,0.999795
gp,106,28,30,30,20,1,1803614.00,870.00,5016.00,59894.0,47976,0.999472,0.999422,0.999749,0.999795
gp,107,1,30,3,22,1,1807227.00,1234.00,1403.00,56919.0,48345,0.999316,0.999269,0.999749,0.999795
gp,108,20,23,1,1,1,1575426.00,53.00,233204.00,37123.0,35276,0.997015,0.996985,0.999749,0.999795
gp,109,23,15,9,28,1,1805801.00,1187.00,2829.00,55295.0,46772,0.999325,0.999279,0.999749,0.999795
gp,110,11,19,29,14,1,1803927.00,978.00,4703.00,53664.0,45434,0.999417,0.999373,0.999749,0.999795
gp,111,24,1,5,29,1,1806542.00,1031.00,2088.00,56330.0,54246,0.999418,0.999371,0.999749,0.999795
gp,112,20,30,1,9,1,1795310.00,845.00,13320.00,53257.0,49797,0.999391,0.999347,0.999749,0.999795
gp,113,16,5,14,2,1,1797778.00,171.00,10852.00,53790.0,46179,0.999786,0.999742,0.999749,0.999795
gp,114,4,11,2,18,1,1807415.00,1176.00,1215.00,53868.0,49665,0.999349,0.999305,0.999749,0.999795
gp,115,12,17,4,24,1,1807101.00,1277.00,1529.00,53919.0,47390,0.999291,0.999246,0.999749,0.999795
gp,116,19,2,28,2,1,1800948.00,160.00,7682.00,60406.0,50492,0.999828,0.999778,0.999778,0.999828
gp,117,26,30,22,16,1,1803940.00,838.00,4690.00,58460.0,47354,0.999493,0.999445,0.999778,0.999828
gp,118,19,28,2,1,1,1665494.00,62.00,143136.00,40921.0,38522,0.998248,0.998214,0.999778,0.999828
gp,119,4,19,28,12,1,1804156.00,946.00,4474.00,52527.0,44683,0.999437,0.999393,0.999778,0.999828
gp,120,16,1,4,30,1,1806542.00,1265.00,2088.00,55878.0,55103,0.999291,0.999245,0.999778,0.999828
gp,121,22,29,30,3,1,1798524.00,345.00,10106.00,56344.0,45945,0.999700,0.999653,0.999778,0.999828
gp,122,1,9,30,22,1,1804799.00,1075.00,3831.00,54378.0,46445,0.999374,0.999329,0.999778,0.999828
gp,123,9,27,2,13,1,1806089.00,992.00,2541.00,55060.0,49015,0.999434,0.999388,0.999778,0.999828
gp,124,26,4,10,1,1,1784286.00,81.00,24344.00,52787.0,46072,0.999683,0.999639,0.999778,0.999828
gp,125,7,23,9,9,1,1804350.00,801.00,4280.00,51372.0,44365,0.999518,0.999475,0.999778,0.999828
gp,126,26,1,30,26,1,1802740.00,420.00,5890.00,64778.0,53930,0.999706,0.999653,0.999778,0.999828
gp,127,26,30,4,29,1,1806898.00,1324.00,1732.00,56105.0,49104,0.999263,0.999217,0.999778,0.999828
gp,128,9,5,27,1,1,1788295.00,69.00,20335.00,52644.0,45461,0.999735,0.999691,0.999778,0.999828
gp,129,15,30,30,18,1,1803913.00,1056.00,4717.00,56234.0,46761,0.999374,0.999328,0.999778,0.999828
gp,130,14,9,13,8,1,1804431.00,669.00,4199.00,53165.0,45515,0.999590,0.999546,0.999778,0.999828
gp,131,17,30,30,30,1,1804059.00,1140.00,4571.00,57086.0,47220,0.999331,0.999283,0.999778,0.999828
gp,132,6,29,1,18,1,1806549.00,1213.00,2081.00,57347.0,51456,0.999319,0.999272,0.999778,0.999828
gp,133,26,2,1,22,1,0.00,1.00,1.00,0.0,27986,0.000000,0.000000,0.999778,0.999828
gp,134,5,30,25,2,1,1788294.00,167.00,20336.00,49533.0,42969,0.999681,0.999640,0.999778,0.999828
gp,135,10,2,28,5,1,1802942.00,402.00,5688.00,58476.0,50098,0.999718,0.999670,0.999778,0.999828
gp,136,26,25,5,30,1,1806824.00,1310.00,1806.00,55776.0,48400,0.999270,0.999224,0.999778,0.999828
gp,137,1,18,3,10,1,1804712.00,867.00,3918.00,52784.0,46800,0.999486,0.999442,0.999778,0.999828
gp,138,28,26,30,10,1,1802859.00,653.00,5771.00,59214.0,47510,0.999581,0.999532,0.999778,0.999828
gp,139,27,7,7,1,1,1772446.00,80.00,36184.00,49512.0,44378,0.999548,0.999507,0.999778,0.999828
gp,140,11,2,14,5,1,1803816.00,421.00,4814.00,56062.0,49486,0.999718,0.999672,0.999778,0.999828
gp,141,30,21,30,26,1,1803665.00,946.00,4965.00,60526.0,48244,0.999431,0.999381,0.999778,0.999828
gp,142,3,22,3,24,1,1807338.00,1306.00,1292.00,55085.0,47364,0.999278,0.999233,0.999778,0.999828
gp,143,29,15,1,9,1,1791631.00,844.00,16999.00,53012.0,50530,0.999349,0.999305,0.999778,0.999828
gp,144,1,22,29,4,1,1799038.00,433.00,9592.00,51869.0,44200,0.999658,0.999615,0.999778,0.999828
gp,145,11,10,21,10,1,1804174.00,783.00,4456.00,52866.0,45196,0.999526,0.999482,0.999778,0.999828
gp,146,29,22,1,27,1,1804503.00,1408.00,4127.00,59928.0,55954,0.999190,0.999141,0.999778,0.999828
gp,147,1,26,1,5,1,1790953.00,514.00,17677.00,51799.0,47690,0.999522,0.999479,0.999778,0.999828
gp,148,17,26,30,28,1,1804054.00,1133.00,4576.00,56815.0,47044,0.999334,0.999287,0.999778,0.999828
gp,149,3,17,12,30,1,1806006.00,1314.00,2624.00,53133.0,45384,0.999258,0.999215,0.999778,0.999828
