method,eval,param_1,param_2,param_3,param_4,param_5,good,bad,missed,trie_nodes,n_patterns,f_17,score,best_score_so_far,best_f17_so_far
random,112,12,3,24,17,1,1804087.00,917.00,4543.00,56264.0,47531,0.999452,0.999405,0.999686,0.999733
random,113,13,28,4,15,1,1806372.00,1029.00,2258.00,53997.0,47174,0.999417,0.999372,0.999686,0.999733
random,114,1,15,2,4,1,1794876.00,453.00,13754.00,49774.0,46766,0.999600,0.999558,0.999686,0.999733
random,115,4,20,23,18,1,1805105.00,1149.00,3525.00,53265.0,45159,0.999338,0.999294,0.999686,0.999733
random,116,29,12,9,27,1,1805728.00,1152.00,2902.00,56138.0,47221,0.999343,0.999297,0.999686,0.999733
random,117,7,29,1,30,1,1807664.00,1412.00,966.00,58774.0,52760,0.999224,0.999176,0.999686,0.999733
random,118,2,27,16,30,1,1806171.00,1369.00,2459.00,56149.0,46657,0.999231,0.999184,0.999686,0.999733
random,119,3,17,30,16,1,1804744.00,1048.00,3886.00,53390.0,45134,0.999388,0.999344,0.999686,0.999733
random,120,19,21,14,19,1,1804938.00,1001.00,3692.00,55600.0,46524,0.999416,0.999370,0.999686,0.999733
random,121,18,28,2,9,1,1802526.00,840.00,6104.00,53485.0,48818,0.999476,0.999432,0.999686,0.999733
random,122,29,27,14,19,1,1804749.00,928.00,3881.00,57491.0,47307,0.999453,0.999406,0.999686,0.999733
random,123,9,6,14,11,1,1804880.00,784.00,3750.00,52094.0,45219,0.999533,0.999490,0.999686,0.999733
random,124,18,3,30,30,1,1803703.00,930.00,4927.00,58525.0,48208,0.999440,0.999392,0.999686,0.999733
random,125,21,17,10,25,1,1805734.00,1139.00,2896.00,55024.0,46547,0.999350,0.999305,0.999686,0.999733
random,126,21,5,28,25,1,1803863.00,1003.00,4767.00,58557.0,47719,0.999403,0.999354,0.999686,0.999733
random,127,29,22,19,13,1,1803864.00,743.00,4766.00,58230.0,47279,0.999544,0.999496,0.999686,0.999733
random,128,28,26,2,1,1,1632219.00,61.00,176411.00,40372.0,37895,0.997807,0.997773,0.999686,0.999733
random,129,12,25,30,5,1,1800073.00,478.00,8557.00,53005.0,44665,0.999645,0.999601,0.999686,0.999733
random,130,18,12,30,26,1,1803989.00,1076.00,4641.00,56577.0,46560,0.999364,0.999318,0.999686,0.999733
random,131,26,15,13,9,1,1804111.00,690.00,4519.00,55560.0,46340,0.999575,0.999529,0.999686,0.999733
random,132,2,26,25,30,1,1805829.00,1357.00,2801.00,55902.0,46357,0.999233,0.999187,0.999686,0.999733
random,133,30,17,24,29,1,1804070.00,996.00,4560.00,59726.0,47919,0.999409,0.999359,0.999686,0.999733
random,134,26,8,14,4,1,1801546.00,382.00,7084.00,55217.0,46207,0.999714,0.999668,0.999686,0.999733
random,135,29,19,7,21,1,1806015.00,1137.00,2615.00,55623.0,47430,0.999354,0.999309,0.999686,0.999733
random,136,19,11,4,21,1,1806803.00,1154.00,1827.00,53737.0,48025,0.999354,0.999310,0.999686,0.999733
random,137,16,24,16,26,1,1804919.00,1118.00,3711.00,55660.0,46574,0.999352,0.999306,0.999686,0.999733
random,138,17,17,27,13,1,1803601.00,838.00,5029.00,55881.0,46338,0.999489,0.999443,0.999686,0.999733
random,139,5,1,23,19,1,1803415.00,702.00,5215.00,59857.0,53117,0.999561,0.999511,0.999686,0.999733
random,140,22,7,5,1,1,1761320.00,76.00,47310.00,46916.0,43632,0.999421,0.999382,0.999686,0.999733
random,141,11,18,12,14,1,1805106.00,993.00,3524.00,52831.0,45238,0.999422,0.999379,0.999686,0.999733
random,142,28,11,16,24,1,1804644.00,1014.00,3986.00,57490.0,47162,0.999406,0.999358,0.999686,0.999733
random,143,12,19,26,29,1,1804574.00,1259.00,4056.00,54689.0,45985,0.999272,0.999227,0.999686,0.999733
random,144,5,28,15,8,1,1802847.00,705.00,5783.00,51811.0,44333,0.999553,0.999510,0.999686,0.999733
random,145,14,30,15,10,1,1803649.00,782.00,4981.00,53906.0,45529,0.999520,0.999476,0.999686,0.999733
random,146,20,8,3,4,1,1795989.00,460.00,12641.00,48613.0,45496,0.999608,0.999568,0.999686,0.999733
random,147,4,5,5,20,1,1806461.00,1113.00,2169.00,50429.0,47902,0.999373,0.999331,0.999686,0.999733
random,148,6,11,27,15,1,1804486.00,969.00,4144.00,52116.0,44606,0.999428,0.999385,0.999686,0.999733
random,149,21,6,6,2,1,1791270.00,181.00,17360.00,49434.0,44735,0.999707,0.999666,0.999686,0.999733
