method,eval,param_1,param_2,param_3,param_4,param_5,good,bad,missed,trie_nodes,n_patterns,f_17,score,best_score_so_far,best_f17_so_far
tpe,18,24,17,26,5,1,1801266.00,402.00,7364.00,57220.0,46519,0.999700,0.999652,0.999665,0.999711
tpe,19,24,17,26,5,1,1801266.00,402.00,7364.00,57220.0,46519,0.999700,0.999652,0.999665,0.999711
tpe,20,30,9,11,20,1,1805388.00,993.00,3242.00,56211.0,47261,0.999425,0.999379,0.999665,0.999711
tpe,21,28,8,13,12,1,1804789.00,828.00,3841.00,56271.0,46873,0.999508,0.999462,0.999665,0.999711
tpe,22,27,9,12,21,1,1805220.00,1044.00,3410.00,56146.0,46893,0.999396,0.999349,0.999665,0.999711
tpe,23,30,9,11,20,1,1805388.00,993.00,3242.00,56211.0,47261,0.999425,0.999379,0.999665,0.999711
tpe,24,30,8,12,12,1,1804705.00,779.00,3925.00,56318.0,47028,0.999534,0.999487,0.999665,0.999711
tpe,25,22,12,17,1,1,1784321.00,71.00,24309.00,53213.0,44859,0.999689,0.999645,0.999665,0.999711
tpe,26,22,13,16,2,1,1795211.00,167.00,13419.00,53915.0,45275,0.999759,0.999715,0.999715,0.999759
tpe,27,22,13,16,2,1,1795211.00,167.00,13419.00,53915.0,45275,0.999759,0.999715,0.999715,0.999759
tpe,28,22,12,16,2,1,1795293.00,167.00,13337.00,53891.0,45269,0.999760,0.999716,0.999716,0.999760
tpe,29,21,13,16,2,1,1795149.00,167.00,13481.00,53761.0,45182,0.999759,0.999714,0.999716,0.999760
tpe,30,16,21,21,8,1,1802712.00,618.00,5918.00,54588.0,45572,0.999599,0.999553,0.999716,0.999760
tpe,31,15,20,22,9,1,1803307.00,740.00,5323.00,54649.0,45679,0.999539,0.999494,0.999716,0.999760
tpe,32,16,21,21,3,1,1798428.00,360.00,10202.00,53431.0,44759,0.999690,0.999646,0.999716,0.999760
tpe,33,16,21,23,9,1,1803179.00,711.00,5451.00,54792.0,45702,0.999553,0.999508,0.999716,0.999760
tpe,34,16,22,22,9,1,1803203.00,711.00,5427.00,54739.0,45719,0.999554,0.999508,0.999716,0.999760
tpe,35,21,14,15,4,1,1800768.00,404.00,7862.00,54200.0,45371,0.999693,0.999648,0.999716,0.999760
tpe,36,21,14,16,3,1,1799738.00,362.00,8892.00,54193.0,45260,0.999704,0.999659,0.999716,0.999760
tpe,37,21,14,15,3,1,1799596.00,364.00,9034.00,53934.0,45150,0.999701,0.999657,0.999716,0.999760
tpe,38,21,15,16,3,1,1799627.00,362.00,9003.00,54149.0,45206,0.999703,0.999658,0.999716,0.999760
tpe,39,21,14,15,4,1,1800768.00,404.00,7862.00,54200.0,45371,0.999693,0.999648,0.999716,0.999760
tpe,40,18,7,10,11,1,1805223.00,768.00,3407.00,53557.0,46273,0.999546,0.999501,0.999716,0.999760
tpe,41,12,6,8,30,1,1806228.00,1213.00,2402.00,52351.0,46431,0.999316,0.999272,0.999716,0.999760
tpe,42,18,19,8,7,1,1803600.00,632.00,5030.00,52431.0,45496,0.999601,0.999558,0.999716,0.999760
tpe,43,18,5,8,30,1,1806020.00,1111.00,2610.00,53757.0,47384,0.999369,0.999324,0.999716,0.999760
tpe,44,12,6,3,7,1,1804444.00,712.00,4186.00,50010.0,46863,0.999567,0.999526,0.999716,0.999760
tpe,45,26,11,17,2,1,1796052.00,153.00,12578.00,55371.0,45996,0.999777,0.999731,0.999731,0.999777
tpe,46,26,11,17,2,1,1796052.00,153.00,12578.00,55371.0,45996,0.999777,0.999731,0.999731,0.999777
tpe,47,26,10,17,2,1,1796182.00,154.00,12448.00,55438.0,46051,0.999777,0.999732,0.999732,0.999777
tpe,48,26,11,18,26,1,1804435.00,1033.00,4195.00,57783.0,47150,0.999393,0.999345,0.999732,0.999777
tpe,49,26,11,17,2,1,1796052.00,153.00,12578.00,55371.0,45996,0.999777,0.999731,0.999732,0.999777
tpe,50,26,10,20,6,1,1803152.00,538.00,5478.00,57318.0,46725,0.999647,0.999600,0.999732,0.999777
tpe,51,26,3,20,15,1,1804140.00,781.00,4490.00,59025.0,48457,0.999526,0.999477,0.999732,0.999777
tpe,52,26,25,24,6,1,1802233.00,535.00,6397.00,57776.0,46782,0.999638,0.999590,0.999732,0.999777
tpe,53,27,25,20,6,1,1802568.00,542.00,6062.00,57210.0,46578,0.999638,0.999591,0.999732,0.999777
tpe,54,27,10,20,6,1,1803196.00,542.00,5434.00,57511.0,46787,0.999645,0.999598,0.999732,0.999777
tpe,55,23,10,14,2,1,1795665.00,168.00,12965.00,53806.0,45533,0.999764,0.999719,0.999732,0.999777
tpe,56,23,10,14,2,1,1795665.00,168.00,12965.00,53806.0,45533,0.999764,0.999719,0.999732,0.999777
tpe,57,23,10,17,2,1,1796231.00,165.00,12399.00,54880.0,45821,0.999772,0.999727,0.999732,0.999777
tpe,58,23,10,14,2,1,1795665.00,168.00,12965.00,53806.0,45533,0.999764,0.999719,0.999732,0.999777
tpe,59,23,10,14,2,1,1795665.00,168.00,12965.00,53806.0,45533,0.999764,0.999719,0.999732,0.999777
tpe,60,28,8,18,4,1,1801566.00,373.00,7064.00,57064.0,46682,0.999719,0.999672,0.999732,0.999777
tpe,61,6,8,18,4,1,1801490.00,432.00,7140.00,50254.0,43986,0.999686,0.999644,0.999732,0.999777
tpe,62,6,8,18,4,1,1801490.00,432.00,7140.00,50254.0,43986,0.999686,0.999644,0.999732,0.999777
tpe,63,25,8,17,4,1,1801628.00,374.00,7002.00,56176.0,46497,0.999719,0.999672,0.999732,0.999777
tpe,64,25,8,18,4,1,1801557.00,374.00,7073.00,56553.0,46506,0.999718,0.999671,0.999732,0.999777
tpe,65,25,11,12,1,1,1782345.00,77.00,26285.00,52400.0,44759,0.999663,0.999620,0.999732,0.999777
tpe,66,25,11,13,1,1,1783441.00,77.00,25189.00,52778.0,44893,0.999675,0.999632,0.999732,0.999777
tpe,67,25,11,13,1,1,1783441.00,77.00,25189.00,52778.0,44893,0.999675,0.999632,0.999732,0.999777
tpe,68,25,11,13,1,1,1783441.00,77.00,25189.00,52778.0,44893,0.999675,0.999632,0.999732,0.999777
tpe,69,25,11,13,1,1,1783441.00,77.00,25189.00,52778.0,44893,0.999675,0.999632,0.999732,0.999777
tpe,70,23,4,30,3,1,1801707.00,355.00,6923.00,58933.0,47918,0.999730,0.999681,0.999732,0.999777
tpe,71,23,6,30,3,1,1800753.00,347.00,7877.00,57799.0,46853,0.999724,0.999676,0.999732,0.999777
tpe,72,23,4,17,3,1,1802098.00,364.00,6532.00,56902.0,47389,0.999730,0.999683,0.999732,0.999777
tpe,73,23,6,17,3,1,1801117.00,356.00,7513.00,55836.0,46333,0.999723,0.999677,0.999732,0.999777
tpe,74,23,6,17,3,1,1801117.00,356.00,7513.00,55836.0,46333,0.999723,0.999677,0.999732,0.999777
tpe,75,19,9,14,5,1,1802562.00,448.00,6068.00,53995.0,45753,0.999689,0.999645,0.999732,0.999777
tpe,76,19,9,14,5,1,1802562.00,448.00,6068.00,53995.0,45753,0.999689,0.999645,0.999732,0.999777
tpe,77,19,9,15,1,1,1785477.00,76.00,23153.00,52520.0,44793,0.999699,0.999656,0.999732,0.999777
tpe,78,19,10,14,5,1,1802501.00,448.00,6129.00,53963.0,45694,0.999689,0.999644,0.999732,0.999777
tpe,79,19,9,14,5,1,1802562.00,448.00,6068.00,53995.0,45753,0.999689,0.999645,0.999732,0.999777
tpe,80,28,13,11,2,1,1793765.00,169.00,14865.00,53155.0,45397,0.999742,0.999698,0.999732,0.999777
tpe,81,28,13,11,2,1,1793765.00,169.00,14865.00,53155.0,45397,0.999742,0.999698,0.999732,0.999777
tpe,82,29,13,19,2,1,1795668.00,149.00,12962.00,56443.0,46251,0.999774,0.999728,0.999732,0.999777
tpe,83,29,13,11,2,1,1793674.00,168.00,14956.00,53316.0,45512,0.999742,0.999697,0.999732,0.999777
tpe,84,29,13,11,2,1,1793674.00,168.00,14956.00,53316.0,45512,0.999742,0.999697,0.999732,0.999777
tpe,85,27,15,19,2,1,1795156.00,155.00,13474.00,55775.0,45859,0.999765,0.999719,0.999732,0.999777
tpe,86,27,15,19,23,1,1804376.00,983.00,4254.00,57982.0,47106,0.999419,0.999371,0.999732,0.999777
tpe,87,27,15,19,17,1,1804255.00,882.00,4375.00,57852.0,47033,0.999473,0.999425,0.999732,0.999777
tpe,88,27,15,19,25,1,1804404.00,1027.00,4226.00,58026.0,47133,0.999396,0.999348,0.999732,0.999777
tpe,89,27,15,19,23,1,1804376.00,983.00,4254.00,57982.0,47106,0.999419,0.999371,0.999732,0.999777
tpe,90,24,12,15,3,1,1799812.00,337.00,8818.00,54676.0,45518,0.999719,0.999673,0.999732,0.999777
tpe,91,24,10,15,8,1,1803694.00,593.00,4936.00,55922.0,46422,0.999623,0.999577,0.999732,0.999777
tpe,92,24,12,15,3,1,1799812.00,337.00,8818.00,54676.0,45518,0.999719,0.999673,0.999732,0.999777
tpe,93,24,12,15,7,1,1803256.00,561.00,5374.00,55524.0,46111,0.999636,0.999590,0.999732,0.999777
tpe,94,24,12,15,8,1,1803521.00,593.00,5109.00,55743.0,46246,0.999621,0.999575,0.999732,0.999777
tpe,95,22,10,16,2,1,1795994.00,168.00,12636.00,54209.0,45482,0.999768,0.999723,0.999732,0.999777
tpe,96,20,10,16,2,1,1795884.00,169.00,12746.00,53700.0,45182,0.999766,0.999722,0.999732,0.999777
tpe,97,20,10,16,2,1,1795884.00,169.00,12746.00,53700.0,45182,0.999766,0.999722,0.999732,0.999777
tpe,98,20,10,16,2,1,1795884.00,169.00,12746.00,53700.0,45182,0.999766,0.999722,0.999732,0.999777
tpe,99,20,10,16,2,1,1795884.00,169.00,12746.00,53700.0,45182,0.999766,0.999722,0.999732,0.999777
tpe,100,17,7,17,4,1,1801905.00,408.00,6725.00,54479.0,45769,0.999704,0.999659,0.999732,0.999777
tpe,101,17,7,17,4,1,1801905.00,408.00,6725.00,54479.0,45769,0.999704,0.999659,0.999732,0.999777
tpe,102,22,7,17,4,1,1801832.00,401.00,6798.00,55579.0,46243,0.999707,0.999661,0.999732,0.999777
tpe,103,17,11,17,4,1,1800936.00,405.00,7694.00,53895.0,45364,0.999694,0.999650,0.999732,0.999777
tpe,104,17,30,17,4,1,1799556.00,401.00,9074.00,53736.0,45158,0.999681,0.999636,0.999732,0.999777
tpe,105,20,9,16,1,1,1785455.00,74.00,23175.00,52797.0,44727,0.999700,0.999656,0.999732,0.999777
tpe,106,20,9,16,1,1,1785455.00,74.00,23175.00,52797.0,44727,0.999700,0.999656,0.999732,0.999777
tpe,107,20,9,16,1,1,1785455.00,74.00,23175.00,52797.0,44727,0.999700,0.999656,0.999732,0.999777
tpe,108,20,9,16,1,1,1785455.00,74.00,23175.00,52797.0,44727,0.999700,0.999656,0.999732,0.999777
tpe,109,20,9,16,1,1,1785455.00,74.00,23175.00,52797.0,44727,0.999700,0.999656,0.999732,0.999777
tpe,110,22,11,18,3,1,1800079.00,355.00,8551.00,55176.0,45625,0.999712,0.999666,0.999732,0.999777
tpe,111,22,14,18,3,1,1799704.00,355.00,8926.00,54958.0,45469,0.999708,0.999662,0.999732,0.999777
tpe,112,22,11,18,3,1,1800079.00,355.00,8551.00,55176.0,45625,0.999712,0.999666,0.999732,0.999777
tpe,113,22,11,18,3,1,1800079.00,355.00,8551.00,55176.0,45625,0.999712,0.999666,0.999732,0.999777
tpe,114,22,11,18,3,1,1800079.00,355.00,8551.00,55176.0,45625,0.999712,0.999666,0.999732,0.999777
tpe,115,26,10,16,2,1,1796101.00,155.00,12529.00,55115.0,45930,0.999776,0.999730,0.999732,0.999777
tpe,116,26,10,21,2,1,1796348.00,151.00,12282.00,56575.0,46304,0.999781,0.999734,0.999734,0.999781
tpe,117,26,10,20,2,1,1796419.00,152.00,12211.00,56222.0,46211,0.999781,0.999735,0.999735,0.999781
tpe,118,26,10,20,2,1,1796419.00,152.00,12211.00,56222.0,46211,0.999781,0.999735,0.999735,0.999781
tpe,119,26,10,21,2,1,1796348.00,151.00,12282.00,56575.0,46304,0.999781,0.999734,0.999735,0.999781
tpe,120,26,12,23,1,1,1786239.00,69.00,22391.00,55706.0,45730,0.999712,0.999665,0.999735,0.999781
tpe,121,26,12,22,1,1,1786122.00,69.00,22508.00,55579.0,45678,0.999710,0.999664,0.999735,0.999781
tpe,122,26,12,22,1,1,1786122.00,69.00,22508.00,55579.0,45678,0.999710,0.999664,0.999735,0.999781
tpe,123,26,12,22,1,1,1786122.00,69.00,22508.00,55579.0,45678,0.999710,0.999664,0.999735,0.999781
tpe,124,26,12,22,13,1,1804002.00,780.00,4628.00,58117.0,47075,0.999525,0.999477,0.999735,0.999781
tpe,125,30,8,21,2,1,1797074.00,151.00,11556.00,57572.0,46841,0.999789,0.999742,0.999742,0.999789
tpe,126,30,8,21,2,1,1797074.00,151.00,11556.00,57572.0,46841,0.999789,0.999742,0.999742,0.999789
tpe,127,30,8,21,2,1,1797074.00,151.00,11556.00,57572.0,46841,0.999789,0.999742,0.999742,0.999789
tpe,128,30,8,21,2,1,1797074.00,151.00,11556.00,57572.0,46841,0.999789,0.999742,0.999742,0.999789
tpe,129,30,8,21,2,1,1797074.00,151.00,11556.00,57572.0,46841,0.999789,0.999742,0.999742,0.999789
tpe,130,28,8,21,5,1,1802360.00,400.00,6270.00,58046.0,47078,0.999713,0.999665,0.999742,0.999789
tpe,131,30,8,21,5,1,1802311.00,399.00,6319.00,58280.0,47177,0.999713,0.999665,0.999742,0.999789
tpe,132,30,8,21,5,1,1802311.00,399.00,6319.00,58280.0,47177,0.999713,0.999665,0.999742,0.999789
tpe,133,30,8,21,3,1,1800779.00,331.00,7851.00,57934.0,46888,0.999733,0.999685,0.999742,0.999789
tpe,134,30,8,21,5,1,1802311.00,399.00,6319.00,58280.0,47177,0.999713,0.999665,0.999742,0.999789
tpe,135,29,7,24,2,1,1797285.00,148.00,11345.00,58292.0,47204,0.999793,0.999745,0.999745,0.999793
tpe,136,29,7,24,2,1,1797285.00,148.00,11345.00,58292.0,47204,0.999793,0.999745,0.999745,0.999793
tpe,137,29,7,24,2,1,1797285.00,148.00,11345.00,58292.0,47204,0.999793,0.999745,0.999745,0.999793
tpe,138,29,6,23,2,1,1797572.00,147.00,11058.00,58119.0,47200,0.999797,0.999749,0.999749,0.999797
tpe,139,29,5,24,2,1,1798127.00,145.00,10503.00,59006.0,47892,0.999804,0.999755,0.999755,0.999804
tpe,140,29,5,25,3,1,1801461.00,333.00,7169.00,59521.0,48005,0.999739,0.999690,0.999755,0.999804
tpe,141,29,5,25,3,1,1801461.00,333.00,7169.00,59521.0,48005,0.999739,0.999690,0.999755,0.999804
tpe,142,29,5,25,3,1,1801461.00,333.00,7169.00,59521.0,48005,0.999739,0.999690,0.999755,0.999804
tpe,143,29,5,25,3,1,1801461.00,333.00,7169.00,59521.0,48005,0.999739,0.999690,0.999755,0.999804
tpe,144,29,5,25,3,1,1801461.00,333.00,7169.00,59521.0,48005,0.999739,0.999690,0.999755,0.999804
tpe,145,28,1,23,2,1,1801047.00,127.00,7583.00,63276.0,53265,0.999847,0.999794,0.999794,0.999847
tpe,146,28,7,23,2,1,1797363.00,149.00,11267.00,57791.0,46997,0.999793,0.999746,0.999794,0.999847
tpe,147,28,7,23,2,1,1797363.00,149.00,11267.00,57791.0,46997,0.999793,0.999746,0.999794,0.999847
tpe,148,28,7,23,2,1,1797363.00,149.00,11267.00,57791.0,46997,0.999793,0.999746,0.999794,0.999847
tpe,149,28,7,23,2,1,1797363.00,149.00,11267.00,57791.0,46997,0.999793,0.999746,0.999794,0.999847
