observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
24,19,9,16,9,22,12,19,12,1,1,1,1,19,9,16,9,20,20,21,26,14833,263,5906,0.9752867736306338,0.9752418354800614,120869,1360,45556,1630,3117
25,19,10,16,12,22,13,19,15,1,1,1,1,19,10,16,12,21,20,19,26,14944,264,5795,0.9755447945049881,0.9754984578941638,121797,1363,44628,1654,3214
26,25,18,18,14,28,21,21,17,1,1,1,1,25,18,18,14,18,25,17,22,14912,243,5827,0.9767677058797328,0.9767148959838244,121671,1075,44754,1906,3663
27,24,17,9,14,27,20,12,17,1,1,1,1,24,17,9,14,16,14,18,21,15708,303,5031,0.9753153569326369,0.9752593896883245,128079,1468,38346,2115,3882
28,25,17,8,15,28,20,11,18,1,1,1,1,25,17,8,15,20,14,18,22,15695,318,5044,0.9743896018753972,0.9743386517874528,127819,1667,38606,1870,3534
29,13,17,9,14,16,20,12,17,1,1,1,1,13,17,9,14,16,16,18,23,16087,428,4652,0.9691267437293218,0.9690760098981175,131079,2524,35346,1931,3519
30,25,17,8,15,28,20,11,18,1,1,1,1,25,17,8,15,18,16,19,22,15624,315,5115,0.9743685687558468,0.9743163932130423,127318,1604,39107,1933,3619
31,30,20,19,18,33,23,22,21,1,1,1,1,30,20,19,18,28,25,8,34,16551,299,4188,0.9777419129974516,0.9776464861066468,136452,965,29973,3567,6619
32,16,12,19,18,19,15,22,21,1,1,1,1,16,12,19,18,27,25,9,35,16584,352,4155,0.9748378503250047,0.9747601564868801,136004,1586,30421,2845,5389
33,30,20,18,17,33,23,21,20,1,1,1,1,30,20,18,17,28,25,4,34,17821,409,2918,0.9748809913250308,0.9747161892720335,148157,1020,18268,6690,11431
34,30,20,20,18,33,23,23,21,1,1,1,1,30,20,20,18,28,26,2,36,18599,539,2140,0.9702128636276854,0.9699278372443632,156670,988,9755,12379,19770
35,11,26,19,18,14,29,22,21,1,1,1,1,11,26,19,18,27,24,4,36,18224,622,2515,0.9650569322161888,0.9649229683743158,150555,3035,15870,5265,9292
36,27,22,25,12,30,25,28,15,1,1,1,1,27,22,25,12,36,35,11,29,15744,250,4995,0.9785628601085221,0.9784907312771736,128987,920,37438,2592,5003
37,27,23,25,12,30,26,28,15,1,1,1,1,27,23,25,12,37,35,9,29,16253,284,4486,0.9778569812719301,0.9777702767363055,133418,936,33007,3178,6014
38,26,22,25,12,29,25,28,15,1,1,1,1,26,22,25,12,37,35,10,29,15979,267,4760,0.978154807888902,0.9780758165103374,131122,927,35303,2862,5479
39,26,25,26,11,29,28,29,14,1,1,1,1,26,25,26,11,36,34,10,15,15958,256,4781,0.9787481983501488,0.9786696971535281,130896,858,35529,2841,5445
40,26,22,26,12,29,25,29,15,1,1,1,1,26,22,26,12,37,35,9,18,16222,279,4517,0.9780679329738281,0.9779808391760714,133222,901,33203,3188,6041
41,24,27,26,8,27,30,29,11,1,1,1,1,24,27,26,8,36,35,12,15,15573,245,5166,0.9784235399669022,0.9783580574260297,127414,936,39011,2315,4542
42,8,27,26,8,11,30,29,11,1,1,1,1,8,27,26,8,36,35,13,14,16558,537,4181,0.9644755205651484,0.964429385793948,135129,3703,31296,1587,3200
43,4,27,26,7,7,30,29,10,1,1,1,1,4,27,26,7,35,35,12,14,17601,969,3138,0.9456100933844365,0.9455689181011402,143010,7073,23415,1433,2856
44,4,27,27,7,7,30,30,10,1,1,1,1,4,27,27,7,36,35,12,13,17595,954,3144,0.9463340647992773,0.9462927885961689,142963,6970,23462,1431,2863
45,6,27,26,7,9,30,29,10,1,1,1,1,6,27,26,7,36,35,12,13,17015,672,3724,0.9586974110944081,0.9586518818420797,138739,4698,27686,1585,3158
46,23,25,24,12,26,28,27,15,1,1,1,1,23,25,24,12,39,38,6,19,17172,338,3567,0.9770930514413431,0.9769756096144061,141500,1043,24925,4529,8146
47,27,25,24,12,30,28,27,15,1,1,1,1,27,25,24,12,39,39,6,18,17130,328,3609,0.9775377461962766,0.9774171037695877,141232,932,25193,4678,8368
48,23,25,24,12,26,28,27,15,1,1,1,1,23,25,24,12,39,38,6,10,17170,333,3569,0.9773607502851823,0.9772432507897814,141499,989,24926,4533,8150
49,23,24,24,12,26,27,27,15,1,1,1,1,23,24,24,12,39,39,6,17,17172,338,3567,0.9770930514413431,0.9769756096144061,141500,1043,24925,4529,8146
50,24,24,24,16,27,27,27,19,1,1,1,1,24,24,24,16,39,38,6,17,17161,335,3578,0.9772300445422376,0.9771120836991246,141460,1021,24965,4553,8182
51,27,30,28,2,30,33,31,5,1,1,1,1,27,30,28,2,34,33,15,11,14827,203,5912,0.9790559805813189,0.9790008206955025,120911,768,45514,1892,3826
52,27,30,27,21,30,33,30,24,1,1,1,1,27,30,27,21,34,29,14,11,14997,212,5742,0.9789420089297372,0.9788834177703127,122714,827,43711,2025,4064
53,27,30,28,20,30,33,31,23,1,1,1,1,27,30,28,20,33,28,15,11,14845,204,5894,0.9790408104044106,0.9789856937699422,121019,824,45406,1896,3823
54,27,30,28,2,30,33,31,5,1,1,1,1,27,30,28,2,34,33,15,4,14824,197,5915,0.9794283056366021,0.9793727853228856,120908,705,45517,1905,3851
55,27,30,27,2,30,33,30,5,1,1,1,1,27,30,27,2,34,33,11,5,15706,236,5033,0.979302828168705,0.9792302091554124,128619,742,37806,2610,5037
56,29,30,28,1,32,33,31,4,1,1,1,1,29,30,28,1,34,29,25,2,13271,148,7468,0.9782977280434045,0.9782594794346562,108014,471,58411,1232,2653
57,29,30,28,1,32,33,31,4,1,1,1,1,29,30,28,1,33,28,15,3,14765,189,5974,0.9797806193885745,0.9797240610425061,120545,585,45880,1946,3923
58,29,30,28,1,32,33,31,4,1,1,1,1,29,30,28,1,34,28,14,5,14916,201,5823,0.9794188098840142,0.9793592239435858,122147,649,44278,2055,4133
59,29,30,28,1,32,33,31,4,1,1,1,1,29,30,28,1,31,28,16,3,14582,184,6157,0.9796136632660327,0.9795598441720043,118995,583,47430,1833,3733
60,29,30,28,1,32,33,31,4,1,1,1,1,29,30,28,1,34,28,15,1,14713,158,6026,0.9816284103130697,0.9815577376104371,120406,137,46019,2341,4902
61,29,28,30,1/3,32,31,33,2,1,1,1,3,29,28,30,1,31,27,16,6,14506,176,6233,0.9799272316549055,0.9798718122610011,118342,432,48083,1886,3844
62,29,28,30,1/3,32,31,33,2,1,1,1,3,29,28,30,1,30,23,16,6,14501,178,6238,0.9797840569722033,0.9797284357386749,118297,431,48128,1895,3858
63,29,28,30,1/2,32,31,33,3,1,1,1,2,29,28,30,1,30,23,16,5,14530,182,6209,0.9796029540456321,0.9795487312723558,118419,541,48006,1849,3761
64,29,28,30,1/2,32,31,33,3,1,1,1,2,29,28,30,1,30,23,16,6,14536,184,6203,0.9794897435240878,0.9794356216706234,118435,559,47990,1844,3754
65,29,28,30,1/3,32,31,33,2,1,1,1,3,29,28,30,1,30,27,16,6,14501,178,6238,0.9797840569722033,0.9797284357386749,118297,431,48128,1895,3858
66,29,28,30,1/4,32,31,33,1,1,1,1,4,29,28,30,1,24,27,20,1,13774,131,6965,0.9809367540066432,0.9808785665264667,112721,53,53704,1996,4036
67,29,28,30,1/4,32,31,33,1,1,1,1,4,29,28,30,1,25,27,24,1,13344,119,7395,0.9805621772242683,0.9805096412535639,108840,48,57585,1784,3644
68,29,28,30,1/4,32,31,33,1,1,1,1,4,29,28,30,1,30,22,20,1,13735,127,7004,0.9811036648347018,0.9810470055688213,112134,46,54291,1904,3930
69,29,28,30,1/4,32,31,33,1,1,1,1,4,29,28,30,1,24,22,24,1,13382,122,7357,0.9804596774784412,0.9804065215717488,109341,52,57084,1822,3687
70,29,28,30,1/4,32,31,33,1,1,1,1,4,29,28,30,1,24,27,20,1,13774,131,6965,0.9809367540066432,0.9808785665264667,112721,53,53704,1996,4036
71,30,26,29,1/5,33,29,32,0,1,1,1,5,30,26,29,1,24,30,24,1,13334,119,7405,0.9805334619728917,0.9804809692535353,108725,37,57700,1813,3641
72,30,26,29,1/5,33,29,32,0,1,1,1,5,30,26,29,1,24,30,24,1,13334,119,7405,0.9805334619728917,0.9804809692535353,108725,37,57700,1813,3641
73,30,26,29,1/5,33,29,32,0,1,1,1,5,30,26,29,1,24,18,24,1,13334,119,7405,0.9805334619728917,0.9804809836706513,108727,37,57698,1812,3640
74,30,26,29,1/5,33,29,32,0,1,1,1,5,30,26,29,1,25,30,24,1,13292,115,7447,0.980695960642307,0.9806442896985627,108310,37,58115,1773,3584
75,30,26,29,1/5,33,29,32,0,1,1,1,5,30,26,29,1,25,18,25,1,13233,114,7506,0.9805970281974443,0.98054615019508,107730,37,58695,1745,3529
76,28,29,29,1/5,31,32,32,0,1,1,1,5,28,29,29,1,26,18,29,8,13247,146,7492,0.9783661941872625,0.9783267057065381,107837,394,58588,1343,2739
77,28,29,29,1/5,31,32,32,0,1,1,1,5,28,29,29,1,26,18,29,8,13247,146,7492,0.9783661941872625,0.9783267057065381,107837,394,58588,1343,2739
78,28,29,2,1/5,31,32,5,0,1,1,1,5,28,29,2,1,26,18,27,3,14750,201,5989,0.9789762364303937,0.978895183404241,120189,107,46236,3287,5622
79,28,29,29,1/5,31,32,32,0,1,1,1,5,28,29,29,1,26,18,29,2,13140,118,7599,0.980039708762629,0.9799901427178206,107155,46,59270,1694,3438
80,28,29,3,30,31,32,6,33,1,1,1,1,28,29,3,30,22,18,29,3,16529,474,4210,0.9678692471828793,0.9678169995544949,134437,3026,31988,1911,3624
81,30,23,27,1/3,33,26,30,2,1,1,1,3,30,23,27,1,20,16,20,2,14016,143,6723,0.9807845716764866,0.980722722248846,114583,78,51842,2129,4290
82,30,23,27,1/3,33,26,30,2,1,1,1,3,30,23,27,1,23,12,20,2,13916,141,6823,0.9806463979073531,0.9805864803732566,113786,79,52639,2022,4156
83,30,23,27,1/3,33,26,30,2,1,1,1,3,30,23,27,1,20,9,20,2,14026,143,6713,0.9808117255461386,0.9807498761184981,114613,78,51812,2129,4290
84,30,23,27,1/3,33,26,30,2,1,1,1,3,30,23,27,1,19,10,20,2,14146,146,6593,0.9809346686138353,0.9808712621376667,115606,81,50819,2206,4398
85,30,26,27,1/3,33,29,30,2,1,1,1,3,30,26,27,1,2,16,20,2,17545,387,3194,0.975364879303808,0.975117207668042,146939,84,19486,12060,17179
86,26,23,27,4,29,26,30,7,1,1,1,1,26,23,27,4,14,7,22,4,14893,217,5846,0.978349267995307,0.9782907633385785,122122,792,44303,2277,4058
87,26,23,27,4,29,26,30,7,1,1,1,1,26,23,27,4,19,9,22,4,14300,194,6439,0.9781857732113908,0.9781383553168664,116510,779,49915,1718,3289
88,26,23,22,1/2,29,26,25,3,1,1,1,2,26,23,22,1,19,8,22,4,14362,185,6377,0.9789487173195264,0.97889860342431,117061,563,49364,1809,3476
89,26,21,22,3,29,24,25,6,1,1,1,1,26,21,22,3,13,11,20,4,15182,222,5557,0.978808177580638,0.9787451459494855,124304,803,42121,2469,4372
90,26,21,21,4,29,24,24,7,1,1,1,1,26,21,21,4,13,8,22,4,15113,220,5626,0.9787502460961379,0.9786883966684974,123774,803,42651,2442,4290
91,20,24,25,1/4,23,27,28,1,1,1,1,4,20,24,25,1,21,4,19,7,14648,199,6091,0.9788277054749667,0.9787768418897183,119173,627,47252,1798,3528
92,10,19,25,1/4,13,22,28,1,1,1,1,4,10,19,25,1,21,13,19,7,15399,253,5340,0.9774821724872951,0.9774319576722666,125708,961,40717,1864,3483
93,21,18,26,1/4,24,21,29,1,1,1,1,4,21,18,26,1,21,4,19,2,14494,148,6245,0.9817162627320349,0.9816501314209424,117981,75,48444,2303,4587
94,10,18,25,1/4,13,21,28,1,1,1,1,4,10,18,25,1,21,3,19,7,15510,255,5229,0.9776557441529757,0.9776031072624594,126646,976,39779,1917,3651
95,1/4,19,12,1/4,1,22,15,1,4,1,1,4,1,19,12,1,21,4,19,7,16547,514,4192,0.9657090698564771,0.9655961405868482,134138,1964,32287,5812,7833
96,14,13,26,1/2,17,16,29,3,1,1,1,2,14,13,26,1,17,6,21,2,15394,207,5345,0.9802747876941574,0.9801975696208608,125901,273,40524,2690,5356
97,16,15,26,1/2,19,18,29,3,1,1,1,2,16,15,26,1,17,12,21,2,15085,187,5654,0.9807337982256423,0.9806606601961737,123439,216,42986,2580,5073
98,15,15,26,1/3,18,18,29,2,1,1,1,3,15,15,26,1,17,11,21,2,15161,176,5578,0.9816096300171446,0.9815357134634121,123740,140,42685,2675,5127
99,14,15,26,1/2,17,18,29,3,1,1,1,2,14,15,26,1,23,11,21,2,14890,193,5849,0.9798553841375298,0.9797855187933933,121930,268,44495,2317,4846
100,15,22,26,1/2,18,25,29,3,1,1,1,2,15,22,26,1,17,11,21,2,15268,194,5471,0.9807586812046092,0.9806835680302486,124668,244,41757,2630,5210
101,17,16,27,2,20,19,30,5,1,1,1,1,17,16,27,2,19,10,18,3,15056,238,5683,0.977478267079576,0.9774287587032315,122658,1054,43767,1803,3434
102,18,21,23,2,21,24,26,5,1,1,1,1,18,21,23,2,15,1,18,3,15272,223,5467,0.9789818896042791,0.9789120530943746,125392,512,41033,2649,4844
103,18,16,23,3,21,19,26,6,1,1,1,1,18,16,23,3,9,10,18,3,16317,287,4422,0.9778446307538339,0.9777646878456132,133631,1065,32794,3352,5545
104,18,21,27,1/3,21,24,30,2,1,1,1,3,18,21,27,1,15,10,18,3,15197,193,5542,0.980642680057663,0.9805653610645544,124830,189,41595,2790,5363
105,17,21,23,2,20,24,26,5,1,1,1,1,17,21,23,2,15,10,17,3,15394,257,5345,0.9772255782478753,0.9771681116234988,126035,1058,40390,2189,3986
106,15,12,28,1,18,15,31,4,1,1,1,1,15,12,28,1,17,15,23,5,15331,285,5408,0.9753500024811591,0.9753031036028107,124707,1433,41718,1795,3253
107,12,12,25,27,15,15,28,30,1,1,1,1,12,12,25,27,18,12,23,5,15665,379,5074,0.9706963111681199,0.9706521227075796,127710,2245,38715,1664,3065
108,16,15,28,27,19,18,31,30,1,1,1,1,16,15,28,27,17,14,23,2,15119,247,5620,0.9770923891618294,0.977039910859589,123368,1011,43057,1975,3640
109,15,16,28,1,18,19,31,4,1,1,1,1,15,16,28,1,18,15,20,5,15311,286,5428,0.9752328686152217,0.9751860418224534,124636,1429,41789,1742,3248
110,13,12,28,1,16,15,31,4,1,1,1,1,13,12,28,1,17,14,23,5,15553,310,5186,0.9744669973158769,0.9744205021167766,126759,1649,39666,1786,3225
111,20,19,26,1/3,23,22,29,2,1,1,1,3,20,19,26,1,16,6,17,1,14965,181,5774,0.9808059583716195,0.9807309749513029,122490,91,43935,2726,5201
112,20,18,26,1/3,23,21,29,2,1,1,1,3,20,18,26,1,11,7,17,1,15753,206,4986,0.981214106860339,0.9811235385376263,128968,93,37457,3551,6282
113,12,18,26,1/3,15,21,29,2,1,1,1,3,12,18,26,1,20,6,17,1,15373,177,5366,0.9820631183011389,0.9819858569764943,125693,130,40732,2758,5359
114,20,14,26,1/3,23,17,29,2,1,1,1,3,20,14,26,1,20,26,17,1,14758,156,5981,0.9818701972655598,0.9817998417394792,120295,93,46130,2468,4880
115,25,14,26,1/3,28,17,29,2,1,1,1,3,25,14,26,1,16,26,17,1,14732,168,6007,0.9810358811942375,0.9809631756782489,120596,81,45829,2638,5043
116,21,14,24,1/4,24,17,27,1,1,1,1,4,21,14,24,1,7,26,17,1,16349,232,4390,0.9810875555683575,0.9809724781484446,134662,68,31763,4878,7982
117,21,13,24,1/4,24,16,27,1,1,1,1,4,21,13,24,1,12,26,14,1,15518,195,5221,0.9813121936166016,0.9812242347918849,127401,67,39024,3384,6101
118,21,13,24,1/4,24,16,27,1,1,1,1,4,21,13,24,1,20,26,14,1,15105,176,5634,0.9814712777514986,0.9813939731755059,123614,68,42811,2766,5362
119,24,13,24,1/4,27,16,27,1,1,1,1,4,24,13,24,1,6,26,14,1,16587,254,4152,0.9803794086634167,0.9802523073687597,136700,65,29725,5452,8816
120,22,14,24,1/4,25,17,27,1,1,1,1,4,22,14,24,1,8,26,14,1,16208,230,4531,0.9808751139250619,0.980766293533493,133433,68,32992,4482,7548
121,21,11,20,1/2,24,14,23,3,1,1,1,2,21,11,20,1,11,24,13,4,15979,262,4760,0.9784482969770303,0.9783696516092496,130900,704,35525,3082,5455
122,21,10,21,1/2,24,13,24,3,1,1,1,2,21,10,21,1,11,24,13,4,15976,262,4763,0.9784407417433345,0.9783621252097858,130827,701,35598,3081,5453
123,21,9,21,1/2,24,12,24,3,1,1,1,2,21,9,21,1,12,24,13,4,15794,251,4945,0.9786304873696317,0.978556296890695,129338,696,37087,2857,5146
124,23,9,23,1/2,26,12,26,3,1,1,1,2,23,9,23,1,6,24,13,1,16768,273,3971,0.9797276768394434,0.9795983553089224,138209,125,28216,5461,8970
125,21,11,23,1/2,24,14,26,3,1,1,1,2,21,11,23,1,11,24,13,4,15967,261,4772,0.9784768191628744,0.9783982458806738,130758,698,35667,3080,5450
126,20,14,25,1/4,23,17,28,1,1,1,1,4,20,14,25,1,9,21,17,1,15968,208,4771,0.9816035398708819,0.9815035860056531,131171,67,35254,4076,6933
127,20,14,25,1/4,23,17,28,1,1,1,1,4,20,14,25,1,10,26,17,1,15816,205,4923,0.9814239334398984,0.9813292562391257,129715,70,36710,3800,6567
128,19,14,25,1/4,22,17,28,1,1,1,1,4,19,14,25,1,9,26,17,1,15999,209,4740,0.9816168485430056,0.9815169667633568,131386,70,35039,4088,6928
129,20,14,25,1/4,23,17,28,1,1,1,1,4,20,14,25,1,10,21,17,1,15818,205,4921,0.9814286742460906,0.9813339970453179,129747,70,36678,3800,6567
130,19,14,25,1/4,22,17,28,1,1,1,1,4,19,14,25,1,10,21,15,1,15898,209,4841,0.9813798331320944,0.9812840025620416,130565,70,35860,3846,6647
131,20,15,25,1/5,23,18,28,0,1,1,1,5,20,15,25,1,9,21,16,3,16005,211,4734,0.9815128482822144,0.9814126637431296,131460,72,34965,4069,6949
132,20,14,25,1/5,23,17,28,0,1,1,1,5,20,14,25,1,10,21,15,3,15874,214,4865,0.9810259180200012,0.9809301162841804,130302,75,36123,3816,6645
133,20,15,25,1/5,23,18,28,0,1,1,1,5,20,15,25,1,9,21,15,3,16019,212,4720,0.9814866100203661,0.9813858632137573,131613,72,34812,4081,6988
134,20,15,25,1/5,23,18,28,0,1,1,1,5,20,15,25,1,9,21,15,3,16019,212,4720,0.9814866100203661,0.9813858632137573,131613,72,34812,4081,6988
135,19,15,25,1/5,22,18,28,0,1,1,1,5,19,15,25,1,9,5,15,3,16091,213,4648,0.9815954662746222,0.9814946185482014,132060,75,34365,4092,6995
136,19,16,25,1/5,22,19,28,0,1,1,1,5,19,16,25,1,8,20,16,3,16230,230,4509,0.9809266281387539,0.980819004367813,133598,76,32827,4466,7465
137,19,16,25,1/5,22,19,28,0,1,1,1,5,19,16,25,1,8,19,16,3,16230,230,4509,0.9809266281387539,0.980819018784929,133600,76,32825,4465,7464
138,19,15,25,1/5,22,18,28,0,1,1,1,5,19,15,25,1,9,20,15,24,16282,289,4457,0.9776418907721461,0.9775607800775294,133242,1024,33183,3373,5626
139,19,16,25,1/5,22,19,28,0,1,1,1,5,19,16,25,1,8,20,16,3,16230,230,4509,0.9809266281387539,0.980819004367813,133598,76,32827,4466,7465
140,19,16,25,1/5,22,19,28,0,1,1,1,5,19,16,25,1,8,20,16,3,16230,230,4509,0.9809266281387539,0.980819004367813,133598,76,32827,4466,7465
141,22,17,24,1/3,25,20,27,2,1,1,1,3,22,17,24,1,5,22,11,6,17143,337,3596,0.9770774651499728,0.9769491960689198,141430,687,24995,5677,8897
142,22,13,22,1/3,25,16,25,2,1,1,1,3,22,13,22,1,5,3,18,6,16988,326,3751,0.9773047605350209,0.9771808742572319,140093,687,26332,5556,8593
143,22,13,22,1/3,25,16,25,2,1,1,1,3,22,13,22,1,5,22,18,6,16965,325,3774,0.9773039660164364,0.9771803969151994,139948,685,26477,5553,8571
144,22,17,6,1/3,25,20,9,2,1,1,1,3,22,17,6,1,5,22,18,6,17316,350,3423,0.9767896810936255,0.9766645261096285,142585,878,23840,5620,8681
145,22,17,22,1/3,25,20,25,2,1,1,1,3,22,17,22,1,5,3,18,6,16988,326,3751,0.9773047605350209,0.9771808454229999,140094,686,26331,5558,8595
146,18,15,24,1/4,21,18,27,1,1,1,1,4,18,15,24,1,10,5,15,2,15990,216,4749,0.9811826472418276,0.9810860237303948,131183,80,35242,3850,6702
147,20,15,24,1/4,23,18,27,1,1,1,1,4,20,15,24,1,10,5,15,2,15954,215,4785,0.9811566751125433,0.9810599218470666,130727,79,35698,3829,6711
148,18,15,1/5,1/4,21,18,0,1,1,1,5,4,18,15,1,1,10,21,15,2,10277,177,10462,0.964098426784994,0.963977323010593,83725,67,82700,7069,8400
149,18,15,24,1/4,21,18,27,1,1,1,1,4,18,15,24,1,10,5,15,2,15990,216,4749,0.9811826472418276,0.9810860237303948,131183,80,35242,3850,6702
150,18,1/2,24,1/4,21,3,27,1,1,2,1,4,18,1,24,1,10,5,15,2,16017,216,4722,0.9812462323379354,0.9811495367409226,131372,80,35053,3842,6707
151,20,14,26,1/5,23,17,29,0,1,1,1,5,20,14,26,1,9,29,17,4,16010,216,4729,0.9812297671157482,0.9811297844162874,131457,94,34968,4028,6935
152,12,14,26,1/5,15,17,29,0,1,1,1,5,12,14,26,1,9,29,17,4,16328,229,4411,0.981212261066882,0.9811110096612131,133730,139,32695,4134,7023
153,20,14,26,1/5,23,17,29,0,1,1,1,5,20,14,26,1,9,23,17,4,16013,216,4726,0.9812368253345751,0.9811368282179983,131491,94,34934,4028,6936
