observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
45,11,30,1/3,27,14,33,2,30,1,1,3,1,11,30,1,27,9,11,7,10,173043,8908,730,0.9518974468203082,0.9518838514551851,1394276,42613,3188,11725,15896
46,6,8,29,29,9,11,32,32,1,1,1,1,6,8,29,29,42,37,7,41,170202,6883,3571,0.9614913131241004,0.9614811431136148,1372263,39558,25201,6302,11891
47,30,29,30,19,33,32,33,22,1,1,1,1,30,29,30,19,17,6,27,14,162555,2551,11218,0.98351675412063,0.983508587151483,1310758,9130,86706,5472,9549
48,8,12,5,7,11,15,8,10,1,1,1,1,8,12,5,7,9,1,3,36,171684,4653,2089,0.9738962407164914,0.9738717329668938,1387468,13745,9996,20907,28655
49,18,17,18,1/3,21,20,21,2,1,1,1,3,18,17,18,1,3,41,19,2,164524,1638,9249,0.9892359174098282,0.9892179841174338,1328486,51,68978,15099,20968
50,23,1,1/4,27,26,4,1,30,1,1,4,1,23,1,1,27,41,7,41,31,172635,20230,1138,0.8968836546532175,0.8968774394092348,1389321,85360,8143,5524,7267
51,24,1,12,27,27,4,15,30,1,1,1,1,24,1,12,27,34,36,38,36,161495,3194,12278,0.9795252861212195,0.9795203751633347,1301105,16448,96359,3183,5742
52,10,28,1,1/5,13,31,4,0,1,1,1,5,10,28,1,1,37,15,42,24,152732,1753,21041,0.9861900335479725,0.9861844452165863,1231119,5669,166345,4547,6534
53,12,16,4,22,15,19,7,25,1,1,1,1,12,16,4,22,2,42,1,15,172645,6483,1128,0.9643846053728922,0.964350973607496,1395382,27190,2082,26394,39323
54,2,30,28,6,5,33,31,9,1,1,1,1,2,30,28,6,19,12,2,6,172371,11672,1402,0.9376264703194558,0.9376061884568155,1391153,19868,6311,14350,23714
55,28,3,1/4,5,31,6,1,8,1,1,4,1,28,3,1,5,9,2,17,25,171290,17915,2483,0.906793545412945,0.90678221394638,1379171,61150,18293,10444,13249
56,14,30,27,26,17,33,30,29,1,1,1,1,14,30,27,26,37,32,35,42,162531,4156,11242,0.9742387281997968,0.9742343646144384,1309052,23921,88412,2720,5102
57,19,1,1,14,22,4,4,17,1,1,1,1,19,1,1,14,32,42,42,15,168049,5890,5724,0.9661559951356731,0.9661506753589326,1352089,33111,45375,3879,6220
58,27,22,24,27,30,25,27,30,1,1,1,1,27,22,24,27,3,9,4,35,170641,4864,3132,0.9724776309799559,0.9724529205314696,1377783,12627,19681,18409,28892
59,14,21,8,1/2,17,24,11,3,1,1,1,2,14,21,8,1,11,25,12,1,166005,1517,7768,0.9902054924686403,0.9901884486566012,1340849,67,56615,13361,19928
60,1/5,1/4,29,1/4,0,1,32,1,5,4,1,4,1,1,29,1,27,6,25,21,161182,3767,12591,0.9761182828961346,0.9761096267127921,1300217,4468,97247,6561,10121
61,29,1,22,29,32,4,25,32,1,1,1,1,29,1,22,29,42,37,32,21,160871,2838,12902,0.9814576608617837,0.981451735554186,1296481,12434,100983,3680,6928
62,30,26,1/2,1/5,33,29,3,0,1,1,2,5,30,26,1,1,1,42,27,24,122910,2368,50863,0.9735607483372002,0.9735421077368693,991602,3946,405862,18567,21795
63,9,21,27,1/3,12,24,30,2,1,1,1,3,9,21,27,1,41,34,1,41,169851,4918,3922,0.9719707823354493,0.9719305213755973,1373653,13736,23811,31337,47074
64,20,9,30,19,23,12,33,22,1,1,1,1,20,9,30,19,29,2,15,1,165618,1734,8155,0.9888797747223228,0.9888608775411203,1337293,470,60171,12770,22095
65,18,1,1/4,16,21,4,1,19,1,1,4,1,18,1,1,16,3,11,3,42,173140,20388,633,0.8964811277622818,0.8964645209929942,1395273,95405,2191,15233,19417
66,24,5,27,25,27,8,30,28,1,1,1,1,24,5,27,25,41,38,42,42,159078,3004,14695,0.980052344866939,0.9800476417395603,1281524,15292,115940,2891,5499
67,8,22,8,22,11,25,11,25,1,1,1,1,8,22,8,22,10,7,25,41,167776,4982,5997,0.9710478688585314,0.9710410951235179,1351702,24207,45762,5040,7920
68,13,1/2,22,4,16,3,25,7,1,2,1,1,13,1,22,4,1,1,42,4,164038,2183,9735,0.9859709600242926,0.9859517318537656,1324404,1740,73060,18708,22482
69,12,1/4,18,16,15,1,21,19,1,4,1,1,12,1,18,16,27,42,4,2,170413,2699,3360,0.9843337672004115,0.9843099060346107,1377280,2632,20184,17689,27899
70,29,28,1/5,1/3,32,31,0,2,1,1,5,3,29,28,1,1,17,17,5,5,107514,2187,66259,0.9687478487587767,0.9687356722858742,868530,1095,528934,11253,14237
71,8,1/4,12,3,11,1,15,6,1,4,1,1,8,1,12,3,41,5,35,41,160801,1553,12972,0.9890432161221899,0.9890357838296057,1296864,4005,100600,5967,8690
72,20,11,27,1/4,23,14,30,1,1,1,1,4,20,11,27,1,17,42,7,24,166857,2189,6916,0.986499156263779,0.9864834834488645,1347560,5954,49904,10766,18325
73,14,30,30,18,17,33,33,21,1,1,1,1,14,30,30,18,4,27,29,1,166146,2171,7627,0.9864621948187133,0.9864392864232162,1341740,563,55724,17508,26785
74,30,15,16,27,33,18,19,30,1,1,1,1,30,15,16,27,41,16,2,11,171707,5082,2066,0.9715853702975658,0.9715515529386725,1388194,11886,9270,25887,39540
75,16,6,1/5,3,19,9,0,6,1,1,5,1,16,6,1,3,12,6,14,1,167213,4562,6560,0.9732156035772438,0.9731839295238989,1352801,565,44663,29220,37034
76,18,1,30,3,21,4,33,6,1,1,1,1,18,1,30,3,4,37,15,39,167720,4140,6053,0.97569341306887,0.975681519690196,1351890,18714,45574,8944,13906
77,23,2,9,13,26,5,12,16,1,1,1,1,23,2,9,13,35,20,1,2,172141,4475,1632,0.9749764299939387,0.9749311597202012,1394302,3566,3162,38153,52931
78,7,23,1/2,5,10,26,3,8,1,1,2,1,7,23,1,5,2,6,42,15,171204,6335,2569,0.9647269796276059,0.9647154925019787,1379375,31787,18089,9994,13431
79,30,29,18,1/3,33,32,21,2,1,1,1,3,30,29,18,1,42,2,15,31,165454,2537,8319,0.9842204924207633,0.984208867596735,1334251,5858,63213,8021,13592
80,8,8,30,29,11,11,33,32,1,1,1,1,8,8,30,29,14,26,42,1,165326,2405,8447,0.9849519671634224,0.9849289740962375,1334620,808,62844,16461,26884
81,10,1/5,29,14,13,0,32,17,1,5,1,1,10,1,29,14,24,23,33,42,160954,1762,12819,0.9878288031813987,0.9878227162278518,1298138,6287,99326,4561,7117
82,8,8,5,30,11,11,8,33,1,1,1,1,8,8,5,30,35,40,42,7,165131,3773,8642,0.9770985302013511,0.9770921524561496,1329470,16671,67994,3853,7457
83,30,28,5,23,33,31,8,26,1,1,1,1,30,28,5,23,8,37,6,1,170095,2556,3678,0.9850675355746663,0.9850404517531166,1375641,654,21823,21470,31667
84,20,15,23,1/5,23,18,26,0,1,1,1,5,20,15,23,1,41,1,39,2,158229,948,15544,0.9922246918082845,0.9922115608545392,1277078,23,120386,9546,15353
85,1/4,1/5,15,22,1,0,18,25,4,5,1,1,1,1,15,22,1,3,1,9,172244,6644,1529,0.9634103846112972,0.9633653444050746,1393760,13695,3704,39271,52662
86,22,27,27,16,25,30,30,19,1,1,1,1,22,27,27,16,10,7,38,34,163340,2999,10433,0.9810936160561551,0.9810860144201955,1316140,12971,81324,5591,8888
87,15,15,4,26,18,18,7,29,1,1,1,1,15,15,4,26,19,39,42,12,165076,3803,8697,0.9769147116457589,0.9769091506829991,1329300,19828,68164,3828,6502
88,30,12,22,26,33,15,25,29,1,1,1,1,30,12,22,26,2,21,5,6,170301,3836,3472,0.9780122543124746,0.9779872727435339,1375328,8336,22136,19622,29209
89,16,14,29,1/5,19,17,32,0,1,1,1,5,16,14,29,1,38,2,5,24,168741,2999,5032,0.9823049928903521,0.9822840661544542,1363649,3745,33815,15519,24468
90,3,1/5,14,11,6,0,17,14,1,5,1,1,3,1,14,11,35,34,6,3,169604,3078,4169,0.9820512366200121,0.9820343818225485,1370080,5536,27384,12805,19707
91,26,3,25,30,29,6,28,33,1,1,1,1,26,3,25,30,41,35,11,42,167112,3431,6661,0.9795108775927919,0.9794989936220831,1347722,14342,49742,7753,13895
92,12,14,19,1,15,17,22,4,1,1,1,1,12,14,19,1,23,8,41,1,162754,1604,11019,0.98910762502712,0.9890922866226083,1313522,200,83942,10926,17934
93,19,30,19,1/5,22,33,22,0,1,1,1,5,19,30,19,1,10,41,8,29,165958,2171,7815,0.9864250209282016,0.986410918388222,1339771,5942,57693,9802,16489
94,26,18,2,25,29,21,5,28,1,1,1,1,26,18,2,25,3,19,7,1,170871,2882,2902,0.9834109721018411,0.9833792980484962,1381625,887,15839,27307,37034
95,1/5,1/5,29,28,0,0,32,31,5,5,1,1,1,1,29,28,3,38,28,4,161461,2890,12312,0.9812905647424108,0.9812807308528672,1302270,5551,95194,7276,11498
96,30,19,29,27,33,22,32,30,1,1,1,1,30,19,29,27,22,25,40,42,160340,2857,13433,0.9812217869667995,0.9812156598155827,1291884,12617,105580,4054,7164
97,30,1/5,23,30,33,0,26,33,1,5,1,1,30,1,23,30,25,3,13,8,164941,1645,8832,0.989271620048109,0.9892575987587388,1331499,1928,65965,10498,16394
98,18,29,25,3,21,32,28,6,1,1,1,1,18,29,25,3,38,20,37,1,160782,1425,12991,0.9898033912195103,0.9897881588684256,1297404,319,100060,10124,17810
99,7,1/3,12,17,10,2,15,20,1,3,1,1,7,1,12,17,6,36,5,32,170385,4168,3388,0.9762091104829109,0.9761941176073065,1375316,15792,22148,11011,17530
100,23,10,19,1/4,26,13,22,1,1,1,1,4,23,10,19,1,40,6,1,40,171414,5196,2359,0.9708911633803874,0.9708432280866621,1387852,7954,9612,39340,56047
101,30,1/5,30,26,33,0,33,29,1,5,1,1,30,1,30,26,3,27,27,34,163833,2283,9940,0.9853482131440626,0.9853346682398443,1322194,5775,75270,11275,15837
102,9,30,18,22,12,33,21,25,1,1,1,1,9,30,18,22,42,38,40,41,163659,5517,10114,0.9668635419087631,0.9668600780669948,1317460,32195,80004,2150,4050
103,10,1/4,23,29,13,1,26,32,1,4,1,1,10,1,23,29,41,5,32,6,160369,1412,13404,0.9898047683248651,0.9897970264246956,1293771,2856,103693,5961,9052
104,19,12,1/4,10,22,15,1,13,1,1,4,1,19,12,1,10,12,39,39,5,171679,10839,2094,0.9415162953794248,0.9415002573644029,1384224,20630,13240,13580,18752
105,14,25,5,1/5,17,28,8,0,1,1,1,5,14,25,5,1,41,18,1,3,165035,3212,8738,0.9802650929997068,0.980226912055455,1336127,34,61337,34467,44642
106,16,27,19,26,19,30,22,29,1,1,1,1,16,27,19,26,4,4,9,36,169358,3670,4415,0.9787052805980483,0.9786905357506198,1365949,13665,31515,11224,17240
107,30,30,24,22,33,33,27,25,1,1,1,1,30,30,24,22,41,2,42,7,158323,1873,15450,0.9866356772216985,0.9866280165721384,1276348,5130,121116,4984,8957
108,5,14,22,1,8,17,25,4,1,1,1,1,5,14,22,1,1,42,39,19,168350,6341,5423,0.9638029172742795,0.9637919219286565,1356707,27675,40757,9632,12856
109,22,19,26,29,25,22,29,32,1,1,1,1,22,19,26,29,34,42,1,5,172081,5129,1692,0.9714337585721137,0.971384329977715,1393184,7841,4280,40423,57793
110,16,1/4,7,2,19,1,10,5,1,4,1,1,16,1,7,2,38,23,33,1,162179,1135,11594,0.9917798809930191,0.9917668099081438,1309136,263,88328,9179,15283
111,19,5,19,25,22,8,22,28,1,1,1,1,19,5,19,25,37,33,40,1,160536,1457,13237,0.9895665745743968,0.9895503706370777,1295353,474,102111,10695,18946
112,26,30,1,21,29,33,4,24,1,1,1,1,26,30,1,21,2,14,32,6,169687,4866,4086,0.9722099676057968,0.9721929007014792,1367780,16619,29684,14852,19955
113,10,21,1/2,8,13,24,3,11,1,1,2,1,10,21,1,8,35,19,36,42,171468,10827,2305,0.9414875182128101,0.9414830930480423,1379497,69736,17967,3549,5174
114,19,26,24,1/3,22,29,27,2,1,1,1,3,19,26,24,1,12,7,3,35,170525,4397,3248,0.9749911691900848,0.9749653622860067,1377579,9306,19885,18747,30174
115,1,1/5,29,20,4,0,32,23,1,5,1,1,1,1,29,20,29,3,4,11,170173,5299,3600,0.9699892873847984,0.9699642134467439,1374909,8490,22555,19702,29317
116,14,29,14,30,17,32,17,33,1,1,1,1,14,29,14,30,42,35,40,3,162050,2080,11723,0.9861683274013122,0.9861585157487774,1305669,5920,91795,5895,11472
117,28,1/4,29,12,31,1,32,15,1,4,1,1,28,1,29,12,30,40,18,23,163757,2442,10016,0.9844095430322776,0.9844003916478528,1320459,7787,77005,5947,10700
118,5,1/3,8,20,8,2,11,23,1,3,1,1,5,1,8,20,3,26,42,36,165312,4367,8461,0.9737932555486282,0.9737855281880414,1332118,15335,65346,6774,9035
119,29,23,8,4,32,26,11,7,1,1,1,1,29,23,8,4,2,4,33,3,166184,3026,7589,0.9815874967498764,0.981570219449244,1340648,5018,56816,14619,20201
120,9,11,23,1/4,12,14,26,1,1,1,1,4,9,11,23,1,5,3,2,35,170504,3971,3269,0.9773189371421549,0.9772913102244267,1378359,8036,19105,21560,32302
121,30,28,29,8,33,31,32,11,1,1,1,1,30,28,29,8,40,1,41,42,158169,1862,15604,0.9866702298556309,0.986660456690227,1275444,4750,122020,6787,11427
122,29,11,24,27,32,14,27,30,1,1,1,1,29,11,24,27,1,42,32,39,165274,4291,8499,0.974210541331298,0.9741920452715249,1332433,14055,65031,17055,21626
123,22,21,14,1/5,25,24,17,0,1,1,1,5,22,21,14,1,3,20,41,1,160479,1438,13294,0.9896695810134211,0.989653813263584,1295968,17,101496,14033,18436
124,8,2,27,30,11,5,30,33,1,1,1,1,8,2,27,30,37,23,2,27,171949,6063,1824,0.9664007564441237,0.9663733176857014,1389212,26229,8252,19598,32082
125,6,1/5,11,13,9,0,14,16,1,5,1,1,6,1,11,13,27,39,41,15,161748,2896,12025,0.9813223085742603,0.9813175797887944,1303094,10531,94370,3734,5529
126,16,6,26,26,19,9,29,29,1,1,1,1,16,6,26,26,13,21,39,42,164017,3717,9756,0.9771363079442839,0.9771304450713649,1320628,19717,76836,4153,6855
127,30,25,30,28,33,28,33,31,1,1,1,1,30,25,30,28,37,36,31,6,160426,2211,13347,0.9850563417399956,0.9850489453687333,1293474,7336,103990,4486,8648
128,25,1/3,30,5,28,2,33,8,1,3,1,1,25,1,30,5,39,24,1,33,171959,5308,1814,0.970439022936716,0.970387346693881,1392674,7715,4790,43093,60421
129,30,29,2,19,33,32,5,22,1,1,1,1,30,29,2,19,3,35,1,38,172861,9626,912,0.9481565521045378,0.9481262464825088,1396112,41878,1352,25097,35434
130,10,21,8,14,13,24,11,17,1,1,1,1,10,21,8,14,5,7,41,2,166741,2883,7032,0.982522934531037,0.9825059497325984,1344858,4000,52606,12137,19859
131,19,27,12,27,22,30,15,30,1,1,1,1,19,27,12,27,2,7,25,22,167264,3920,6509,0.9768051980725057,0.9767914034295722,1348287,14947,49177,11795,16129
132,22,1/5,22,1/5,25,0,25,0,1,5,1,5,22,1,22,1,40,3,29,35,159440,1121,14333,0.9913866753750842,0.9913771656327085,1287459,1516,110005,7150,11119
133,30,1/2,30,18,33,3,33,21,1,2,1,1,30,1,30,18,18,34,40,1,160247,1569,13526,0.9888424396782477,0.9888282139794496,1293094,313,104370,9521,16633
134,4,16,11,3,7,19,14,6,1,1,1,1,4,16,11,3,32,32,3,41,172005,9642,1768,0.9477406739518625,0.9477250832428269,1387017,44502,10447,10128,18229
135,5,30,16,21,8,33,19,24,1,1,1,1,5,30,16,21,42,1,2,2,171838,3905,1935,0.9779993124785149,0.9779645397835092,1390578,2769,6886,30490,40657
136,30,27,11,2,33,30,14,5,1,1,1,1,30,27,11,2,41,42,30,15,162638,2959,11135,0.9811624625694949,0.9811564679850618,1310409,12580,87055,3873,7009
137,28,1/4,23,6,31,1,26,9,1,4,1,1,28,1,23,6,39,7,9,37,167025,2056,6748,0.9872922001876875,0.9872767642824445,1348736,3698,48728,11144,18048
138,11,21,30,23,14,24,33,26,1,1,1,1,11,21,30,23,16,21,38,2,164636,2506,9137,0.9842258197926261,0.9842108474434914,1327093,3654,70371,9781,17506
139,2,1/5,29,30,5,0,32,33,1,5,1,1,2,1,29,30,38,38,33,33,161004,3082,12769,0.9800599879206042,0.9800543286018435,1297668,11750,99796,4357,6617
140,14,1/4,6,1/3,17,1,9,2,1,4,1,3,14,1,6,1,2,35,8,1,167977,2433,5796,0.9853337624032672,0.9853119453317444,1357315,45,40149,19456,25509
141,12,27,6,15,15,30,9,18,1,1,1,1,12,27,6,15,12,42,42,29,165880,4841,7893,0.9712965133804468,0.9712912611700025,1335412,27960,62052,3767,6141
142,17,29,28,27,20,32,31,30,1,1,1,1,17,29,28,27,42,2,29,38,162652,2429,11121,0.9842495384704013,0.9842406787329007,1311323,9323,86141,6039,10359
143,30,16,18,1/2,33,19,21,3,1,1,1,2,30,16,18,1,3,1,41,41,163778,2578,9995,0.9836260123910284,0.9836099307572583,1321281,5276,76183,13980,18803
144,12,1/5,30,4,15,0,33,7,1,5,1,1,12,1,30,4,37,7,15,1,164240,1292,9533,0.9912079181724792,0.9911936822104463,1326318,167,71146,10430,16645
145,18,6,5,29,21,9,8,32,1,1,1,1,18,6,5,29,5,24,1,5,172452,5409,1321,0.9700345214660611,0.9699965628918981,1395116,12343,2348,30818,44382
146,8,1/5,27,18,11,0,30,21,1,5,1,1,8,1,27,18,42,4,40,40,158347,1190,15426,0.9907727185015904,0.990763814290072,1277326,1712,120138,7364,10411
147,7,30,25,26,10,33,28,29,1,1,1,1,7,30,25,26,14,10,39,1,165961,2203,7812,0.9862417841907275,0.9862176253911155,1339793,825,57671,17427,28247
148,28,1/5,30,12,31,0,33,15,1,5,1,1,28,1,30,12,1,5,2,13,171211,4260,2562,0.9759113582855709,0.9758676548656899,1386376,1763,11088,38699,51099
149,20,7,21,1/5,23,10,24,0,1,1,1,5,20,7,21,1,37,39,1,34,169677,4512,4096,0.9741436306253943,0.9740965565881285,1374225,6508,23239,38344,55040
150,12,1/3,1/4,6,15,2,1,9,1,3,4,1,12,1,1,6,36,25,33,5,171011,7476,2762,0.9586209571780732,0.9586070436526691,1378530,19306,18934,12151,16268
151,22,11,17,28,25,14,20,31,1,1,1,1,22,11,17,28,22,13,38,7,162106,2481,11667,0.9838277091949347,0.9838210996716791,1305449,9989,92015,4312,7728
152,21,8,20,17,24,11,23,20,1,1,1,1,21,8,20,17,3,19,42,7,164666,3021,9107,0.9812720101792088,0.9812601227874218,1327014,10467,70450,9688,13899
153,23,10,13,25,26,13,16,28,1,1,1,1,23,10,13,25,35,40,35,6,161770,2372,12003,0.984393915293077,0.9843873254410215,1303746,9362,93718,4108,7705
