observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
20,30,3,1/5,28,33,6,0,31,1,1,5,1,30,3,1,28,22,40,3,4,21390,234,880,0.9885880245432345,0.9885780980060762,171020,847,13,952,1535
21,17,1,27,18,20,4,30,21,1,1,1,1,17,1,27,18,13,42,37,8,21083,30,1187,0.9974858228607495,0.997481477171518,169221,165,1812,343,672
22,30,18,28,28,33,21,31,31,1,1,1,1,30,18,28,28,22,5,5,28,21174,25,1096,0.9978124843900356,0.9978059076549932,169989,115,1044,521,1017
23,1/4,2,1/3,20,1,5,2,23,4,1,3,1,1,2,1,20,6,34,3,37,21414,441,856,0.9794495798895866,0.9794446457216051,171011,2011,22,306,763
24,8,24,15,1/5,11,27,18,0,1,1,1,5,8,24,15,1,37,20,30,8,21006,31,1264,0.9973572833290445,0.9973532933137829,168664,78,2369,303,617
25,24,1/5,1/4,1/2,27,0,1,3,1,5,4,2,24,1,1,1,9,4,40,29,21181,70,1089,0.9957510984242677,0.9957453300391569,169680,357,1353,520,892
26,7,6,20,11,10,9,23,14,1,1,1,1,7,6,20,11,23,5,40,42,21069,45,1201,0.9967772336060919,0.9967735216632068,169117,207,1916,273,574
27,24,2,30,14,27,5,33,17,1,1,1,1,24,2,30,14,41,28,9,26,21104,39,1166,0.9970924436607805,0.9970873801568099,169433,239,1600,386,783
28,19,22,25,28,22,25,28,31,1,1,1,1,19,22,25,28,3,41,2,5,21258,43,1012,0.9970741609671122,0.9970648035083057,170639,133,394,758,1447
29,11,30,1/5,4,14,33,0,7,1,1,5,1,11,30,1,4,38,33,27,2,21308,119,962,0.9936643869154154,0.9936573704380104,170522,204,511,616,1085
30,25,23,1/4,1/3,28,26,1,2,1,1,4,3,25,23,1,1,3,10,8,36,21198,76,1072,0.9954954278028659,0.9954878099131119,169842,394,1191,690,1178
31,28,27,30,18,31,30,33,21,1,1,1,1,28,27,30,18,23,37,1,21,21285,73,985,0.9957317095990689,0.9957176119762643,170942,267,91,1169,2180
32,17,1/5,1/4,1/5,20,0,1,0,1,5,4,5,17,1,1,1,37,39,34,35,20953,55,1317,0.9961850860827908,0.9961806627919658,167919,212,3114,385,684
33,1,3,3,30,4,6,6,33,1,1,1,1,1,3,3,30,2,2,28,5,21325,148,945,0.9923709592004074,0.9923654753544724,170656,229,377,375,848
34,7,11,28,20,10,14,31,23,1,1,1,1,7,11,28,20,40,34,42,2,20940,35,1330,0.9971001242803881,0.9970962183335194,168090,97,2943,282,604
35,17,30,21,1/5,20,33,24,0,1,1,1,5,17,30,21,1,3,2,15,36,21202,27,1068,0.997749627996849,0.9977432646661886,170050,79,983,561,984
36,28,3,3,2,31,6,6,5,1,1,1,1,28,3,3,2,2,41,41,27,21195,54,1075,0.9965010799542255,0.9964936884024523,170131,288,902,651,1143
37,12,29,28,1/5,15,32,31,0,1,1,1,5,12,29,28,1,12,35,19,42,21105,44,1165,0.9968627517662964,0.9968585483466528,169350,215,1683,322,650
38,23,5,14,29,26,8,17,32,1,1,1,1,23,5,14,29,22,1,41,6,20988,13,1282,0.9981746739096317,0.9981696944740539,168651,17,2382,406,770
39,15,1,1/4,14,18,4,1,17,1,1,4,1,15,1,1,14,33,12,18,42,21331,296,939,0.9857272644092892,0.9857223302413076,170620,1618,413,408,763
40,11,20,8,24,14,23,11,27,1,1,1,1,11,20,8,24,41,37,1,3,21293,61,977,0.9962886574784582,0.9962760148855303,170948,122,85,1019,1955
41,27,30,28,29,30,33,31,32,1,1,1,1,27,30,28,29,2,31,40,4,21200,32,1070,0.9975174989036718,0.9975100038831074,170160,109,873,675,1159
42,27,27,29,1/3,30,30,32,2,1,1,1,3,27,27,29,1,42,5,20,40,20997,20,1273,0.9978585746832771,0.9978541319920539,168703,114,2330,351,687
43,10,1/2,1,9,13,3,4,12,1,2,1,1,10,1,1,9,10,20,9,27,21209,105,1061,0.9941818168181681,0.994177348259747,170059,489,974,350,691
44,19,28,1/4,29,22,31,1,32,1,1,4,1,19,28,1,29,35,42,15,19,21352,312,918,0.9850471394327028,0.9850418560575509,170711,1650,322,447,817
45,16,1,21,19,19,4,24,22,1,1,1,1,16,1,21,19,37,3,36,1,20903,16,1367,0.9979461491968403,0.9979413508316473,168033,5,3000,374,742
46,7,21,1,1/4,10,24,4,1,1,1,1,4,7,21,1,1,3,14,40,34,21216,75,1054,0.9955618289131503,0.9955564291356082,170140,257,893,445,835
47,30,17,23,24,33,20,26,27,1,1,1,1,30,17,23,24,39,28,42,41,20834,39,1436,0.9967972732326872,0.9967930956802414,167415,267,3618,306,646
48,30,2,21,6,33,5,24,9,1,1,1,1,30,2,21,6,2,42,2,37,21251,62,1019,0.9961963497333133,0.996186552532144,170634,300,399,807,1515
49,22,1,28,15,25,4,31,18,1,1,1,1,22,1,28,15,34,5,21,1,20994,13,1276,0.9981808897379549,0.9981757421655915,168723,5,2310,412,796
50,7,13,1/2,1/3,10,16,3,2,1,1,2,3,7,13,1,1,37,39,4,10,21175,61,1095,0.9961574432131453,0.9961514290896553,169553,216,1480,517,930
51,14,3,23,29,17,6,26,32,1,1,1,1,14,3,23,29,16,20,7,5,21161,31,1109,0.9975223394847447,0.997517075509991,169838,129,1195,404,814
52,1/3,29,4,24,2,32,7,27,3,1,1,1,1,29,4,24,9,38,42,19,21391,402,879,0.9811242176370275,0.9811210812392934,170857,1771,176,164,485
53,1/2,2,1/3,1/3,3,5,2,2,2,1,3,3,1,2,1,1,41,40,10,15,20983,116,1287,0.9933994305576728,0.9933958673511749,167730,259,3303,220,551
54,18,14,1/3,6,21,17,2,9,1,1,3,1,18,14,1,6,40,9,42,40,21239,230,1031,0.988549231045631,0.9885449694247923,170045,1072,988,336,659
55,9,18,26,1,12,21,29,4,1,1,1,1,9,18,26,1,5,1,4,38,21225,41,1045,0.997130519099806,0.9971229206104504,170303,17,730,621,1175
56,27,30,24,30,30,33,27,33,1,1,1,1,27,30,24,30,12,27,36,19,21070,38,1200,0.9971019211366678,0.9970972909082605,169168,244,1865,365,716
57,30,20,21,1/4,33,23,24,1,1,1,1,4,30,20,21,1,39,7,31,39,20911,23,1359,0.9976279440782568,0.9976236177894237,168061,157,2972,334,669
58,29,12,1/2,27,32,15,3,30,1,1,2,1,29,12,1,27,4,3,4,42,21329,143,941,0.9926023689545215,0.9925947704651659,170815,830,218,675,1175
59,26,29,9,12,29,32,12,15,1,1,1,1,26,29,9,12,42,38,2,3,21261,41,1009,0.9971690361215232,0.9971596980631151,170643,110,390,762,1444
60,11,1/2,30,1/5,14,3,33,0,1,2,1,5,11,1,30,1,22,19,26,6,21031,18,1239,0.9979870376996236,0.9979828213463812,168930,70,2103,331,652
61,30,30,1/2,12,33,33,3,15,1,1,2,1,30,30,1,12,38,9,37,41,21177,203,1093,0.9896811821776069,0.9896766683515897,169716,904,1317,364,698
62,27,1/3,30,27,30,2,33,30,1,3,1,1,27,1,30,27,25,27,6,42,21155,30,1115,0.9975620912258863,0.9975560641687975,169821,149,1212,464,932
63,1,1/3,30,1,4,2,33,4,1,3,1,1,1,1,30,1,19,28,41,2,21063,55,1207,0.9963086016581966,0.9963044823069459,168823,108,2210,323,637
64,26,12,1/3,1/4,29,15,2,1,1,1,3,4,26,12,1,1,2,42,1,11,21090,30,1180,0.9974932601806745,0.9974827968991619,169272,151,1761,993,1618
65,9,29,19,29,12,32,22,32,1,1,1,1,9,29,19,29,40,17,4,3,21219,46,1051,0.9968945412518615,0.9968879257160225,170262,144,771,503,1023
66,28,1/2,18,28,31,3,21,31,1,2,1,1,28,1,18,28,10,41,36,35,21079,35,1191,0.9972503349557555,0.9972456594597521,169215,229,1818,372,723
67,29,15,6,1/2,32,18,9,3,1,1,1,2,29,15,6,1,37,42,20,8,21020,18,1250,0.9979755624176267,0.9979711003260051,168881,107,2152,356,690
68,29,1/2,6,1/3,32,3,9,2,1,2,1,3,29,1,6,1,6,4,5,42,21192,22,1078,0.9979694016327668,0.9979629995013097,170068,82,965,521,990
69,5,1/4,1,15,8,1,4,18,1,4,1,1,5,1,1,15,39,4,39,2,21028,61,1242,0.9959919706791484,0.9959873663179388,168727,30,2306,373,712
70,16,27,26,1/5,19,30,29,0,1,1,1,5,16,27,26,1,24,4,1,6,21279,51,991,0.9967304953908418,0.9967169474459907,170915,61,118,1131,2095
71,7,1,30,1/2,10,4,33,3,1,1,1,2,7,1,30,1,5,20,37,36,21194,85,1076,0.9950786005985309,0.995073989770522,169962,369,1071,361,713
72,28,1/5,26,17,31,0,29,20,1,5,1,1,28,1,26,17,39,40,42,13,20847,22,1423,0.9976063572700797,0.9976022767196258,167493,140,3540,301,631
73,21,24,2,9,24,27,5,12,1,1,1,1,21,24,2,9,36,31,3,5,21263,56,1007,0.9964842098751432,0.99647740680212,170541,248,492,555,1052
74,9,1/5,1/2,23,12,0,3,26,1,5,2,1,9,1,1,23,7,41,14,1,21264,72,1006,0.995753624029955,0.9957447063135113,170368,15,665,757,1379
75,27,13,22,25,30,16,25,28,1,1,1,1,27,13,22,25,14,1,27,2,21057,14,1213,0.9981995716516442,0.9981942171416982,169071,11,1962,445,828
76,11,11,30,29,14,14,33,32,1,1,1,1,11,11,30,29,2,36,34,40,21212,81,1058,0.9952825894989523,0.9952758316935254,170235,419,798,577,1045
77,9,7,1/5,1/5,12,10,0,0,1,1,5,5,9,7,1,1,41,27,38,22,20895,46,1375,0.9965384655739957,0.9965342362871543,167501,160,3532,385,654
78,22,24,18,1/2,25,27,21,3,1,1,1,2,22,24,18,1,3,9,10,37,21211,36,1059,0.9973452400991939,0.9973386439637533,170144,171,889,559,1020
79,29,30,25,1/3,32,33,28,2,1,1,1,3,29,30,25,1,13,32,40,2,21054,14,1216,0.9981964760165446,0.9981910568386041,169041,3,1992,453,838
80,10,1/5,23,22,13,0,26,25,1,5,1,1,10,1,23,22,29,2,3,23,21224,43,1046,0.9970376369493957,0.9970295599168807,170383,13,650,674,1249
81,23,3,28,28,26,6,31,31,1,1,1,1,23,3,28,28,1,8,36,39,21230,41,1040,0.9971358763194554,0.9971266999310336,170339,156,694,870,1419
82,19,2,30,1/5,22,5,33,0,1,1,1,5,19,2,30,1,30,39,41,13,20967,18,1303,0.997920107373862,0.9979159362882157,168468,92,2565,321,645
83,9,28,13,3,12,31,16,6,1,1,1,1,9,28,13,3,1,6,2,25,21292,73,978,0.9957396261533642,0.9957297448838022,170808,237,225,848,1528
84,1/5,1/5,29,21,0,0,32,24,5,5,1,1,1,1,29,21,16,24,13,4,21148,70,1122,0.9957135539082745,0.9957091112170513,169584,181,1449,391,687
85,26,21,1,17,29,24,4,20,1,1,1,1,26,21,1,17,40,4,27,1,21038,30,1232,0.9974378960024731,0.9974319918145738,169065,7,1968,490,913
86,29,1/5,24,29,32,0,27,32,1,5,1,1,29,1,24,29,37,42,38,34,20856,26,1414,0.9974289518387585,0.9974248518879061,167598,156,3435,304,634
87,26,28,2,9,29,31,5,12,1,1,1,1,26,28,2,9,1,39,40,10,21225,43,1045,0.9970387128171498,0.9970294135595384,170344,168,689,883,1438
88,30,26,7,1/5,33,29,10,0,1,1,1,5,30,26,7,1,41,32,1,41,21292,65,978,0.9961048427013286,0.9960916180964501,170937,203,96,1101,2045
89,12,14,30,16,15,17,33,19,1,1,1,1,12,14,30,16,13,21,1,3,21291,56,979,0.9965149357888855,0.9965019245883888,170942,107,91,1060,2012
90,1/3,3,1/3,1/5,2,6,2,0,3,1,3,5,1,3,1,1,37,10,34,1,21091,78,1179,0.9952800761832133,0.9952755946911934,169049,0,1984,333,693
91,27,24,2,1/4,30,27,5,1,1,1,1,4,27,24,2,1,3,1,32,22,21180,21,1090,0.9980030514956382,0.9979957828130546,170026,24,1007,654,1124
92,24,30,28,26,27,33,31,29,1,1,1,1,24,30,28,26,12,17,2,37,21251,54,1019,0.9965626069788927,0.9965530231821054,170637,246,396,770,1482
93,13,8,1/4,1,16,11,1,4,1,1,4,1,13,8,1,1,1,42,6,12,21278,127,992,0.9932640286057052,0.9932543542737255,170595,621,438,919,1496
94,11,26,12,30,14,29,15,33,1,1,1,1,11,26,12,30,36,2,26,1,21016,17,1254,0.9980178309733143,0.9980130326081212,168823,5,2210,376,742
95,30,1/2,27,1/2,33,3,30,3,1,2,1,2,30,1,27,1,26,24,31,1,20953,12,1317,0.9981849450481395,0.9981797780753776,168350,3,2683,425,799
96,28,16,26,26,31,19,29,29,1,1,1,1,28,16,26,26,42,34,3,35,21221,53,1049,0.9965755483255314,0.9965673290234284,170378,263,655,648,1271
97,20,29,30,1/4,23,32,33,1,1,1,1,4,20,29,30,1,11,35,38,13,21090,21,1180,0.9979095474723882,0.9979049495779782,169271,107,1762,373,711
98,17,5,30,5,20,8,33,8,1,1,1,1,17,5,30,5,7,2,16,41,21147,23,1123,0.997876557191393,0.997871545421818,169608,77,1425,420,775
99,1/2,1/2,10,6,3,3,13,9,2,2,1,1,1,1,10,6,31,9,4,1,21294,79,976,0.9954681748441163,0.9954606733567525,170482,7,551,583,1160
100,23,6,1/3,29,26,9,2,32,1,1,3,1,23,6,1,29,1,1,30,2,21279,60,991,0.9963188782270683,0.9963083050099649,170644,62,389,1023,1635
101,27,18,9,24,30,21,12,27,1,1,1,1,27,18,9,24,3,41,40,13,21182,39,1088,0.9971763460844988,0.9971698146170527,169975,218,1058,560,1010
102,30,27,24,29,33,30,27,32,1,1,1,1,30,27,24,29,14,15,18,41,21054,32,1216,0.9973623475107156,0.9973576720147121,169027,220,2006,372,723
103,21,1/3,28,1/4,24,2,31,1,1,3,1,4,21,1,28,1,38,7,8,34,21140,23,1130,0.9978692611896829,0.9978638484785419,169645,84,1388,425,837
104,6,1/4,1/4,1/2,9,1,1,3,1,4,4,2,6,1,1,1,32,34,31,5,21147,85,1123,0.9950237051564127,0.9950194112015768,169125,178,1908,367,664
105,13,30,26,23,16,33,29,26,1,1,1,1,13,30,26,23,41,30,6,4,21166,29,1104,0.9976197770603068,0.9976141186107866,169894,106,1139,438,875
106,5,30,30,1/2,8,33,33,3,1,1,1,2,5,30,30,1,4,42,39,42,21209,103,1061,0.9942731665788455,0.9942687756220178,170118,406,915,325,679
107,22,8,18,30,25,11,21,33,1,1,1,1,22,8,18,30,2,37,1,9,21290,59,980,0.9963767268111919,0.9963632500011348,170942,172,91,1112,2084
108,14,1/4,28,1/4,17,1,31,1,1,4,1,4,14,1,28,1,32,33,13,33,21089,33,1181,0.9973535064620601,0.9973490637708369,169296,169,1737,339,687
109,26,30,9,20,29,33,12,23,1,1,1,1,26,30,9,20,17,2,36,2,21022,15,1248,0.9981169575427576,0.998112294980353,168858,64,2175,377,721
110,4,1/5,23,22,7,0,26,25,1,5,1,1,4,1,23,22,12,20,42,20,21107,66,1163,0.995850896487558,0.9958469905406893,169211,224,1822,306,604
111,21,16,3,7,24,19,6,10,1,1,1,1,21,16,3,7,33,2,37,6,20939,16,1331,0.9979839190135978,0.9979796767931576,168324,84,2709,329,656
112,27,1/5,28,1/3,30,0,31,2,1,5,1,3,27,1,28,1,10,13,40,38,21079,20,1191,0.9979443643294661,0.9979395918314709,169210,88,1823,392,738
113,22,16,1/3,1/4,25,19,2,1,1,1,3,4,22,16,1,1,2,40,4,17,21160,43,1110,0.9969685747589794,0.9969601743864918,169706,204,1327,767,1299
114,11,5,20,30,14,8,23,33,1,1,1,1,11,5,20,30,3,1,1,14,21286,50,984,0.9967838431669311,0.9967704568920663,170942,17,91,1136,2070
115,23,30,30,15,26,33,33,18,1,1,1,1,23,30,30,15,42,37,4,1,21188,22,1082,0.997965258675911,0.9979572269109921,170163,5,870,636,1242
116,15,30,26,26,18,33,29,29,1,1,1,1,15,30,26,26,8,29,41,13,21138,41,1132,0.9970369070630288,0.9970322186334264,169502,208,1531,371,725
117,14,29,18,1/4,17,32,21,1,1,1,1,4,14,29,18,1,37,1,42,38,20894,16,1376,0.9979366868540205,0.9979320436920143,167963,17,3070,368,718
118,9,15,30,15,12,18,33,18,1,1,1,1,9,15,30,15,41,40,2,14,21259,77,1011,0.9955194833170058,0.9955106690693533,170651,301,382,688,1363
119,17,1/3,29,24,20,2,32,27,1,3,1,1,17,1,29,24,4,10,11,39,21191,31,1079,0.9975540131883691,0.9975482577368572,169973,114,1060,475,890
120,26,1/4,1/5,1/5,29,1,0,0,1,4,5,5,26,1,1,1,11,17,41,1,20974,22,1296,0.9977413578872657,0.9977355507013581,168276,0,2757,548,898
121,30,29,30,1/2,33,32,33,3,1,1,1,2,30,29,30,1,38,34,34,42,20889,36,1381,0.996997885633284,0.9969936369460443,167899,237,3134,318,657
122,6,1/3,30,8,9,2,33,11,1,3,1,1,6,1,30,8,2,1,30,15,21193,57,1077,0.9963611403640739,0.9963540139510781,170023,16,1010,640,1102
123,30,2,29,30,33,5,32,33,1,1,1,1,30,2,29,30,10,36,4,30,21191,51,1079,0.9966344598204543,0.9966271135362772,170171,292,862,562,1136
124,26,1,12,20,29,4,15,23,1,1,1,1,26,1,12,20,39,42,41,1,20849,13,1421,0.9980296943632792,0.9980247407948992,167556,5,3477,387,766
125,12,30,13,1/5,15,33,16,0,1,1,1,5,12,30,13,1,11,7,1,39,21290,72,980,0.995783006301169,0.9957701438370598,170942,200,91,1040,1989
126,28,30,30,12,31,33,33,15,1,1,1,1,28,30,30,12,1,25,34,9,21225,43,1045,0.9970387128171498,0.99702939415914,170344,168,689,886,1441
127,16,24,19,1/5,19,27,22,0,1,1,1,5,16,24,19,1,37,22,40,42,20896,31,1374,0.9972386949230357,0.9972348083765653,167962,169,3071,280,601
128,29,12,11,1/3,32,15,14,2,1,1,1,3,29,12,11,1,12,39,2,35,21254,45,1016,0.9969782000729888,0.9969685710086053,170632,180,401,781,1489
129,17,1/4,1/4,1/3,20,1,1,2,1,4,4,3,17,1,1,1,18,2,14,6,21048,34,1222,0.9972633063201704,0.9972570787922984,168737,35,2296,583,963
130,10,6,22,30,13,9,25,33,1,1,1,1,10,6,22,30,36,2,42,1,20948,30,1322,0.9973414385179091,0.9973364332151335,168249,5,2784,383,774
131,22,25,24,9,25,28,27,12,1,1,1,1,22,25,24,9,39,11,42,8,20857,22,1413,0.9976170455382501,0.9976129843881946,167618,149,3415,297,628
132,18,1/4,28,29,21,1,31,32,1,4,1,1,18,1,28,29,1,28,11,14,21244,48,1026,0.9968298895059772,0.9968207519183521,170452,167,581,853,1413
133,11,17,17,27,14,20,20,30,1,1,1,1,11,17,17,27,36,4,4,40,21209,33,1061,0.9974810182781378,0.9974744932774912,170232,115,801,491,1009
134,28,8,9,1/5,31,11,12,0,1,1,1,5,28,8,9,1,5,42,37,1,21128,16,1142,0.998180144870295,0.9981737621392363,169604,0,1429,550,987
135,9,1/5,1,1/4,12,0,4,1,1,5,1,4,9,1,1,1,24,1,3,10,21133,55,1137,0.9963865487580178,0.9963797198177969,169481,102,1552,624,1056
136,22,1/3,12,29,25,2,15,32,1,3,1,1,22,1,12,29,19,4,42,38,21012,14,1258,0.998153046333455,0.99814850664024,168815,66,2218,364,702
137,14,4,26,10,17,7,29,13,1,1,1,1,14,4,26,10,27,41,6,42,21167,62,1103,0.9961025552216443,0.996096967906918,169911,373,1122,409,864
138,28,11,30,21,31,14,33,24,1,1,1,1,28,11,30,21,39,38,32,2,20915,15,1355,0.9980054206749122,0.9980009844504883,168051,61,2982,347,686
139,22,25,22,1/5,25,28,25,0,1,1,1,5,22,25,22,1,41,3,13,30,21086,19,1184,0.9979979458830098,0.9979930699162233,169289,87,1744,390,754
140,7,27,22,1/2,10,30,25,3,1,1,1,2,7,27,22,1,1,28,2,2,21283,57,987,0.9964604421638122,0.9964497396107198,170743,4,290,951,1655
141,25,30,8,1,28,33,11,4,1,1,1,1,25,30,8,1,33,38,8,24,21155,48,1115,0.9967329961732615,0.9967277386653073,169712,288,1321,403,813
142,15,27,28,6,18,30,31,9,1,1,1,1,15,27,28,6,1,1,14,40,21230,34,1040,0.9974572592148514,0.9974477271524598,170370,17,663,926,1474
143,23,6,29,30,26,9,32,33,1,1,1,1,23,6,29,30,40,6,1,29,21284,55,986,0.9965529867091931,0.9965388696859903,170942,123,91,1180,2183
144,14,1/4,18,1/5,17,1,21,0,1,4,1,5,14,1,18,1,14,36,41,9,21077,19,1193,0.9979885868402064,0.9979841182817853,169174,66,1859,361,691
145,30,23,11,21,33,26,14,24,1,1,1,1,30,23,11,21,10,5,29,2,21079,16,1191,0.9981296020077183,0.9981245255701487,169210,62,1823,425,785
146,10,30,30,4,13,33,33,7,1,1,1,1,10,30,30,4,9,42,36,26,21136,77,1134,0.9953781975629811,0.9953739941433375,169492,428,1541,317,650
147,15,21,27,28,18,24,30,31,1,1,1,1,15,21,27,28,41,5,41,41,20855,25,1415,0.9974746266943438,0.9974707595482718,167636,127,3397,279,598
148,4,1,4,1/4,7,4,7,1,1,1,1,4,4,1,4,1,3,14,36,42,21238,102,1032,0.9943535624994148,0.9943487188666255,170298,356,735,371,749
149,23,3,17,1/3,26,6,20,2,1,1,1,3,23,3,17,1,42,42,20,42,21008,26,1262,0.9975914965392009,0.9975871573167688,168788,171,2245,332,671
150,22,1/2,11,11,25,3,14,14,1,2,1,1,22,1,11,11,25,3,7,6,21164,23,1106,0.9978942564028092,0.9978884880176984,169808,68,1225,457,892
151,27,5,9,17,30,8,12,20,1,1,1,1,27,5,9,17,41,1,36,9,20876,13,1394,0.9980580036353865,0.998053257004589,167801,28,3232,378,734
152,11,8,20,1/3,14,11,23,2,1,1,1,3,11,8,20,1,20,9,19,31,21044,41,1226,0.9969349130927059,0.9969309877454388,169024,205,2009,291,607
153,11,2,22,1/2,14,5,25,3,1,1,1,2,11,2,22,1,19,1,2,36,21255,37,1015,0.9973460413034054,0.9973364963074148,170641,15,392,790,1476
