observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
16,24,27,7,1/2,27,30,10,3,1,1,1,2,24,27,7,1,10,18,35,37,141986,2489,7018,0.98215633347855,0.9821492274608158,1140960,10848,52234,4869,7509
17,14,20,9,30,17,23,12,33,1,1,1,1,14,20,9,30,41,11,21,13,142622,2717,6382,0.9808111143280176,0.980805517712106,1146019,12388,47175,3327,5914
18,1,13,30,5,4,16,33,8,1,1,1,1,1,13,30,5,29,32,10,31,147141,20033,1863,0.8820842320571954,0.8820803672314628,1180849,47954,12345,2257,4084
19,6,1/4,17,14,9,1,20,17,1,4,1,1,6,1,17,14,3,12,39,11,141784,2370,7220,0.9828978655260621,0.9828887580131209,1139056,4371,54138,7422,9624
20,1/5,14,11,4,0,17,14,7,5,1,1,1,1,14,11,4,6,15,40,14,147361,39227,1643,0.7929612467573616,0.79295439246432,1182888,36564,10306,4563,7243
21,20,10,28,1,23,13,31,4,1,1,1,1,20,10,28,1,15,5,39,37,140410,1763,8594,0.986651499736982,0.9866447864476215,1127894,6783,65300,4375,7094
22,27,18,8,8,30,21,11,11,1,1,1,1,27,18,8,8,31,38,38,33,139575,2755,9429,0.9797247687617907,0.9797201828299835,1121562,13807,71632,2810,4846
23,5,19,24,15,8,22,27,18,1,1,1,1,5,19,24,15,23,11,4,38,147151,4452,1853,0.9709667411014455,0.9709545740925216,1183787,21058,9407,7491,12857
24,9,18,18,15,12,21,21,18,1,1,1,1,9,18,18,15,4,36,14,8,145562,3057,3442,0.9793798826186682,0.9793701571499965,1170199,12341,22995,6807,10277
25,1/4,17,20,1/5,1,20,23,0,4,1,1,5,1,17,20,1,22,10,28,8,136846,18833,12158,0.8797811572819529,0.8797697776224437,1098651,1330,94543,8683,12025
26,6,5,30,10,9,8,33,13,1,1,1,1,6,5,30,10,38,27,34,22,142139,4096,6865,0.9716223308737048,0.9716191568713768,1141890,22464,51304,1842,3354
27,8,22,19,25,11,25,22,28,1,1,1,1,8,22,19,25,28,24,4,16,146929,3766,2075,0.9752279917096096,0.9752138459174812,1182451,18543,10743,8648,14948
28,16,13,3,21,19,16,6,24,1,1,1,1,16,13,3,21,12,2,28,8,143611,2172,5393,0.9846660297453325,0.9846557639202717,1154205,5858,38989,7103,10848
29,18,1/3,2,27,21,2,5,30,1,3,1,1,18,1,2,27,26,1,5,28,146911,4255,2093,0.9721302072566702,0.9721171951719922,1181228,18842,11966,10044,13750
30,1/5,2,15,20,0,5,18,23,5,1,1,1,1,2,15,20,28,10,30,10,143535,19049,5469,0.8843132132849986,0.8843082914048233,1152476,17314,40718,3416,5201
31,26,22,20,20,29,25,23,23,1,1,1,1,26,22,20,20,16,13,34,35,140405,2053,8599,0.9846838029210123,0.9846773915120165,1128212,9273,64982,4116,6775
32,26,28,14,14,29,31,17,17,1,1,1,1,26,28,14,14,34,28,30,34,139669,2497,9335,0.9814918558150243,0.9814868052335024,1122356,12359,70838,2982,5337
33,29,26,7,10,32,29,10,13,1,1,1,1,29,26,7,10,36,14,8,24,145504,3153,3500,0.9787444083615704,0.978733800910141,1170636,13402,22558,6769,11209
34,28,29,28,9,31,32,31,12,1,1,1,1,28,29,28,9,1,39,18,41,144336,2823,4668,0.9805707903548945,0.9805534033707645,1159691,11352,33503,13902,18373
35,28,20,16,1/2,31,23,19,3,1,1,1,2,28,20,16,1,26,42,6,22,145326,2514,3678,0.9828403644231347,0.9828255533586042,1169571,7076,23623,9488,15651
36,21,30,14,7,24,33,17,10,1,1,1,1,21,30,14,7,34,12,19,4,142273,1831,6731,0.9866229317207807,0.9866145566699154,1143566,4842,49628,5014,8850
37,23,4,18,1/3,26,7,21,2,1,1,1,3,23,4,18,1,3,23,23,27,143199,1926,5805,0.9862014848496494,0.9861893613720634,1151313,6372,41881,9159,12811
38,27,8,9,1/2,30,11,12,3,1,1,1,2,27,8,9,1,25,2,20,23,142102,1841,6902,0.9865165016687236,0.9865073648194461,1142352,4666,50842,5936,9655
39,6,17,1/4,1/4,9,20,1,1,1,1,4,4,6,17,1,1,35,16,6,22,119805,2005,29199,0.9791679675380952,0.9791602161209609,962539,5080,230655,5952,8191
40,1/5,29,25,20,0,32,28,23,5,1,1,1,1,29,25,20,18,8,7,11,148062,36478,942,0.8054320835070452,0.8054214467192794,1188843,28996,4351,7148,11240
41,15,21,19,6,18,24,22,9,1,1,1,1,15,21,19,6,41,31,24,26,141301,2828,7703,0.9797159329249481,0.9797109807621031,1135286,15029,57908,2820,5233
42,10,17,18,1/4,13,20,21,1,1,1,1,4,10,17,18,1,16,27,22,36,141477,2153,7527,0.9842735520338884,0.9842678248239632,1136138,8341,57056,3681,6052
43,26,20,13,1/2,29,23,16,3,1,1,1,2,26,20,13,1,21,20,8,19,144775,2317,4229,0.9839921419281313,0.9839802777459054,1165094,7558,28100,7522,12537
44,19,2,1/3,18,22,5,2,21,1,1,3,1,19,2,1,18,2,25,40,25,147396,11561,1608,0.9284323039213033,0.9284192123446171,1183413,38844,9781,10816,13834
45,11,5,9,22,14,8,12,25,1,1,1,1,11,5,9,22,1,5,2,2,147757,2523,1247,0.9833783325462244,0.9833518484588211,1189835,2361,3359,20095,27986
46,25,1/5,24,6,28,0,27,9,1,5,1,1,25,1,24,6,5,30,27,37,141857,1724,7147,0.9872470813099306,0.9872367000321911,1140730,4746,52464,7592,10970
47,10,18,12,15,13,21,15,18,1,1,1,1,10,18,12,15,40,17,41,39,140207,3243,8797,0.9766365647291034,0.9766331446800833,1126320,17430,66874,1978,3614
48,9,23,8,28,12,26,11,31,1,1,1,1,9,23,8,28,37,19,32,32,141731,3682,7273,0.9741978578933528,0.9741942031536418,1138467,19280,54727,2150,3862
49,21,24,6,3,24,27,9,6,1,1,1,1,21,24,6,3,32,34,42,18,139929,2572,9075,0.9810555989698178,0.981051301669707,1124123,12776,69071,2602,4541
50,3,1/3,1/2,1/5,6,2,3,0,1,3,2,5,3,1,1,1,4,29,3,14,120029,2275,28975,0.9771324834334653,0.9771206608899102,965364,2748,227830,10727,12493
51,27,1/2,7,29,30,3,10,32,1,2,1,1,27,1,7,29,40,25,27,19,140807,2437,8197,0.9821971662788297,0.9821919936202952,1131715,10541,61479,3221,5466
52,6,8,19,22,9,11,22,25,1,1,1,1,6,8,19,22,34,34,4,21,147044,4642,1960,0.9697402322301124,0.9697273942707858,1183123,23561,10071,7674,13566
53,18,1/2,1/3,20,21,3,2,23,1,2,3,1,18,1,1,20,4,35,30,4,147432,7340,1572,0.9532859371573055,0.9532690015742221,1184161,10455,9033,13679,17896
54,1/4,15,12,27,1,18,15,30,4,1,1,1,1,15,12,27,15,5,7,32,147800,25551,1204,0.8550071078973848,0.8549958351735533,1187103,22627,6091,8140,11912
55,1/2,27,14,25,3,30,17,28,2,1,1,1,1,27,14,25,14,38,17,1,147438,18240,1566,0.8917017630823206,0.8916713829401813,1185604,608,7590,20732,32103
56,29,9,6,26,32,12,9,29,1,1,1,1,29,9,6,26,10,41,1,41,148253,4484,751,0.9711170417013129,0.9710884860900287,1191784,16925,1410,20077,30175
57,1/3,30,9,9,2,33,12,12,3,1,1,1,1,30,9,9,35,40,42,32,147684,33031,1320,0.8200986246283475,0.8200949774593039,1184853,64966,8341,2187,3854
58,9,1/3,23,15,12,2,26,18,1,3,1,1,9,1,23,15,18,39,5,21,146364,3016,2640,0.9798592083361004,0.9798459520973972,1177196,11244,15998,8494,14008
59,1/4,27,14,30,1,30,17,33,4,1,1,1,1,27,14,30,4,24,41,22,147985,32081,1019,0.8246827603101923,0.8246766081965565,1187762,59228,5432,3973,6501
60,1/5,12,1/4,1,0,15,1,4,5,1,4,1,1,12,1,1,5,28,32,25,146547,35537,2457,0.8077668468722715,0.8077615833657276,1176230,41311,16964,3845,5562
61,16,1/3,30,30,19,2,33,33,1,3,1,1,16,1,30,30,30,23,14,35,142784,1996,6220,0.9856384394573467,0.9856302725998362,1148131,6496,45063,4982,8630
62,20,2,27,24,23,5,30,27,1,1,1,1,20,2,27,24,40,31,26,18,139938,2020,9066,0.9847928471236798,0.9847874274721198,1124243,10530,68951,3073,5727
63,29,27,12,18,32,30,15,21,1,1,1,1,29,27,12,18,12,8,20,15,142802,2194,6202,0.9843243714198116,0.9843160588269526,1147834,8569,45360,5501,8784
64,28,26,1/4,1/5,31,29,1,0,1,1,4,5,28,26,1,1,16,35,42,7,106244,1067,42760,0.982423020382106,0.9824149992599439,854511,696,338683,6547,8476
65,18,20,12,18,21,23,15,21,1,1,1,1,18,20,12,18,25,38,2,12,147586,3445,1418,0.9774524827595068,0.9774277474962841,1188695,11559,4499,16610,26138
66,17,9,29,25,20,12,32,28,1,1,1,1,17,9,29,25,36,20,18,12,142141,2197,6863,0.9841424976244766,0.984135643331435,1142375,9997,50819,3981,7243
67,18,9,1/2,19,21,12,3,22,1,1,2,1,18,9,1,19,22,33,22,36,147379,11665,1625,0.9278269387672875,0.9278214329993852,1182806,53190,10388,3974,5818
68,15,16,26,10,18,19,29,13,1,1,1,1,15,16,26,10,6,2,32,27,143106,1805,5898,0.9869865316126601,0.9869749248331274,1150429,4085,42765,8441,12265
69,25,5,12,1,28,8,15,4,1,1,1,1,25,5,12,1,41,26,10,29,144596,2758,4408,0.9810634587853747,0.9810537626530395,1162761,12065,30433,5985,10246
70,1/4,26,24,30,1,29,27,33,4,1,1,1,1,26,24,30,42,24,33,40,147716,32258,1288,0.8235974990326426,0.823593109938189,1185253,61140,7941,2773,4638
71,27,8,14,23,30,11,17,26,1,1,1,1,27,8,14,23,17,27,37,40,140356,2669,8648,0.9805191366658801,0.9805131936919327,1127929,11968,65265,3807,6280
72,2,28,13,5,5,31,16,8,1,1,1,1,2,28,13,5,20,42,21,14,145700,9934,3304,0.9369690562271467,0.9369647560880356,1169703,25477,23491,2777,4544
73,20,4,1,1/5,23,7,4,0,1,1,1,5,20,4,1,1,15,25,17,19,130175,1714,18829,0.9844492189065674,0.9844418252034701,1046862,3843,146332,5744,7813
74,3,8,27,13,6,11,30,16,1,1,1,1,3,8,27,13,29,8,9,2,146209,3302,2795,0.9779809962297208,0.9779653202164342,1175398,2629,17796,9977,16565
75,18,5,1/3,1,21,8,2,4,1,1,3,1,18,5,1,1,6,7,6,27,142225,9369,6779,0.9385174558637792,0.9385049945451582,1142012,31118,51182,9783,13168
76,18,9,12,22,21,12,15,25,1,1,1,1,18,9,12,22,2,11,30,38,143993,2898,5011,0.9799891460925867,0.9799765655359534,1158004,12014,35190,9938,13294
77,1/3,6,24,22,2,9,27,25,3,1,1,1,1,6,24,22,8,9,16,21,146860,25347,2144,0.8551152088114947,0.8551087642808288,1178793,26363,14401,4543,6810
78,2,6,3,1/2,5,9,6,3,1,1,1,2,2,6,3,1,6,20,9,16,145408,8438,3596,0.9457482564457588,0.9457418071834257,1167805,13096,25389,4809,6815
79,14,15,1/2,12,17,18,3,15,1,1,2,1,14,15,1,12,23,11,12,16,147821,6671,1183,0.957500033682631,0.9574925898238619,1186538,35036,6656,5521,7866
80,14,20,1/4,24,17,23,1,27,1,1,4,1,14,20,1,24,27,4,37,39,147881,14984,1123,0.9095456005365226,0.9095386714831399,1186347,62078,6847,5201,7322
81,6,9,18,16,9,12,21,19,1,1,1,1,6,9,18,16,15,42,26,10,144238,3551,4766,0.9758120548015639,0.9758067042323443,1158296,16652,34898,3315,5654
82,1/3,14,10,30,2,17,13,33,3,1,1,1,1,14,10,30,5,17,41,37,147529,31093,1475,0.8286766181181965,0.8286711407402971,1183926,47348,9268,3678,5788
83,23,13,1/3,15,26,16,2,18,1,1,3,1,23,13,1,15,25,32,19,6,147763,9572,1241,0.94015730136049,0.9401450018648857,1186313,18184,6881,9278,12997
84,1/5,7,4,8,0,10,7,11,5,1,1,1,1,7,4,8,6,38,25,29,147018,28291,1986,0.8411463592834311,0.8411422843716767,1179555,55192,13639,2799,4306
85,1/2,2,5,2,3,5,8,5,2,1,1,1,1,2,5,2,8,12,8,38,146898,20103,2106,0.8815234372609009,0.8815174441312816,1179815,24873,13379,4439,6333
86,13,11,8,28,16,14,11,31,1,1,1,1,13,11,8,28,35,41,6,31,146373,3866,2631,0.9744278673867934,0.9744165993946291,1177051,19044,16143,6906,11907
87,24,5,2,19,27,8,5,22,1,1,1,1,24,5,2,19,40,24,25,12,144255,3738,4749,0.9746088896653963,0.974603541935177,1158745,18572,34449,3482,5651
88,23,3,8,11,26,6,11,14,1,1,1,1,23,3,8,11,22,11,5,26,146489,2866,2515,0.9808569222027643,0.9808428085859726,1178250,11847,14944,9132,14914
89,1/3,30,7,24,2,33,10,27,3,1,1,1,1,30,7,24,11,29,32,26,147937,32799,1067,0.8214096773061571,0.8214048879126622,1187163,62801,6031,2947,5061
90,6,16,2,13,9,19,5,16,1,1,1,1,6,16,2,13,23,3,15,6,145718,3103,3286,0.9791253680673621,0.9791154675270056,1170673,8872,22521,6635,10462
91,4,27,10,15,7,30,13,18,1,1,1,1,4,27,10,15,39,27,5,40,147150,6052,1854,0.9610232732864136,0.9610139008001117,1182153,31425,11041,5421,9904
92,3,2,2,24,6,5,5,27,1,1,1,1,3,2,2,24,28,22,16,37,145800,6277,3204,0.9591124696856651,0.9591088811892943,1170589,29650,22605,2470,3792
93,10,24,11,9,13,27,14,12,1,1,1,1,10,24,11,9,20,13,32,22,142487,3158,6517,0.9778660919080341,0.9778614908348919,1144130,15678,49064,2870,4862
94,18,8,1,23,21,11,4,26,1,1,1,1,18,8,1,23,27,23,38,34,144394,5736,4610,0.9619374064503649,0.9619332804366052,1158988,32234,34206,2782,4360
95,28,3,1/3,22,31,6,2,25,1,1,3,1,28,3,1,22,25,36,6,34,148418,16133,586,0.9036650376284567,0.9036556670348218,1191259,66632,1935,6834,9902
96,2,7,5,22,5,10,8,25,1,1,1,1,2,7,5,22,2,24,33,37,146661,11685,2343,0.9273000691202457,0.927294128038965,1177161,38058,16033,4367,6278
97,4,21,21,18,7,24,24,21,1,1,1,1,4,21,21,18,30,23,11,15,145825,4987,3179,0.9671642353310715,0.9671583945611346,1171459,23310,21735,3511,6172
98,3,27,16,10,6,30,19,13,1,1,1,1,3,27,16,10,20,40,7,25,146869,6898,2135,0.9557320038154055,0.9557254400467272,1179775,33702,13419,3818,6936
99,8,24,1/2,25,11,27,3,28,1,1,2,1,8,24,1,25,6,17,34,7,146786,4131,2218,0.9728739781363498,0.97286452899704,1178749,16866,14445,6802,9985
100,14,17,1/5,26,17,20,0,29,1,1,5,1,14,17,1,26,40,24,30,39,148179,16675,825,0.9005816320949088,0.9005764859337104,1188730,75697,4464,3887,5438
101,21,2,16,17,24,5,19,20,1,1,1,1,21,2,16,17,18,31,40,39,140236,2692,8768,0.9803318459230063,0.9803265710604612,1126884,13114,66310,3309,5574
102,15,28,8,8,18,31,11,11,1,1,1,1,15,28,8,8,31,19,10,20,145078,3428,3926,0.9768512421156623,0.976842871796464,1166520,15755,26674,5076,8845
103,12,1/2,30,25,15,3,33,28,1,2,1,1,12,1,30,25,6,39,37,22,142771,2830,6233,0.9801051781346019,0.9800982254228834,1146891,13612,46303,4887,7347
104,1,2,13,11,4,5,16,14,1,1,1,1,1,2,13,11,39,16,25,27,144904,16969,4100,0.8965965047190364,0.8965933269313747,1162768,26222,30426,2186,3358
105,17,10,1/4,8,20,13,1,11,1,1,4,1,17,10,1,8,34,1,15,17,147706,17719,1298,0.8946642020083033,0.8946520633893823,1185538,36813,7656,9548,12827
106,10,16,2,3,13,19,5,6,1,1,1,1,10,16,2,3,37,40,16,12,145183,3717,3821,0.9750233173371387,0.9750179923189217,1166311,17536,26883,3516,5627
107,14,17,1/3,22,17,20,2,25,1,1,3,1,14,17,1,22,9,38,9,9,148239,8782,765,0.9450361868935143,0.9450239848702534,1190046,27125,3148,9477,12894
108,1/5,19,3,29,0,22,6,32,5,1,1,1,1,19,3,29,7,18,4,42,148261,42848,743,0.7792264445365956,0.7792197369252358,1190226,54555,2968,4504,7088
109,1/4,13,16,1/3,1,16,19,2,4,1,1,3,1,13,16,1,33,20,23,19,140117,20565,8887,0.8732836542380842,0.8732776923374681,1125183,9394,68011,4350,6300
110,18,10,1/5,2,21,13,0,5,1,1,5,1,18,10,1,2,31,28,2,10,142711,11577,6293,0.9255989921542236,0.9255894606839054,1146122,20510,47072,7501,10072
111,18,10,15,11,21,13,18,14,1,1,1,1,18,10,15,11,13,40,33,6,141747,1898,7257,0.9860511332767269,0.9860438995039794,1138851,7041,54343,4666,7644
112,11,27,24,8,14,30,27,11,1,1,1,1,11,27,24,8,11,16,25,12,143417,2856,5587,0.9801088816998459,0.9801026358992004,1152248,13678,40946,4042,6600
113,1/2,5,21,26,3,8,24,29,2,1,1,1,1,5,21,26,35,17,29,9,146089,20609,2915,0.8782336279755485,0.87822812599298,1171857,22468,21337,3380,5814
114,4,19,1/5,1/2,7,22,0,3,1,1,5,2,4,19,1,1,34,8,28,11,132158,3246,16846,0.9740705799109642,0.9740640076252851,1061247,7603,131947,5221,6945
115,6,27,1/5,1/3,9,30,0,2,1,1,5,3,6,27,1,1,9,2,8,25,129192,3329,19812,0.9724603551085105,0.9724459140603515,1039027,5607,154167,11899,15260
116,26,13,27,24,29,16,30,27,1,1,1,1,26,13,27,24,18,1,12,23,143251,1328,5753,0.9902085817478011,0.9901946583440291,1152391,1739,40803,9163,14713
117,18,5,1,25,21,8,4,28,1,1,1,1,18,5,1,25,42,23,8,12,147285,5686,1719,0.9633291966350552,0.9633220082863124,1182564,26002,10630,5068,7596
118,1/5,28,1,16,0,31,4,19,5,1,1,1,1,28,1,16,12,24,28,35,148001,42631,1003,0.7797757464405585,0.7797706097426943,1187860,63715,5334,3366,5428
119,4,1/5,1,27,7,0,4,30,1,5,1,1,4,1,1,27,37,26,26,28,144893,6089,4111,0.9599222061071756,0.9599177545547156,1163533,31601,29661,3517,4704
120,2,28,11,10,5,31,14,13,1,1,1,1,2,28,11,10,22,2,7,31,146978,8179,2026,0.9480375716439898,0.9480212748359725,1181569,8177,11625,11800,17221
121,21,13,20,11,24,16,23,14,1,1,1,1,21,13,20,11,11,35,34,30,141539,2613,7465,0.9812127692496255,0.9812060947599358,1137439,13277,55755,4362,7053
122,6,17,9,1/2,9,20,12,3,1,1,1,2,6,17,9,1,39,6,40,19,141627,2789,7377,0.9800650151936479,0.9800595794544195,1137963,10144,55231,3261,5744
123,16,13,19,28,19,16,22,31,1,1,1,1,16,13,19,28,31,10,2,12,147473,3196,1531,0.9790043130546079,0.9789785576439465,1188140,10264,5054,17273,27216
124,1/3,17,5,10,2,20,8,13,3,1,1,1,1,17,5,10,13,15,31,13,147613,28368,1391,0.84138036698965,0.8413737398166319,1184719,36638,8475,4177,7003
125,17,1/4,13,17,20,1,16,20,1,4,1,1,17,1,13,17,15,33,5,4,146223,2237,2781,0.9848597920346402,0.9848438671356613,1176640,4501,16554,10679,16828
126,3,15,26,21,6,18,29,24,1,1,1,1,3,15,26,21,34,28,30,36,144324,6848,4680,0.9549745170736665,0.9549718133990538,1158196,35754,34998,1725,2857
127,29,13,26,25,32,16,29,28,1,1,1,1,29,13,26,25,14,35,2,26,147210,3166,1794,0.9791247751225551,0.9790956337308772,1186693,10228,6501,19920,30794
128,5,13,4,30,8,16,7,33,1,1,1,1,5,13,4,30,40,2,30,39,143551,2885,5453,0.9799548575385617,0.9799440163427748,1153831,7487,39363,7202,11456
129,3,16,28,1/4,6,19,31,1,1,1,1,4,3,16,28,1,30,13,39,41,141287,4080,7717,0.9714470061621397,0.9714427192716968,1133940,12721,59254,2849,4530
130,4,1,1/3,20,7,4,2,23,1,1,3,1,4,1,1,20,15,31,3,14,148584,8137,420,0.9490143048334811,0.9490018965095323,1192629,38801,565,9055,13112
131,26,1/5,26,14,29,0,29,17,1,5,1,1,26,1,26,14,40,34,42,15,136012,1475,12992,0.9876171003593303,0.9876122589174966,1093266,4563,99928,2897,5116
132,23,10,13,18,26,13,16,21,1,1,1,1,23,10,13,18,37,42,33,18,139411,2137,9593,0.9838661505611407,0.9838614368743203,1120395,11546,72799,2746,4981
133,11,22,5,1/2,14,25,8,3,1,1,1,2,11,22,5,1,15,13,13,10,144026,2317,4978,0.9838095546456048,0.9838016489761212,1157223,6596,35971,5229,8354
134,1/4,1/5,30,11,1,0,33,14,4,5,1,1,1,1,30,11,17,29,10,40,143963,3462,5041,0.9763077375048302,0.9762956518805814,1157904,8579,35290,8267,12771
135,15,23,7,18,18,26,10,21,1,1,1,1,15,23,7,18,38,26,10,2,145074,1947,3930,0.9864908807018817,0.9864766847540815,1167143,2086,26051,9069,15001
136,30,2,10,22,33,5,13,25,1,1,1,1,30,2,10,22,30,7,35,10,139372,1894,9632,0.9855130180321475,0.9855075321372473,1120193,7331,73001,3395,5797
137,4,3,23,8,7,6,26,11,1,1,1,1,4,3,23,8,3,41,38,39,145633,6453,3371,0.9579583166803004,0.9579524115596902,1169094,34432,24100,4241,6240
138,23,1/2,11,26,26,3,14,29,1,2,1,1,23,1,11,26,40,20,26,8,140496,1831,8508,0.986209935747822,0.9862042520692347,1129275,7256,63919,3429,6006
139,30,4,29,19,33,7,32,22,1,1,1,1,30,4,29,19,26,22,10,8,143810,1953,5194,0.9861629968822135,0.9861511667679911,1156945,6067,36249,7288,12501
140,4,15,17,16,7,18,20,19,1,1,1,1,4,15,17,16,4,37,12,6,146526,3998,2478,0.9736360881791651,0.9736267005515284,1177066,13152,16128,6511,9920
141,6,26,24,19,9,29,27,22,1,1,1,1,6,26,24,19,36,37,30,36,142660,4898,6344,0.9666168248514164,0.9666137275020964,1145699,28795,47495,1776,3273
142,25,13,13,17,28,16,16,20,1,1,1,1,25,13,13,17,35,15,29,24,139959,2167,9045,0.9838007709071811,0.9837956332629836,1124635,11081,68559,3055,5429
143,20,20,18,22,23,23,21,25,1,1,1,1,20,20,18,22,7,37,37,2,142011,1431,6993,0.9892566688149985,0.9892441724820406,1142178,1601,51016,8519,13205
144,27,29,26,24,30,32,29,27,1,1,1,1,27,29,26,24,28,24,4,18,146236,2754,2768,0.9815136933765076,0.9814937418287792,1178171,9547,15023,12999,21083
145,9,5,21,13,12,8,24,16,1,1,1,1,9,5,21,13,4,10,29,4,144397,2436,4607,0.9831190057600806,0.983108523224664,1160787,6587,32407,7427,11077
146,23,1/2,22,15,26,3,25,18,1,2,1,1,23,1,22,15,41,15,27,40,139365,1487,9639,0.9882988367765595,0.9882930461622945,1120136,5958,73058,3428,6119
147,25,1,8,22,28,4,11,25,1,1,1,1,25,1,8,22,7,35,35,22,142511,2770,6493,0.9804310068572589,0.9804228324290809,1145622,12053,47572,5787,8638
148,1/5,6,17,30,0,9,20,33,5,1,1,1,1,6,17,30,27,11,27,23,146302,25989,2702,0.8514580452257136,0.8514527211538301,1173809,29328,19385,3777,5626
149,8,18,1/4,26,11,21,1,29,1,1,4,1,8,18,1,26,41,41,32,6,147878,8513,1126,0.9464600264997032,0.9464480250991297,1187249,18970,5945,8601,12682
150,1/2,28,20,1/3,3,31,23,2,2,1,1,3,1,28,20,1,13,30,3,25,136951,18040,12053,0.8842893122971945,0.8842821930307923,1101249,10992,91945,4796,7523
151,6,30,11,12,9,33,14,15,1,1,1,1,6,30,11,12,7,34,30,10,144898,3692,4106,0.9750987696492853,0.9750923421526212,1163822,16818,29372,4293,6792
152,1/3,20,19,6,2,23,22,9,3,1,1,1,1,20,19,6,40,7,19,40,147512,26268,1492,0.8512706966024888,0.8512618285119058,1183994,28706,9200,5957,9371
153,22,1/5,1/5,8,25,0,0,11,1,5,5,1,22,1,1,8,21,33,29,19,147443,19009,1561,0.8876598525830713,0.8876526112396564,1182828,42927,10366,6074,7652
