observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
38,1/5,29,25,20,0,32,28,23,5,1,1,1,1,29,25,20,18,8,7,11,41061,13200,507,0.7602883618721523,0.7602751003080553,331328,59918,2226,2116,4043
39,6,17,1/4,1/4,9,20,1,1,1,1,4,4,6,17,1,1,35,16,6,22,26265,2424,15303,0.9073610768526023,0.9073512594246175,212926,11419,120628,2303,2993
40,23,4,18,1/3,26,7,21,2,1,1,1,3,23,4,18,1,3,23,23,27,27680,1356,13888,0.94514085603538,0.9450882853977884,231474,3843,102080,12279,16027
41,10,17,18,1/4,13,20,21,1,1,1,1,4,10,17,18,1,16,27,22,36,31344,1851,10224,0.9394990657163771,0.9394909244346337,254357,12102,79197,1364,2482
42,26,20,13,1/2,29,23,16,3,1,1,1,2,26,20,13,1,21,20,8,19,30009,1347,11559,0.9508482825225665,0.9508150384087591,248096,6209,85458,6023,10135
43,15,21,19,6,18,24,22,9,1,1,1,1,15,21,19,6,41,31,24,26,25061,1115,16507,0.9462751625141973,0.9462670048318057,204325,7775,129229,1178,2487
44,19,2,1/3,18,22,5,2,21,1,1,3,1,19,2,1,18,2,25,40,25,40746,11044,822,0.789872204547164,0.7898099280059951,328662,59886,4892,15835,18986
45,11,5,9,22,14,8,12,25,1,1,1,1,11,5,9,22,1,5,2,2,37013,3307,4555,0.9174132283189772,0.9173062600115897,310233,10974,23321,22808,32611
46,25,1/5,24,6,28,0,27,9,1,5,1,1,25,1,24,6,5,30,27,37,25157,1083,16411,0.9476557414595338,0.9476178723629471,209580,2998,123974,8183,11545
47,10,18,12,15,13,21,15,18,1,1,1,1,10,18,12,15,40,17,41,39,29544,1927,12024,0.9327836317058033,0.9327796430681723,238917,13771,94637,574,1216
48,21,24,6,3,24,27,9,6,1,1,1,1,21,24,6,3,32,34,42,18,31769,2039,9799,0.9353947802327226,0.9353872720159979,257273,15350,76281,1274,2289
49,9,23,8,28,12,26,11,31,1,1,1,1,9,23,8,28,37,19,32,32,31619,2351,9949,0.9266466521852789,0.9266420534435366,256159,16299,77395,682,1402
50,3,1/3,1/2,1/5,6,2,3,0,1,3,2,5,3,1,1,1,4,29,3,14,26965,2407,14603,0.9104900337386109,0.9104708777815675,218457,8531,115097,4462,5840
51,6,8,19,22,9,11,22,25,1,1,1,1,6,8,19,22,34,34,4,21,37001,3527,4567,0.912505425561299,0.9124797519866793,301744,23069,31810,3879,7827
52,27,1/2,7,29,30,3,10,32,1,2,1,1,27,1,7,29,40,25,27,19,32385,2182,9183,0.9330965320560511,0.9330888532725856,262004,15720,71550,1309,2341
53,1/4,15,12,27,1,18,15,30,4,1,1,1,1,15,12,27,15,5,7,32,40910,11977,658,0.7768613434479124,0.7768453167345366,330338,50339,3216,2734,4886
54,1/2,27,14,25,3,30,17,28,2,1,1,1,1,27,14,25,14,38,17,1,39303,9423,2265,0.8089893468558034,0.8087827839724382,330914,10629,2640,37821,62974
55,18,1/2,1/3,20,21,3,2,23,1,2,3,1,18,1,1,20,4,35,30,4,40615,9253,953,0.8171703351977788,0.8171194603872063,328958,42917,4596,12001,15510
56,1/4,27,14,30,1,30,17,33,4,1,1,1,1,27,14,30,4,24,41,22,41162,17174,406,0.7096818242005606,0.7096744406287618,331718,74038,1836,1107,2251
57,1/3,30,9,9,2,33,12,12,3,1,1,1,1,30,9,9,35,40,42,32,41031,16324,537,0.7193466394900635,0.7193428214191734,330143,68262,3411,561,1164
58,9,1/3,23,15,12,2,26,18,1,3,1,1,9,1,23,15,18,39,5,21,34964,2490,6604,0.9314721650627072,0.9314433130424754,286849,14535,46705,4638,8796
59,1/5,12,1/4,1,0,15,1,4,5,1,4,1,1,12,1,1,5,28,32,25,38892,11757,2676,0.7706363991948859,0.7706298290952356,312850,35736,20704,1133,2003
60,29,9,6,26,32,12,9,29,1,1,1,1,29,9,6,26,10,41,1,41,38276,3841,3292,0.9090386600300859,0.90889872313978,321613,16296,11941,28919,42662
61,16,1/3,30,30,19,2,33,33,1,3,1,1,16,1,30,30,30,23,14,35,26482,1086,15086,0.9509480034472854,0.9509315962388725,216762,6380,116792,2558,5002
62,20,2,27,24,23,5,30,27,1,1,1,1,20,2,27,24,40,31,26,18,20328,654,21240,0.9501853815044791,0.9501761840209945,165685,3883,167869,1308,2804
63,28,26,1/4,1/5,31,29,1,0,1,1,4,5,28,26,1,1,16,35,42,7,11820,912,29748,0.8881395055272031,0.8881196509025483,96322,2605,237232,4550,6053
64,29,27,12,18,32,30,15,21,1,1,1,1,29,27,12,18,12,8,20,15,26074,1052,15494,0.9510907231265987,0.9510694186846471,214131,4997,119423,3986,6495
65,18,20,12,18,21,23,15,21,1,1,1,1,18,20,12,18,25,38,2,12,35500,2490,6068,0.932699553039865,0.9325902033583655,299372,8215,34182,22103,33337
66,1/4,26,24,30,1,29,27,33,4,1,1,1,1,26,24,30,42,24,33,40,41104,17123,464,0.7099894254689015,0.7099851514599927,330890,74083,2664,626,1303
67,17,9,29,25,20,12,32,28,1,1,1,1,17,9,29,25,36,20,18,12,24547,939,17021,0.9511524494297037,0.9511398537319217,200610,5731,132944,1896,3840
68,25,5,12,1,28,8,15,4,1,1,1,1,25,5,12,1,41,26,10,29,30372,1433,11196,0.9491172884220316,0.9490946456871907,249107,8023,84447,3953,6903
69,15,16,26,10,18,19,29,13,1,1,1,1,15,16,26,10,6,2,32,27,30066,1505,11502,0.9463364949227187,0.9463104014915062,246909,7717,86645,5138,7955
70,18,9,1/2,19,21,12,3,22,1,1,2,1,18,9,1,19,22,33,22,36,40727,11923,841,0.7768123969546253,0.7768019956635663,327651,64056,5903,2250,3171
71,27,8,14,23,30,11,17,26,1,1,1,1,27,8,14,23,17,27,37,40,22068,717,19500,0.9528225879573382,0.9528081225856667,181073,3657,152481,2496,4410
72,2,28,13,5,5,31,16,8,1,1,1,1,2,28,13,5,20,42,21,14,39650,8455,1918,0.8264848691777633,0.8264802015532988,318552,39041,15002,825,1423
73,20,4,1,1/5,23,7,4,0,1,1,1,5,20,4,1,1,15,25,17,19,26113,2019,15455,0.9194485210234107,0.9194322909419979,211618,9199,121936,3603,4948
74,18,5,1/3,1,21,8,2,4,1,1,3,1,18,5,1,1,6,7,6,27,37107,7655,4461,0.830169143579193,0.830139458406035,298555,32187,34999,6823,9050
75,3,8,27,13,6,11,30,16,1,1,1,1,3,8,27,13,29,8,9,2,38411,4957,3157,0.8864349672297609,0.8863989153249896,311763,20273,21791,5619,10991
76,18,9,12,22,21,12,15,25,1,1,1,1,18,9,12,22,2,11,30,38,30863,1945,10705,0.9357187901719665,0.9356592295781317,257496,6749,76058,14449,18158
77,1/3,6,24,22,2,9,27,25,3,1,1,1,1,6,24,22,8,9,16,21,40458,10921,1110,0.7904611668221226,0.790454012859398,325988,44852,7566,1204,2181
78,14,15,1/2,12,17,18,3,15,1,1,2,1,14,15,1,12,23,11,12,16,40700,10303,868,0.8009556365038976,0.8009450548057089,327930,52731,5624,2385,3226
79,2,6,3,1/2,5,9,6,3,1,1,1,2,2,6,3,1,6,20,9,16,37314,6020,4254,0.8617814677029416,0.8617747335968098,300600,22960,32954,1336,2053
80,14,20,1/4,24,17,23,1,27,1,1,4,1,14,20,1,24,27,4,37,39,41009,14334,559,0.7447042266309528,0.7446958098183204,329852,73915,3702,1875,2566
81,6,9,18,16,9,12,21,19,1,1,1,1,6,9,18,16,15,42,26,10,35750,3219,5818,0.9161738121390083,0.9161680653518952,288346,22413,45208,987,1752
82,1/2,2,5,2,3,5,8,5,2,1,1,1,1,2,5,2,8,12,8,38,39639,9454,1929,0.8099095877815803,0.8099035917046153,319081,35496,14473,1037,1828
83,1/3,14,10,30,2,17,13,33,3,1,1,1,1,14,10,30,5,17,41,37,40873,15305,695,0.7313664651843581,0.7313605117490783,329020,59835,4534,945,1815
84,1/5,7,4,8,0,10,7,11,5,1,1,1,1,7,4,8,6,38,25,29,40712,15125,856,0.7328679163631953,0.7328634291458604,327698,58863,5856,682,1368
85,23,13,1/3,15,26,16,2,18,1,1,3,1,23,13,1,15,25,32,19,6,40772,11338,796,0.7856003835129509,0.7855804173638887,329131,47744,4423,4077,6087
86,1/3,30,7,24,2,33,10,27,3,1,1,1,1,30,7,24,11,29,32,26,41157,17525,411,0.7054713323958358,0.7054665663674824,331359,77415,2195,674,1453
87,13,11,8,28,16,14,11,31,1,1,1,1,13,11,8,28,35,41,6,31,34935,2306,6633,0.9359041608421022,0.935879566430131,285818,14525,47736,4237,7498
88,23,3,8,11,26,6,11,14,1,1,1,1,23,3,8,11,22,11,5,26,34846,2156,6722,0.9394144282582417,0.9393788027703225,286983,12461,46571,6672,10861
89,24,5,2,19,27,8,5,22,1,1,1,1,24,5,2,19,40,24,25,12,39099,6745,2469,0.8544645713756226,0.8544565612990643,314172,36046,19382,1492,2442
90,6,16,2,13,9,19,5,16,1,1,1,1,6,16,2,13,23,3,15,6,38728,4689,2840,0.8927612297089766,0.8927497787764358,312191,26722,21363,2002,3491
91,10,24,11,9,13,27,14,12,1,1,1,1,10,24,11,9,20,13,32,22,31413,2115,10155,0.9324463916791338,0.9324400774295947,254406,14418,79148,1016,1925
92,18,8,1,23,21,11,4,26,1,1,1,1,18,8,1,23,27,23,38,34,39530,8626,2038,0.8231259880427051,0.8231179090834246,317746,48143,15808,1572,2463
93,4,27,10,15,7,30,13,18,1,1,1,1,4,27,10,15,39,27,5,40,38143,5985,3425,0.8653758893567591,0.8653635298283106,309021,32136,24533,1782,3768
94,28,3,1/3,22,31,6,2,25,1,1,3,1,28,3,1,22,25,36,6,34,41108,14280,460,0.7459046734262841,0.7458913364192056,331077,72208,2477,2820,4066
95,3,2,2,24,6,5,5,27,1,1,1,1,3,2,2,24,28,22,16,37,39073,6582,2495,0.857366797986363,0.8573626551826393,314424,34085,19130,763,1263
96,4,21,21,18,7,24,24,21,1,1,1,1,4,21,21,18,30,23,11,15,37650,5700,3918,0.86922674143171,0.8692210897683562,303537,30334,30017,870,1723
97,2,7,5,22,5,10,8,25,1,1,1,1,2,7,5,22,2,24,33,37,40061,9431,1507,0.8120442246975283,0.8120364442300443,322529,44080,11025,1399,2372
98,8,24,1/2,25,11,27,3,28,1,1,2,1,8,24,1,25,6,17,34,7,39976,7266,1592,0.8482337234438935,0.8482174999227399,322688,38972,10866,3299,4946
99,3,27,16,10,6,30,19,13,1,1,1,1,3,27,16,10,20,40,7,25,39069,7100,2499,0.8479071328025405,0.847900759510668,314544,37884,19010,982,1943
100,14,17,1/5,26,17,20,0,29,1,1,5,1,14,17,1,26,40,24,30,39,41124,15097,444,0.7353033206658425,0.735296422553229,330977,79578,2577,1583,2103
101,21,2,16,17,24,5,19,20,1,1,1,1,21,2,16,17,18,31,40,39,22657,746,18911,0.9533246655979264,0.9533126176817928,185620,4419,147934,2012,3673
102,1,2,13,11,4,5,16,14,1,1,1,1,1,2,13,11,39,16,25,27,39442,11653,2126,0.7748240527450836,0.7748202641953601,317134,37846,16420,665,1155
103,15,28,8,8,18,31,11,11,1,1,1,1,15,28,8,8,31,19,10,20,33248,1964,8320,0.940827049456806,0.9408103929585412,270901,12969,62653,2848,5078
104,12,1/2,30,25,15,3,33,28,1,2,1,1,12,1,30,25,6,39,37,22,32220,1999,9348,0.9375551053687398,0.9375369892127893,263023,12104,70531,3471,5523
105,17,10,1/4,8,20,13,1,11,1,1,4,1,17,10,1,8,34,1,15,17,40667,11568,901,0.781732070833572,0.7817075912261379,327478,51933,6076,4711,7463
106,1/4,13,16,1/3,1,16,19,2,4,1,1,3,1,13,16,1,33,20,23,19,33438,5556,8130,0.8563859376296565,0.85637942329221,270417,16636,63137,1218,1986
107,1/5,19,3,29,0,22,6,32,5,1,1,1,1,19,3,29,7,18,4,42,41140,16356,428,0.7195145497944644,0.7195082027436289,331329,67947,2225,996,1935
108,14,17,1/3,22,17,20,2,25,1,1,3,1,14,17,1,22,9,38,9,9,40989,10557,579,0.7982831915903031,0.7982608768684253,330617,54851,2937,5009,6803
109,18,10,1/5,2,21,13,0,5,1,1,5,1,18,10,1,2,31,28,2,10,38579,9259,2989,0.8085704824302177,0.8085545475604716,311337,34204,22217,3515,4858
110,10,16,2,3,13,19,5,6,1,1,1,1,10,16,2,3,37,40,16,12,38910,5361,2658,0.8799794829764339,0.8799731588865058,312788,30284,20766,1199,1928
111,18,10,15,11,21,13,18,14,1,1,1,1,18,10,15,11,13,40,33,6,25855,1047,15713,0.9507150495011644,0.9507002889178261,211514,5977,122040,2608,4500
112,11,27,24,8,14,30,27,11,1,1,1,1,11,27,24,8,11,16,25,12,31868,2052,9700,0.9352871015608857,0.935276519862697,258532,13407,75022,1853,3226
113,1/2,5,21,26,3,8,24,29,2,1,1,1,1,5,21,26,35,17,29,9,40328,10773,1240,0.7921377071926843,0.7921314847867748,324537,44120,9017,952,1897
114,4,19,1/5,1/2,7,22,0,3,1,1,5,2,4,19,1,1,34,8,28,11,34472,4326,7096,0.8872325201912832,0.887224411710836,278165,19430,55389,1866,2472
115,6,27,1/5,1/3,9,30,0,2,1,1,5,3,6,27,1,1,9,2,8,25,30110,3132,11458,0.9012671019248982,0.9012436129166126,243962,15000,89592,4968,7161
116,1/5,28,1,16,0,31,4,19,5,1,1,1,1,28,1,16,12,24,28,35,41171,17287,397,0.7083767777812188,0.7083715787757541,331499,75223,2055,776,1585
117,26,13,27,24,29,16,30,27,1,1,1,1,26,13,27,24,18,1,12,23,23286,734,18282,0.955481441847182,0.9554479976454672,193574,1333,139980,5632,10196
118,4,1/5,1,27,7,0,4,30,1,5,1,1,4,1,1,27,37,26,26,28,39063,5858,2505,0.8708933930887677,0.8708878759107288,314553,38405,19001,1293,1682
119,18,5,1,25,21,8,4,28,1,1,1,1,18,5,1,25,42,23,8,12,40276,9204,1292,0.8165969746416187,0.8165872621777822,324497,45761,9057,2051,2961
120,2,28,11,10,5,31,14,13,1,1,1,1,2,28,11,10,22,2,7,31,39535,7342,2033,0.8452920004395903,0.8452525765615586,321162,28823,12392,7293,12019
121,1/3,17,5,10,2,20,8,13,3,1,1,1,1,17,5,10,13,15,31,13,40999,12679,569,0.767257157186755,0.7672500065041601,330217,58776,3337,1089,2180
122,21,13,20,11,24,16,23,14,1,1,1,1,21,13,20,11,11,35,34,30,24246,885,17322,0.9523270858225575,0.9523087334972736,198504,4301,135050,3380,5595
123,6,17,9,1/2,9,20,12,3,1,1,1,2,6,17,9,1,39,6,40,19,34011,2564,7557,0.9273655032357315,0.9273602878296187,274905,17443,58649,830,1590
124,16,13,19,28,19,16,22,31,1,1,1,1,16,13,19,28,31,10,2,12,34903,2553,6665,0.9297985201224139,0.9296750626033727,296225,7234,37329,25273,37638
125,17,1/4,13,17,20,1,16,20,1,4,1,1,17,1,13,17,15,33,5,4,32202,1674,9366,0.9462871409327814,0.9462385720533393,268050,7126,65504,8829,14807
126,3,15,26,21,6,18,29,24,1,1,1,1,3,15,26,21,34,28,30,36,38399,7077,3169,0.8458331938259617,0.845830090823331,308474,38470,25080,515,946
127,29,13,26,25,32,16,29,28,1,1,1,1,29,13,26,25,14,35,2,26,32988,2398,8580,0.9289871708077019,0.9288280156378895,285523,2318,48031,35099,48521
128,5,13,4,30,8,16,7,33,1,1,1,1,5,13,4,30,40,2,30,39,36321,3346,5247,0.9147709785815495,0.9147520325528025,294537,19176,39017,3189,5776
129,3,16,28,1/4,6,19,31,1,1,1,1,4,3,16,28,1,30,13,39,41,34240,3486,7328,0.9057520546075374,0.9057471573739987,276099,18063,57455,962,1493
130,4,1,1/3,20,7,4,2,23,1,1,3,1,4,1,1,20,15,31,3,14,41048,10404,520,0.8008690779625991,0.8008438340849611,332600,56849,954,4350,7696
131,26,1/5,26,14,29,0,29,17,1,5,1,1,26,1,26,14,40,34,42,15,14784,353,26784,0.9437226231709949,0.9437161481951039,120553,1918,213001,839,1974
132,23,10,13,18,26,13,16,21,1,1,1,1,23,10,13,18,37,42,33,18,23051,894,18517,0.9486999875707173,0.948692039816622,187924,5654,145630,1206,2423
133,1/4,1/5,30,11,1,0,33,14,4,5,1,1,1,1,30,11,17,29,10,40,28138,1782,13430,0.9331753831132997,0.9331465409334567,231571,6846,101983,5360,8793
134,11,22,5,1/2,14,25,8,3,1,1,1,2,11,22,5,1,15,13,13,10,34642,2235,6926,0.9370092413422262,0.936996612843148,281083,14552,52471,2206,3850
135,15,23,7,18,18,26,10,21,1,1,1,1,15,23,7,18,38,26,10,2,34209,1978,7359,0.9425363869355843,0.9425115235529834,278726,11311,54828,4079,7580
136,30,4,29,19,33,7,32,22,1,1,1,1,30,4,29,19,26,22,10,8,23833,825,17735,0.9534649266688536,0.953429543910527,198494,1822,135060,6185,10787
137,4,3,23,8,7,6,26,11,1,1,1,1,4,3,23,8,3,41,38,39,38557,6047,3011,0.8656075619038383,0.8655970720492792,311350,32274,22204,1943,3198
138,4,15,17,16,7,18,20,19,1,1,1,1,4,15,17,16,4,37,12,6,38456,5553,3112,0.874791686476261,0.8747800748173683,310690,27800,22864,2123,3540
139,23,1/2,11,26,26,3,14,29,1,2,1,1,23,1,11,26,40,20,26,8,26432,1183,15136,0.9475852565026388,0.9475759114133209,215343,7626,118211,1503,2849
140,30,2,10,22,33,5,13,25,1,1,1,1,30,2,10,22,30,7,35,10,26257,1232,15311,0.9454969971819099,0.9454878751414069,213350,8241,120204,1496,2781
141,6,26,24,19,9,29,27,22,1,1,1,1,6,26,24,19,36,37,30,36,34705,3256,6863,0.9124936831405454,0.9124901471608035,279921,23658,53633,525,1078
142,25,13,13,17,28,16,16,20,1,1,1,1,25,13,13,17,35,15,29,24,23709,941,17859,0.948801762100434,0.9487925842977272,193290,5769,140264,1430,2798
143,27,29,26,24,30,32,29,27,1,1,1,1,27,29,26,24,28,24,4,18,30127,1518,11441,0.9460969379583751,0.9460109985620502,255825,2455,77729,17274,26200
144,20,20,18,22,23,23,21,25,1,1,1,1,20,20,18,22,7,37,37,2,26243,1053,15325,0.9514731645628366,0.9514451063339754,216628,4221,116926,5504,8554
145,9,5,21,13,12,8,24,16,1,1,1,1,9,5,21,13,4,10,29,4,35069,2627,6499,0.928403661408651,0.9283832098004035,285664,15895,47890,3955,6235
146,23,1/2,22,15,26,3,25,18,1,2,1,1,23,1,22,15,41,15,27,40,18786,509,22782,0.9516495562920013,0.9516397979063499,154371,2803,179183,1422,2975
147,25,1,8,22,28,4,11,25,1,1,1,1,25,1,8,22,7,35,35,22,28260,1321,13308,0.9476625999220677,0.9476335543741876,233067,6560,100487,5986,8855
148,1/5,6,17,30,0,9,20,33,5,1,1,1,1,6,17,30,27,11,27,23,40473,11088,1095,0.7880082100981403,0.7880023157051939,325907,46581,7647,989,1797
149,1/2,28,20,1/3,3,31,23,2,2,1,1,3,1,28,20,1,13,30,3,25,30917,5188,10651,0.8537244720726035,0.8537182168653977,249578,16339,83976,1093,1907
150,8,18,1/4,26,11,21,1,29,1,1,4,1,8,18,1,26,41,41,32,6,40833,9865,735,0.8083277574759379,0.808310559756284,329849,50259,3705,3257,5243
151,6,30,11,12,9,33,14,15,1,1,1,1,6,30,11,12,7,34,30,10,36621,3412,4947,0.9140693445687743,0.9140603996552713,295907,23016,37647,1640,2727
152,1/3,20,19,6,2,23,22,9,3,1,1,1,1,20,19,6,40,7,19,40,40941,12500,627,0.7695164645059334,0.7695045838764109,330146,54964,3408,1938,3622
153,22,1/5,1/5,8,25,0,0,11,1,5,5,1,22,1,1,8,21,33,29,19,40651,12190,917,0.7726044434781055,0.7725916739334531,327229,53963,6325,2884,3893
