observation,param_1,param_2,param_3,param_4,param_5,param_6,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
35,29,1,2,29,2,4,39913,2987,1855,0.9308642136549452,0.9307949239358327,326615,47,401,31050,30253
36,17,2,24,2,1,1,39790,2601,1978,0.9389186130527385,0.9388315686017793,326878,29,138,28066,38005
37,18,27,21,22,2,2,39844,2701,1924,0.9368564754878148,0.9367782190794377,326896,30,120,25911,34168
38,29,6,30,29,1,5,39866,3191,1902,0.9264436378982516,0.9263721105149216,326895,30,121,24679,31230
39,25,27,1,1,1,1,39743,2483,2025,0.9414015828754593,0.9413266795278953,324804,35,2212,28034,32704
40,8,1,2,24,1,2,39912,3754,1856,0.9148245027739041,0.9147599174174353,326907,34,109,26863,28199
41,29,27,25,28,1,3,39851,2695,1917,0.936999476139913,0.9369211143757998,326894,30,122,25962,34214
42,30,1,30,1,1,4,39682,2778,2086,0.9348784436566229,0.9347979060675286,326357,7,659,29082,35164
43,23,29,2,5,1,4,39842,3296,1926,0.9241810598785449,0.9241177227585127,324964,36,2052,25848,27654
44,1,11,10,3,1,1,40002,6218,1766,0.8671399858142991,0.8670805628888909,326927,43,89,22839,25945
45,16,2,2,30,1,2,39980,2687,1788,0.9374189606232453,0.9373511023679363,326959,35,57,25960,29628
46,11,30,16,1,1,3,39834,3928,1934,0.9110720157211041,0.9110073868481356,326253,12,763,23318,28218
47,14,17,3,30,2,1,39643,2123,2125,0.9491682716388722,0.9491208821707813,322777,1810,4239,14606,20691
48,13,1,1,2,1,1,39907,2493,1861,0.9414834988543754,0.9414126746060657,326529,36,487,26806,30923
49,28,4,28,2,2,2,39799,2539,1969,0.9402834151573716,0.9401991511817042,326867,29,149,27294,36791
50,24,25,27,23,1,5,39908,3428,1860,0.9215640633428659,0.9214966058974219,326923,31,93,23641,29453
51,30,28,30,27,2,2,39790,2570,1978,0.9395921806283909,0.9395067485782599,326882,29,134,27576,37301
52,13,1,1,4,2,1,39826,2249,1942,0.9466859810320508,0.9466420270770881,323387,2282,3629,14789,19191
53,17,17,29,2,1,4,39861,3642,1907,0.9170130876983916,0.9169467090040698,326617,16,399,23390,28982
54,14,19,6,29,1,5,39977,4183,1791,0.906258047667582,0.9061987117751731,326966,40,50,22984,25907
55,28,29,2,6,1,5,39724,3222,2044,0.9254832670276899,0.9254210475945954,323616,36,3400,26190,27166
56,10,29,22,26,2,1,39574,2119,2194,0.9491419731619278,0.9490920872209637,322325,1484,4691,14641,21781
57,28,2,26,28,2,1,39393,2064,2375,0.9500709303329553,0.9500104538501879,321709,762,5307,17526,26405
58,27,26,29,1,1,3,39796,2678,1972,0.9372612452037077,0.9371834537347739,326481,12,535,25845,33965
59,7,8,18,4,1,1,39870,3124,1898,0.9278678727319949,0.9277928800610896,326892,30,124,25171,32743
60,30,2,1,5,2,3,39451,2655,2317,0.9370953014828772,0.9370293808569725,321808,37,5208,27925,28782
61,23,14,22,3,1,2,39820,2565,1948,0.9397569092900941,0.9396754189186922,326869,30,147,26595,35580
62,13,30,3,28,2,1,39661,2162,2107,0.9483308984049027,0.9482840861030173,322802,1836,4214,14421,20439
63,7,6,30,29,2,1,39663,2737,2105,0.9357270658045229,0.9356814605129166,322562,1735,4454,13642,19912
64,9,9,8,12,2,1,39616,2254,2152,0.9462128080756741,0.9461649147323243,322458,1611,4558,14214,20911
65,30,1,8,26,1,1,39783,2632,1985,0.938232717938704,0.9381425517514823,326880,29,136,29350,39368
66,29,2,10,5,2,1,39444,2134,2324,0.9485880842099188,0.9485301248131033,321902,961,5114,16963,25306
67,16,7,29,30,2,1,39471,2063,2297,0.9502227803098221,0.9501680388436368,322030,1113,4986,15867,23901
68,29,25,5,30,2,2,39899,2504,1869,0.9412294793856142,0.9411529567661957,326931,34,85,26475,33411
69,22,27,27,2,2,4,39855,3179,1913,0.926673406391454,0.9266031776320865,326597,16,419,24178,30663
70,2,1,1,24,2,2,39865,6185,1903,0.8673024056029497,0.867244281301504,325425,44,1591,27702,25378
71,28,2,22,10,2,2,39795,2538,1973,0.940297766866643,0.9402138601843409,326885,29,131,27352,36635
72,10,29,29,7,2,1,39575,2122,2193,0.9490767276074249,0.9490268004403032,322326,1480,4690,14649,21799
73,30,28,14,30,2,1,39407,2122,2361,0.9487939696314662,0.9487343497366387,321855,886,5161,17359,26031
74,1,3,28,30,2,3,39853,5644,1915,0.8773861014010262,0.8773111178914893,326876,31,140,27563,32739
75,17,17,2,1,1,5,37127,3608,4641,0.9109654953446956,0.9109114249487413,300245,6,26771,23029,23608
76,25,1,24,30,2,1,39403,2171,2365,0.9476914166859879,0.9476322182141041,321755,818,5261,17167,25847
77,8,27,2,5,2,1,39782,2391,1986,0.9434861697762832,0.9434434663480992,323162,2271,3854,13568,18645
78,30,30,14,20,1,2,39809,2542,1959,0.9402366687813272,0.9401536942682539,326885,29,131,27160,36228
79,13,9,28,1,1,2,39847,3271,1921,0.9247174584019865,0.9246437849681224,326650,16,366,24880,32167
80,28,1,5,4,1,4,39704,2985,2064,0.9304771577981833,0.9304104561656275,324885,35,2131,27843,29123
81,9,23,21,30,2,1,39606,2272,2162,0.9457968564182655,0.9457482255847642,322412,1583,4604,14382,21233
82,16,30,2,13,2,1,39702,2143,2066,0.9488221098350854,0.9487748532068354,323028,2008,3988,14974,20633
83,24,24,25,2,2,2,39807,2554,1961,0.9399718624746571,0.9398894330630002,326860,30,156,26821,35990
84,9,1,13,2,1,1,39821,2671,1947,0.9374605673777565,0.9373819009981461,326884,30,132,26090,34347
85,25,2,29,26,1,3,39822,2715,1946,0.9365118262192269,0.9364331850333794,326884,29,132,26742,34336
86,30,1,25,29,2,1,39372,2074,2396,0.9498113983157566,0.9497501225036012,321665,706,5351,17809,26754
87,20,1,8,4,2,1,39492,2180,2276,0.9476430343005889,0.9475887669352152,322019,1102,4997,15924,23694
88,8,29,24,30,1,1,39858,2761,1910,0.9355903176331242,0.9355130323297912,326890,30,126,25764,33744
89,30,30,28,2,1,5,39814,3222,1954,0.9256779252761642,0.9256068147350938,326349,12,667,24412,31048
90,29,22,1,23,1,2,39982,3139,1786,0.9277870624036697,0.927713317969201,326905,42,111,30056,32198
91,9,24,17,1,2,1,39588,2246,2180,0.9463414727433194,0.9462930113951324,322305,1445,4711,14365,21159
92,22,1,29,5,1,1,39760,2648,2008,0.9378420198513039,0.9377509741727214,326873,29,143,29129,39752
93,25,23,30,26,2,4,39895,3239,1873,0.925494610116112,0.9254223704363934,326908,31,108,24552,31541
94,13,30,1,27,2,1,39860,2269,1908,0.946303788681295,0.9462591384623383,323670,2454,3346,14961,19495
95,30,9,3,16,1,3,39977,2554,1791,0.9402870560408921,0.940217587675097,326889,35,127,26133,30331
96,10,30,30,30,2,1,39575,2123,2193,0.9490544228454126,0.9490044681941859,322326,1477,4690,14654,21811
97,25,27,30,1,1,1,39762,2682,2006,0.9371093610065218,0.9370167235401898,326869,28,147,29602,40447
98,17,14,7,7,2,1,39525,2114,2243,0.9491714771629703,0.9491191176525539,322273,1358,4743,15460,22861
99,30,3,17,28,1,3,39827,2531,1941,0.9405094199715677,0.9404316880515281,326895,30,121,26053,33939
100,30,30,1,16,2,2,39954,3089,1814,0.9287847968849888,0.9287118975867497,326731,39,285,28856,31829
101,18,24,30,17,2,1,39456,2093,2312,0.9495256462891829,0.9494694779398782,321986,1031,5030,16292,24524
102,12,1,15,29,1,1,39800,2534,1968,0.9403941338308444,0.9403114662236105,326882,30,134,26993,36094
103,9,30,2,9,1,1,39938,2664,1830,0.937834915881811,0.9377633793371127,326940,34,76,25429,31234
104,30,29,7,30,1,3,39921,2522,1847,0.9408783982842126,0.9408056593099194,326938,34,78,25620,31759
105,24,2,1,2,1,3,37723,2572,4045,0.9354867988312803,0.9354284592376786,306146,18,20870,26415,25472
106,8,5,4,30,2,1,39690,2324,2078,0.9447957441581678,0.9447516230082329,322761,1930,4255,13502,19264
107,20,23,2,12,1,2,39978,2550,1790,0.940375604523814,0.9403056964123384,326899,35,117,26219,30523
108,26,10,18,1,2,2,39817,2556,1951,0.9399469794078974,0.9398648660634483,326822,29,194,26810,35852
109,8,29,26,3,2,1,39619,2322,2149,0.9447144491546237,0.9446671146547427,322471,1636,4545,14103,20667
110,27,3,28,28,2,3,39827,2667,1941,0.9375585576847929,0.9374801753076011,326887,30,129,26050,34223
111,9,1,27,2,2,1,39559,2247,2209,0.9462689366213423,0.9462202393679204,322128,1288,4888,14421,21262
112,29,29,29,14,2,1,39386,1948,2382,0.9526716700513852,0.9526105087563341,321732,778,5284,17717,26704
113,18,25,17,30,2,4,39915,3453,1853,0.921058704079749,0.9209917505095637,326931,32,85,23569,29233
114,10,28,2,3,2,1,39756,2174,2012,0.9482249522739177,0.9481808334143248,323045,2096,3971,13937,19263
115,13,2,4,29,1,1,39860,2514,1908,0.9409402982115054,0.9408628731973052,326918,31,98,26209,33805
116,28,2,4,29,2,1,39559,2084,2209,0.949898548462619,0.9498458637236263,322431,1423,4585,16106,23003
117,30,30,5,3,1,3,39905,2496,1863,0.9414145493784375,0.9413438052921007,326480,33,536,25657,30888
118,21,29,27,30,2,5,39912,3651,1856,0.9169459945643059,0.9168796273216946,326924,32,92,23407,28977
119,1,16,27,2,1,2,40007,9004,1761,0.8187059587681776,0.8186455624473832,326797,37,219,23309,26370
120,2,30,4,27,1,2,40009,6231,1759,0.8669233916121495,0.8668631189698276,326967,43,49,23307,26316
121,8,29,28,13,2,1,39623,2327,2145,0.9446111653073116,0.9445638147750361,322483,1666,4533,14102,20674
122,12,5,20,30,2,2,39888,3251,1880,0.9252270503655863,0.9251551015593126,326906,31,110,24434,31414
123,30,27,3,2,1,1,39846,2444,1922,0.9424412174582706,0.9423583734946962,326757,33,259,28431,36171
124,27,3,30,1,2,4,39814,3066,1954,0.9289799560219666,0.92890455567017,326520,12,496,25747,32921
125,29,3,3,21,1,4,39970,2861,1798,0.9336660302071444,0.9335980734671258,326851,40,165,28409,29671
126,26,1,30,3,2,1,39402,2110,2366,0.9490542696603232,0.9489944046988926,321699,750,5317,17324,26138
127,19,17,4,29,2,1,39582,2143,2186,0.9486203519831586,0.9485699392635148,322541,1553,4475,15284,22011
128,12,30,29,25,1,1,39810,2590,1958,0.9391950807976719,0.9391121337687036,326887,30,129,26976,36216
129,30,30,8,1,2,1,39469,2113,2299,0.9490998352319018,0.9490426064542116,321931,1007,5085,16862,24987
130,12,1,1,6,1,1,39962,2508,1806,0.941257717408816,0.9411866366421927,326885,35,131,26871,31035
131,27,20,25,27,2,1,39403,2162,2365,0.9478924950431883,0.9478323346276286,321757,813,5259,17411,26267
132,10,29,30,3,2,1,39574,2121,2194,0.9490973574255464,0.9490474188067143,322318,1462,4698,14652,21804
133,12,7,1,1,2,1,39720,2134,2048,0.949052238014273,0.9490090238398039,322509,2099,4507,14482,18868
134,29,27,6,5,1,4,39922,2699,1846,0.9370494841556908,0.9369820106778521,326576,34,440,24892,29460
135,30,3,28,2,1,3,39801,2545,1967,0.9401565250420225,0.9400768302988157,326734,18,282,26348,34796
136,20,30,5,26,2,1,39548,2155,2220,0.9482954995048473,0.9482437286123467,322410,1431,4606,15512,22604
137,10,30,27,4,1,1,39826,2604,1942,0.9389213131790358,0.9388409679786767,326888,30,128,26384,35080
138,11,7,27,30,2,1,39541,2099,2227,0.9495333620219313,0.9494827866879995,322248,1411,4768,14742,22082
139,28,1,25,1,1,3,39757,2704,2011,0.936623763108657,0.9365425636107,326642,12,374,28109,35453
140,8,10,1,2,2,1,39860,2408,1908,0.9432533484783946,0.9432123055482226,323376,2411,3640,13784,17920
141,14,29,18,26,2,1,39506,2083,2262,0.9498328788452173,0.9497798482645697,322157,1279,4859,15454,23154
142,29,2,28,2,1,2,39792,2547,1976,0.9400962682014895,0.9400114568340636,326872,29,144,27568,37030
143,8,6,5,11,2,1,39666,2300,2102,0.9452829271408159,0.9452378829830205,322676,1826,4340,13653,19667
144,30,7,11,29,1,4,39936,2721,1832,0.9366024988261981,0.936532363970856,326926,33,90,24932,30622
145,28,26,5,4,1,3,39922,2634,1846,0.9384526274416881,0.9383827376529492,326626,33,390,25473,30515
146,12,25,30,3,1,1,39810,2589,1958,0.9392167955838645,0.9391338668776329,326886,30,130,26967,36208
147,27,30,11,11,2,1,39448,2180,2320,0.9475676662471055,0.9475098809162885,321933,983,5083,16858,25230
148,11,5,3,1,1,1,39873,2523,1895,0.9407683755731012,0.940694081456532,326703,32,313,25580,32438
149,24,12,2,30,1,3,40020,2893,1748,0.9330824595885764,0.933013921101668,326963,41,53,27465,29925
150,10,1,29,24,2,5,39829,3668,1939,0.9164008814971647,0.9163272905156157,326744,28,272,30293,32131
151,29,28,30,14,2,1,39386,1949,2382,0.9526490881552335,0.9525879085374458,321731,775,5285,17721,26712
152,29,17,30,27,2,1,39385,1949,2383,0.9526474819726248,0.9525862840321004,321731,775,5285,17724,26720
153,29,9,30,27,2,1,39385,1948,2383,0.9526700643660034,0.9526088824578737,321728,775,5288,17718,26713
