observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
16,1,1/5,22,6,4,0,25,9,1,5,1,1,1,1,22,6,15,32,42,24,205324,14600,6338,0.9343154284270627,0.934313006206652,2142388,4657,62573,3277,4041
17,21,11,9,1/4,24,14,12,1,1,1,1,4,21,11,9,1,38,9,23,13,207486,5852,4176,0.9727221856756126,0.9727188319702927,2165626,854,39335,4137,5595
18,6,30,29,24,9,33,32,27,1,1,1,1,6,30,29,24,7,40,2,35,211352,19487,310,0.9171056307366293,0.9171012430470955,2204079,27521,882,4691,7320
19,1/4,28,1/3,19,1,31,2,22,4,1,3,1,1,28,1,19,1,5,37,1,210876,24714,786,0.8969193502451432,0.8969046131228922,2202319,211,2642,17501,24586
20,30,3,1/5,28,33,6,0,31,1,1,5,1,30,3,1,28,22,40,3,4,211337,7435,325,0.9666431566053667,0.9666340473542949,2204528,8439,433,12109,15197
21,16,12,27,1/4,19,15,30,1,1,1,1,4,16,12,27,1,5,33,41,17,209075,6500,2587,0.9702002916610247,0.9701954735942935,2181443,1048,23518,6240,8038
22,20,1/4,12,1/5,23,1,15,0,1,4,1,5,20,1,12,1,35,5,11,25,208869,6052,2793,0.9721356396117175,0.9721310205494842,2180308,499,24653,5897,7706
23,30,30,29,18,33,33,32,21,1,1,1,1,30,30,29,18,12,3,4,8,210383,4380,1279,0.9798884010683137,0.979880231094496,2197432,1102,7529,9888,13630
24,14,2,1/3,25,17,5,2,28,1,1,3,1,14,2,1,25,39,39,36,41,210656,10140,1006,0.9548652819331126,0.9548625468200876,2196982,32633,7979,3510,4563
25,20,1/4,1/2,26,23,1,3,29,1,4,2,1,20,1,1,26,2,32,6,1,211063,6659,599,0.9699550736945821,0.9699448327552809,2203302,202,1659,14057,17085
26,18,27,9,23,21,30,12,26,1,1,1,1,18,27,9,23,3,2,1,35,211233,6708,429,0.969779825505467,0.9697695192303517,2204881,1127,80,12709,17194
27,24,19,22,1/2,27,22,25,3,1,1,1,2,24,19,22,1,12,26,38,40,208446,4534,3216,0.9788327637884002,0.9788287021785258,2175367,5574,29594,4966,6776
28,12,16,28,30,15,19,31,33,1,1,1,1,12,16,28,30,34,1,35,1,207355,7329,4307,0.9661334477911,0.9661293777894696,2164292,90,40669,4991,6790
29,26,14,30,17,29,17,33,20,1,1,1,1,26,14,30,17,32,41,7,22,209783,4942,1879,0.9772633235589765,0.9772576483343172,2190457,8224,14504,6559,9468
30,29,2,1/3,12,32,5,2,15,1,1,3,1,29,2,1,12,3,13,37,3,210697,4583,965,0.9790405210521338,0.97903204777628,2199462,1541,5499,11206,14136
31,29,6,29,24,32,9,32,27,1,1,1,1,29,6,29,24,17,1,13,40,208342,3908,3320,0.9816421395126534,0.981636576377877,2175807,69,29154,6787,9281
32,23,26,9,5,26,29,12,8,1,1,1,1,23,26,9,5,41,6,1,16,211258,4905,404,0.9777159550444482,0.977705709909269,2204881,3686,80,12615,17092
33,30,24,1/5,1/4,33,27,0,1,1,1,5,4,30,24,1,1,1,37,36,11,205011,4534,6651,0.978164997943101,0.9781544039506391,2139195,523,65766,14767,17674
34,16,1/5,28,2,19,0,31,5,1,5,1,1,16,1,28,2,37,23,34,3,205541,6031,6121,0.9714860724721114,0.9714833457508424,2145187,426,59774,3543,4549
35,23,1/5,6,24,26,0,9,27,1,5,1,1,23,1,6,24,13,38,2,9,210969,4689,693,0.9786199042128958,0.9786114663022991,2202750,2859,2211,11022,14077
36,20,30,28,30,23,33,31,33,1,1,1,1,20,30,28,30,40,6,27,14,206902,6197,4760,0.9710505820943759,0.9710472949236924,2159311,2921,45650,3850,5484
37,26,10,3,25,29,13,6,28,1,1,1,1,26,10,3,25,1,1,33,27,210525,4634,1137,0.9787806037182923,0.9787698484842343,2197476,926,7485,14631,17943
38,23,1/3,30,13,26,2,33,16,1,3,1,1,23,1,30,13,8,41,40,12,208435,4435,3227,0.9792768324718023,0.9792721450766992,2175436,2802,29525,5926,7820
39,29,9,1/3,1/3,32,12,2,2,1,1,3,3,29,9,1,1,40,7,5,42,202297,6567,9365,0.9682990557723637,0.9682943545908045,2109270,5679,95691,6812,7843
40,25,30,2,11,28,33,5,14,1,1,1,1,25,30,2,11,18,31,1,5,211323,4966,339,0.9774581877982647,0.9774495191143797,2204809,3634,152,11025,14462
41,30,10,21,26,33,13,24,29,1,1,1,1,30,10,21,26,7,37,42,26,208959,4980,2703,0.9769302904352476,0.9769248405891764,2181094,8341,23867,6738,9092
42,23,30,30,10,26,33,33,13,1,1,1,1,23,30,30,10,7,3,9,2,209927,4343,1735,0.979969735480481,0.979963208492594,2191447,697,13514,8000,10889
43,11,3,1/3,1/5,14,6,2,0,1,1,3,5,11,3,1,1,40,2,11,35,201716,8049,9946,0.9614545916277436,0.9614506133360174,2102534,1727,102427,5876,6637
44,27,26,3,2,30,29,6,5,1,1,1,1,27,26,3,2,35,37,25,5,207891,3805,3771,0.9820292673451638,0.9820258027487833,2169455,1708,35506,4341,5780
45,6,1/4,8,27,9,1,11,30,1,4,1,1,6,1,8,27,19,14,25,1,208026,15337,3636,0.93231278160282,0.9323094344910227,2171007,11,33954,4589,5584
46,28,25,30,29,31,28,33,32,1,1,1,1,28,25,30,29,1,25,17,40,210527,5575,1135,0.974602477996715,0.9745922190750795,2197746,9913,7215,13418,17115
47,27,1/5,27,17,30,0,30,20,1,5,1,1,27,1,27,17,20,6,20,3,206548,3873,5114,0.9814782731251208,0.9814741551705993,2157183,205,47778,5294,6870
48,30,13,18,1/3,33,16,21,2,1,1,1,3,30,13,18,1,11,34,42,16,207735,4017,3927,0.9810380344386924,0.9810333692218015,2168819,1312,36142,5888,7783
49,26,25,1/5,6,29,28,0,9,1,1,5,1,26,25,1,6,42,39,24,36,210962,10739,700,0.9524234332588927,0.9524198266020724,2199171,42641,5790,4962,6017
50,16,20,1/5,1/5,19,23,0,0,1,1,5,5,16,20,1,1,3,10,2,7,203642,6593,8020,0.9685083776293313,0.9685007890843179,2124554,356,80407,10678,12660
51,20,1/4,29,29,23,1,32,32,1,4,1,1,20,1,29,29,8,15,40,30,207855,6214,3807,0.9711903783584459,0.971185825830849,2169264,726,35697,5916,7595
52,26,21,1,2,29,24,4,5,1,1,1,1,26,21,1,2,10,5,17,16,209771,4509,1891,0.9791967086973465,0.9791916430738151,2189052,4131,15909,6384,8451
53,28,2,11,8,31,5,14,11,1,1,1,1,28,2,11,8,30,41,22,38,207198,4783,4464,0.9774660758915383,0.9774627821273323,2163047,9290,41914,3866,5495
54,14,26,23,1/4,17,29,26,1,1,1,1,4,14,26,23,1,24,34,38,2,206705,6208,4957,0.9709566505351782,0.9709535323984357,2157293,1,47668,4100,5202
55,4,10,1/5,30,7,13,0,33,1,1,5,1,4,10,1,30,35,5,5,39,211487,21035,175,0.9111702989339299,0.9111654119349177,2204879,33734,82,5950,8153
56,27,1/3,28,3,30,2,31,6,1,3,1,1,27,1,28,3,39,6,35,34,204482,3457,7180,0.9830229255356842,0.9830197978083635,2134746,246,70215,3956,5218
57,19,21,28,17,22,24,31,20,1,1,1,1,19,21,28,17,10,7,1,28,211215,6937,447,0.9687774914664653,0.9687673338453123,2204867,3614,94,12146,16946
58,29,29,14,1/3,32,32,17,2,1,1,1,3,29,29,14,1,22,13,42,2,206302,3795,5360,0.9817906488559609,0.981786585447853,2153655,0,51306,5183,6779
59,25,1/2,25,23,28,3,28,26,1,2,1,1,25,1,25,23,2,41,35,12,209736,4733,1926,0.9781875956507461,0.9781798638464706,2188881,3244,16080,10036,12899
60,25,1/5,1/3,30,28,0,2,33,1,5,3,1,25,1,1,30,33,38,8,39,211356,10488,306,0.9535988842465336,0.9535944222300187,2203655,42922,1306,6300,7444
61,29,6,30,1/4,32,9,33,1,1,1,1,4,29,6,30,1,14,7,37,42,207688,4141,3974,0.980466672451298,0.9804623465011115,2168301,2176,36660,5319,7217
62,30,26,7,24,33,29,10,27,1,1,1,1,30,26,7,24,33,15,34,6,206192,3713,5470,0.9821466252237423,0.9821432241649425,2151430,2782,53531,4072,5674
63,25,16,27,29,28,19,30,32,1,1,1,1,25,16,27,29,12,1,2,3,210920,4407,742,0.9798670127389216,0.9798568641089357,2202608,57,2353,12512,16931
64,23,8,15,8,26,11,18,11,1,1,1,1,23,8,15,8,4,42,2,36,211020,5554,642,0.9747973629934363,0.9747888393670469,2202867,11183,2094,10150,14220
65,21,1/5,2,1/3,24,0,5,2,1,5,1,3,21,1,2,1,3,16,18,2,209377,6197,2285,0.9716061234801093,0.9715991828985366,2185901,1,19060,9755,11579
66,21,1/5,30,7,24,0,33,10,1,5,1,1,21,1,30,7,22,2,7,28,209476,6025,2186,0.972388341478038,0.9723821729380117,2187974,113,16987,7976,10291
67,24,5,27,25,27,8,30,28,1,1,1,1,24,5,27,25,41,38,42,42,204978,4808,6684,0.9769066880586124,0.9769042730311354,2139009,9813,65952,2809,4029
68,30,15,6,1/3,33,18,9,2,1,1,1,3,30,15,6,1,4,19,21,12,209696,4326,1966,0.980003252719479,0.9799962569920816,2189328,864,15633,9102,11671
69,29,30,1/2,22,32,33,3,25,1,1,2,1,29,30,1,22,33,7,41,29,209843,5993,1819,0.9726097289616826,0.9726061055213504,2188909,18623,16052,4717,6045
70,16,29,17,30,19,32,20,33,1,1,1,1,16,29,17,30,42,26,10,2,209674,6314,1988,0.9711559179677693,0.9711507024914533,2188476,711,16485,6182,8701
71,24,17,6,2,27,20,9,5,1,1,1,1,24,17,6,2,40,17,2,41,211135,5208,527,0.976349620054402,0.976342180762762,2203211,8043,1750,8969,12411
72,23,22,21,23,26,25,24,26,1,1,1,1,23,22,21,23,5,42,16,40,210031,5595,1631,0.9744105593441644,0.974404883520094,2192176,13196,12785,6923,9469
73,30,1/5,15,5,33,0,18,8,1,5,1,1,30,1,15,5,34,1,21,1,206354,3456,5308,0.9833543518173999,0.9833501913046876,2154800,5,50161,5427,6941
74,12,1/4,12,1/4,15,1,15,1,1,4,1,4,12,1,12,1,4,32,38,8,208572,7606,3090,0.9652193035715874,0.9652143842043737,2175654,282,29307,6639,8207
75,26,26,1/4,28,29,29,1,31,1,1,4,1,26,26,1,28,2,11,42,2,210932,4727,730,0.9784438247388221,0.9784339614285381,2201728,1331,3233,13002,16455
76,13,28,30,1/2,16,31,33,3,1,1,1,2,13,28,30,1,1,2,8,40,211018,6973,644,0.9685748595387902,0.9685661297149691,2202001,991,2960,11220,14564
77,2,10,21,2,5,13,24,5,1,1,1,1,2,10,21,2,6,41,41,39,210553,25728,1109,0.8929735455426137,0.8929713882619262,2194540,36015,10421,2275,3599
78,8,21,3,29,11,24,6,32,1,1,1,1,8,21,3,29,16,18,36,24,209539,10077,2123,0.9548069844414112,0.9548042061707843,2186073,12913,18888,3301,4635
79,1/2,24,3,12,3,27,6,15,2,1,1,1,1,24,3,12,41,42,7,38,211242,30813,420,0.8748995742919133,0.8748971682556034,2202128,69696,2833,2299,4014
80,2,1/4,30,3,5,1,33,6,1,4,1,1,2,1,30,3,34,29,6,4,210128,16603,1534,0.9280057971214192,0.9279998707434929,2193754,1235,11207,7453,9887
81,12,1/5,25,15,15,0,28,18,1,5,1,1,12,1,25,15,42,2,38,37,205107,7160,6555,0.9663239812131545,0.9663212712753974,2140346,171,64615,3719,4521
82,30,18,10,22,33,21,13,25,1,1,1,1,30,18,10,22,37,24,5,40,210368,4577,1294,0.9790052408016517,0.9789989325988302,2196085,8719,8876,7514,10524
83,27,21,24,10,30,24,27,13,1,1,1,1,27,21,24,10,2,37,4,2,210809,4517,853,0.9793558009394725,0.9793459705968012,2201324,630,3637,12455,16400
84,27,1/3,1/4,1/5,30,2,1,0,1,3,4,5,27,1,1,1,10,8,1,24,197111,4836,14551,0.9751149319807481,0.9751082173771746,2055825,1395,149136,10359,11202
85,26,22,1/3,30,29,25,2,33,1,1,3,1,26,22,1,30,25,3,32,3,210638,5464,1024,0.975116335483202,0.975109830673527,2197644,3061,7317,8629,10852
86,27,29,28,20,30,32,31,23,1,1,1,1,27,29,28,20,2,6,42,15,209982,4707,1680,0.9783511469075443,0.9783427419645603,2191948,2952,13013,10896,14022
87,22,1/2,29,21,25,3,32,24,1,2,1,1,22,1,29,21,38,39,33,1,205561,4000,6101,0.9807158312890721,0.980712337920957,2145638,14,59323,4320,5828
88,28,30,11,7,31,33,14,10,1,1,1,1,28,30,11,7,30,28,1,12,211202,5037,460,0.9771199717082032,0.9771089982884907,2204769,5011,192,13520,18307
89,16,17,1,1/3,19,20,4,2,1,1,1,3,16,17,1,1,1,5,6,35,210911,6948,751,0.9686588829561946,0.9686503689203834,2200276,3066,4685,11051,14204
90,29,1,1/5,10,32,4,0,13,1,1,5,1,29,1,1,10,36,1,40,21,210905,9000,757,0.959792780690865,0.9597882671249922,2199182,27463,5779,6588,7530
91,26,28,7,28,29,31,10,31,1,1,1,1,26,28,7,28,16,2,18,40,208356,4108,3306,0.9807390007416403,0.9807340520032809,2175454,1235,29507,6026,8256
92,22,1/3,18,26,25,2,21,29,1,3,1,1,22,1,18,26,8,41,1,27,211140,5031,522,0.9771343888828262,0.9771230558164307,2204865,3243,96,14296,18907
93,30,1/2,27,1/2,33,3,30,3,1,2,1,2,30,1,27,1,26,24,31,1,205771,3401,5891,0.9835064988447668,0.9835027231540054,2147814,0,57147,4751,6299
94,18,22,5,7,21,25,8,10,1,1,1,1,18,22,5,7,2,42,42,3,210402,6597,1260,0.9700761105997973,0.9700689458384588,2195462,1110,9499,9249,11953
95,28,11,1/4,18,31,14,1,21,1,1,4,1,28,11,1,18,42,3,41,4,210780,6982,882,0.9684800588127184,0.9684736744846822,2198555,5594,6406,8644,10651
96,21,1/2,18,1/3,24,3,21,2,1,2,1,3,21,1,18,1,42,41,41,32,204960,5945,6702,0.9717421958851346,0.9717398120270367,2139441,2362,65520,2895,3977
97,30,11,24,15,33,14,27,18,1,1,1,1,30,11,24,15,42,3,24,9,206298,3371,5364,0.9837352603986308,0.9837312976915942,2153839,848,51122,4719,6611
98,23,17,9,24,26,20,12,27,1,1,1,1,23,17,9,24,3,28,2,37,211054,5523,608,0.9749411835898868,0.974932684539354,2202953,10939,2008,10270,14179
99,29,23,1/2,1/3,32,26,3,2,1,1,2,3,29,23,1,1,8,42,38,1,207654,4126,4008,0.9805284448348748,0.9805227228561467,2167677,1,37284,7775,9546
100,12,24,1/4,26,15,27,1,29,1,1,4,1,12,24,1,26,28,12,12,1,211147,8870,515,0.9604143554306824,0.9604035456502108,2203703,210,1258,13841,18034
101,30,1/4,19,27,33,1,22,30,1,4,1,1,30,1,19,27,6,9,7,39,209710,4243,1952,0.9803784987488497,0.9803715389861206,2190297,621,14664,9012,11611
102,30,28,1,1/2,33,31,4,3,1,1,1,2,30,28,1,1,41,41,39,13,207019,3606,4643,0.982782751742333,0.9827797798619083,2159326,1988,45635,3948,4958
103,20,19,29,18,23,22,32,21,1,1,1,1,20,19,29,18,2,21,41,2,210230,6515,1432,0.9703967821027869,0.9703888548904803,2193812,718,11149,10303,13225
104,23,17,1,25,26,20,4,28,1,1,1,1,23,17,1,25,38,11,8,6,210657,5114,1005,0.9766709280527381,0.9766663155840274,2197614,4934,7347,6005,7695
105,23,1/4,27,1/5,26,1,30,0,1,4,1,5,23,1,27,1,29,34,1,1,210977,4547,685,0.9792535288068384,0.9792409555587972,2203380,1,1581,16384,20976
106,12,17,20,1/5,15,20,23,0,1,1,1,5,12,17,20,1,31,4,34,40,207499,7485,4163,0.9654818340576732,0.9654787428944319,2165589,1495,39372,3759,5157
107,28,21,7,30,31,24,10,33,1,1,1,1,28,21,7,30,42,35,38,27,205854,4296,5808,0.9794165236465618,0.9794138394834837,2148154,10290,56807,3133,4478
108,22,4,26,18,25,7,29,21,1,1,1,1,22,4,26,18,24,38,1,41,211206,5680,456,0.9742804644971582,0.9742695066621353,2204868,10269,93,13231,18281
109,28,1/2,18,4,31,3,21,7,1,2,1,1,28,1,18,4,7,18,7,3,209741,4247,1921,0.9803662197718741,0.9803598246544375,2190063,639,14898,8014,10669
110,24,28,1/2,28,27,31,3,31,1,1,2,1,24,28,1,28,30,12,11,1,210931,4869,731,0.9778124363170974,0.9778036063916161,2201204,196,3757,11430,14731
111,20,18,26,10,23,21,29,13,1,1,1,1,20,18,26,10,38,2,18,42,207962,6030,3700,0.9720330514234006,0.9720287392596703,2171289,685,33672,5149,7194
112,15,1/5,26,27,18,0,29,30,1,5,1,1,15,1,26,27,6,14,1,11,211115,6836,547,0.9691944761951808,0.9691830190506796,2204861,615,100,15240,19114
113,27,1/5,9,1/5,30,0,12,0,1,5,1,5,27,1,9,1,25,40,1,36,211057,4805,605,0.9781210318012031,0.978109501528543,2204004,2257,957,15077,19236
114,22,30,6,1/3,25,33,9,2,1,1,1,3,22,30,6,1,2,8,29,21,210331,4790,1331,0.9780479886196731,0.9780402951777105,2194933,2312,10028,10010,12835
115,30,13,1,27,33,16,4,30,1,1,1,1,30,13,1,27,2,39,42,3,210463,4538,1199,0.9791972632370965,0.9791882013395048,2196903,1318,8058,11952,15118
116,23,28,28,29,26,31,31,32,1,1,1,1,23,28,28,29,37,4,11,41,209069,4211,2593,0.9804047538345557,0.9803997025968916,2182489,1736,22472,5953,8427
117,15,4,14,30,18,7,17,33,1,1,1,1,15,4,14,30,5,3,42,12,209936,6597,1726,0.9699699097532857,0.9699648309427091,2190226,898,14735,6504,8473
118,23,1/2,3,1/5,26,3,6,0,1,2,1,5,23,1,3,1,9,4,1,33,211071,4611,591,0.9789862412894896,0.978976530829046,2202746,1470,2215,13009,16200
119,25,20,22,19,28,23,25,22,1,1,1,1,25,20,22,19,35,42,41,4,205429,3996,6233,0.9807096719554814,0.9807063170513393,2144125,1548,60836,3946,5597
120,19,5,30,1/2,22,8,33,3,1,1,1,2,19,5,30,1,1,29,15,1,210336,6541,1326,0.970306685297549,0.9702977450804183,2195084,1,9877,12003,14915
121,29,22,28,2,32,25,31,5,1,1,1,1,29,22,28,2,19,1,2,38,210881,4392,781,0.979926745618673,0.9799159598146469,2202468,148,2493,13323,17994
122,25,16,26,30,28,19,29,33,1,1,1,1,25,16,26,30,4,41,40,37,209744,5515,1918,0.9747054492960683,0.9746992789578086,2189041,11896,15920,7707,10294
123,21,29,1/4,6,24,32,1,9,1,1,4,1,21,29,1,6,41,1,40,19,210744,9334,918,0.9583207069375027,0.9583157090474299,2197514,18212,7447,6840,8338
124,27,8,13,17,30,11,16,20,1,1,1,1,27,8,13,17,33,35,24,1,206872,3864,4790,0.981577998896536,0.9815734199948489,2159729,35,45232,5560,7639
125,20,25,21,30,23,28,24,33,1,1,1,1,20,25,21,30,8,7,12,1,209764,6237,1898,0.9715154471993555,0.9715090634707304,2189673,34,15288,7894,10650
126,30,23,23,26,33,26,26,29,1,1,1,1,30,23,23,26,5,1,1,32,211118,4523,544,0.9793867566840114,0.97937359361541,2204862,149,99,16635,21960
127,24,4,29,1/5,27,7,32,0,1,1,1,5,24,4,29,1,5,2,39,6,209530,4277,2132,0.9801926516192383,0.9801865070556576,2186729,325,18232,7993,10251
128,30,25,30,28,33,28,33,31,1,1,1,1,30,25,30,28,37,36,31,6,205458,3503,6204,0.9829819885671375,0.9829785377572131,2144168,2455,60793,4022,5757
129,20,30,6,2,23,33,9,5,1,1,1,1,20,30,6,2,3,38,4,14,210795,6892,867,0.9688761826843748,0.9688691108317629,2200151,4990,4810,8699,11798
130,15,1/5,1/5,3,18,0,0,6,1,5,5,1,15,1,1,3,13,4,10,41,210743,12632,919,0.9444398185647318,0.9444349477498204,2197091,31995,7870,7419,8126
131,26,4,9,20,29,7,12,23,1,1,1,1,26,4,9,20,9,3,4,23,210525,4428,1137,0.9797001384633556,0.9796929365385265,2198349,1208,6612,8921,12015
132,13,28,4,1,16,31,7,4,1,1,1,1,13,28,4,1,3,42,2,36,211097,7975,565,0.9642487477377975,0.9642422357351889,2202306,12092,2655,7677,10864
133,30,9,18,1/2,33,12,21,3,1,1,1,2,30,9,18,1,3,21,37,40,209690,4804,1972,0.9778613204340887,0.9778538176048681,2189329,5198,15632,9631,12517
134,26,24,27,3,29,27,30,6,1,1,1,1,26,24,27,3,40,42,35,14,205296,3868,6366,0.9812729513843148,0.981270143143131,2142981,4300,61980,3295,4685
135,24,28,30,28,27,31,33,31,1,1,1,1,24,28,30,28,2,23,18,5,210462,4707,1200,0.978443121455874,0.9784349664673347,2196561,2584,8400,10469,13605
136,22,1/3,12,29,25,2,15,32,1,3,1,1,22,1,12,29,19,4,42,38,206680,4079,4982,0.9805621161999319,0.9805585538995358,2157384,354,47577,4651,5943
137,22,1/4,29,1/5,25,1,32,0,1,4,1,5,22,1,29,1,35,11,1,25,211099,4772,563,0.978275688941521,0.9782630119953528,2204829,461,132,16382,21149
138,23,26,30,6,26,29,33,9,1,1,1,1,23,26,30,6,2,40,36,30,210255,5459,1407,0.9750596569281431,0.9750522619929275,2193961,10458,11000,9420,12337
139,11,30,19,14,14,33,22,17,1,1,1,1,11,30,19,14,2,1,2,15,211122,7925,540,0.9644708777049538,0.9644620609665177,2203522,252,1439,10951,14709
140,30,18,12,11,33,21,15,14,1,1,1,1,30,18,12,11,42,34,15,4,208198,3514,3464,0.9834066250690798,0.9834020569567934,2174269,1537,30692,5456,7621
141,25,19,26,3,28,22,29,6,1,1,1,1,25,19,26,3,6,1,29,17,209503,4264,2159,0.9802461014135462,0.9802391788143077,2187092,149,17869,8874,11549
142,9,15,21,13,12,18,24,16,1,1,1,1,9,15,21,13,12,42,42,40,209672,10214,1990,0.9542624682370667,0.9542596030518247,2186757,19469,18204,3360,4780
143,25,21,15,23,28,24,18,26,1,1,1,1,25,21,15,23,39,32,39,1,205256,3846,6406,0.9813667684740179,0.9813626091601279,2142567,28,62394,5021,6939
144,26,30,24,26,29,33,27,29,1,1,1,1,26,30,24,26,4,38,2,29,210977,5514,685,0.9749650661047544,0.9749559160937252,2202720,11032,2241,10850,15265
145,9,1/4,1/3,22,12,1,2,25,1,4,3,1,9,1,1,22,34,34,1,26,211450,13513,212,0.9410451355420976,0.9410401598302369,2204606,34344,355,7027,8301
146,25,22,4,1,28,25,7,4,1,1,1,1,25,22,4,1,23,2,22,41,208064,4178,3598,0.9803685051717381,0.9803641876133076,2171830,2314,33131,5287,7203
147,24,1/5,12,24,27,0,15,27,1,5,1,1,24,1,12,24,2,6,24,9,209200,4386,2462,0.9796414399942458,0.9796335781177533,2183757,391,21204,10647,13116
148,30,29,27,1/5,33,32,30,0,1,1,1,5,30,29,27,1,41,34,39,36,203871,3345,7791,0.9834354148468837,0.9834325526586973,2127669,1544,77292,3466,4775
149,29,12,6,11,32,15,9,14,1,1,1,1,29,12,6,11,36,42,3,13,210931,4669,731,0.9787016815604809,0.9786944862291743,2201605,6213,3356,8752,12004
150,12,13,30,27,15,16,33,30,1,1,1,1,12,13,30,27,27,38,38,1,207843,7361,3819,0.9661132667785848,0.9661089725971885,2169213,92,35748,5259,7164
151,30,24,3,18,33,27,6,21,1,1,1,1,30,24,3,18,33,35,18,1,208672,3678,2990,0.9827432189625286,0.98273780208407,2178554,35,26407,6819,9037
152,30,24,6,2,33,27,9,5,1,1,1,1,30,24,6,2,37,36,33,9,206291,3560,5371,0.9828659410515799,0.982862860078328,2152413,2945,52548,3752,5140
153,30,29,3,1/3,33,32,6,2,1,1,1,3,30,29,3,1,9,41,17,1,208792,3969,2870,0.9814466570354606,0.9814410777165835,2179947,1,25014,7342,9308
