observation,weight_1,weight_2,weight_3,weight_4,weight_code_1,weight_code_2,weight_code_3,weight_code_4,good_wt_1,good_wt_2,good_wt_3,good_wt_4,bad_wt_1,bad_wt_2,bad_wt_3,bad_wt_4,threshold_1,threshold_2,threshold_3,threshold_4,validation_good,validation_bad,validation_missed,validation_f17,objective_score,train_good,train_bad,train_missed,n_patterns,trie_nodes
66,11,26,5,2,14,29,8,5,1,1,1,1,11,26,5,2,1,42,32,17,3381,58,202,0.982311992283287,0.9822732915009348,28288,370,57,723,1207
67,30,14,26,1/3,33,17,29,2,1,1,1,3,30,14,26,1,4,9,36,42,3306,23,277,0.991577886553412,0.9915481635830388,27791,148,554,499,927
68,12,16,1/5,1/3,15,19,0,2,1,1,5,3,12,16,1,1,35,28,5,37,3265,99,318,0.9693086884496405,0.9692806327872062,27264,672,1081,522,875
69,30,10,14,15,33,13,17,18,1,1,1,1,30,10,14,15,40,17,39,1,2987,10,596,0.9927809832752799,0.9927591479540024,25015,6,3330,249,681
70,18,1,29,29,21,4,32,32,1,1,1,1,18,1,29,29,24,5,8,35,3253,19,330,0.9923068006418118,0.9922841316665648,27252,120,1093,321,707
71,27,1/5,23,20,30,0,26,23,1,5,1,1,27,1,23,20,21,39,12,7,3199,20,384,0.9915444412760207,0.991524241199068,26824,128,1521,273,630
72,20,12,18,30,23,15,21,33,1,1,1,1,20,12,18,30,42,16,36,37,2993,18,590,0.990259525416551,0.9902445196451005,25008,155,3337,153,468
73,16,25,1,1/5,19,28,4,0,1,1,1,5,16,25,1,1,4,4,40,23,3325,26,258,0.9908691039563242,0.9908418498842452,27844,152,501,462,850
74,10,11,7,4,13,14,10,7,1,1,1,1,10,11,7,4,10,32,4,42,3351,55,232,0.9828305284583846,0.9828076350378382,27983,468,362,351,714
75,28,26,1/2,24,31,29,3,27,1,1,2,1,28,26,1,24,37,10,1,2,3387,65,196,0.9804262118554284,0.9803911342614821,28336,199,9,723,1094
76,20,29,1/3,5,23,32,2,8,1,1,3,1,20,29,1,5,10,18,42,40,3330,49,253,0.9843101552431512,0.9842872618226048,27814,381,531,357,714
77,4,3,29,1/5,7,6,32,0,1,1,1,5,4,3,29,1,38,38,29,37,3221,54,362,0.9816650209072403,0.9816508808533734,26912,367,1433,153,441
78,19,1,10,30,22,4,13,33,1,1,1,1,19,1,10,30,10,40,1,40,3374,48,209,0.9850462160094826,0.9850023209216283,28329,231,16,771,1369
79,27,24,18,29,30,27,21,32,1,1,1,1,27,24,18,29,5,3,9,2,3302,21,281,0.9921278769304729,0.9920987631687697,27678,75,667,481,908
80,1/5,29,1/4,20,0,32,1,23,5,1,4,1,1,29,1,20,40,37,6,12,3395,969,188,0.7807505323821746,0.7807342440661557,28288,1164,57,203,508
81,29,9,29,28,32,12,32,31,1,1,1,1,29,9,29,28,30,10,37,41,3022,16,561,0.9911771458558826,0.9911610819851631,25323,138,3022,179,501
82,25,29,7,2,28,32,10,5,1,1,1,1,25,29,7,2,2,6,20,34,3347,32,236,0.9893351620416899,0.9892988019031751,28095,134,250,659,1134
83,28,10,29,10,31,13,32,13,1,1,1,1,28,10,29,10,1,42,1,27,3369,43,214,0.986408699369331,0.9863573334593656,28327,167,18,957,1602
84,7,1/4,27,14,10,1,30,17,1,4,1,1,7,1,27,14,41,28,5,9,3317,28,266,0.9902201948796333,0.9901987443217264,27774,239,571,300,669
85,24,11,1/5,22,27,14,0,25,1,1,5,1,24,11,1,22,17,38,34,1,3341,35,242,0.988420597963398,0.9883860654508931,28017,11,328,597,1077
86,17,9,17,1/5,20,12,20,0,1,1,1,5,17,9,17,1,3,15,40,28,3337,30,246,0.9898200111529016,0.9897898713555436,27966,156,379,528,940
87,13,21,3,24,16,24,6,27,1,1,1,1,13,21,3,24,1,23,2,13,3382,52,201,0.9840033983322566,0.983963415005336,28312,297,33,743,1247
88,28,27,1,29,31,30,4,32,1,1,1,1,28,27,1,29,34,5,32,24,3224,46,359,0.9840488850091261,0.9840321798661225,27031,351,1314,202,521
89,3,1/5,28,6,6,0,31,9,1,5,1,1,3,1,28,6,16,35,10,2,3314,38,269,0.9873027033146439,0.9872814451384222,27778,138,567,336,663
90,1/5,1/4,2,1/5,0,1,5,0,5,4,1,5,1,1,2,1,19,3,1,33,2826,59,757,0.9748323536716614,0.9747993922762529,23746,184,4599,752,1028
91,9,1/5,20,8,12,0,23,11,1,5,1,1,9,1,20,8,15,9,42,23,3244,23,339,0.9910427333716229,0.9910230463124976,27134,98,1211,293,614
92,23,14,4,22,26,17,7,25,1,1,1,1,23,14,4,22,37,40,2,40,3380,58,203,0.9823011421430441,0.9822755233152898,28218,407,127,430,799
93,8,26,30,27,11,29,33,30,1,1,1,1,8,26,30,27,9,32,16,3,3304,29,279,0.9898142600359496,0.9897933866230986,27653,165,692,329,651
94,28,30,2,1/2,31,33,5,3,1,1,1,2,28,30,2,1,33,10,24,6,3219,23,364,0.9908212828042181,0.9908031668621892,26994,135,1351,237,565
95,1/3,1/5,16,1/4,2,0,19,1,3,5,1,4,1,1,16,1,37,42,14,4,3253,35,330,0.9875831081696469,0.9875548280619132,27280,4,1065,507,882
96,17,30,1/3,28,20,33,2,31,1,1,3,1,17,30,1,28,42,24,34,37,3330,120,253,0.9644737680512997,0.9644561971907123,27822,1000,523,243,548
97,3,12,22,6,6,15,25,9,1,1,1,1,3,12,22,6,26,30,38,13,3318,256,265,0.9283248185597816,0.9283105502514578,27663,677,682,162,445
98,10,1/5,1/4,21,13,0,1,24,1,5,4,1,10,1,1,21,3,40,4,28,3393,81,190,0.9760714347358308,0.9760386015948792,28337,579,8,596,1024
99,24,2,29,1/4,27,5,32,1,1,1,1,4,24,2,29,1,1,10,11,4,3355,32,228,0.9894070045887251,0.9893563440782723,28200,4,145,995,1580
100,27,26,8,2,30,29,11,5,1,1,1,1,27,26,8,2,41,41,5,2,3324,22,259,0.9920196732662039,0.9919946636471196,27834,97,511,385,780
101,9,30,18,22,12,33,21,25,1,1,1,1,9,30,18,22,42,38,40,41,3089,41,494,0.9840525507636043,0.9840388275367222,25792,402,2553,131,428
102,30,1/5,30,26,33,0,33,29,1,5,1,1,30,1,30,26,3,27,27,34,3323,26,260,0.9908518403664035,0.9908191996071372,27928,120,417,574,1018
103,16,13,1/2,9,19,16,3,12,1,1,2,1,16,13,1,9,2,2,6,42,3364,36,219,0.9883478373280528,0.9883130803702485,28196,150,149,644,1084
104,1/5,1/5,20,1/3,0,0,23,2,5,5,1,3,1,1,20,1,20,13,40,4,3118,41,465,0.9843787490370894,0.9843578435606242,26249,115,2096,383,652
105,14,25,5,1/5,17,28,8,0,1,1,1,5,14,25,5,1,41,18,1,3,3333,25,250,0.9912267657992565,0.9911879688260616,27888,4,457,745,1210
106,9,1/2,29,27,12,3,32,30,1,2,1,1,9,1,29,27,42,20,25,40,3152,22,431,0.9905159356164642,0.990501122226699,26262,237,2083,158,462
107,28,1/5,3,16,31,0,6,19,1,5,1,1,28,1,3,16,32,38,39,9,3163,34,420,0.9869817019895654,0.9869651892282469,26499,215,1846,193,515
108,16,20,30,9,19,23,33,12,1,1,1,1,16,20,30,9,7,7,8,32,3294,28,289,0.99001568877321,0.9899923143984505,27537,189,808,366,729
109,10,5,3,1/5,13,8,6,0,1,1,1,5,10,5,3,1,37,16,2,17,3364,41,219,0.9869270307695918,0.9869037205220607,28120,206,225,394,727
110,22,8,18,30,25,11,21,33,1,1,1,1,22,8,18,30,2,37,1,9,3373,39,210,0.9875798584068723,0.9875322439397696,28327,157,18,853,1485
111,30,26,28,29,33,29,31,32,1,1,1,1,30,26,28,29,40,31,14,24,3175,21,408,0.991029234582082,0.9910103811769262,26587,155,1758,234,588
112,8,14,1/4,12,11,17,1,15,1,1,4,1,8,14,1,12,37,39,6,42,3384,237,199,0.9347446578127417,0.9347227904278501,28253,1519,92,364,682
113,17,1/4,1/3,30,20,1,2,33,1,4,3,1,17,1,1,30,28,32,42,4,3324,36,259,0.9879742960237305,0.9879546089646053,27782,235,563,293,614
114,27,1/3,27,1/2,30,2,30,3,1,3,1,2,27,1,27,1,5,21,1,33,3367,42,216,0.9866724493623407,0.9866231034600705,28327,135,18,880,1539
115,20,18,21,19,23,21,24,22,1,1,1,1,20,18,21,19,9,1,32,10,3250,15,333,0.993470605497408,0.9934425177713595,27284,22,1061,443,876
116,25,17,7,24,28,20,10,27,1,1,1,1,25,17,7,24,4,29,40,30,3314,24,269,0.9913548116904485,0.9913254093562174,27804,167,541,492,917
117,28,29,29,30,31,32,32,33,1,1,1,1,28,29,29,30,40,21,15,7,3162,19,421,0.9915209592855531,0.9915023303256967,26485,126,1860,229,581
118,11,12,30,4,14,15,33,7,1,1,1,1,11,12,30,4,12,1,28,15,3268,19,315,0.9924322485818059,0.9924063732451379,27349,24,996,403,807
119,27,22,1/2,1/5,30,25,3,0,1,1,2,5,27,22,1,1,37,42,6,40,3342,56,241,0.9824499514948409,0.9824270260106803,27849,384,496,400,715
120,3,1/5,1/2,8,6,0,3,11,1,5,2,1,3,1,1,8,31,41,40,5,3307,215,276,0.9386300032356764,0.9386132660290585,27656,333,689,263,522
121,20,14,27,15,23,17,30,18,1,1,1,1,20,14,27,15,12,41,42,29,3217,23,366,0.9908034223834721,0.9907823565889358,26969,169,1376,305,657
122,6,18,6,26,9,21,9,29,1,1,1,1,6,18,6,26,38,2,42,39,3151,36,432,0.9862531769183578,0.9862367282842678,26288,100,2057,194,513
123,30,30,12,28,33,33,15,31,1,1,1,1,30,30,12,28,4,5,21,8,3306,22,277,0.9918694308601603,0.9918396116989445,27791,122,554,503,930
124,5,1/4,18,7,8,1,21,10,1,4,1,1,5,1,18,7,42,36,5,42,3334,36,249,0.988068495018167,0.9880489682771127,27880,338,465,268,609
125,28,7,1/5,4,31,10,0,7,1,1,5,1,28,7,1,4,36,26,40,2,3330,69,253,0.9786403658292877,0.9786155165282745,27920,138,425,467,775
126,18,20,26,22,21,23,29,25,1,1,1,1,18,20,26,22,1,36,38,40,3369,50,214,0.9844314316771277,0.9843882740524001,28263,249,82,826,1346
127,26,28,23,26,29,31,26,29,1,1,1,1,26,28,23,26,40,1,31,29,3019,11,564,0.9927459504251807,0.9927256541573853,25322,26,3023,240,633
128,18,29,10,1/5,21,32,13,0,1,1,1,5,18,29,10,1,41,42,6,29,3305,27,278,0.9904046124985765,0.990382456541157,27679,164,666,322,691
129,13,1/5,9,7,16,0,12,10,1,5,1,1,13,1,9,7,34,2,18,1,3193,13,390,0.993608294902195,0.9935849205274355,26739,4,1606,327,729
130,28,8,4,28,31,11,7,31,1,1,1,1,28,8,4,28,15,42,3,6,3357,33,226,0.9891392102208105,0.9891120202759599,28086,197,259,448,848
131,5,9,1/5,28,8,12,0,31,1,1,5,1,5,9,1,28,5,9,39,39,3368,87,215,0.97409734032092,0.974077557070952,28097,550,248,317,617
132,24,30,9,29,27,33,12,32,1,1,1,1,24,30,9,29,32,2,9,41,3263,26,320,0.9903243820715777,0.9903027070683713,27389,116,956,300,676
133,8,16,17,1/3,11,19,20,2,1,1,1,3,8,16,17,1,21,32,42,16,3223,29,360,0.989068992395554,0.9890522551889361,26895,197,1450,217,522
134,4,20,29,23,7,23,32,26,1,1,1,1,4,20,29,23,42,13,15,1,3299,41,284,0.986289411216015,0.9862603936451544,27639,11,706,400,905
135,29,1/3,20,15,32,2,23,18,1,3,1,1,29,1,20,15,2,21,6,5,3343,32,240,0.9892991157565785,0.9892619860913227,28086,123,259,673,1158
136,30,14,10,1/5,33,17,13,0,1,1,1,5,30,14,10,1,23,30,1,42,3378,48,205,0.9850866397989001,0.9850445082098274,28319,184,26,741,1314
137,13,1/2,30,4,16,3,33,7,1,2,1,1,13,1,30,4,39,40,3,7,3333,30,250,0.9897844033972797,0.9897560270987034,27971,188,374,438,885
138,7,5,25,6,10,8,28,9,1,1,1,1,7,5,25,6,31,1,34,36,3168,35,415,0.9867314520650347,0.9867092319803867,26440,24,1905,285,693
139,28,3,20,23,31,6,23,26,1,1,1,1,28,3,20,23,18,19,41,1,3143,12,440,0.9935009925526938,0.9934758546791527,26313,6,2032,334,784
140,22,27,1,16,25,30,4,19,1,1,1,1,22,27,1,16,5,37,8,1,3328,20,255,0.9926328034121754,0.9925962829555895,27892,6,453,599,1139
141,11,1/2,5,9,14,3,8,12,1,2,1,1,11,1,5,9,1,3,41,17,3365,39,218,0.9875043285850956,0.9874644093854035,28191,110,154,780,1245
142,26,1/3,22,30,29,2,25,33,1,3,1,1,26,1,22,30,40,6,28,6,3031,14,552,0.9918972694190644,0.9918804360216038,25383,69,2962,192,525
143,10,21,26,1/5,13,24,29,0,1,1,1,5,10,21,26,1,21,37,41,4,3175,15,408,0.9928514694201748,0.9928279988545726,26504,4,1841,329,732
144,19,9,1/4,1/5,22,12,1,0,1,1,4,5,19,9,1,1,40,37,3,29,3213,72,370,0.9763108636993462,0.9762802750113893,26833,366,1512,624,954
145,20,17,1,29,23,20,4,32,1,1,1,1,20,17,1,29,7,2,1,37,3389,53,194,0.9837959603114241,0.9837599208090514,28337,298,8,655,1124
146,14,1/5,1,29,17,0,4,32,1,5,1,1,14,1,1,29,24,21,38,16,3228,33,355,0.9879293881448473,0.9879122661748588,26983,267,1362,218,534
147,24,1,28,1,27,4,31,4,1,1,1,1,24,1,28,1,40,42,31,40,3025,23,558,0.9889822473599896,0.9889667606343259,25308,190,3037,164,483
148,18,24,23,29,21,27,26,32,1,1,1,1,18,24,23,29,42,13,1,38,3367,41,216,0.9869558845082809,0.986907789086965,28327,153,18,852,1500
149,4,27,8,24,7,30,11,27,1,1,1,1,4,27,8,24,3,4,9,7,3381,78,202,0.9767498295526769,0.9767278980405568,28211,313,134,394,684
150,23,25,29,1/3,26,28,32,2,1,1,1,3,23,25,29,1,17,14,41,3,3150,11,433,0.9938664243525671,0.9938416071151681,26319,6,2026,337,774
151,9,8,28,13,12,11,31,16,1,1,1,1,9,8,28,13,4,16,41,3,3346,29,237,0.9901869103564199,0.9901617724828788,27981,166,364,436,784
152,10,10,21,6,13,13,24,9,1,1,1,1,10,10,21,6,41,11,42,2,3069,17,514,0.9912982809744373,0.9912819926584183,25691,86,2654,184,508
153,19,28,19,10,22,31,22,13,1,1,1,1,19,28,19,10,15,12,4,3,3320,22,263,0.9919864229328139,0.991959040606278,27817,116,528,429,854
